ID,名字,描述
26003,近戰防禦3級,降低75%受到的近戰傷害。
27001,遠程防禦1級,降低25%受到的遠程傷害。
27002,遠程防禦2級,降低50%受到的遠程傷害。
27003,遠程防禦3級,降低75%受到的遠程傷害。
28001,爆炸防禦1級,降低25%受到的爆炸傷害。
28002,爆炸防禦2級,降低50%受到的爆炸傷害。
28003,爆炸防禦3級,降低75%受到的爆炸傷害。
29001,燃燒抗性1級,降低25%受到的火焰傷害。
29002,燃燒抗性2級,降低50%受到的火焰傷害。
29003,燃燒抗性3級,降低75%受到的火焰傷害。
30001,毒素抗性1級,降低25%受到的毒素傷害。
30002,毒素抗性2級,降低50%受到的毒素傷害。
30003,毒素抗性3級,降低75%受到的毒素傷害。
31001,混亂抗性1級,降低25%受到的暗傷害。
31002,混亂抗性2級,降低50%受到的暗傷害。
31003,混亂抗性3級,降低75%受到的暗傷害。
32001,摔落抗性1級,降低25%受到的摔落傷害。
32002,摔落抗性2級,降低50%受到的摔落傷害。
32003,摔落抗性3級,降低75%受到的摔落傷害。
33000,著火0級,每1秒造成3點傷害。
33001,著火1級,每1秒造成5點傷害。
33002,著火2級,每1秒造成10點傷害。
33003,著火3級,每1秒造成15點傷害。
33004,著火4級,每1秒造成20點傷害。
33005,著火5級,每1秒造成25點傷害。
34001,中毒1級,每1秒造成5點傷害。
34002,中毒2級,每1秒造成10點傷害。
34003,中毒3級,每1秒造成15點傷害。
35001,暗1級,每2秒造成10點傷害。
35002,暗2級,每2秒造成10點傷害。
35003,暗3級,每2秒造成10點傷害。
36001,食物中毒1級,你感覺更加飢餓了，飢餓速度加快25%。
36002,食物中毒2級,你感覺更加飢餓了，飢餓速度加快50%。
36003,食物中毒3級,你感覺更加飢餓了，飢餓速度加快75%。
37001,初級水下呼吸,擁有水下呼吸能力！
37002,中級水下呼吸,擁有水下呼吸能力！
37003,高級水下呼吸,擁有水下呼吸能力！
38001,暈頭轉向1級,哦，我感覺飄飄欲仙了~
38002,暈頭轉向2級,哦，我感覺飄飄欲仙了~
38003,暈頭轉向3級,哦，我感覺飄飄欲仙了~
39001,翻江倒海！ 1級,來自元旦老人胖次口袋裏的禮物！
39002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
39003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
40001,我被放大了！ 1級,世界似乎在縮小！
40002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
40003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
41001,我被縮小了！ 1級,世界似乎在放大！
41002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
41003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
42001,泡泡1級,被泡泡包裹，我感覺輕飄飄的
42002,泡泡2級,被泡泡包裹，我感覺輕飄飄的
42003,泡泡3級,被泡泡包裹，我感覺輕飄飄的
43001,彈起1級,彈起！
43002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
43003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
44001,蜂毒1級,持續中毒，頭也腫大了
44002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
44003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
45001,冰凍1級,寒冷會使你移動緩慢。
45002,冰凍2級,寒冷會使你移動緩慢。
45003,冰凍3級,寒冷會使你移動緩慢。
46001,禁錮1級,被控制住了，持續受到傷害。
46002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
46003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
47001,點燃,被點燃了，持續受到傷害。
47002,點燃,被點燃了，持續受到傷害。
47003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
48001,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
48002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
48003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
49001,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
49002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
49003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
50001,快速生命恢復1級,5秒內恢復15點生命值。
50002,快速生命恢復2級,5秒內恢復30點生命值。
50003,快速生命恢復3級,5秒內恢復40點生命值。
50004,快速生命恢復4級,5秒內恢復50點生命值。
51001,快速生命恢復5級,30秒內恢復75點生命值。
51002,快速生命恢復2級,12秒內恢復60點生命值。
52001,變異紅菇的奇妙力量1級,每秒恢復5點生命值
52002,變異紅菇的奇妙力量2級,每秒損失5點生命值
52003,@Null@,@Null@
53001,變異蘑菇的奇妙力量1級,挖掘能力提升25%
53002,變異蘑菇的奇妙力量2級,挖掘能力降低了25%
53003,@Null@,@Null@
54001,毒素免疫,百毒不侵！
54002,@Null@,@Null@
54003,@Null@,@Null@
55001,解毒包！,這難道是……殺蟲劑！
55002,@Null@,@Null@
55003,@Null@,@Null@
56001,@Null@,@Null@
56002,@Null@,@Null@
56003,@Null@,@Null@
57001,@Null@,@Null@
57002,@Null@,@Null@
57003,@Null@,@Null@
58001,@Null@,@Null@
58002,@Null@,@Null@
58003,@Null@,@Null@
59001,@Null@,@Null@
59002,@Null@,@Null@
59003,@Null@,@Null@
60001,中毒1級,每1.2秒造成5點傷害。
60002,中毒2級,每1秒造成5點傷害。
61001,新手攻擊,極大提高近戰攻擊傷害。
62001,近戰防禦,降低100%受到的近戰傷害。
63001,外星空氣,讓人難受的有毒氣體
63002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
63003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
64001,外星劇毒,肺部被毒氣填滿了，持續受傷！
64002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
64003,@Null@,@Null@
65001,不穩定氧氣供給,有氧（暫時）
65002,設備氧氣供給,讓人舒適的氧氣環境。
65003,永久氧氣供給,讓人舒適的氧氣環境。
66001,不穩定氧氣供給,含有讓人不舒服的氣息。
66002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
66003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
67001,星啟石氧氣區,每次激活都將提供限時氧氣區
67002,永久氧氣供給,讓人舒適的氧氣環境。
67003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
68001,食物中毒1級,你感覺更加饑餓了。
68002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
68003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
69001,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
69002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
69003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
70001,足球-無球,具有鏟球、斷球操作
70002,足球-帶球,具有吊球、射門操作
70003,@Null@,@Null@
71001,變異雞中毒,雞吃了變異食物後中毒
72001,籃球-無球,"無球狀態：不持球時可以進行搶斷、阻擋、蓋帽操作
 搶斷（左鍵）：將目標手中的籃球搶過來
 阻擋（右鍵）：擋住對手的前進路線
 蓋帽（空格）：跳起並拍開空中的籃球"
72002,籃球-運球,"運球狀態：持球時可進行傳球、投籃、衝刺操作
 傳球（左鍵）：向被標識為目標的隊友傳球
 投籃（右鍵）：蓄力並朝準心方向投籃。對準籃框時，讓蓄力條停留在黃顏色的#cfa7a0f命中區域#n內，會有更大的命中機率
 衝刺（空格）：朝身體面向方向快速沖刺一段距離"
72003,動作,改變玩家的@1動作
73001,炎熱,在炎熱環境下，非常不適應
73002,適應炎熱,因為穿著了抵抗炎熱的裝備，可以在炎熱環境下不受影響
74001,氧氣稀少,@Null@
75001,寒冷,在雪地環境下，非常不適應
76001,拉肚子,@Null@
77001,流血,啊，止不住了！醫生在哪裡？！
77002,流血詛咒,快停下！這塊石頭，不太妙啊。
78001,備用,
79001,經驗倍率,@Null@
80001,小憩一會,@Null@
81001,腿腳利索,一覺醒來發現腿部充滿了力量
82001,體力恢復,@Null@
82002,體力恢復,@Null@
82003,體力恢復,@Null@
83001,體力恢復-潛行,@Null@
83002,體力恢復-潛行,@Null@
83003,體力恢復-潛行,@Null@
84001,拓展體力,@Null@
84002,拓展體力,@Null@
84003,拓展體力,@Null@
85001,生命上限,@Null@
85002,生命上限,@Null@
85003,生命上限,@Null@
86001,移動速度-爆發,@Null@
86002,移動速度-爆發,@Null@
86003,移動速度-爆發,@Null@
87001,降低體力消耗-挖方塊,@Null@
87002,降低體力消耗-挖方塊,@Null@
87003,降低體力消耗-挖方塊,@Null@
88001,降低體力消耗-奔跑（跳躍）,@Null@
88002,降低體力消耗-奔跑（跳躍）,@Null@
88003,降低體力消耗-奔跑（跳躍）,@Null@
89001,降低體力消耗-使用工具蓄力,@Null@
89002,降低體力消耗-使用工具蓄力,@Null@
89003,降低體力消耗-使用工具蓄力,@Null@
90001,提高生命恢復,@Null@
90002,提高生命恢復,@Null@
90003,提高生命恢復,@Null@
91001,神聖樹的庇佑,吃下神聖樹的果實，你感到身體裡湧動著無窮的力量
92001,彩雲的饋贈,收到彩雲的饋贈，跳躍高度增加，跌落傷害減少
93001,疲倦,需要吃回復體力食物或者靜止不動回復體力才能消除疲勞。
93002,體力透支,身體正在崩潰邊緣。快吃點恢復體力的食物搶救一下！
94001,初始的饋贈,@Null@
95001,虛無,你的體力正在被地心人偷走，當心！
96001,星能之力,@Null@
97001,星能之力冷卻中,星能的力量過於強大，人類的肉體短時間內無法承受過多的星能之力。
98001,巴啦啦變身魔法,巴啦啦能量——變身魔法
98002,巴啦啦變身魔法,巴啦啦能量——變身魔法
98003,巴啦啦變身魔法,巴啦啦能量——變身魔法
98004,巴啦啦變身魔法,巴啦啦能量——變身魔法
98005,巴啦啦變身魔法,巴啦啦能量——變身魔法
98006,巴啦啦變身魔法,巴啦啦能量——變身魔法
98007,巴啦啦變身魔法,巴啦啦能量——變身魔法
98008,巴啦啦變身魔法,巴啦啦能量——變身魔法
99001,天狗月食,@Null@
100001,著火,每秒損失3點生命值
101001,污染1級,每秒損失2點生命值
101002,污染2級,每秒損失5點生命值
101003,污染3級,每秒損失10點生命值
101004,污染4級,每秒損失15點生命值
101005,污染5級,每秒損失20點生命值
102001,熒光,身上泛起熒光，會吸引某些動物攻擊。
103001,注意集中,昨晚睡得挺好，起床發現挖礦注意力非常集中。
104001,眼神銳利,睡覺睡得飽，視力好不少。
105001,復活技能冷卻,羅拉的不屈技能進入冷卻時間，5min內不會繼續觸發
105002,復活技能冷卻2,羅拉的不屈技能進入冷卻時間，3min內不會繼續觸發
106001,起床氣,千萬不要惹一個有起床氣的人。
107001,頭暈目眩,睡迷糊了，得緩一緩。
108001,落枕,昨晚睡姿不太好，落枕了，得避免劇烈運動。
110001,被夾住啦,被控制住了，持續受到傷害。
200001,燃燒1級,每秒受到15點燃燒傷害。
200002,燃燒2級,每秒受到30點燃燒傷害。
200003,燃燒3級,每秒受到40點燃燒傷害。
200004,燃燒4級,每秒受到60點燃燒傷害。
201001,混亂1級,每秒受到30點混亂傷害。
201002,混亂2級,每秒受到5點混亂傷害。
202001,年獸驚嚇,新年煙花嚇跑年獸！
202002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
202003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
203001,虛空控制,收到虛空幻影的控制，難以脫身；趕快加速逃跑！
203002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
203003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
204001,虛空防護,降低75%受到的遠程傷害。
204002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
204003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
205001,幻影無敵,虛空幻影張開無敵的防護盾，免疫所有傷害
205002,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
205003,@Null@,當你看到這個的時候，證明你的遊戲版本過低了！
206001,近戰無敵,降低90%受​​到的近戰傷害。
206002,近戰無敵,降低90%受​​到的近戰傷害。
206003,近戰無敵,降低90%受​​到的近戰傷害。
207001,遠程無敵,降低90%受​​到的遠程傷害。
207002,遠程無敵,降低90%受​​到的遠程傷害。
207003,遠程無敵,降低90%受​​到的遠程傷害。
208001,爆炸防禦無敵,降低90%受​​到的爆炸傷害。
208002,爆炸防禦無敵,降低90%受​​到的爆炸傷害。
208003,爆炸防禦無敵,降低90%受​​到的爆炸傷害。
209001,BOSS附身,@Null@
210001,虛空汲取,虛空幻影汲取目標能量時，受到的傷害減少50%
220001,坐騎移動速度-爆發,坐騎基礎速度提升20%。
220002,坐騎移動速度-持續爆發,坐騎基礎速度提升20%。
230001,眩暈1級,被控制住了，持續受到傷害。
230002,幻境1級,陷入幻境。
240001,音樂力量-振奮,每秒恢復2點生命值
250001,音樂力量-削弱,每秒損失2點生命值
260001,幻境1級,陷入幻境。
270001,震懾1級,每秒損失5點生命值。
280001,沙塵暴！,快隱蔽！沙塵暴來了！
280002,抵御沙塵暴,在沙塵暴中暢通無阻。
290001,舉盾防禦,堅如磐石，已經沒什麼好怕的了。
998001,跑快快,
999001,繼續探險！,處於保護狀態，不受任何傷害，但如果做出攻擊或使用物品，此狀態就會消失。
999002,復活保護,處於保護時間內，不受任何傷害，主動攻擊後取消。
1000001,加速100%,加速100%
1000002,加速1000%,@Null@
1000003,減速,移動速度降低75%。
1001000,@Null@,@Null@
1001001,觀察者,@Null@
1001002,@Null@,@Null@
1001003,@Null@,@Null@
1002001,病毒感染,病毒正在不斷地侵蝕你的身體！
1002002,病毒強化,被病毒感染，獲得強大的力量。
1002003,@Null@,@Null@
1003001,變雞1級,喔…喔喔喔…（我變成雞了？）
1003002,變雞2級,喔…喔喔喔…（我變成雞了？）
1003003,@Null@,@Null@
1004001,變牛1級,哞…哞哞哞…（我變成牛了？）
1004002,變牛2級,哞…哞哞哞…（我變成牛了？）
1004003,@Null@,@Null@
1005001,變羊1級,咩…咩咩咩…（我變成羊了？）
1005002,變羊2級,咩…咩咩咩…（我變成羊了？）
1005003,@Null@,@Null@
1006001,變惡魔1級,迷你周年慶惡作劇（我變成惡魔了？）
1006002,變惡魔2級,迷你周年慶惡作劇（我變成惡魔了？）
1006003,@Null@,@Null@
1007001,變豬1級,哼…哼哼哼…（我變成猪了？）
1007002,變豬2級,哼…哼哼哼…（我變成猪了？）
1007003,@Null@,@Null@
1008001,變團子1級,啵…啵啵啵…（我變成團子了？）
1008002,變團子2級,啵…啵啵啵…（我變成團子了？）
1008003,@Null@,@Null@
1009001,能量盾,一個生命值為50點的能量盾
1009002,@Null@,@Null@
1009003,@Null@,@Null@
1009004,炎獄火,每1秒造成1點傷害。
1009005,幽冥火,每1秒造成2點傷害。
1009006,減速,移動速度被降低，持續3秒。
1009007,會員採集加速,採集速度提高10%。
1010001,病毒強化,被病毒感染，獲得強大的力量。
1011001,近戰傷害提升,近戰傷害提高5%。
1012001,遠程傷害提升,遠程傷害提高5%。
1013001,日輪,一個生命值為20點的護盾
1014001,流血免疫,血小板突然變得非常給力！
1015001,警覺,在沙漠里露天睡覺總感覺有什麼東西在盯著我，還是搭個帳篷比較好。
1016001,劇毒,會使生物不斷失去生命，並在一定時間造成神經麻痹，十分危險。
1017001,神經麻痹1級,麻了，動彈不得……
1017002,神經麻痹2級,麻了，動彈不得……
1018001,蠍毒1級,蠍子的毒素會越疊越猛，要小心！
1018002,蠍毒2級,蠍子的毒素會越疊越猛，要小心！
1018003,蠍毒3級,蠍子的毒素會越疊越猛，要小心！
1018004,蠍毒4級,蠍子的毒素會越疊越猛，要小心！
1018005,蠍毒5級,蠍子的毒素會越疊越猛，要小心！
1019001,意識喪失,意識逐漸遠離……
1019002,意識喪失2級,
1019003,意識喪失3級,
1020001,流血1級,啊，止不住了！醫生在哪裡？！
1020002,流血2級,啊，止不住了！醫生在哪裡？！
1020003,流血3級,啊，止不住了！醫生在哪裡？！
1020004,流血4級,啊，止不住了！醫生在哪裡？！
1020005,流血5級,啊，止不住了！醫生在哪裡？！
1021001,突發惡疾,突然感覺身體不對勁，無法控制身體…
1022001,螢光棒藻魚無敵,處於保護狀態，不受任何傷害。
1023001,被纏住了……,不能在水草里停留太久，這草全綁在身上了……
1024001,釣魚,PC端-按住鼠標右鍵蓄力拋竿，單擊右鍵提竿；移動端-按住釣魚鍵蓄力拋竿，單擊釣魚鍵提竿；
1025001,海靈守衛全身變！,巴啦啦~海靈守衛，變！
1026001,熱泉燙傷,熱泉水也太燙了！！
1027001,海馬坐騎,騎上我的大海馬暢遊海底~
1028001,海神庇護,受到海神的庇護，降低釣魚時被海鷗搗亂的概率，降低鯊魚出現的概率
1029001,極熱,在極熱環境下熱血沸騰，體力值消耗增加，力量大幅提升
1030001,炎熱,在炎熱環境下熱血沸騰，體力值消耗增加，力量提升
1031001,寒冷,在寒冷環境下堅如磐石，體力值消耗增加，傷害減免
1032001,極寒,在極寒環境下堅如磐石，體力值消耗增加，傷害大幅減免
1033001,凍結,被凍住不能行動，受到一定傷害後解除
1034001,深度凍結,被凍住不能行動，但是也不會受到傷害，受熱後會融化
1035001,持續改變溫度（測試）,
1036001,環境溫度改變（測試）,
1037001,凍結2,被凍住不能行動，受到一定傷害後解除
1037002,凍結3,被凍住不能行動，受到一定傷害後解除
1038001,冰緩1,寒冷會使你移動緩慢。
1038002,冰緩2,寒冷會使你移動緩慢。
1038003,冰緩3,寒冷會使你移動緩慢。
1039001,抗寒,提升對寒冷的抵抗
1040001,抗熱,提升對炎熱的抵抗
1041001,禦寒,
1042001,耐熱,
1043001,增加冰傷害（測試）,增加冰傷害（測試）
1044001,持續受到冰凍傷害（測試）,持續受到冰凍傷害（測試）
1045001,增加受到的冰凍傷害（測試）,增加受到的冰凍傷害（測試）
1046001,增加冰攻擊（測試）,增加冰攻擊（測試）
1047001,增加冰防禦（測試）,增加冰防禦（測試）
1048001,執行動作時受到冰傷害（測試）,執行動作時受到冰傷害（測試）
1049001,隕魔之力,
1050001,冰傷1,受到了冰屬性的攻擊，你感到寒冷，移動緩慢
1050002,冰傷2,受到了冰屬性的攻擊，你感到寒冷，移動緩慢
1050003,冰傷3,受到了冰屬性的攻擊，你感到寒冷，移動緩慢
1050004,冰傷4,受到了冰屬性的攻擊，你感到寒冷，移動緩慢
1050005,冰傷5,受到了冰屬性的攻擊，你感到寒冷，凍上了！
1051001,自燃,燒起來了，持續受到傷害
1052001,易傷,
1060001,雪球-無球,具有團球操作
1060002,雪球-有球,具有堆疊、蓄力、脫離操作
1061001,免疫控制,免疫冰凍控制效果
1062001,虛空之夜,被虛空感染了！
1069001,韌性破除（怪物）,韌性被破除了，暫時失去行動能力
1070001,韌性破除,韌性被破除了，暫時失去行動能力
1071001,防守反擊（毒）,能使攻擊者陷入中毒狀態
1072001,胃口大開,昨晚睡得香，今早胃口棒！
1073001,防反蠍毒1級,蠍子的毒素會越疊越猛，要小心！
1073002,防反蠍毒2級,蠍子的毒素會越疊越猛，要小心！
1073003,防反蠍毒3級,蠍子的毒素會越疊越猛，要小心！
1073004,防反蠍毒4級,蠍子的毒素會越疊越猛，要小心！
1073005,防反蠍毒5級,蠍子的毒素會越疊越猛，要小心！
1074001,點燃1級,每1秒造成3點傷害。
1074002,點燃2級,每1秒造成5點傷害。
1074003,點燃3級,每1秒造成10點傷害。
1075001,免疫變身,免疫冰凍控制效果
2000001,泡泡睡眠1級,陷入沉睡
2001001,冰凍,寒冷會使你移動緩慢。
2002001,冰凍,寒冷會使你移動緩慢。
2002002,疾跑,基礎速度提高20%。
2003001,冰凍,寒冷會使你移動緩慢。
2004001,,
2005001,瘋狂挖掘,挖掘速度提高50%。
2006001,強力攻擊1級,近戰傷害提高1%。
2006002,強力攻擊2級,近戰傷害提高2%。
2006003,強力攻擊3級,近戰傷害提高3%。
2006004,強力攻擊4級,近戰傷害提高4%。
2006005,強力攻擊5級,近戰傷害提高5%。
2007001,強力射擊1級,遠程傷害提高1%。
2007002,強力射擊2級,遠程傷害提高2%。
2007003,強力射擊3級,遠程傷害提高3%。
2007004,強力射擊4級,遠程傷害提高4%。
2007005,強力射擊5級,遠程傷害提高5%。
2008001,溫暖小熊,提升對寒冷的抵抗
2009001,忍冬,天賦：喚醒被封印的靈力，對寒冷的抵抗力提升了！
2010001,生命恢復1級,10秒內恢復10點生命值。
2010002,生命恢復2級,10秒內恢復20點生命值。
2011001,眩暈1級,被眩暈了，暫時失去行動能力。
2012001,護盾,一個生命值為20點的護盾
2013001,緩慢生命恢復1級,每3秒恢復5點生命值。
2013002,緩慢生命恢復2級。,每1秒恢復5點生命值。
2013003,緩慢生命恢復3級,每3秒恢復5點生命值。
2014001,食物中毒1級,吃的東西不是很乾淨啊，走不動路了。。。
2014002,食物中毒2級,吃的東西不是很乾淨啊，走不動路了。。。
2014003,食物中毒3級,吃的東西不是很乾淨啊，走不動路了。。。
