ID,内容
1000101,太好了，跳躍和潛行都非常正常卟。保持潛行狀態時，我們就不會從方塊邊緣掉下去了，要記得卟。
1000102,還剩最後一項檢查了卟，嘗試一下轉動頭部看向我的位置吧。
1000103,注意看我的指示，朝我所在的方向划動屏幕就可以轉向了，準備好了我們就開始卟。
1000104,首先是左邊卟，我在這裡，朝左邊划動屏幕吧。
1000105,然後是右邊卟。朝右邊划動屏幕吧。
1000106,現在我們看看上方卟。划划屏幕找找我在哪，嘿嘿。
1000107,接著是下面卟。找得到我麼？
1000108,最後是背面了卟。這下划的距離要長一點了。
1000111,太好了，跳躍和潛行都非常正常卟。保持潛行狀態時，我們就不會從方塊邊緣掉下去了，要記得卟。
1000112,還剩最後一項檢查了卟，嘗試一下轉動頭部看向我的位置吧。
1000113,注意看我的指示，朝我所在的方向移動鼠標就可以轉向了，準備好了我們就開始卟。
1000114,首先是左邊卟，我在這裡，朝左邊移動鼠標吧。
1000115,然後是右邊卟。朝右邊移動鼠標吧。
1000116,現在我們看看上方卟。移動一下鼠標找找我在哪，嘿嘿。
1000117,接著是下面卟。找得到我麼？
1000118,最後是背面了卟。這下移動鼠標的距離要長一點了。
1000121,全身檢查完畢卟！太好了身體一切正常。咦，那個是什麼？
1000122,好像是一棟破敗的房子，如果把它修復一下，應該可以做我們臨時的據點卟！
1000131,卟卟，扯遠了卟。我們趕緊回顧一下此次的任務卟！
1000132,現在虛空幻影雖然表面上還封印在迷拉星的火山之中卟。
1000133,但是它的使徒們已經偷偷向他輸送的了大量的創造之力，這個封印現在已經是風中殘燭了卟。
1000134,不過也正因為虛空幻影現在迫切想要打開三角門，消耗了大量虛空之力。現在正是消滅它的絕佳時機卟！
1000135,但我們現在需要集齊火山封印的三把鑰匙，趁其不備強行把他從封印中拉出來，才能將其消滅卟。
1000136,而這三把鑰匙，分別存放在迷拉星、烈焰星和萌眼星上卟。
1000137,傳送過程中的那段事故，已經把我們帶的裝備都丟了。以我們現在的裝備基本不可能完成卟。
1000138,但是不要灰心卟！我已經幫你制定了一連串的目標，照著目標做肯定不成問題卟！
1000141,看這裡卟。這是「任務追蹤框」，開啓追蹤的任務就會顯示在這裡。
1000142,一旦完成，就會自動追蹤到下一個任務卟。
1000143,如果想要看更詳細的任務內容，只要點它就能打開控制面板了卟。
1000144,這是我給你定制的第一個任務卟，我們先去收集一些石料吧，石器時代即將到來…
2000001,你說，我們要不要去碼頭整點@item_12541# 卟。
2000002,嘿，我看你好像有些疲憊了，要不要找個地方休息一下卟？
2000003,迷拉星的風景真是美妙卟，等危機結束了希望能在這裡安個家。
2000004,在外探險千萬別忘了吃東西，體力過低是會危及生命的卟！
2000005,你又在發呆了，是有什麼心事，還是遇到了什麼困難，可以和我說說卟！
2000006,現在的迷拉星完全看不出來曾經大戰過的痕跡了卟。
2000007,虛空使徒總是偷偷躲在生物身後偷取能量，真是可惡卟！
2000008,迷拉星空島上有一種胖胖的動物叫做飛雞，餵它吃幾次桃子，就能騎著它飛了卟！
2000009,如果去到空島就能挖到暴露在地表的鈦合金卟，這種金屬非常的堅硬，遇到了記得多收集些！
2000010,有些方塊在組合成特定形狀時會變換形態，比如藏在深海的熱泉就是由黑凝漿塊組合成的卟。
2000011,據探測出的消息來看，秘銀礦比較集中在高度為地面下10-30層左右的位置卟！
2000012,如果想要去到其他星球，我們得先把星站重新激活卟。
2000013,這些可憐的野人都受到了虛空力量的侵蝕，我們得盡快解救他們卟！
2000014,沙漠里經常能在黃沙上看到一團黑色的影子，其實是躲藏在沙裡的毒尾蠍，一定要小心卟！
2000015,盡量不要生吃食物卟，小心會拉肚子。
2000016,雨林里的高大喬木在夜裡有的葉子會發光，記得留意一下卟。
2000017,迷拉星上有一種叫做嗩吶的樂器，聽說聲音非常有特色卟，我們做一把試試吧。
2000018,星能和符文之力雖然同樣源於創造之力，但最終的應用方向缺截然不同卟。
2000019,我們復習一下此行的目的卟，現在是消滅虛空幻影的絕佳時期，但需要獲得神聖果實、烈焰斷劍和石人之眼，才能在火山祭壇中強行把虛空幻影給拽出來卟！
2000020,千萬別在雲塊上站著，它可承受不了那麼大的重量卟！
2000021,如果去到了烈焰星，我們就能挖到星能礦石了卟！
2000022,據說在沙漠里有時能碰上一群商人，他們的目的是去綠洲做生意，我們可以跟著他們去找綠洲卟。
2000023,假如野人夥伴不幸過世了，記得去找他們留下的包裹卟，裡面的紀念品記錄著他們的生平事跡。
2000024,在種植植物時，記得分辨一下植物的類型卟，作物是只能種在耕地裡的，而花和樹得種在土坑里。
2000025,迷拉星的夜晚戶外非常危險卟，不太建議夜晚行動，咱們可以睡覺，一覺醒來天亮了。
2000026,你有發現沃沃獸的耳朵是一大一小的嗎，真可愛卟~
2000027,在水下活動時記得穿潛水服，水越深水壓會越大，身體會受不了的卟。
2000028,深海裡蘊藏了一種不一樣的礦物，能夠把玻璃變得更加堅硬卟。
2000029,時間過得有點久，似乎記憶有點磨損了，神聖果實在羽蛇神體內，烈焰斷劍需要通過黑龍的試煉，石人之眼是遠古巨人的控制中樞。
2000030,如果這是一場噩夢，希望能夠快點醒來卟。
2000031,這裡的生態結構變化真大，我得更新一下信息卟。
2000032,生命的誕生真是一場巧合卟，就連萌眼星這種氧氣稀薄的星球都能孕育出生命，真是太厲害了卟！
2000033,烈焰星離恆星太近了，如果沒有防火背包將寸步難行卟。
2000034,遇到迷拉星的本地居民記得和他們打招呼卟。
2000035,很久很久以前的第一次虛空戰爭中，遠古巨人曾作為昔日者的終極作戰兵器，與虛空勢力大戰數年之久卟！
2000036,迷拉星上的沙靈和海靈這類元素生命主要是由符文力量驅動的，和菈米我這類由星能驅動的生命有本質上的區別卟！
2000037,你看起來很安靜卟，是在想什麼麼？
2000038,看著你這樣子，似乎有些煩惱卟。不如我們去散散步吧。也許會有新奇的發現！
2000039,雖然我不能幫你打敗敵人，但我會一直在你身邊，在精神上全力支持你卟！
2000040,人類的想象力是無窮無盡的，不斷探索才能發現更多的可能性卟。
2000041,有時候，我們需要一個人獨處，好好沈澱內心卟。
2000042,失敗並不可怕，可怕的是你因為失敗而放棄了卟。加油，找到對的方法，我相信你一定能行！
2000043,每一次選擇都會帶來不同的結果卟，所以我們要慎重地思考並做出明智的決策。
2000044,要有隨時應對意外情況的準備，不要掉以輕心卟。
2000045,任何時候出門，都不要忘了帶上裝備和物資，萬一有危險的時候就可以更加從容應對卟。
2000046,記得及時修理裝備，這樣才能保證它們的使用壽命卟。忘記修也沒關係，可以再做一件。
2000047,某些地方的氣候環境對我們可能會有影響，要注意適時調整卟。
2000048,嗨，你在做什麼呢？要一起玩嗎卟？
2000049,是迷路了嗎？注意看右上角的小地圖，他能告訴你方向卟。
2000050,樹上的果實記得隨手摘一下，這是最好獲得的食物了卟。
2000051,路上注意安全哦，多存點星星，遇到危險也不怕了卟。
2000052,遇到困難不要怕，勇敢面對它卟！
2000053,喔喔，這個星球的天空真是太美了卟！
2000054,如果你感到疲倦或迷茫，別擔心，我會一直陪在你身邊的卟！
2000055,你不是一個人，我在這裡陪著你卟！還有失散的夥伴，他們也在未來的旅途中等著你！
2000056,你知道麼，受詛咒的野人在白天會睡著卟。
2000057,偶爾還是需要檢查身上的裝備卟。
2000058,有時候失敗並不是壞事，它會讓你更好地成長卟。
2000059,迷拉星的蝴蝶會把小草變成花，但是一不小心就會泛濫卟。
3001001,「@item_588# 」 設置檢查完畢！狀態正常卟！幸好虛空幻影還沒發現我們，小心一點。
3001002,「@item_589# 」 設置檢查完畢！狀態正常卟！
3001003,「@item_587# 」 設置檢查完畢！狀態正常卟！
3001004,總算可以跟虛空幻影當面對決了！準備戰鬥卟！！
3001005,太好啦！了虛空幻影，迷你宇宙現在終於安全了卟！
3001006,虛空幻影好像掉了什麼東西在附近，仔細找找卟。
3001007,這是@item_11333# 卟，但它好像已經滲透進星鏈中了。
3001008,不過我們或許可以順勢用它來鏈接已經修復的星站，試一下卟。
3002001,很好，@item_11627# 已經收集到一部分了卟！
3002002,可以再多挖幾塊備著，也可以打開控制面板領取一下剛才任務的獎勵卟。
3002003,新的任務我已經幫你更新好了卟，@item_11627# 夠用了就去砍一些@item_11006# 吧。
3002004,看來@item_11323# 也收集齊了卟，試著打開控制面板加工一把@item_11002# 吧！
3002005,這把@item_11002# 看上去真不錯卟，現在砍木頭應該比之前要快多了卟。
3002006,快找棵樹試試卟，這次不需要樹枝了，讓我們砍下樹幹收集些@item_11323# 。
3002007,哈！有了這些@item_11323# 就能加工@item_206# 了卟！夜晚的迷拉星非常危險，我們得趕快搭建一個臨時據點才行。
3002008,還記得我們剛抵達時星站附近有棟破舊的建築嗎？
3002009,如果用@item_206# 把那棟建築修一下，或許就能當作我們的臨時據點了卟！
3002010,用聊天框和你對話感覺有點奇妙，卟嘿嘿。你可以邊做事，邊看我「說」。快去放@item_206#吧。
3002011,據點建好了只能是進行防禦，你還需要一把趁手的武器以備不時之需。加工一把@item_12012# 吧，你會需要它的卟。
3002012,怎麼樣卟？有了@item_12012# 戰鬥力大幅提升了吧。不過石制武器只能支持我們現階段的戰鬥，必須要持續強化自己才行卟！
3002013,對了，想要安全度過夜晚，我們還需要一些照明的東西卟。
3002014,我們去收集一些@item_11226# 和@item_11323# 吧，這樣就能加工@item_298# 了卟。
3002015,這下有光源了。不過這種小火炬的燃燒時間不長，如果有@item_1200# 的話就更加保險了卟。
3002016,我記得破舊建築里就有一個@item_1200# ，可以用@item_298# 去點燃它，去試試卟。
3002017,（鼓掌）@item_1200# 真暖和~看到這令人安心的光亮不自覺地就出來了~
3002018,照明設備都準備好啦！下一步就是最重要的@item_828# 了卟！有了@item_828# 就能一覺到天亮卟卟！
3002019,差點忘了沒@item_800# 是做不出@item_828# 的卟，我們還是得先做個@item_800# 才行。
3002020,雖然這個@item_800# 還不那麼完整卟，但已經可以做更多的東西啦！
3002021,快試下「新鮮出爐」的@item_800# 吧，只要點它一下就能打開加工頁面了卟。
3002022,做@item_828# 的原料肯定是不能少的卟，@item_11226# 和@item_12600# 還夠用嗎？
3002023,這回總算萬事俱備了，只要點下@item_828# 就能躺進去了卟。
3002024,不過需要注意一下右上角的時間，別忘了只有18：00之後才能夠使用@item_828# 跳過夜晚卟！
3002025,到時間了記得睡覺，我先休息一下卟，要加工東西的話，就點下面那個和我長得很像的按鈕叫我卟~
3003001,肉烤熟啦！！你快把肉收下來吃了吧，別烤焦了卟。
3003002,真香啊~可惡的設計師沒給我裝進食模塊，現在只能聞味道沒法吃卟，真希望有朝一日我也能大快朵頤卟。
3003003,吃完東西應該精神多了吧！是時候去升級我們的工具和裝備了卟。
3003004,首先，我們需要去收集升級用的原料，@item_11201# 和@item_11329# 都是不可或缺的。
3003005,但想要獲得它們，還得先準備專門的採礦工具，@item_11012# 卟！先把@item_11012# 做出來，待會兒我再繼續。
3003006,做東西越來越熟練了卟，嘿嘿~有了@item_11012# ，現在可以出發去採礦咯~
3003007,我們先去收集@item_11201# 吧，@item_402# 一般分布在迷拉星的地下，不用挖很深，它們在比較淺的位置，地表上也少有分布卟。
3003008,礦石的表面主要是散落的藍色晶體，還是比較容易發現的卟。
3003009,可以在地面上找找看，或者向下挖個小礦道，應該很快就能找到的。加油卟！
3003010,這麼快就找到@item_402# 了卟，莫非你有什麼採礦的天賦嗎？
3003011,開玩笑的，那我們現在去找@item_11329# 吧！
3003012,@item_451# 的分布和@item_402# 差不了太多卟，礦石的表面主要是散落著一些橙黃色的金屬碎塊，還是挺好認的。
3003013,說不定剛剛在挖@item_402# 的時候已經看到過了卟~但是礦石嘛，不嫌多的，我們再去收集一些吧。
3003014,果然是有採礦的天賦嗎？！這麼快就找到@item_451# 了卟。
3003015,這下原料都湊齊了卟，接下來就是礦物冶煉啦。
3003016,冶煉需要一些時間，安全起見我們可以先回一趟據點。若想提高效率就地解決好像問題也不大卟。
3003017,先把@item_802# 做出來吧，其他的我們之後再說卟。
3003018,搞定了@item_802# 就能冶煉礦物了卟。決定好冶煉的地方就把@item_802# 放出來吧。
3003019,放出來後只要點一下@item_802# 方塊就能打開冶煉的界面了卟。
3003020,之後再把我們剛剛收集的@item_451# 和@item_11201# 放進去就萬事大吉啦。準備好了就開始冶煉卟。
3003021,喔！@item_11329# 冶煉出來了，打開@item_802# 回收一下。
3003022,石頭做的冶煉台只能一個個礦地煉，之後@item_11329#多了可以做一個黃銅制的冶煉台提升效率卟。
3003023,不過這都是後話了，我們先用這批@item_11329# 升級一下工具吧。有了@item_11011# 挖礦效率會高出不少的！
3003024,恭喜恭喜！看來你已經完成了「新晉探險者」目標下的所有任務了卟，現在不是一個萌新啦！
3003025,還有很多野外求生的方法可以學習，我都已經添加到控制面板里了，可以打開確認一下卟。
3003026,不過別忘了我們的最終目標卟，整個迷你宇宙現在岌岌可危，拯救世界的重任在肩，我們還不能掉以輕心卟。
3003027,我平時會在空間夾層中休息，有需要呼叫我就行啦。準備好了就繼續出發卟！
3004001,卟卟，你居然做了一把@item_11032# 。現在可以開墾耕地去種作物了，種田之魂在熊熊燃燒卟！
3004002,植物種下去之後需要等一段時間才能成熟卟，如果想要它們長快一點，可以拿些@item_11311# 去給它們施肥卟。
3004003,@item_812# 的質地還不夠堅硬，很容易被野人破壞。如果在據點外圍出一圈欄桿就會安全許多卟。
3004004,如果給@item_104# 獻上一顆星星，我就能記錄下這個位置卟。未來如果遇到危險，我能把你強行送回來卟。
3004005,恭喜你又完成了一個大目標卟！！是時候更進一步了，看看有什麼新任務卟！
3005001,這些皮革非常結實卟，如果拿來和@item_11329# 一起加工成銅質裝備，那對我們野外求生一定大有幫助卟！
3005002,嘿嘿，這套裝備感覺比之前威風多了卟。全套黃銅裝備總共有4件，如果能湊齊就更厲害了卟。
3005003,武器和防具都準備好啦，是時候去教訓一下虛空使徒了卟！這群壞傢伙四處偷取創造之力，必須趕緊阻止他們卟！
3005004,虛空使徒掉落的@item_11911# 都是它們竊取來的創造之力凝結成的卟。如果安到@item_800# 上，就能獲得@item_797# 啦！
3005005,點開@item_797# 就能看到所有的配方了卟！但是還有一些道具需要找到圖紙才能解鎖，往後的旅途里得多留意一下卟。
3005006,冶煉台升級了，現在可以一口氣冶煉兩種礦物了卟！我們去尋找@item_401# 吧，它冶煉出來的@item_11209# 是非常主要的金屬！
3005007,有了@item_11209# 我們能製作更多的東西了，快去工匠台看看有什麼新東西可以做了卟！
3005008,現在挖掘速度應該飛快了卟，在製作@item_785#之前我們可以先去地下挖點礦！
3005009,據資料記載符文石是迷拉星特有的礦物，鑲嵌到武器或工具上，能夠獲得意想不到的力量卟！
3005010,喔喔！你已經學會了在迷拉星生存下去的所有基礎知識卟！
3005011,接下來……稍等，我看一下……嗷，接下來該去修復星站了卟。
3005012,或者還有一些別的想要做的事情，就點擊一下屏幕上的任務追蹤框，看看其他的任務卟！
3006001,卟！讓我瞧瞧，這些能源碎片在地底沈眠了好久好久，希望還能組合成能源核心卟。
3006002,居然成功了卟！核心到手，現在得去找@item_11334#了。資料庫里顯示是在空島生態里，我們出發吧。
3006003,真是壯觀卟。但是空島這麼高，我們得想個辦法上去。先觀察一下周圍的情況吧。
3006004,那個帶翅膀的傢伙怎麼弄到那麼多芯片的卟，不過總算是拿到了，這下可以加工@item_11335# 啦。
3006005,元件和核心都準備齊了，是時候修復星站了卟！仔細看看@item_11331# 的道具說明吧！
3006006,喔喔，控制台成功激活了卟！這座星站已經重新連上星鏈了，快使用@item_11335# 升級一下傳送艙吧！
3006007,連接成功卟！這台星站已經恢復星球間傳送的功能了。再修理幾台星站，我們的旅行就會更加方便了卟。
3006008,那麼準備好了麼卟，是時候去尋找「三聖物」了！看看最新更新的任務吧。
3007001,看來我們找到雨林了卟。雨林里處處充滿危險，你千萬要小心。
3007002,這些@item_11601#是雨林喬木內部的創造之力過剩而析出晶體，加上@item_11329#就能製作@item_11597#了卟。
3007003,剛剛加工出來的@item_11597#是神廟的鑰匙卟，但是我們需要找到正確的神龕才能激活神像，在雨林里找找看吧。
3007004,這就是雨林神廟嗎？！雖然在資料里看過，但實際見到的感受還是相當震撼的卟！
3007005,被稱為「羽蛇神」的怪物就在神廟裡面卟，想要獲得@item_591#必須先打敗它。準備好了嗎？
3007006,真是有驚無險卟。快在附近的地上找找羽蛇神掉的東西，千萬別掉岩漿里去了……
3007007,神聖果實居然在羽蛇神體內消化得只剩種子了卟，找塊空曠的地方把它種出來吧。
3007008,這麼小一顆種子居然能長成這麼巨大的樹卟！果實應該在接近樹冠的位置，得想個辦法上去。
3007009,總算是拿到@item_591#卟，辛苦辛苦。下去的時候小心一些，這一路上來我有點恐高了卟……
3007010,喔吼吼，這翅膀真漂亮，從高處下落時安全多了卟。
3007011,這粉塵閃閃發亮得真漂亮卟，和我得顏色一樣嘿嘿。
3007012,這就是野人祭司手上拿的東西麼，好像還缺些什麼卟。
3007013,真帥啊，快試試看能發射出什麼樣的東西卟。
3008001,天吶，這就是烈焰星嗎？這地方也太熱了卟。離太陽好近啊。
3008002,在去找黑龍之前，我覺得先加工一個@item_12277#會比較好卟。
3008003,贏啦！真是驚險，黑龍也太厲害了卟。不過這下黑龍也不得不承認你的實力了吧，嘿嘿。
3008004,去拿@item_588#吧，這是你「勇氣」的證明卟！
3008005,這就是「烈焰斷劍」嗎？明明是兩個世界長久合作的紀念，卻用的一把斷劍的形象，有時真難理解設計師的想法卟。
3008006,黑龍還有另外兩種形態，留有餘力的話可以嘗試挑戰一下卟。覺得實力還差一點的話，也可以下次再來。
3008007,新的任務我更新在列表裡了，可以看看卟。
3008008,居然打贏了熔岩形態的黑龍，你也太厲害了卟！快去看看黑龍給我們留下了什麼卟。
3008009,混亂形態也不過如此嘛，卟嘿嘿。去拿獎勵吧，還是在龍島中間的罐子里。
3008010,好受多了卟，差點以為自己要融化了。差點忘了我好像不會融化，嘿嘿~
3009001,這裡天空真漂亮卟！但是萌眼星的大氣層非常稀薄，召喚遠古巨人之前你可能會需要一些氧氣裝置，使用工匠台看一下有什麼能做的吧。
3009002,遠古巨人終於解脫了，虛空幻影真是罪大惡極卟！快回收@item_589#吧，消滅虛空幻影近在咫尺了卟！
3009003,叮叮咚咚當當……你說，萌眼星上的生物名字都是誰取的，也太隨便了卟。
3009004,居然生成了氧氣區，這層藍藍的罩子還挺好看的卟。
3009005,「我的鑽頭……是用來開天闢地的鑽頭啊！」卟？是誰把這句台詞偷偷加到資料庫里的……
3009006,喔喔喔，鈎爪也太帥了，這下上空島方便多了卟！
4000001,看吶地底的虛空能量冒出來了，根據記載晚上虛空能量會更濃郁，萬物都會受到虛空影響，總而言之今天晚上會更危險！
