ID,名字,描述
69003,@Null@,@Null@
70001,サッカー-ボールなし,スライディングとタックルの操作
70002,サッカー-ボールあり,ループ、シュートの操作
70003,@Null@,@Null@
71001,変異鶏中毒,変異した食べ物を食べた鶏が毒に侵された。
72001,バスケットボール-ボールなし,"ボールを持っていない時：ボールを保持していない時はスティール、ブロック、シュートブロックの操作が可能です。
 スティール（マウスの左クリック）：相手のボールを奪い取ります。
 ブロック（マウスの右クリック）：相手の進行を阻みます。
 シュートブロック（スペースキー）：飛び上がって宙に浮いたボールを叩きます。"
72002,バスケットボール-ドリブル,"ドリブル状態：ドリブルしている時は、パス、シュート、ダッシュの操作が可能です。
 パス（マウスの左クリック）：ターゲットしたチームメイトにボールをパスします。
 シュート（マウスの右クリック）：力を溜めて的めがけてシュートします。ゴールに狙いを定め、力のゲージを黄色の#cfa7a0f命中エリア#nに留まらせると、命中率が上がります。
 ダッシュ（スペースキー）：体が向いている方向へ一定距離ダッシュします。"
72003,アクション,プレイヤーの@1アクションを変更
73001,暑い,暑い環境では非常に不快
73002,暑さに適応する,耐熱装置を装着しているので、暑い環境でも影響を受けない
74001,低酸素,@Null@
75001,寒い,雪の降る環境には非常に不向き
76001,下痢,@Null@
77001,流血,ああ、止まらない！医者はどこだか ！
77002,流血の呪い,今すぐ止めろ！この岩、やばいね
78001,スペア,
79001,経験レート,@Null@
80001,憩う,@Null@
81001,強靱な足,目が覚めたら、脚に力が入っていた
82001,スタミナ回復,@Null@
82002,スタミナ回復,@Null@
82003,スタミナ回復,@Null@
83001,スタミナ回復－スニーク,@Null@
83002,スタミナ回復－スニーク,@Null@
83003,スタスタミナ回復－スニークミナ回復－,@Null@
84001,スタミナを上げる,@Null@
84002,スタミナを上げる,@Null@
84003,スタミナを上げる,@Null@
85001,HP上限,@Null@
85002,HP上限,@Null@
85003,HP上限,@Null@
86001,移動スピード-バースト,@Null@
86002,移動スピード-バースト,@Null@
86003,移動スピード-バースト,@Null@
87001,スタミナ消耗を減らす-ブロックを掘る,@Null@
87002,スタミナ消耗を減らす-ブロックを掘る,@Null@
87003,スタミナ消耗を減らす-ブロックを掘る,@Null@
88001,スタミナ消耗を減らす-ランニング（ジャンプ）,@Null@
88002,スタミナ消耗を減らす-ランニング（ジャンプ）,@Null@
88003,スタミナ消耗を減らす-ランニング（ジャンプ）,@Null@
89001,スタミナ消耗を減らす-エネルギーを蓄積するツールを使用する,@Null@
89002,スタミナ消耗を減らす-エネルギーを蓄積するツールを使用する,@Null@
89003,スタミナ消耗を減らす-エネルギーを蓄積するツールを使用する,@Null@
90001,HP回復を増やす,@Null@
90002,HP回復を増やす,@Null@
90003,HP回復を増やす,@Null@
91001,聖なる木の祝福,聖なる木の実を食べると、無限の力が体に押し寄せるのを感じる
92001,レインボークラウドのギフト,彩雲からプレゼントをもらって、ジャンプの高さが上がり、落下ダメージが減る
93001,疲労,疲労を和らげるために、スタミナを回復食べ物を食べるか、じっとしている必要がる。
93002,過度に体力を消耗する,体は崩壊寸前。 回復食を食べて救われよう!
94001,最初のギフト,@Null@
95001,ニヒル,あなたのスタミナは地心の男に盗まれていて、注意してください！
96001,スターパワー,@Null@
97001,スターパワーが冷えている,星エネルギーの力は強すぎて、短時間では人間の体が耐えられない。
98001,バララ変身マジック,バララエネルギー——変身マジック
98002,バララ変身マジック,バララエネルギー——変身マジック
98003,バララ変身マジック,バララエネルギー——変身マジック
98004,バララ変身マジック,バララエネルギー——変身マジック
98005,バララ変身マジック,バララエネルギー——変身マジック
98006,バララ変身マジック,バララエネルギー——変身マジック
98007,バララ変身マジック,バララエネルギー——変身マジック
98008,バララ変身マジック,バララエネルギー——変身マジック
99001,月食,@Null@
100001,着火,1秒ごとにHPが3pt減少する。
101001,汚染Lv.1,1秒ごとにHPが2pt減少する。
101002,汚染Lv.2,1秒ごとにHPが5pt減少する。
101003,汚染Lv.3,1秒ごとにHPが10pt減少する。
101004,汚染Lv.4,1秒ごとにHPが15pt減少する。
101005,汚染Lv.5,1秒ごとにHPが20pt減少する。
102001,蛍光,体が蛍光色に光り、一部の動物が攻撃してくる。
103001,注意集中,昨夜はかなりよく眠れ、目が覚めると、とても集中して鉱石掘っていた。
104001,きりっとした目,よく眠り、よく見えるようになる。
105001,復活スキルクールダウン,Lauraの非激しいスキルは冷却時間を入力し、5分間引き続き誘発され続けます
105002,復活スキルクールダウン2,Lauraの非激しいスキルは冷却時間を入力し、続いて3分間引き起こさないでしょう
106001,寝起きが悪い,寝起きが悪い人に手を出してはいけない。
107001,めまい,眠くなった、一息入れなければならない。
108001,斜頸,昨夜は寝相が悪かったので、激しい運動は控えなくてはならない。
110001,罠にかかった,コントロールされた、持続的にダメージを受ける。
200001,燃焼Lv.1,1秒ごとに15ptの燃焼ダメージを受ける。
200002,燃焼Lv.2,1秒ごとに30ptの燃焼ダメージを受ける。
200003,燃焼Lv.3,1秒ごとに40ptの燃焼ダメージを受ける。
200004,燃焼Lv.4,1秒ごとに60ptの燃焼ダメージを受ける。
201001,混乱Lv.1,1秒ごとに30ptの混乱ダメージを受ける。
201002,混乱Lv.2,1秒ごとに5ptの混乱ダメージを受ける。
202001,驚く年獣,年越しの花火に年獣もビックリ！
202002,@Null@,@Null@
202003,@Null@,@Null@
203001,ボイドコントロール,ボイドファントムの管理下では、出ることは困難です。スピードアップしてエスケープ！
203002,@Null@,@Null@
203003,@Null@,@Null@
204001,ボイド保護,75％で取られた長距離ダメージを減らします。
204002,@Null@,@Null@
204003,@Null@,@Null@
205001,ファントムは無敵です,Void Phantomはその無敵の盾を開き、すべての損傷を受けています
205002,@Null@,@Null@
205003,@Null@,@Null@
206001,近接無敵,近接攻撃によるダメージ-90%。
206002,近接無敵,近接攻撃によるダメージ-90%。
206003,近接無敵,近接攻撃によるダメージ-90%。
207001,遠距離無敵,遠距離攻撃によるダメージ-90%。
207002,遠距離無敵,遠距離攻撃によるダメージ-90%。
207003,遠距離無敵,遠距離攻撃によるダメージ-90%。
208001,爆発防御無敵,爆発によるダメージ-90%。
208002,爆発防御無敵,爆発によるダメージ-90%。
208003,爆発防御無敵,爆発によるダメージ-90%。
209001,ボス憑依,@Null@
210001,ボイドの取り出し,ボイドファントムがターゲットのエネルギーを排出すると、受けるダメージが50％減少する
220001,マウントのスピード爆発,マウントのスピード20％上げます
220002,マウントのスピード連続爆発,マウントのスピード20％上げます
230001,眩暈Lv.1,コントロールされた、持続的にダメージを受ける。
230002,幻境Lv.1,幻境に陥る。
240001,音楽パワー₋燃える,1秒ごとにHPが2pt回復する。
250001,音楽パワー₋弱める,1秒ごとにHPが2pt減少する。
260001,幻境Lv.1,幻境に陥る。
270001,震懾Lv.1,1秒ごとにHPが5pt減少する。
280001,砂嵐！,隠れろ！ 砂嵐が来ている！
280002,砂に耐える,砂嵐に邪魔されない。
290001,シールド防御,岩のように堅固で、もう何も恐れることはない。
998001,駿足,
999001,探検を続ける！,あらゆるダメージから守られる状態にいるが、攻撃を受けたり、アイテムを使用すると、この状態は消滅する。
999002,復活保護,保護状態になり、いかなるダメージも受けつけない。攻撃すると解除される。
1000001,加速100%,加速100%。
1000002,加速1000%,@Null@
1000003,減速,移動速度-75%。
1001000,@Null@,@Null@
1001001,観察者,@Null@
1001002,@Null@,@Null@
1001003,@Null@,@Null@
1002001,ウィルス感染,ウィルスが体を蝕み続ける！
1002002,ウィルス強化,ウィルスに感染し、強大な力を手に入れた。
1002003,@Null@,@Null@
1003001,変身-鶏Lv.1,コケ…コケコッコー（鶏になっちゃった？）
1003002,変身-鶏Lv.2,コケ…コケコッコー（鶏になっちゃった？）
1003003,@Null@,@Null@
1004001,変身-牛Lv.1,ウモ…ウモー（牛になっちゃった？）
1004002,変身-牛Lv.2,ウモ…ウモー（牛になっちゃった？）
1004003,@Null@,@Null@
1005001,変身-羊Lv.1,メェ…メエェー（羊になっちゃった？）
1005002,変身-羊Lv.2,メェ…メエェー（羊になっちゃった？）
1005003,@Null@,@Null@
1006001,変身-悪魔Lv.1,ミニ一周年記念の悪戯劇（悪魔になっちゃた？）
1006002,変身-悪魔Lv.2,ミニ一周年記念の悪戯劇（悪魔になっちゃた？）
1006003,@Null@,@Null@
1007001,変身-トントンLv.1,ブヒ…ブヒブヒ（トントンになっちゃった？）
1007002,変身-トントンLv.2,ブヒ…ブヒブヒ（トントンになっちゃった？）
1007003,@Null@,@Null@
1008001,変身-団子Lv.1,ポヨ…ポヨポヨ（団子になっちゃった？）
1008002,変身-団子Lv.2,ポヨ…ポヨポヨ（団子になっちゃった？）
1008003,@Null@,@Null@
1009001,エネルギーシールド,50ptのHPを持つエネルギーシールド
1009002,@Null@,@Null@
1009003,@Null@,@Null@
1009004,煉獄の炎,1秒ごとに1ptのダメージを与える。
1009005,幽冥の炎,1秒ごとに2ptのダメージを与える。
1009006,減速,移動速度が下がる（3秒持続）。
1009007,メンバー採取の加速,採取速度は10%向上する
1010001,ウィルス強化,ウィルスに感染し、強大な力を手に入れた。
1011001,近接ダメージ上昇,近接ダメージ+5%。
1012001,遠距離ダメージ上昇,遠距離ダメージ+5%。
1013001,日輪,20ptのHPを持つシールド
1014001,流血免疫,血小板が急に強力になった!
1015001,警戒,砂漠で野外で寝ると、いつも何かに見つめられているような気がして、テントを張った方がいい。
1016001,猛毒,生物が絶えず命を失い、一定期間神経麻痺を引き起こし、非常に危険だ。
1017001,神経麻痺レベル1,しびれ、動けない…
1017002,神経麻痺レベル2,しびれ、動けない…
1018001,サソリ毒レベル1,サソリの毒素はますます激しくなるので、注意してください！
1018002,サソリ毒レベル２,サソリの毒素はますます激しくなるので、注意してください！
1018003,サソリ毒レベル3,サソリの毒素はますます激しくなるので、注意してください！
1018004,サソリ毒レベル4,サソリの毒素はますます激しくなるので、注意してください！
1018005,サソリ毒レベル5,サソリの毒素はますます激しくなるので、注意してください！
1019001,意識の喪失,意識は薄れていく...
1019002,意識の喪失レベル2,
1019003,意識の喪失レベル3,
1020001,流血レベル1,あ、血が止まらない！？ ドクターはどこだ？
1020002,流血レベル2,あ、血が止まらない！？ ドクターはどこだ？
1020003,流血レベル3,あ、血が止まらない！？ ドクターはどこだ？
1020004,流血レベル4,あ、血が止まらない！？ ドクターはどこだ？
1020005,流血レベル5,あ、血が止まらない！？ ドクターはどこだ？
1021001,急な体調不良の発生,急に調子が悪くなって、自分の体をコントロールできなくなる...
1022001,蛍光スティック藻類魚無敵,あらゆる害から守られた状態で
1023001,絡め取られる…,水草にあまり長くはいられない、すべて縛られている…
1024001,釣り,PC - マウスの右ボタンを長押ししてキャストするパワーを蓄積し、右ボタンをクリックしてロッドを持ち上げる；モバイル - 釣りボタンを長押ししてキャストするパワーを蓄積し、釣りボタンをクリックしてロッドを持ち上げる。
1025001,海の精霊ガードへの変身,海の精霊ガード、変身！
1026001,温泉のやけど,温泉のお湯も熱すぎる!
1027001,タツノオトシゴマウント,海の中で大きなタツノオトシゴに乗る〜
1028001,海神の祝福,海神の祝福、釣りをしていてカモメに邪魔される確率が減り、サメが出現する確率が減る
1029001,高熱,高熱の環境で気持ちが高ぶり、スタミナの消費が増加し、パワーが大幅に上昇する
1030001,暑さ,暑い環境で気持ちが高ぶり、スタミナの消費が増加し、パワーが上昇する
1031001,寒さ,寒い環境で盤石の堅さを悟り、スタミナの消費が増加し、被ダメージが減少する
1032001,極寒,極寒の環境で盤石の堅さを悟り、スタミナの消費が増加し、被ダメージが大幅に減少する
1033001,凍結,凍結され、行動できなくなる。一定のダメージを受けた後に解除される
1034001,絶対凍結,凍結され、行動できなくなるが、ダメージも受けない。熱を受けると解ける
1035001,温度を持続的に変える（テスト）,
1036001,環境温度変更（テスト）,
1037001,凍結2,凍結され、行動できなくなる。一定のダメージを受けた後に解除される
1037002,凍結3,凍結され、行動できなくなる。一定のダメージを受けた後に解除される
1038001,氷結1,寒さのため、動きが遅くなる。
1038002,氷結2,寒さのため、動きが遅くなる。
1038003,氷結3,寒さのため、動きが遅くなる。
1039001,耐寒,寒さへの耐性が上昇
1040001,耐熱,暑さへの耐性が上昇
1041001,防寒,
1042001,防熱,
1043001,氷ダメージ増加（テスト）,氷ダメージ増加（テスト）
1044001,持続的に氷ダメージを受ける（テスト）,持続的に氷ダメージを受ける（テスト）
1045001,氷被ダメージ増加（テスト）,氷被ダメージ増加（テスト）
1046001,氷攻撃力増加（テスト）,氷攻撃力増加（テスト）
1047001,氷防御力増加（テスト）,氷防御力増加（テスト）
1048001,アクション執行時に氷ダメージを受ける（テスト）,アクション執行時に氷ダメージを受ける（テスト）
1049001,隕魔の力,
1050001,凍傷1,氷属性の攻撃を受けたため、あなたは寒さを感じ、移動が遅くなった
1050002,凍傷2,氷属性の攻撃を受けたため、あなたは寒さを感じ、移動が遅くなった
1050003,凍傷3,氷属性の攻撃を受けたため、あなたは寒さを感じ、移動が遅くなった
1050004,凍傷4,氷属性の攻撃を受けたため、あなたは寒さを感じ、移動が遅くなった
1050005,凍傷5,氷属性の攻撃を受けたため、あなたは寒さを感じ、凍り付いた！
1051001,自然発火,火に焼かれ、持続ダメージを受ける
1052001,脆弱,
1060001,雪玉-ボールなし,ボールを作ることができる
1060002,雪玉-ボールあり,重ねる、ためる、脱離の操作ができる
1061001,コントロール無効化,凍結効果を無効化する
1062001,ナイト・オブ・ボイド,ボイドに感染された！
1069001,靭性破壊（モンスター）,靭性が破壊され、一時的に行動能力を失う。
1070001,靭性破壊,靭性が破壊され、一時的に行動能力を失う。
1071001,防衛反撃（毒）,攻撃者に中毒状態を付与する。
1072001,食欲爆発,昨夜はよく眠ったので、今朝は食欲満々だ！
1073001,防衛反撃・サソリの毒Lv.1,サソリの毒素はますます激しくなるので、注意してください！
1073002,防衛反撃・サソリの毒Lv.2,サソリの毒素はますます激しくなるので、注意してください！
1073003,防衛反撃・サソリの毒Lv.3,サソリの毒素はますます激しくなるので、注意してください！
1073004,防衛反撃・サソリの毒Lv.4,サソリの毒素はますます激しくなるので、注意してください！
1073005,防衛反撃・サソリの毒Lv.5,サソリの毒素はますます激しくなるので、注意してください！
1074001,火傷Lv.1,1秒ごとに3ptのダメージを与える。
1074002,火傷Lv.2,1秒ごとに5ptのダメージを与える。
1074003,火傷Lv.3,1秒ごとに10ptのダメージを与える。
1075001,変身無効化,凍結効果に免疫する。
2000001,バブルスリープ1レベル,眠りに落ちる
2001001,凍結,寒さのため、動きが遅くなる。
2002001,凍結,寒さのため、動きが遅くなる。
2002002,スプリント,基本速度が20％UP
2003001,凍結,寒さのため、動きが遅くなる。
2004001,,
2005001,クレイジーマイニング,掘削速度+50%。
2006001,ヘヴィーアタックLv.1,近接ダメージ+1%。
2006002,ヘヴィーアタックLv.2,近接ダメージ+2%。
2006003,ヘヴィーアタックLv.3,近接ダメージ+3%。
2006004,ヘヴィーアタックLv.4,近接ダメージ+4%。
2006005,ヘヴィーアタックLv.5,近接ダメージ+5%。
2007001,ヘヴィーショットLv.1,遠距離ダメージ+1%。
2007002,ヘヴィーショットLv.2,遠距離ダメージ+2%。
2007003,ヘヴィーショットLv.3,遠距離ダメージ+3%。
2007004,ヘヴィーショットLv.4,遠距離ダメージ+4%。
2007005,ヘヴィーショットLv.5,遠距離ダメージ+5%。
2008001,温かいくま,寒さへの耐性が上昇
2009001,忍冬,天賦：封印された霊力を呼び覚まし、寒さへの耐性が上昇！
2010001,HP回復Lv.1,10秒以内にHPが10pt回復する。
2010002,HP回復Lv.2,10秒以内にHPが20pt回復する。
2011001,眩暈Lv.1,眩暈状態になり、一時的に行動能力を失う。
2012001,シールド,20ptのHPを持つシールド
2013001,ゆっくり回復Lv.1,3秒ごとにHPが5pt回復する。
2013002,ゆっくり回復Lv.2,1秒ごとにHPが5pt回復する。
2013003,ゆっくり回復Lv.3,3秒ごとにHPが5pt回復する。
2014001,食中毒Lv.1,変なものを食べたせいで、動けなくなった…
2014002,食中毒Lv.2,変なものを食べたせいで、動けなくなった…
2014003,食中毒Lv.3,変なものを食べたせいで、動けなくなった…
