ID,内容
1000106,では、上を見てみましょう。 画面をスワイプすると、私がどこにいるのかがわかりますか、ふふ。
1000107,次は下です。 私を見つけることができますか？
1000108,やっと背中だ。 今回は漕ぐ時間が少し長いです。
1000111,いいね！ジャンプも潜水も全く問題なくできている。 潜ったままだと、ブロックの端から落ちないんだよ、覚えておいてね。
1000112,最後の確認ですが、私がどこにいるのか、首を回してみてください。
1000113,私の指示を見て、私が回る方向にマウスを動かしてください。準備ができたら始めましょう。
1000114,まず左側です。私はここにいます。マウスを左へ動かしてください。
1000115,次に右側です。 マウスを右に動かしてください。
1000116,では、上を見ましょう。マウスを少し動かして、私がどこにいるのか、へぇへぇ。
1000117,では、下です。 私がどこにいるかわかりますか？
1000118,最後に背面です。 今度はもう少しマウスを動かしてみてください。
1000121,全身チェック完了！ 素晴らしい！何も問題なし。あれ、これは何だろう？
1000122,崩れかけた家みたいだな、直せば仮の拠点になりそうだ！
1000131,話が長くなってしまった。 早くミッションの見直しをしようぜ！
1000132,ヴォイドファントムはまだミラプラネットの火山に封印されている。
1000133,しかし、その使徒たちは密かに彼に多くの創造力を注ぎ込み、その封印は今弱いだろう。
1000134,しかしそれは、ヴォイドファントムが今、三角ドアを開こうと必死で、ヴォイドパワーを大量に消費してしまったからでもある。 今こそ、それを破壊する絶好の機会なのです！
1000135,今こそ火山封印の3つの鍵をすべて集め、彼が準備不足のうちに封印から強制的に引き出して崩せる必要があるのだ。
1000136,そして、ミラプラネット、激しい炎プラネット、萌え目プラネットに保管されている3つの鍵だ。
1000137,テレポート中の事故で、持ってきた装備はすべて失われてしまった。 今持っている装備では、基本的に完成は不可能だった。
1000138,しかし、落ち込むことはない！ 一連の目標を設定しておいたから、大丈夫だよ！
1000141,ここを見てください。 ここは「タスク追跡ボックス」で、追跡されるクエストが表示されます。
1000142,完了すると、自動的に次のタスクにトラッキングされます。
1000143,タスクの詳細を見たい場合は、そのタスクをクリックすればコントロールパネルが表示されます。
1000144,これは私があなたのためにカスタマイズした最初のタスクです。まずは石を集めに行きましょう、石器時代がやってきますよ...
2000001,どうだ、埠頭に行って@item_12541#をもらってくるか。
2000002,なあ、ちょっと疲れてるみたいだから、どこか休めるところを探さないか？
2000003,ここのの景色は素晴らしいですね。危機解除したらここに家を作りたいね。
2000004,探険の時は食事を忘れずに、体力が落ちると命に関わるからね！
2000005,またぼんやりしてるのか。何か気になること、困ったことがあったら相談してね！
2000006,ミラプラネットには今、大戦争の気配はないね。
2000007,ヴォイドの使徒はいつもクリーチャーの背後に忍び寄り、エネルギーを盗んでいるんだ、大嫌い！
2000008,ミラプラネットの空島に飛び鶏という太った動物がいるんだけど、桃を何回か食べさせると飛べるようになるんだ！
2000009,空島に行くと、露出したチタン合金という非常に硬い金属を掘ることができるので、できるだけ多く集めましょう！
2000010,深海に隠された温泉は黒いプラズマのブロックでできているなど、特定の形に組み合わせると形が変わるブロックもあります。
2000011,調べたところ、ミスリル鉱山は地下10～30階あたりに集中しているようです！
2000012,他のプラネットに行くには、まずスターステーションを再起動させなければならない。
2000013,この野人たちはヴォイドの力に堕落してしまったのだ、一刻も早く解放してやる必要がある！
2000014,砂漠ではよく黄色い砂の上に黒い影が見えることがありますが、それは砂の中に隠れている毒サソリなので注意が必要です！
2000015,生ものを食べると下痢をすることがあるので、なるべく食べないようにしましょう。
2000016,熱帯雨林の高い木の中には、夜になると葉が光るものがあるので、探してみてください。
2000017,ミラプラネットにはスオナという楽器があり、とても特徴的な音がするそうなので、作ってみよう。
2000018,スターエネルギーとルニックパワーは、どちらも創造の力に由来するものだが、最終的には用途が大きく異なる。
2000019,旅の目的をおさらいしよう。 今こそヴォイドファントムを破壊する絶好の機会だが、火山の祭壇からヴォイドファントムを追い出すには、「聖なる果実」と「炎の剣」と「石人の目」を手に入れる必要がある！
2000020,雲の塊の上には絶対に立たないでください。重いものは持てないですから！
2000021,炎プラネットまで行けば、スターエネルギー鉱石を掘ることができるだろう！
2000022,砂漠では、オアシスを目指して商売をする商人たちに出会うことがあるというから、オアシスまでついていけばいい。
2000023,亡くなった野蛮人仲間がいたら、その人が残した小包を探すと、その人への一生の思い出の記念品が入っている。
2000024,植物を育てるときは、作物は耕作地に、花や木は土ピットに植えるなど、種類を区別することを忘れないでください。
2000025,ミラプラネットでは夜の屋外はとても危険なので、夜に動くのはお勧めしません、寝て夜明けに起きればいいのです。
2000026,サイの耳は小さいものと大きいものがあることに気づきましたか？
2000027,水中に潜るときはウェットスーツを着ることを忘れないでください。水深が深くなればなるほど、圧力が大きくなり、体が対応できなくなります。
2000028,深海には、ガラスを硬くする別の鉱物が含まれています。
2000029,少し時間が経ち、記憶が少し薄くなったね。聖なる果実は羽蛇神の中にあり、炎の剣はブラックドラゴンの試練に合格する必要があり、石人の眼は遠古巨人のコントロールセンターである。
2000030,もしこれが悪夢なら、早く目覚めることを祈ろう。
2000031,ここの生態系は大きく変化しているから、情報を更新しないといけないね。
2000032,生命の誕生は偶然の産物だ、萌え目プラネットのような酸素の薄い惑星でも生命が誕生するんだ、すごいことだ！
2000033,炎プラネットは星に近いから、耐火性のバッグパックがないと移動が大変なんだ。
2000034,ミラプラネットの原住民に会ったら挨拶するのを忘れないようにね。
2000035,はるか昔、第一次ヴォイド戦争の時、遠古巨人は古日者の最終兵器として、ヴォイドの勢力と何年も戦い続けました！
2000036,ミラプラネットの砂や海の精霊のような元素的存在は、主にルニックパワーで動いており、ラミ私のような星エネルギーの力を持つ存在とは根本的に異なる！
2000037,とても静かな様子ですが、何か考えているのでしょうか？
2000038,ちょっと困った顔をしていますね。 ちょっと散歩してみようか？ 何か新しい発見があるかもしれませんよ！
2000039,敵を倒すお手伝いはできませんが、私はいつもあなたのそばで、精神的にサポートします！
2000040,人間の想像力は無限大、もっと可能性を発見するために探求を続けよう。
2000041,時には一人になって、心を落ち着かせることも必要です。
2000042,失敗は怖くない。怖いのは、失敗してあきらめることだ。 さあ、正しい道を見つけよう、きっとできる！
2000043,どのような選択も異なる結果をもたらすものだから、慎重に考え、賢い決断をしなければならない。
2000044,常に予期せぬ事態に備え、油断しないで。
2000045,外出するときはいつも、危険な場合に備えて、装備や消耗品を持っていくことを忘れないでください。
2000046,装備を長持ちさせるために、時間内に修理することを忘れないでください。 修理し忘れても大丈夫、また作ればいいのです。
2000047,場所によっては天候の影響を受けることもあるので、適当に調整することを意識してください。
2000048,ねぇ、何してるの？ 一緒に遊ぼうか？
2000049,迷子になってない？ 右上のマップを見てね、道を案内をしてくれるよ。
2000050,木からの果物を取るのを忘れないでね！一番取りやすい食べ物だから。
2000051,気をつけてくださいね！スターを貯めれば、危険も怖くありません。
2000052,困難に直面することを恐れず、勇敢に立ち向かえ！
2000053,わぁ～、このプラネットの空はとても綺麗ですね！
2000054,もし、疲れたり、混乱したりしても、心配しないで、私はいつもあなたのそばにいます！
2000055,あなたは一人じゃない、私はあなたそばにいる！ 迷子の仲間も、これからの旅で待っているよ！
2000056,呪われた野蛮人は日中眠くなるって知ってた？
2000057,たまには装備を確認する必要がある。
2000058,時には失敗も悪いことではなく、自分を成長してくれる。
2000059,ミラプラネットのちょうちょうは草を花に変えるが、気をつけないととても多くになる。
3001001,“@item_588# ” 設定のチェック完了！ ステータスは正常だ！ 幸いにもヴォイドファントムにまだ見つかっていないから、気をつけてね。
3001002,“@item_589# ”  設定のチェック完了！ ステータスは正常だ！
3001003,“@item_587# ” 設定のチェック完了！ ステータスは正常だ！
3001004,いよいよヴォイドファントムとの対決です！ 戦闘準備完了！
3001005,さすがです！ ボイドビジョンを倒し、ようやく安全になりました！
3001006,ヴォイドファントムが近くに何かを落としたようなので、探してみてください。
3001007,これは@item_11333#だけど、スターチェーンに潜入しているみたい。
3001008,修理されたスターステーションにつながる途中で使えるかもしれない、試してみてね。
3002001,@item_11627#がその一部を集めてくれたのは良かった！
3002002,もうちょっと掘って手元に置いてもいいし、コントロールパネルを開いてさっきのミッションの報酬を受け取ってもいい。
3002003,新しいタスクを更新しておいたから、@item_11627#の分も集めたら、@item_11006#を集めてきてね。
3002004,@item_11323#も全部集めたみたいだから、コントロールパネルを開いて@item_11002#を加工してみよう！
3002005,この@item_11002#はとても良さそうだ。木材の切断は、以前より速くなったはずだ。
3002006,今回は枝は必要ないので、幹を切り倒して@item_11323#を集めてみよう。
3002007,よし！この@item_11323#があれば、@item_206#に取り組むことができる！ ミラプラネットは夜間は非常に危険なので、仮の基地を早く設置しなければならない。
3002008,最初に到着したとき、スターステーションの近くにあった古い建物を覚えているだろうか。
3002009,あの建物を@item_206#で直せば、仮の基地になるかもしれない！
3002010,チャットボックスで話すのは、なんだかすごい気がする。 あなたが何かしている間、私が「話す」のを見ることができます。 今すぐ@item_206#を設定してきてください。
3002011,基地を作ったらあとは守るだけだから、念のため使いやすい武器を用意しよう。@item_12012# を作ってみよう、役に立つと思うよ。
3002012,どう？@item_12012#のおかげで、すごくパワーアップしたんだね？でも、石の武器で持ち堪えられるのも今だけなんだから、これからはどんどん強化していかないと！
3002013,ところで、夜を無事に過ごすためには、照明も必要だね。
3002014,@item_11226#と@item_11323#を集めて、@item_298#を加工できるよ。
3002015,これで光源は確保された。 でも、この小さな松明は長くは燃えないから、@item_1200#があればもっといいんだけどね。
3002016,そういえば、古い建物の中に@item_1200#があったから、@item_298#で火をつけて試してみたらどうだろう。
3002017,(拍手） @item_1200#はとても暖かいですね～、光が出ているのが心強くなる！
3002018,照明の準備は完了です！ 次は一番大事な@item_828#です！@item_828#があれば、夜中も眠れるようになりますね！
3002019,忘れてたけど、@item_800#がないと@item_828#は作れないから、まず@item_800#を作らないとね。
3002020,この@item_800#はまだ完成していないけど、まだまだいけるよ！
3002021,@item_800#を試してみて！そのままクリックすると加工ページが開きます。
3002022,@item_828#の材料が必要になると思うけど、@item_11226#と@item_12600#は足りているかな？
3002023,これで準備完了！@item_828#をクリックすれば、すぐに入れることができますよ。
3002024,忘れてはいけないのは、@item_828#でスキップできるのは18:00以降の夜だけということです！
3002025,時間になったら寝るのを忘れないでね。私はちょっと休憩を取るから、何か作業をしたいときは、下の私みたいなボタンをクリックして呼んでね。
3003001,肉が焼けたぞー！ 焦げる前に肉を外して食べた方がいいぜ。
3003002,いい匂い～！フードモジュールに入れなかったデザイナーが悪い！今は匂いだけで食べられない、いつか食べたいなぁ。
3003003,食べたら元気になりそうです！ そろそろ道具や設備をアップグレードする時期ですね。
3003004,まず、アップグレードに必要な材料を集めなければならないが、@item_11201#と@item_11329#は必須だ。
3003005,しかし、それらを手に入れるためには、特別な採掘道具である@item_11012#を手に入れる必要があります！ まずは@item_11012#を完成させて、続きは後でやろうね。
3003006,物作りが上手になりましたね～ @item_11012#で、採掘の準備が整いました！
3003007,まずは@item_11201#を集めることから始めましょう！@item_402#は通常ミラプラネットの地下にあります。あまり深く掘る必要はなく、比較的浅い場所にあり、表面にも少しあります。
3003008,鉱石の表面には主に青い結晶が散らばっていて、これでも比較的簡単に見つかるのです。
3003009,地上で探すか、小さなトンネルを下に向かって掘れば、すぐに見つかるはずです。 がんばってください！
3003010,こんなに早く@item_402#が見つかるなんて、何か採掘の才能があるのでしょうか？
3003011,なんちゃって。じゃあ今から@item_11329#を探しに行きましょう！
3003012,@item_451#の分布は@item_402#とあまり似ておらず、鉱石の表面には主にオレンジ色の金属片が散らばっているので、かなり見分けがつくと思います。
3003013,もしかしたら@item_402#を掘っているときに既に見ているかもしれないけど、鉱石は多くなるといいから、もう少し集めてみようか。
3003014,きっとあなたには採掘の才能があるはずです！ こんなに早く@item_451#が見つかりました。
3003015,さて、材料が揃ったので、次は鉱物の製錬です。
3003016,錬成には時間がかかるので、念のため先に拠点に戻るといい。 より効率的に行うのであれば、現地で行うのも問題なさそうです。
3003017,まずは@item_802#を完成させましょう。後のことは後回しです。
3003018,@item_802#が整理できたら、鉱物を錬成しよう。 錬成する場所が決まったら、@item_802#を外に出してみましょう。
3003019,出したら、@item_802#のブロックをタップして、製錬の画面を開けばいい。
3003020,そして、先ほど集めた@item_451#と@item_11201#を入れればOKです。 準備ができたら、製錬を開始しましょう。
3003021,ふぉー！@item_11329#が錬成されたら、@item_802#を開いてリサイクルしましょう。
3003022,石でできた錬金台は1つずつしか錬金できないので、@item_11329#以降は真鍮製の錬金台を作ると効率が良くなりますよ。
3003023,でもそれは後回しにして、この@item_11329#で道具をアップグレードしましょう。@item_11011#を使えば、採掘の効率も高くなるはずです！
3003024,おめでとうございます！ あなたは「初心者探検家」のタスクをすべて完了したようです...これであなたは初心者ではなくなりましたね！
3003025,荒野で生き残る方法を学ぶ方法はまだたくさんある。コントロールパネルに追加したから、見てみてね。
3003026,でも、最終目標を忘れないでね。ミニ宇宙全体が危機に瀕しているんだから、世界を救うためには軽んじるわけにはいかないよ。
3003027,私は宇宙で休んでいるから、必要な時は呼んでね。 準備ができたら、出発しよう！
3004001,@item_11032#を作ったね！これで作物を育てることができる、農業の魂は燃え盛っている！
3004002,植えてから成熟するまでに時間がかかるので、早く成長させたい場合は@item_11311#を手に取り、肥料を与えてあげましょう。
3004003,@item_812#のテクスチャーは硬さが足りず、野蛮人に簡単に破壊されてしまうことがあります。 拠点の周囲にフェンスを設置した方が安全だよ。
3004004,@item_104#に星をつければ、その場所を記録しておくことができる。 将来、危険な状態になったときにあなたを戻せるんだよ。
3004005,また大きな目標ができたね！おめでとう！ もう一歩踏み込んで、どんな新しいタスクがあるのか見よう！
3005001,この革はとても丈夫で、@item_11329#で黄銅にすれば、野生の中で生き残るのに役立つだろう！
3005002,ね、この服、前より立派になった気がするでしょ。 黄銅の装備は全部で4つあるから、全部揃えられたらすごいね。
3005003,武器と防御の準備ができたら、いよいよヴォイドの使徒に教えを請う時が来た！ この悪党どもは創造の力を盗んでいるのだから、止めさせなければならない！
3005004,ヴォイドの使徒が落とす@item_11911#は、彼らが盗んだ創造の力の集合体です。 それを@item_800#につけると、@item_797#が手に入る！
3005005,@item_797# をクリックすると、すべてのレシピを見ることができます！ でも、図面を見つけることでアンロックされる必要のあるアイテムもまだあるので、旅の後半で目を離さないようにしましょう。
3005006,製錬台がアップグレードされ、一度に2つの鉱物を製錬できるようになったよ！ 重要な金属である@item_11209#を錬成する@item_401#を探しましょう！
3005007,item_11209#を使えば、より多くのものを作ることができるようになるから、職人テーブルに行って新しいものを見てみよう！
3005008,今は掘るのが速いはずだから、@item_785#を作る前に地下に潜って採掘してみようか！
3005009,情報によると、ルーンストーンはミラプラネット特有の鉱物で、武器や道具にセットすることで思わぬ力を発揮することができるそうです！
3005010,よし！ ミラプラネットで生きていくための基本的なことはすべて学んだね！
3005011,さて......ちょっと待っててね......次はスターステーションの修理に行こうか。
3005012,もし他にやりたいことがあれば、画面上のタスク追跡をクリックして、残りのタスクをチェックすればいいんだ！
3006001,このエネルギーかけらは長い長い間、地中で眠っていたんだ。うまくいけば、まだエネルギーコアに結合できるかもしれないね。
3006002,うまくいくなんて、信じられない！ コアを手に入れたら、次は@item_11334#を探さなければならない。資料庫には空島生態にあると書いてある。
3006003,なんという光景だろう。 でも、空島はとても高いので、上に行く方法を探さないといけない。 まずは周りを見てみよう。
3006004,羽の生えたあいつはどうやってあんなにたくさんのチップを手に入れたんだ......でもやっと手に入れたんだ、これで@item_11335#の作業ができるぞ。
3006005,部品とコアの準備ができたので、いよいよスターステーションの修理に取り掛かります！@item_11331#の説明をよく見てみましょう！
3006006,おおお、コンソールが起動しましたね！ ステーションはスターリンクに再接続されたので、@item_11335#を使ってトランスポーターベイをアップグレードしましょう！
3006007,接続成功！ このステーションは惑星間テレポーテーションに復旧しました。 あと数カ所のステーションが修理されれば、もっと簡単に旅ができるようになるはずだ。
3006008,さて準備はいいか、いよいよ「三神器」を探しに行くのだ！ ミッションの最新情報をご覧ください。
3007001,どうやら熱帯雨林を発見したようだ。 熱帯雨林は危険がいっぱいだから、気をつけてね。
3007002,この@item_11601#は、熱帯雨林の樹木の中で余った創造力の結晶で、@item_11329#と合わせて@item_11597#になります。
3007003,この@item_11597#が神殿の鍵になるのですが、神の像を起動するためには正しい祠を見つける必要があるので、雨林の中を見渡しましょう。
3007004,ここが熱帯雨林の神殿か？！ 文献では見たことあるけど、実際に見ると結構衝撃的！
3007005,"神殿の中には ""羽蛇の神 ""というモンスターがいて、これを倒して@item_591#を手に入れなければならない。 準備はいいかい？"
3007006,怖い目に遭いましたね。 地面に羽蛇の神のものを探し、溶岩に落ちないように…
3007007,聖なる果実は羽蛇の神で消化され、種だけが残されている。空いているスペースを見つけて植えましょう。
3007008,あんなに小さな種が、こんなに大きな木に育つなんて、驚きです！ 果実はクラウンの近くにあるはずだから、そこに登る方法を探さないとね。
3007009,ようやく@item_591#をゲット、大変だったね。 下りは気をつけて、上りはちょっと高所恐怖症なので…
3007010,この羽はとてもきれいだ、高いところから降りるときはもっと安全だ。
3007011,この埃はとてもピカピカできれいだ、私と同じ色だ。
3007012,野人司祭が持っているのはこれか、何か足りないような気がするんだが。
3007013,かっこいい！どんなものが撃てるか試してみよう。
3008001,なんと、これは「炎の星」？ この場所は熱すぎる。 太陽に近いから。
3008002,ブラックドラゴンを探しに行く前に@item_12277#を作業したほうがよさそうだな。
3008003,勝った！スリル満点だったね！ブラックドラゴンが良すぎてね。 でもこれでブラックドラゴンもあなたの強さを認めざるを得なくなりましたね......
3008004,@item_588#をゲットしてこい！あなたの「勇気」の証です！
3008005,これは「炎の剣」なのか？ 2つの世界の長いコラボレーションを記念して、折れた剣のイメージを使ったデザイナーの思いは理解しがたい。
3008006,ブラックドラゴンには他にも2つの形態があるので、体力が残っている人は挑戦してみるといい。 ちょっと力不足だと感じたら、また別の機会にでも。
3008007,新しいタスクを追加したリストを更新しましたので、チェックしてみてください。
3008008,溶岩の姿のブラックドラゴンを倒したあなたはすごいです！ ブラックドラゴンが残したものを見てきてください。
3008009,カオスフォームはここまでだ。 報酬を取りに行けよ、まだドラゴン島の真ん中の壺に入ってるぜ。
3008010,もうね、溶けそうになったよ。 忘れるところだった......溶けそうにない、ふふ～
3009001,ここは空がとても綺麗です！ しかし、萌え目プラネットの大気は非常に薄いので、遠古の巨人を召喚する前に酸素デバイスが必要かもしれません。職人テーブルを使って確認してみてください。
3009002,遠古の巨人はやっと解放された、ヴォイドファントムはとんでもない犯罪だ！@item_589#をリサイクルして、あなたの手元でヴォイドファントムを破壊してください！
3009003,これらのクリーチャーは誰が名付けたんだろう、ランダムすぎるよ。
3009004,酸素ゾーンが生成されるなんて、このブルーのカバーはちょっと素敵ですね。
3009005,私のドリルは......空と大地を切り開くためのドリルです！ って誰がそんなセリフを資料庫に追加したんだ…
3009006,おーーー！！フック＆クローすごい！！空島を越えるのが楽になりましたね！
4000001,ほら、ボイドのエネルギーが地下から滲みだした。夜になったらボイドのエネルギーはさらに濃くなり、どんな物でも影響されるらしい。とにかく、今夜はもっと危険になるよ！
