ID,任务名,任务描述,任务追踪
1002009,やって！,"任意の生物を倒す@1#r(最高の防御は攻撃？
作ったばかりの武器の手触りを試してみてください)",任意の生物を倒す @ 1
1002010,暗闇の中での光！,@item_11006#と@item_11226#で@item_298#を加工する@1#r(注意！小さな松明の燃焼時間は限られていて、消えたら再点火する必要がありますが、臨時の照明道具としては絶対に大丈夫です)。,@item_298#@1を加工する
1002011,焚き火パーティー,@item_298#で@item_1200#を点火する@1#r(スターステーション近くの破れた家に既製の@item_1200#があるかもしれませんが、自分で一つ加工することもできます。),@item_1200#@1を点火する
1002012,職人,"@item_11323#と@item_11627#で@item_800#を加工する@1#r(職人台、旅行家に必要！
わあ~もっと加工できるもの)",@item_800#@1を加工する
1002013,生を求めるには必要だ,"@item_828#を@item_12600#と@item_11226#で加工する@1#r(加工には@item_800#を用いる必要がある。
加工が終わったら、@item_828#を安全な場所に置いて、近くに脅威があると眠れない！)",@item_828#@1を加工する
1002014,休みましょう,"@item_828#を使って寝ましょう@1#r(@item_828#をクリックすると横になってもいいですが、昼間は眠れませんので、夜までかかります。
ミラプラネットの夜は20：00から、時間に気をつけてね)",置いておいた@item_828#をクリックして寝る
1003001,焼肉、美味しい！,@item_12513#をたき火の上で焼いて、@item_12514#を得る@1#r(ほとんどの動物が落ちた肉は焼くことができ、野外で生肉を直接食べるのも非常に危険なことなので、焼いてから食べてください！),@item_1200#を焼き@item_12514#@1を得る
1003002,焼き肉に征服される,@item_12514#を食べて体力を回復しましょう@1#r(食べ終わったら全身力がみなぎっているような気がします！),@item_12514#@1を食べる
1003003,鉱物克星,@item_11627#と@item_11006#で@item_11012#を加工する@1#r(@item_11012#があってもっと早く鉱物を採集することができて、手ぶらで採鉱するのも辛い！),@item_11012#@1を加工する
1003004,新能源？,@item_11012#で@item_402#を掘て、@item_11201#を獲得する。@1#r(@item_11201#はメラニン史上最もよく見られる製錬燃料で、地上でも地下でもよく見られますので、注意してください。),@item_402#@1を採集する
1003005,真新しい鉱物！,@item_11012#で@item_451#を掘る。@1#r(@item_451#はミラプラネットに広く分布しており、地上地下生産量が多い),@item_451#@1を採集する
1003006,製錬台加工者,@item_11226#と@item_101#で@item_802#を加工する@1#r(@item_802#があれば金属を製錬でき、このポイント鉱でツールをアップグレードします),@item_802#@1を加工する
1003007,金属製錬：銅,@item_802#にて燃料で@item_451#を作り、@item_11329#@1#rを精製する(@item_11329#は非常に基本的な金属で、用途が広い。先に銅でツールをアップグレードして効率を上げよう。),@item_11329#@1を精製する
1003008,より便利なツール,"@item_11011#を@item_11329#と@item_11006#で加工する@1#r(加工には@item_800#を用いる必要がある。
@item_11011#があれば、掘削速度は同じ日には言えません！)",@item_11011#@1を加工する
1003009,サバイバルの最初のレッスン,"「新人探検家」目標におけるすべてのタスクを達成する。@1#r(野外生存の最も基礎的な手段を学んだのは、一反三を挙げる時である！
虚空幻影のトリックはまだ破れていないから、もっと頑張りましょう！)",新人探検家の目標のすべての任務を達成します
1004001,農業のはじまり,@item_11627#と@item_1006#で@item_11032#を加工する@1#r(それがあれば畑を開墾できる),@item_11032#@1を加工する
1004002,畑を開墾する,@item_11032#で@item_100#または@item_101#に対して使用し、畑を開墾する@1#r(PC端末はブロック長に合わせて右ボタンを押し、他の端末はブロックを長押すと畑を開墾できる),@item_11032#で畑を開墾する@1
1004003,グレインキングス,@item_11400#を畑に蒔く @1#r (@item_11400#を持ったまま鋤をクリックすると蒔けます),@item_11400#を蒔く@1
1004004,ファーティライジング,作物に@item_11311#@1を使用する#r(@item_11311#はほとんどの植物の成長を早めることができますが、すべての肥料散布が成功するわけではありません ......),農作物への@item_11311#の使用@1
1004005,大収穫！,熟した@item_229#@1を収穫する#r（最初の収穫は必ず一生の思い出になる）,@item_229#@1を収穫する
1004006,キッチンを担当するための第一歩,@item_104#で@item_200108#@1#rを加工する（加工するには@item_800#が必要だ。篝は@item_298#で灯せること、まだ覚えているかな？@item_200108#を火のついた@item_1200#の上に置くとより多くの料理を作れるよ。）,@item_200108#@1を加工する
1004007,材料を準備する,"@item_344#を@item_229#で加工する@1#r(加工には@item_800#を用いる必要がある。
@item_344#は多くのグルメの基礎原料)",@item_344#@1を加工する
1004008,料理が出来た！,@item_12502#@1#rを作る（@item_200108#にて@item_344#を作ってみよう、後は出来上がりを待つだけだ。),@item_200108#にて@item_12502#@1を作る
1004009,食事を楽しむ,@item_12502#を食べる@1#r（ご飯を食べさせてもらってこそ、働く力が湧いてくる！）,@item_12502#を食べる@1
1004010,リュックサックに入りきらない！,@item_11323#と@item_11006#で@item_1180#を加工する@1#r(バックパックに入らないものはロッカーに預けることができます),@item_1180#@1を加工する
1004011,敵からの防御,item_11323#と@item_11006#を使って@item_812#を加工して配置する@1#r(家にはドアがついているので、簡単に出入りでき、またモンスターが家に入り込むのを防ぐこともできます。 ただし、@item_812#が野蛮人によって破損する可能性があるので、注意してください！),@item_812#の加工と配置@1
1004012,要塞,item_11323#を使って@item_821#を加工して配置する@1#r(@item_821#を取り、既に配置されている@item_821#をタップして接続できるようにする),@item_821#の加工と配置@1
1004013,都市の出入り口,item_11323#、@item_11006#、@item_11227#を使って@item_535#を加工して配置する@1#r（@item_535#は木製の杭と連携してモンスターが自由に自分の拠点に入れないようにできる）。,@item_535#の加工と配置@1
1004014,謎の石像,item_104#で@item_596#を加工して配置する@1#r（奇妙な石像は見ているだけで不思議な感じがするので、触ると何か起こるかもしれない）,@item_596#の加工と配置@1
1004015,ここだ！もう一度始めよう,item_596#に星を贈る@1#r（@item_596#をクリックし、「星を贈る」を選択すると、荒野で不幸に見舞われたとき、ラミがこの場所まで案内してくれる）,item_596#に星を贈る@1
1004016,ウィルダネス・サバイバル・レッスン2,目標「学ぶことに終わりはない」のすべてのタスクを完了すること。#r （サバイバルについて詳しく知ったので、さらに一歩踏み込むことにした。）,目標「学ぶことに終わりはない」のすべてのタスクを完了すること
1004017,自然光源,@item_837#を使って@item_905#または@item_907#@1#rを加工（永久照明できる自然光源、いつ消えるとも知れない松明の代わりとして使えるかもしれない）,@item_905#または@item_907#@1を加工
1005001,丈夫な外皮,,@item_11307#@1を得る
1005002,銅の装備！,任意の銅製装備を加工して装着する。例えば@item_12216#@1#r(銅製装備に装着すると、より叩かれにくくなりますよ。ははは!),任意の銅製装備を加工して装着する@1
1005003,よりシャープな武器,@item_11329#と@item_11323#で@item_12004#@1#rを加工する(@item_12004#があれば戦力は急上昇するよ！),@item_12004#@1を加工する
1005004,盗賊の捕獲,虚空使徒を倒して @item_11911#を手に入れる@1#r(ヴォイドファントムはこの使徒達で創造の力を盗みまくっている。止めなければならない！),虚空使徒を倒して @item_11911#を手に入れる@1
1005005,職人台をアップグレードする,item_800#を@item_797#@1にアップグレード#r（@item_11911#を持ったままクリックすると、@item_800#がアップグレードし、@item_797#はすべての処理レシピを直接見ることができます）。,@item_11911#で @item_800#をクリックする
1005006,新しい外観,ツールや装備の修理を行う@1#r(@item_797#か@item_800#のどちらかを使い、職人台をクリックしてページを開き、左側の「ツールを修理する」を選択して修理する項目を入れる),ツールや装備の修理を行う@1
1005007,より効率的な製錬,@item_11329#で@item_799#を加工する@1#r(より高級な製錬台に交換した後、複数組の鉱物を一度に製錬することができ、効率が2倍になる),@item_799#@1を加工する
1005008,より信頼性の高い鉱物,@item_401#を採集する@1#r(@item_401#生地は@item_451#よりも硬く、鉱物分布も深く、地下に何層か掘って見つける必要がありますが、深すぎないように),@item_401#@1を採集する
1005009,金属製錬：ミスリル,製錬獲得1209#@1#r(@item_1209#があれば、より耐久性のある工具や装備を加工することができ、より多くのダイヤモンドを加工することができるので、多めに備蓄することをお勧めします。),製錬獲得@item_11209#@1
1005010,ミスリルアイテム,@item_11013#を加工する@1#r(@item_11013#は@item_11011#よりはるかに速く掘れ、ルーンインレイを使った効率的なアビリティが可能になる),@item_11013#@1を加工する
1005011,天然鉱石の力,@item_785#を加工する@1#r(@item_785#を使えばアイテムや武器や状態にルーンを与えることができますが、ルーン石には様々な種類がありますので、地下を探索してみましょう),@item_785#@1を加工する
1005012,ルーンの力を刺激する,ルーンインレイ1個につき、@item_785#を使用します。#r(@item_785#をクリックしてページを開いたら、左の道具とルーンストーンから自由に選ぶことができます。 あと数回試してみてください、ルーンセッティングがうまくいかないこともあります),ルーンインレイ1個につき、@item_785#を使用します。
1005013,さらに進む！,目標「熟練した探検家」のタスクをすべてクリアする#r(既に一人で立てるようになっている。これからも自分を強化して虚空ファントムを倒せ！),目標「熟練した探検家」のタスクをすべてクリアする
1006001,過去の断片,地下で@item_598#を採集して@item_11205#@1を得る#r(@item_11331#は@item_11205#で構成されており、はるか昔に惑星ミラの地下深くには@item_598#が大量に埋まっている),地下で@item_598#@1を採集する
1006002,スターリンク・エナジー,@item_11205#で@item_11331#を加工する@1#r(その名の通り、@item_11331#はスターステーションのエネルギー供給の重要なアイテム),@item_11331#@1を加工する
1006003,空に浮かぶ島？,ミラプラネットで空島の生態系に足を踏み入れる#r（ミラプラネットの驚異的な生態系。表面は空に向かって浮遊するように壊れ、しかも非常に安定した状態を保っている）,空島の生態系に足を踏み入れる
1006004,アウトサイダー・トレード,空島商人で@item_11334#@1 を購入する#r (アンジェロリアンは高いところが大好きで宇宙中のお宝を集める趣味があり、空島で発見されるはずである。 彼らは@item_11334#をたくさん持っているに違いない),空島商人で@item_11334#@1 を購入する
1006005,組み立て完了,@item_11335#を加工する@1#r(ミラプラネット上のスターステーションはほとんど虚空で破壊されており、活性化後も星内でしか転送できず、@item_11335#を使用して長距離転送モジュールを回復しなければなりません),@item_11335#@1を加工する
1006006,スターステーションの修理,item_11331#で@item_594#をクリックして再活性化する@1#r （起動するとスターステーションがスターリンクに再接続される、もっとスターステーションを起動すれば旅はもっと楽になる）,item_11331#で@item_594#をクリックする@1
1006007,スターステーションのアップグレード,item_11335を使用して、@item_595#をクリックしてレベルアップする#r （@item_597#にアップグレードすると、隣接する惑星間の転送が可能になります）,item_11335を使用して、@item_595#をクリックします。
1006008,惑星旅行への大きな一歩,「スターリンクエンジニア」の目標にあるすべてのタスクを完了する。,「スターリンクエンジニア」の目標にあるすべてのタスクを完了する。
1007001,雨林の中へ,ミラプラネットで雨林の生態系に踏み込む#r (ミラプラネットの熱帯雨林は背が高く、とても密度が高く、危険がいっぱいです。 雷に打たれても面白くないので、雨林の雷雨の時は外出しない方が良い！),雨林の生態系に踏み込む
1007002,雨林の芯,@item_396#を破壊して@item_11601#@1を得る#r（雨林高木の幹に結晶が析出することがあるので、注意深く観察する必要があります。）,@item_11601#@1を得る
1007003,エンシェント・キー,item_11601#とitem_11329#を使って@item_11597#@1を入手#r（@item_11597#には古代ミラプラネットの言葉が刻まれており、「雨林の神殿」を開くための方法が記されています）。,@item_11597#@1を加工する
1007004,雨林神殿,雨林で@item_578#を見つけると、@item_11597#をクリックして、雨林神殿を呼び出す#r(へびがみがいる！),雨林神殿を呼び出す
1007005,へびがみ,へびがみを倒す#r(へびがみの誕生は、偶然の産物であった。「聖なる果実」は未知の年月の間、彼の心の奥底に隠されていた…),へびがみを倒す
1007006,聖なる果実,@item_591#@1を得る#r(「聖なる果実」に宿る封印の鍵は、遺伝によって代々受け継がれる......),@item_591#@1を得る
1007007,生命の奇跡,@item_591#を土ピットに蒔き、聖なる木を得る#r(聖なる木は他の植物と違って@item_11311#で成長を加速させることができないので、ゆっくり待つしかない),@item_591#を蒔く@1
1007008,生命を象徴する鍵,聖なる木の上に、@item_587#@1を採集する#r(聖なる木は天高くそびえ立ち、果実は幹の高いところに実っている。 摘み取り作業は非常に危険であり、気をつけてください),@item_587#@1を得る
1007009,翼を広げて舞い上がる,@item_11591#を加工して身につける@1#r(へびがみの翼の羽は非常に強く、かつ例外的に軽い。@item_11591#を背中につけると、滑空できる),@item_11591#を加工して身につける@1
1007010,輝く葉,夜の雨林で光る雨林高木の葉を集めて@item_11596#@1を得る#r（昼間になると葉についた星屑が散るので、覚えておきましょう）,@item_11596#@1を得る
1007011,ウィッチクラフト？,@item_11569#を加工する@1#r(晶石が埋め込まれていなければ、ただの木の棒だ),@item_11569#@1を加工する
1007012,ウィッチクラフト！？,任意の杖を加工する@1、例えば@item_11580##r(水晶にはいくつかの種類があり、野人司祭たちはその水晶を頼りに様々な能力を発揮している）,任意の杖を加工する@1
1007013,"幕が上がる！ ""生命の封印""",目標「雨林の秘密」のタスクをすべてクリアする,目標「雨林の秘密」のタスクをすべてクリアする
1008001,炎プラネットに到着,スターステーションで炎プラネットへ到着する#r (炎プラネットは銀河系で最も星に近い惑星で、表面は信じられないほど熱く、ほとんどマグマに覆われている。炎プラネットへ旅立つ前に、十分な準備が必要です),スターステーションで炎プラネットへ到着する
1008002,ブラックドラゴンの試練Ⅰ,"エンシェントブラックドラゴンを倒す#r(エンシェントブラックドラゴンは未知数の年月をかけて炎の剣を守り続けているが、""かつての者たち ""と交わした盟約を忘れてはいない。 炎の剣を手に入れたいのなら、まずはその試練に合格し、エンシェントブラックドラゴンに自分の力を証明しなければならない！)",エンシェントブラックドラゴンを倒す
1008003,勇気 のカギを握るのは,@item_588#を得る#r(火山の封印を解くために必要な「封印の鍵」の断片の1つを持つ「激しい炎の剣」),@item_588#を得る
1008004,難易度が上がった,item_11215#を加工して@item_740#を発動し、「マグマブラックドラゴン」を召喚する。,マグマブラックドラゴンを召喚する
1008005,ブラックドラゴンの試練Ⅱ,マグマブラックドラゴンを倒す#r(ブラックドラゴンが溶マグマの姿になって第二の試練を開放する。倒して強くなれ！),マグマブラックドラゴンを倒す
1008006,難易度フルアップ,item_11216#を加工して@item_741#を発動し、「混乱ブラックドラゴン」を召喚する。,混乱ブラックドラゴンを召喚する
1008007,ブラックドラゴンの試練∞,混乱ブラックドラゴンを倒す#r (ブラックドラゴンが混沌とした姿になり、試練の第三階層を開く。今までで最も難しい試練であり、十分な準備が必要である),混乱ブラックドラゴンを倒す
1008008,ヤンヤンカニの殻を得る,ヤンヤンカニを倒して@item_12605#@1を得る#r(炎プラネットが高温の火星を生き抜き、マグマの中を泳ぐことができるのは、この硬い殻のおかげである。,@item_12605#@1を得る
1008009,防火リュックを装備する,@item_12277#@1を加工して身につける#r(@item_12277#があれば、炎プラネットの熱に耐えることができる),@item_12277#@1を加工して身につける
1008010,カーテンコールをする 「勇気のバッジ」,目的「時代の試練」のタスクをすべてクリアする,目的「時代の試練」のタスクをすべてクリアする
1009001,萌目プラネットに到着,スターステーションで萌目プラネットへ到着する#r (萌目プラネットはミラプラネットの唯一の月であり、惑星ミラプラネットよりもはるかに重力が小さい。 この惑星にはユニークな姿の原生生物たちが住んでおり、コミュニケーションをとるのが少し難しいようだ ......),スターステーションで萌目プラネットへ到着する
1009002,虚空に深く蝕みを払拭する,古代の巨人を助けて、虚空を脱出させる#r(古代の巨人は虚空に深く蝕まれており、救済することはできない。そのためには破壊するしかない。 #r古代巨人を召喚するためには、祭壇を見つけ、@item_408# 、@item_409# 、@item_449# 、@item_450# 4ブロックを@item_1042#の横に落とす必要がある),古代の巨人を助けて、虚空を脱出させる
1009003,「知恵」のカギを握る,@item_589#@1を得る,@item_589#@1を得る
1009004,ディンディンの冒険,萌目ディンディンを倒して@item_11077#を得る@1#r (萌目生物の見分け方は色で、「萌目ディンディン」は白くてとても怖がりな子ですが、吐き出す爆弾に注意),@item_11077#@1を得る
1009005,青いクリスタル,@item_11077#で@item_11075#を加工する@1,@item_11075#@1を加工する
1009006,萌目プラネットトーテムを発動させる,@item_11075#で@item_1042#の活性化@1#r（発動すると、酸素欠乏の心配のない大きな酸素地帯を作ることができる。）,@item_1042#の活性化@1
1009007,星銅鉱石,@item_445#を採集して、@item_11073#をえる@1#r(@item_445#は萌目プラネットの固有鉱物の一つで、銅に比べると質感がかなり硬い),@item_445#を採集して、@item_11073#をえる@1
1009008,星銅のドリルビット,@item_11016#を加工する@1#r(@item_11016#を加工するには、まず@item_11087#を取得する必要があります),@item_11016#を加工する
1009009,紫色の鉱石,@item_446#を採集して、@item_11074#をえる@1#r(@item_446#は、萌目プラネットの固有鉱物の一つでもあるが、産出量が極めて少なく、萌目プラネットの空島では稀にしか見られない),@item_446#を採集して、@item_11074#をえる@1
1009010,飛んでいけ,@item_12006#を加工する@1#r(@item_12006#を加工するためには先に@item_11088#)を得る必要があります,@item_12006#@1を加工する
1009011,"カーテンコールで ""知恵のバッジ""",救出目標「Super Rock」のタスクをすべてクリアする,救出目標「Super Rock」のタスクをすべてクリアする
2001001,石のオノⅠ,@item_11002#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11002#@1を加工する
2001002,石のオノⅡ,@item_11002#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11002#@1を加工する
2001003,銅のオノⅠ,@item_11001#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11001#@1を加工する
2001004,銅のオノⅡ,@item_11001#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11001#@1を加工する
2001005,ミスリルの斧Ⅰ,@item_11003#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11003#@1を加工する
2001006,ミスリルの斧Ⅱ,@item_11003#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11003#@1を加工する
2001007,チタンのオノⅠ,@item_11004#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11004#@1を加工する
2001008,チタンのオノⅡ,@item_11004#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11004#@1を加工する
2001009,チェーンソーⅠ,@item_11005#@1#rを加工する（主要必要素材は@item_11203#と@item_11911#だ。）,@item_11005#@1を加工する
2001010,チェーンソーⅡ,@item_11005#@1#rを加工する（主要必要素材は@item_11203#と@item_11911#だ。）,@item_11005#@1を加工する
2001011,石のシャベルⅠ,@item_11022#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11022#@1を加工する
2001012,石のシャベルⅡ,@item_11022#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11022#@1を加工する
2001013,銅のシャベルⅠ,@item_11021#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11021#@1を加工する
2001014,銅のシャベルⅡ,@item_11021#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11021#@1を加工する
2001015,ミスリルのシャベルⅠ,@item_11023#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11023#@1を加工する
2001016,ミスリルのシャベルⅡ,@item_11023#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11023#@1を加工する
2001017,チタンのシャベルⅠ,@item_11024#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11024#@1を加工する
2001018,チタンのシャベルⅡ,@item_11024#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11024#@1を加工する
2001019,タングステンのシャベルⅠ,@item_11025#@1#rを加工する（主要必要素材は@item_11203#と@item_11911#だ。）,@item_11025#@1を加工する
2001020,タングステンのシャベルⅡ,@item_11025#@1#rを加工する（主要必要素材は@item_11203#と@item_11911#だ。）,@item_11025#@1を加工する
2001021,石のレーキⅠ,@item_11032#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11032#@1を加工する
2001022,石のレーキⅡ,@item_11032#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11032#@1を加工する
2001023,銅のレーキⅠ,@item_11031#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11031#@1を加工する
2001024,銅のレーキⅡ,@item_11031#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11031#@1を加工する
2001025,ミスリルのレーキⅠ,@item_11033#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11033#@1を加工する
2001026,ミスリルのレーキⅡ,@item_11033#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11033#@1を加工する
2001027,チタンのレーキⅠ,@item_11034#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11034#@1を加工する
2001028,チタンのレーキⅡ,@item_11034#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11034#@1を加工する
2001029,タングステンのレーキⅠ,@item_11035#@1#rを加工する（主要必要素材は@item_11203#と@item_11911#だ。）,@item_11035#@1を加工する
2001030,タングステンのレーキⅡ,@item_11035#@1#rを加工する（主要必要素材は@item_11203#と@item_11911#だ。）,@item_11035#@1を加工する
2001031,石のツルハシⅠ,@item_11012#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11012#@1を加工する
2001032,石のツルハシⅡ,@item_11012#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11012#@1を加工する
2001033,銅のツルハシⅠ,@item_11011#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11011#@1を加工する
2001034,銅のツルハシⅡ,@item_11011#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11011#@1を加工する
2001035,ミスリルのツルハシⅠ,@item_11013#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11013#@1を加工する
2001036,ミスリルのツルハシⅡ,@item_11013#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11013#@1を加工する
2001037,チタンのツルハシⅠ,@item_11014#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11014#@1を加工する
2001038,チタンのツルハシⅡ,@item_11014#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11014#@1を加工する
2001039,ドリルⅠ,@item_11015#@1#rを加工する（主要必要素材は@item_11203#と@item_11911#だ。）,@item_11015#@1を加工する
2001040,ドリルⅡ,@item_11015#@1#rを加工する（主要必要素材は@item_11203#と@item_11911#だ。）,@item_11015#@1を加工する
2001041,星銅のドリルビットⅠ,@item_11016#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11016#@1を加工する
2001042,星銅のドリルビットⅡ,@item_11016#を加工する@1#r(@item_796#または@item_797#で材料を使用して加工する),@item_11016#@1を加工する
2002001,肥沃な土壌のピット,シャベル類アイテムを使って@item_103#を掘り出す@1#r(item_11022#などのシャベル類アイテムを@item_101#や@item_100#に当てて、ボタン（PCでは右ボタン長押し）をクリックすると掘れます),シャベル類アイテムを使って@item_103#を掘り出す@1
2002002,湿った土,@item_11628#を使用して@item_103#に水を供給する@1#r(@item_11617#で水ブロックをクリックして満タンにし、@item_11628#で@item_103#または@item_102#をクリックして濡らせる),@item_11628#を使用して@item_103#に水を供給する@1
2002003,チェリー木Ⅰ,@item_103#に@item_11405#を植える@1#r(一般的に草原、森林生態で育っています),@item_11405#@1を植える
2002004,チェリー木Ⅱ,@item_103#に@item_11405#を植える@1#r(一般的に草原、森林生態で育っています),@item_11405#@1を植える
2002005,チェリー木Ⅲ,@item_103#に@item_11405#を植える@1#r(一般的に草原、森林生態で育っています),@item_11405#@1を植える
2002006,松の木Ⅰ,@item_103#に@item_11406#を植える@1#r(一般的に高山針葉樹林生態で育っています),@item_11406#@1を植える
2002007,松の木Ⅱ,@item_103#に@item_11406#を植える@1#r(一般的に高山針葉樹林生態で育っています),@item_11406#@1を植える
2002008,松の木Ⅲ,@item_103#に@item_11406#を植える@1#r(一般的に高山針葉樹林生態で育っています),@item_11406#@1を植える
2002009,アーバーⅠ,@item_103#に@item_11407#を植える@1#r(一般的に雨林生態で育っています),@item_11407#@1を植える
2002010,アーバーⅡ,@item_103#に@item_11407#を植える@1#r(一般的に雨林生態で育っています),@item_11407#@1を植える
2002011,アーバーⅢ,@item_103#に@item_11407#を植える@1#r(一般的に雨林生態で育っています),@item_11407#@1を植える
2002012,桃Ⅰ,@item_103#に@item_11409#を植える@1#r(一般的に盆地桃源郷生態で育っています),@item_11409#@1を植える
2002013,桃Ⅱ,@item_103#に@item_11409#を植える@1#r(一般的に盆地桃源郷生態で育っています),@item_11409#@1を植える
2002014,桃Ⅲ,@item_103#に@item_11409#を植える@1#r(一般的に盆地桃源郷生態で育っています),@item_11409#@1を植える
2002015,ポプラⅠ,@item_103#に@item_11410#を植える@1#r(一般的に草原、森林生態で育っています),@item_11410#@1を植える
2002016,ポプラⅡ,@item_103#に@item_11410#を植える@1#r(一般的に草原、森林生態で育っています),@item_11410#@1を植える
2002017,ポプラⅢ,@item_103#に@item_11410#を植える@1#r(一般的に草原、森林生態で育っています),@item_11410#@1を植える
2002018,クルミⅠ,@item_103#に@item_11411#を植える@1#r(一般的に空島で育っています),@item_11411#@1を植える
2002019,クルミⅡ,@item_103#に@item_11411#を植える@1#r(一般的に空島で育っています),@item_11411#@1を植える
2002020,クルミⅢ,@item_103#に@item_11411#を植える@1#r(一般的に空島で育っています),@item_11411#@1を植える
2002021,セコイアⅠ,@item_103#に@item_11412#を植える@1#r(一般的にマングローブ生態で育っています),@item_11412#@1を植える
2002022,セコイアⅡ,@item_103#に@item_11412#を植える@1#r(一般的にマングローブ生態で育っています),@item_11412#@1を植える
2002023,セコイアⅢ,@item_103#に@item_11412#を植える@1#r(一般的にマングローブで育っています),@item_11412#@1を植える
2002024,ポプラの丸太Ⅰ,@item_103#に@item_11421#を植える@1#r(一般的に砂漠生態で育っています),@item_11421#@1を植える
2002025,ポプラの丸太Ⅱ,@item_103#に@item_11421#を植える@1#r(一般的に砂漠生態で育っています),@item_11421#@1を植える
2002026,ポプラの丸太Ⅲ,@item_103#に@item_11421#を植える@1#r(一般的に砂漠生態で育っています),@item_11421#@1を植える
