ID,名称,描述,说明
1030003,تغيير سمات اللاعب,عندما تتغير سمة اللاعب%1,عندما تتغير سمة اللاعب ، مثل HP
1030004,لاعب يدق الهدف,عندما يهزم اللاعب الهدف,عندما يهزم لاعب لاعب آخر ، مخلوق. اللاعب المهزوم ، المخلوق هو اللاعب المستهدف في الحدث ، مخلوق
1030005,هجمات اللاعب,عندما يبدأ اللاعب في الهجوم,
1030006,ضرب هجوم اللاعب,عندما ، لاعب ، يضرب الهجوم,عندما يهاجم لاعب ويضرب لاعبًا آخر ، مخلوق. اللاعب الضارب ، المخلوق هو اللاعب المستهدف في الحدث ، مخلوق
1030007,لاعب صفقات الضرر,عندما ، لاعب ، صفقات الضرر,عندما يتسبب اللاعب في إلحاق الضرر بلاعبين أو مخلوقات أخرى. اللاعب المصاب ، المخلوق هو اللاعب المستهدف في الحدث ، المخلوق
1030008,لاعب يأخذ الضرر,عندما يصاب اللاعب,
1030009,حركة اللاعب,عندما يتحرك اللاعب مسافة واحدة بعيدا,
1030010,يستخدم اللاعبون التعبيرات المتحركة,عندما يستخدم اللاعبون التعبيرات المتحركة,
1030011,يستخدم اللاعبون العناصر,عندما ، اللاعبين ، واستخدام الدعائم,
1030012,اللاعبين الحصول على البنود,عندما يحصل اللاعب على العنصر,
1030013,لاعب يستهلك البنود,عندما يستهلك اللاعب العناصر,
1030014,ينقر اللاعب على مخلوق أو لاعب,متى ، لاعب ، انقر على مخلوق أو لاعب,
1030015,ينقر اللاعب على الكتلة,عندما ينقر اللاعب على المربع,
1030016,ركوب اللاعب,عندما يركب اللاعب جبل / مركبة,
1030017,لاعب يلغي ركوب,عندما يلغي اللاعب الركوب,
1030018,تغيير حالة حركة اللاعب,عندما يبدأ اللاعب%1,
1030019,اللاعبين تصطدم,عندما يصطدم اللاعب بأي لاعب / مخلوق,
1030020,لاعب يلتقط البنود,عندما يلتقط اللاعب القطرة,
1030021,منطقة دخول اللاعب,عندما يدخل اللاعب%1,لا يمكن أن يؤدي الدخول إلى أحداث المنطقة ومغادرتها إلى اتخاذ إجراءات متعلقة بالمطور ، مثل تشغيل الإعلانات وعرض نوافذ شراء المنتج وفتح متاجر المطورين
1030022,اللاعب يغادر المنطقة,عندما يغادر اللاعب%1,لا يمكن أن يؤدي الدخول إلى أحداث المنطقة ومغادرتها إلى اتخاذ إجراءات متعلقة بالمطور ، مثل تشغيل الإعلانات وعرض نوافذ شراء المنتج وفتح متاجر المطورين
1030023,تغييرات شريط معدات اللاعب,عندما يتغير شريط معدات اللاعب,
1030024,لاعب حقيبة الظهر بار التغييرات,عندما يتغير شريط حقيبة ظهر اللاعب,
1030025,تغييرات شريط اختصار اللاعب,عندما يتغير شريط اختصار اللاعب,
1030026,يختار اللاعب شريط الاختصار,عندما يختار اللاعب شريط الاختصار,
1030027,لاعب يتجاهل البنود,عندما يتجاهل اللاعب العنصر,
1030028,لاعب يضع على العتاد,عندما ، لاعب ، وضعت على العتاد الخاص بك,
1030029,لاعب يقلع المعدات,متى يا لاعب انزع عتادك,
1030030,يعرض اللاعب معلومات الدردشة,عندما يظهر مربع محادثة اللاعب%1,
1030031,لاعب يدخل معلومات الدردشة,عندما يرسل المشغل%1 في مربع المحادثة,
1030032,لاعب يضغط على زر,متى ، لاعب ، اضغط%1,
1030033,لاعب يضغط على زر طويل,عند اللاعب ، اضغط مطولاً%1,
1030034,زر إصدارات اللاعب,عندما يصدر اللاعب%1,
1030035,حالة مكاسب اللاعب,عندما يكتسب اللاعب مكانة,
1030036,اللاعب يخسر الدولة,عندما يفقد اللاعب الدولة,
1030037,لاعب يفقد الدولة المحددة,عندما يفقد اللاعب الحالة%1,
1030038,تغير مستوى اللاعب,عندما يتغير مستوى اللاعب,
1030039,يدخل اللاعب معلومات الدردشة (بما في ذلك السلسلة),عندما يدخل أي لاعب رسالة تحتوي على%1 في مربع المحادثة,عندما يدخل اللاعب النص المحدد في مربع الدردشة ويرسله
1030040,عندما يختار اللاعب العنصر المحدد,عندما يختار اللاعب%1 في شريط الاختصار,
1030041,اللاعب يدعو الأصدقاء,عندما يدعو اللاعب الأصدقاء,
1040001,تتأذى المخلوقات,عندما يصاب المخلوق,
1040002,هجوم بيولوجي,عندما تبدأ المخلوقات في الهجوم,
1040003,ضرب هجوم بيولوجي,عندما يضرب هجوم المخلوق,
1040004,المخلوقات تسبب الضرر,"عندما, المخلوقات, تسبب الضرر",
1040005,المخلوقات تقهر,عندما تهزم المخلوقات,
1040006,مخلوق يدق الهدف,عندما يدق المخلوق الهدف,
1040007,منطقة الدخول البيولوجي,عندما يدخل المخلوق%1,
1040008,منطقة المغادرة البيولوجية,عندما يغادر المخلوق%1,
1040009,التغيرات في حالة الحركة البيولوجية,عندما يبدأ المخلوق%1,
1040010,الاصطدام البيولوجي,عندما يصطدم مخلوق بأي لاعب / مخلوق,
1040011,التغيرات في الخصائص البيولوجية,عندما تتغير الخاصية%1 للمخلوق,
1040012,مخلوقات خلقت,عندما يتم إنشاء مخلوق,
1040013,حالة الاستحواذ البيولوجي,عندما يكتسب مخلوق حالة,
1040014,فقدان الحالة البيولوجية,عندما تفقد المخلوقات حالتها,
1040015,مخلوقات تفقد حالتها المعينة,عندما يفقد المخلوق%1,
1040016,هذا المخلوق مجروح,عندما تتأذى مثل هذه المخلوقات,
1040017,هذا المخلوق يهاجم,عندما تبدأ هذه المخلوقات في الهجوم,
1040018,هذا هجوم المخلوق يضرب,عندما تهاجم هذه المخلوقات الهدف,
1040019,هذا المخلوق يسبب الضرر,عندما تسبب هذه المخلوقات ضررًا للهدف,
1040020,هذا المخلوق انهزم,عندما يتم هزيمة مثل هذه المخلوقات,
1040021,هذا المخلوق يدق الهدف,عندما تهزم هذه المخلوقات الهدف,
1040022,تتغير حالة عمل هذا المخلوق,عندما يبدأ هذا المخلوق%1,
1040023,يصطدم هذا المخلوق,عندما يصطدم مثل هذا المخلوق بأي لاعب / مخلوق,
1040024,هذه الخاصية البيولوجية تتغير,متى تتغير خصائص هذا المخلوق%1,
1040025,تم إنشاء هذا المخلوق,عندما يتم إنشاء مثل هذه المخلوقات,
1040026,هذا المخلوق يكسب مكانة,عندما تكتسب هذه المخلوقات حالة,
1040027,هذا المخلوق يفقد حالته,عندما تفقد هذه المخلوقات حالتها,
1040028,هذا المخلوق يضغط عليه اللاعب,عندما يتم النقر فوق هذه المخلوقات من قبل اللاعب,
1050001,تم حفر الكتلة,عندما يتم حفر المكعب,
1050002,يخرب المكعب,لما يخرب المكعب,
1050003,كتلة تغيير حالة التبديل,عندما تتغير حالة التبديل للكتلة,
1050004,تم تغيير عناصر حاوية التخزين,عندما تتغير محتويات حاوية التخزين,
1050005,يتم إنشاء كتل,عندما يتم إنشاء كتلة,
1050006,يتم وضع حاويات التخزين في الدعائم,عندما يتم وضع حاوية التخزين في الدعامة,
1050007,تتم إزالة حاوية التخزين الدعائم,عند إزالة حاوية التخزين من العنصر,
1050008,يتم تعدين الكتل,عندما يتم استخراج كتل,
1050009,يتم مقاطعة كتلة عن طريق التعدين,عندما يتم استخراج الكتلة ولكن تنقطع,
1050010,هذه الكتلة ملغومة,عندما يتم استخراج هذه الكتل,
1050011,تم حفر هذه الكتلة,عندما ، مثل هذه الكتلة ، يتم الانتهاء من التعدين,
1050012,تمت مقاطعة هذه الكتلة عن طريق التعدين,عندما ، لمثل هذه الكتل ، توقف التعدين,
1050013,يخرب هذا البلوك,عندما يتم تدمير هذه الكتل,
1050014,تم إنشاء هذه الكتلة,عندما يتم إنشاء مثل هذه الكتلة,
1050015,تغيير حالة تبديل الكتلة هذا,عندما تتغير حالة التبديل لمثل هذه الكتلة,
1050016,هذه الكتلة مكتسبة,عندما يحصل اللاعب / المخلوق على مثل هذه الكتلة,
1050017,يتم النقر فوق هذه الكتلة بواسطة اللاعب,عندما ينقر اللاعب على مثل هذه الكتلة,
1050018,تغيير لون مربع,لما يتغير لون المكعب,
1060001,القذيفة تضرب الهدف,عندما تضرب رمية أي لاعب / مخلوق / كتلة,
1060002,منطقة الدخول بعيدا,عند رمي الأجسام ، أدخل%1,
1060003,الرماة يغادرون المنطقة,عندما تغادر الرمية%1,
1060004,إسقاط منطقة الدخول,عندما يدخل إسقاط كائن%1,
1060005,إسقاط قبالة المنطقة,عندما يترك الجسم المسقط%1,
1060006,التقطت تداعيات,عندما يتم التقاط الأشياء المتساقطة,
1060007,تداعيات يختفي,"عندما, هبوط, تختفي",
1060008,يتم إنشاء الرماة,عندما يتم إنشاء رمي,
1060009,,,
1060010,تم تجاهل هذا العنصر,عندما يتم التخلص من هذه الدعائم,
1060011,يختفي هذا العنصر,عندما تختفي هذه الدعائم ، قطرة,
1060012,هذا البند معطوب,عندما تتلف هذه الدعائم,
1060013,هذه القذيفة تضرب الهدف,عندما تصيب هذه القذيفة أي هدف,
1060014,تم إنشاء هذه الرمية أو استهلاكها,عندما يتم إنشاء هذه المقذوفات أو استهلاكها,
1060015,تم استهلاك هذا العنصر,عندما يتم استهلاك هذه العناصر,
1060016,تم فتح هذه الحزمة,عندما يتم فتح هذه الدعائم حزمة,
1060017,يتم وضع هذه المعدات على,عندما يتم وضع هذه المعدات والدعائم على,
1060018,يتم إزالة هذه المعدات,عندما يتم خلع هذه المعدات والدعائم,
1060019,تم تدمير هذه المعدات,عندما يتم تدمير هذه المعدات من قبل اللاعب / المخلوق,
1060020,يتم استخدام هذا البند,عندما يتم استخدام هذه العناصر من قبل اللاعب,
1060021,عندما يتم إنشاء القطرة بالطريقة المحددة,عندما تم إنشاء الإسقاط كـ%1,
1060022,عندما يتم إنشاء قطرة بأي شكل من الأشكال,عندما يتم إنشاء قطرة بأي شكل من الأشكال,
1070001,يتم إنشاء تأثيرات الموقع,عندما يتم إنشاء المؤثرات الخاصة في الموقع,
1070002,يتم إنشاء المؤثرات الخاصة على اللاعب,عندما يتم إنشاء المؤثرات الخاصة على اللاعب,
1070003,يتم إنشاء تأثيرات خاصة على المخلوق,عندما يتم إنشاء المؤثرات الخاصة في المخلوقات,
1070004,يتم إنشاء تأثيرات كائن رمي,عندما يتم إنشاء المؤثرات الخاصة على رميات,
1070005,عندما يتم إنشاء المؤثرات الخاصة على الكائنات التي تم إسقاطها,عندما يتم إنشاء المؤثرات الخاصة على الكائنات التي تم إسقاطها,
1080001,هذه الحالة مكتسبة من قبل المخلوقات,عندما يكتسب الكائن الحي مثل هذه الحالة,
1080002,يتم إزالة هذه الحالة من المخلوق,عندما تفقد الكائنات الحية هذه الحالة,
1080003,يتم الحصول على هذه الحالة من قبل اللاعب,عندما يحصل اللاعب على مثل هذه الحالة,
1080004,تتم إزالة هذه الحالة من اللاعب,عندما يخسر اللاعب مثل هذه الحالة,
1090001,هذه الوصفة كاملة,عندما يتم تصنيع هذه التركيبات,
1090002,الانتهاء من صياغة التوليف,عندما يتم تصنيع الصيغة,
1100001,يبدأ الذوبان,"عندما, صهر, يبدأ",
1100002,اكتمل الصهر,"عندما, صهر, القيام به",
1100003,يبدأ هذا الصهر,عندما يبدأ هذا الصهر,
1100004,هذا الصهر كامل,عندما يتم الانتهاء من هذا الصهر,
110001,مركبة اللاعب,مركبة ل%1,
1110001,تبدأ الحبكة,عندما تبدأ المؤامرة,
1110002,نهاية القصة,عندما تنتهي الحبكة,
1110003,تبدأ هذه المؤامرة,متى تبدأ هذه المؤامرة,
1110004,نهاية هذه الحلقة,عندما تنتهي هذه الحلقة,
1120001,يتم تحرير زر,يتم تحرير أي زر على الواجهة الحالية,
1120002,الواجهة مفتوحة,الواجهة الحالية مفتوحة,
1120003,واجهة مغلقة,الواجهة الحالية مغلقة,
1120004,الزر مضغوط,يتم الضغط على أي زر على الواجهة الحالية,
1120005,يدخل اللاعب سلسلة على الواجهة,عندما يدخل اللاعب أي سلسلة في الواجهة,
1120006,يتم تحرير زر الواجهة الحالية,تم تحرير%1 من الواجهة الحالية,
1120007,يتم الضغط على زر الواجهة الحالية,%1 من الواجهة الحالية مضغوطة,
1120008,عندما يدخل اللاعب المحتوى في مربع النص للواجهة الحالية,عندما يدخل المشغل المحتوى في%1 من الواجهة الحالية,
1130001,تشغيل الموسيقى,عندما تبدأ الموسيقى واجهة اللعب,
1140001,شراء العضو الرئيسي (شهر واحد),عندما يشتري اللاعب عضوية لمدة شهر واحد,
1140002,Purchase Membership (3 Months),When player subscribed 3 months of Membership,
1140003,أي لاعب يشتري أو يستخرج عناصر متجر المطور,عندما يشتري اللاعب أو يستخرج عناصر متجر المطور,
120001,نوع التأثير العشوائي,نوع التأثير العشوائي,
120002,نوع التأثير,نوع التأثير%1,
120003,تأثير نوع المجموعة,نوع التأثير المجموعة%1,
130001,احصل على اسم الفتحة الإعلانية التي يتم تشغيلها حاليًا,احصل على اسم الفتحة الإعلانية التي يتم تشغيلها حاليًا,
140001,نوع الكتلة,نوع الحجب%1,
140002,كتلة نوع المجموعة,نوع الكتلة المجموعة%1,
140003,اسم نوع الكتلة,اسم النوع لـ%1,
140004,كتلة نوع الوصف,وصف الملحق لـ%1,
140005,ظهور أنواع الكتل,ظهور%1,
150001,كلمة المجلس,لوحة النص مع المحتوى%1 ، حجم الخط%2 ، التعتيم%3%، العدد%4،التبديل التلقائي للسطر %5,
150002,نص عائم,نص عائم مع المحتوى%1 ، حجم الخط%2 ، الرقم%3,
150003,شريط التقدم,القيمة الحالية%1 ، شريط التقدم لأقصى قيمة%2 ، اللون%3 ، العدد%4,
150004,السهم يشير إلى الاعتراض,سهم يشير إلى%1 ، حجم%2 ، لون%3 ، رقم%4,
150005,سهم يشير إلى الموقع,سهم يشير إلى%1 ، حجم%2 ، لون%3 ، رقم%4,
150006,توجيه السطح إلى الكائن,دليل السطح الذي يشير إلى%1 ، الحجم%2 ، اللون%3 ، العدد%4,
150007,موقف مشيرا دليل السطح,دليل السطح الذي يشير إلى%1 ، الحجم%2 ، اللون%3 ، العدد%4,
150008,دليل خط للاعتراض,الدليل إلى%1 ، الحجم%2 ، اللون%3 ، العدد%4,
150009,دليل الخط مشيرا إلى الموقع,الدليل إلى%1 ، الحجم%2 ، اللون%3 ، العدد%4,
150010,الصورة,"الصورة%1, الحجم%2x, التعتيم%3%, الرقم%4",
160001,لون عشوائي,لون عشوائي,
170001,موقع الرقم المحدد في مجموعة الموقع,الموقع مرقم%2 في%1,
170002,موقع عشوائي في مجموعة الموقع,موقع عشوائي في%1,
180001,المنطقة المرقمة المحددة في مجموعة المنطقة,المنطقة مرقمة%2 في%1,
180002,مناطق عشوائية في مجموعات المناطق,منطقة عشوائية في%1,
190001,القيمة الرقمية للرقم المحدد في المجموعة الرقمية,القيمة مرقمة%2 في%1,
190002,القيم العشوائية في المجموعات العددية,قيمة عشوائية في%1,
190003,الحصول على القيمة القصوى في مجموعة رقمية,احصل على القيمة القصوى في%1,
190004,الحصول على أصغر قيمة في مجموعة رقمية,احصل على القيمة الدنيا في%1,
200001,سلسلة السلسلة مع الرقم المحدد في المجموعة,السلسلة%2 في%1,
200002,سلسلة سلسلة عشوائية في المجموعة,سلسلة عشوائية في%1,
20001,العملية العددية,%1%2%3,
20002,الفائض,%1Mod%2,
20003,رقم عشوائي,توليد أعداد صحيحة عشوائية:%1 إلى%2,
20004,القيمة القصوى,%1 و%3 من%2,
20005,القسمة,%1 يقسم%2,
20006,تنسيق قيمة الموقع,%2 إحداثيات قيمة%1,
20007,زاوية أفقية بين المواقف,الزاوية الأفقية بين%1 و%2,
20008,زاوية عمودية بين المواقف,الزاوية العمودية بين%1 و%2,
20009,الأس,%1 إلى قوة%2,
20010,مربع,%1 إلى قوة%2,
20011,القيمة المطلقة,القيمة المطلقة لـ%1,
20012,الدالة المثلثية,%1%2%3,
20013,ثابت أسفل وظيفة لوغاريتمي,%1%2,
20014,الدالة اللوغاريتمية السفلية التعسفية,سجل%1%2,
20015,تقريب,%2%1,
20016,زاوية وتحويل راديان,حول%1 إلى%2,
20019,XOR المنطقي,%1 XOR%2,
20020,متقدم اربع حسابي,%1%2%3,
2010001,المقارنة العددية,%1%2%3,
2010002,رقم عشوائي,%1%2%3,
2010003,القيمة القصوى أو الدنيا,%1%2%3,
2010004,القسمة,%1%2%3,
2010005,تنسيق قيمة الموقع,%1%2%3,
2010006,زاوية أفقية من الموقف والموقف,%1%2%3,
2010007,زاوية عمودية من موقف إلى موقف,%1%2%3,
2010008,الأس,%1%2%3,
2010009,مربع,%1%2%3,
2010010,القيمة المطلقة,%1%2%3,
2010011,الدالة المثلثية,%1%2%3,
2010012,تقريب,%1%2%3,
2010013,زاوية وتحويل راديان,%1%2%3,
2010018,مقارنة القيمة التعسفية,%1%2%3,
2010019,منطقي و,%1 و%2,
2010020,منطقي أو,%1 أو%2,
2010021,منطقي غير,ليس%1,
2020001,وقت اللعب,%1%2%3,
2020002,عدد اللاعبين,%1%2%3,
2020003,حكم الطقس,%1%2%3,
2020004,حكم الجاذبية,%1%2%3,
2020005,حكم حالة الزناد,تم تمكين%1,
2020006,الحكم على حالة المجموعة الزناد,تم تمكين%1,
2030001,حكم سمات الفريق,%1%2%3,
2040001,حكم سمات اللاعب,%1%2%3,
2040002,عدد الأصناف المملوكة,%1%2%3,
2040003,الحكم على رقم اللاعب في مجموعة اللاعبين,%1%2%3,
2040004,حكم فريق اللاعب,%1%2%3,
2040005,الحكم الفردي للاعب,%1%2%3,
2040006,توجيه اللاعب,%1%2%3,
2040007,الحكم في مجموعة اللاعبين,%1%2 في%3,
2040008,Player is in area to determine,%1%2 is in %3,
2040009,حكم تأثير حالة اللاعب,%1%2 في%3,
2040010,حكم تعبير الرسوم المتحركة,%1%2 هو%3,
2040011,حكم وضع اللاعب,%2 من%1 هو%3,
2040012,اختر مفتاح شريط الاختصار,%1%2%3,
2040013,نوع البند المحمولة الحكم,%1%2%3,
2040014,حكم عمود المعدات,%1%2%3,
2040015,لاعب يرتدي حكم المعدات,%1%2 يرتدي%3,
2040016,حكم مظهر اللاعب,%1%2%3,
2040017,لاعب الفضاء على ظهره الحكم,%1 شريط الاختصار وحقيبة الظهر يمكنهما توفير%2%3 لـ%4,
2040018,لاعب على ظهره عقد الدعائم للحكم,%2 من%1 يحمل%3 لـ%4,
2040019,الهدف نوع الكائن الحكم,نوع الكائن الهدف في الحدث هو%1 لـ%2,
2040020,تحديد الصداقة لاعب,%1%2 علاقة صديق لـ%3,
2040021,Whether player follows the author,%1 has %2,
2050001,عدد اللاعبين في مجموعة اللاعبين,%1%2%3,
2050002,عدد اللاعبين في مجموعة اللاعبين,%1%2%3,
2050003,اللاعبون مع الرقم المحدد في مجموعة اللاعبين,%1%2%3,
2060001,الخصائص البيولوجية,%1%2%3,
2060003,الحكم في المجموعة البيولوجية,%1%2 في%3,
2060004,حكم النوع البيولوجي,%1%2%3,
2060005,الحكم الفردي البيولوجي,%1%2%3,
2060006,التوجيه البيولوجي,%1%2%3,
2060007,Creature is in area to determine,%1%2 is in %3,
2060008,حكم تأثير الحالة البيولوجية,%1%2 في%3,
2060009,حكم الفريق البيولوجي,%1%2%3,
2060010,حكم الأعداد البيولوجية في المجموعة البيولوجية,%1%2%3,
2060011,حكم الإعداد البيولوجي,%2 من%1 هو%3,
2060012,حكم المظهر البيولوجي,%1%2%3,
2070001,عدد الكائنات الحية في المنطقة الأحيائية,%1%2%3,
2070002,عدد محدد من الكائنات الحية في المجموعة البيولوجية,%1%2%3,
2080001,الحكم على عدد الأجسام التي سقطت,%1%2%3,
2080002,قطرة في المنطقة,%1%2 في%3,
2080003,نوع البند الحكم,%1%2%3,
2080004,القذيفة في المنطقة,%1%2 في%3,
2090001,المسافة بين الموقع والموقع,%1%2%3,
2090002,كتلة نوع الحكم,%1%2%3,
2090003,كتلة تبديل حالة الحكم,حالة تبديل الكتلة لـ%1 هي%2,
2090004,البلوك في حكم المنطقة,%1%2 في%3,
2090005,حكم التوجه بلوك,الكتل عند%1 المواجهة%2 هي%3,
2090006,نوع الكتلة في الموقع المحدد,نوع المنع%2%3 عند%1,
2090007,كتلة وضع الحكم,%2 من%1 هو%3,
2100001,حكم الوقت الموقت,%1%2%3,
2100002,مقارنة منطقية,%1%2%3,
2100003,مقارنة سلسلة,%1%2%3,
2100004,الموسيقى نوع الحكم,%1%2%3,
