ID,内容
1000131,اوه اوه، لقد ابتعدنا كثيرا، هيا بنا لنراجع طريق انجاز هذه المهمة بسرعة!
1000132,على الرغم من أن الظل الخيالي لا يزال مغلقا في بركان ميرا
1000133,لكن رسله قاموا بارسال قدر كبير من القوة الابداعية، وهذا الختم هو الآن شمعة محتضرة في مهب الريح.
1000134,لكن بسبب أن الظل الخيالي مستعجل لفتح الباب الثلاثي، استهلكت قوة كبيرة من القوة الخيالية، الآن هو الوقت المثالي لقتله!
1000135,لكننا الآن نحتاج إلى جمع المفاتيح الثلاثة لختم البركان، استغل عدم استعداده واسحبه بالقوة من الختم من أجل تدميره.
1000136,ولكن هذه الثلاثة المفاتيح، سوف تكون موزعة على كوكب ميرا، النجم المحترق، نجمة العين لطيف.
1000137,أثناء القيام بالانتقال ضاعت علينا المعدات، بالاعتماد على المعدات الحالية لن تمكن من انهاء المهمة
1000138,لا تفقد  الأمل! لقد  قمنا بعمل  شريط من الأهداف، لو قمنا باكمال المهام على الأهداف المرسومة لن يسبب لنا مشكلة!
1000141,"انظر هنا، هنا يوجد ""اطار اختصار تتبع المهام"" عند فتح ذلك سوف يظهر زر تتبع المهام هنا"
1000142,بعد اكمال هذه المهمة سوف تنتقل بشكل مباشر الى المهمة الجديدة
1000143,في حالة رغبتك بالاطلاع على تفاصيل المهمة، يجب عليك أن تنقر فقط على لوحة التحكم
1000144,هذه هي المهمة التي صممتها من أجلك، يجب علينا أن نجمه المزيد من الأحجار ، عصر الحجار قادم
2000001,ما رأيك هل تقترح أن نذهب إلى الميناء من أجل تجميع @item_12541#
2000002,اوه، على ما يبدو أني تعبان بعض الشيئ ، هل تقترح  أن نبحث عن مكان ما للراحة
2000003,المناظر مدهشة وجميلة على كوكب ميرا، بعد انتهاء الخطر اتمنى أن أتمكن من الاستقرار في هذا الكوكب
2000004,عندما تكون في الخارج للاستكشاف لا تنسى أكل بعض المأكولات في حالة كانت الطاقة ضعيفة سوف تتعرض للخطر
2000005,أنت محتار مرة أخرى، ما الذي يدور في بالك؟ هل تجد أي صعوبة؟ يمكن أن تشاركني  ذلك!
2000006,لا يظهر أي علامة من علامات الحرب على كوكب ميرا
2000007,التابع الخيالي سوف يسعى للاختباء وراء المخلوقات من أجل  الحصول على طاقة انه مقرف للغاية!
2000008,جزيرة كوكب ميرا الفاضية يوجد فيها حيوان سمين اسمه الدجاج الطائر ، قم باطعامه بعضا من الخوخ من أجل أن تركب عليه وتطير !
2000009,في حالة الذهاب إلى الجزيرة الفارغة من المحتمل أن يظهر على السطح بعضا من سبائك التيتانيوم  هذه المعادن صلبة للغاية جمعها إذا واجهتها
2000010,هنالك بعضا من الكتل في حالة تم مدجها إلى أشكال محددة سوف تتغير  على الفور، على سبيل المثال ، الينابيع الساخنة المخبأة في أعماق البحار هي البورفيرينات المكونة من كتل التخثر السوداء.
2000011,بالاعتماد على المعلومات المستكشفة منجم الميرثيل تتركز مناجم ميثريل نسبيًا على ارتفاع يتراوح بين 10 و 30 طابقًا تحت الأرض.
2000012,في حالة رغبتك الذهاب إلى كوكب آخر، يجب علينا تفعيل محطة النجوم مجددا
2000013,هؤلاء المتوحشون المساكين تفسدهم قوة الفراغ ، نحتاج إلى تحريرهم قريباً!
2000014,دايما ما ترى في صحراء الرمال الصفراء مجموعة من المحجمات السوادء، في الواقع ، إنه عقرب ذيل سام يختبئ في الرمال ، لذا كن حذرًا
2000015,لا تأكل أي مأكولات نيئة ، لأنها سوف تؤدي إلى اسهال
2000016,تتوهج بعض أوراق الأشجار الطويلة في الغابة المطيرة في الليل ، تذكر الانتباه إلى البورفيرين.
2000017,يوجد آلة موسيقية تسمى يوانا على كوكب ميرا قيل أن صوتها رائع جدا ، هيا بنا لنجرب
2000018,على الرغم من أن طاقة النجوم وقوة الرون تنشأ أيضًا من قوة الخلق ، إلا أن اتجاهات التطبيق النهائية مختلفة تمامًا.
2000019,دعنا نراجع الغرض من هذه الرحلة.الآن هو وقت ممتاز للتخلص القوة الفارغة ، لكنك تحتاج إلى الحصول على الفاكهة المقدسة وسيف اللهب المكسور وعين الرجل الحجري لسحب الفراغ من مذبح البركان!
2000020,لا تقف على السحابة ، فهي لا تتحمل مثل هذا الوزن الكبير من البورفيرين!
2000021,في حالة ذهبنا إلى نجمة اللهب فسنكون قادرين على حفر خام طاقة النجوم!
2000022,يقال أنه في بعض الأحيان يمكنك مقابلة مجموعة من رجال الأعمال في الصحراء ، والغرض منهم هو الذهاب إلى الواحة للقيام بأعمال تجارية ، ويمكننا متابعتهم للعثور على الواحة.
2000023,إذا مات رفاق البرية للأسف ، تذكر أن تجد الطرود التي تركوها وراءهم ، والهدايا التذكارية الموجودة بالداخل تسجل قصص حياتهم.
2000024,عند زراعة النباتات ، تذكر التمييز بين أنواع النباتات ، فلا يمكن زراعة المحاصيل إلا في الأراضي المزروعة ، بينما يجب زراعة الزهور والأشجار في حفر التربة.
2000025,الخروج ليلا على كوكب ميرا خطير جدا لا ينصح بالخروج ليلا يمكننا النوم و يكون الفجر عندما نستيقظ.
2000026,هل رأيت وحيد القرن وأذنه الكبيرة والصغيرة جميل  ورائع جدا
2000027,عند التحرك تحت الماء يرجى أن تلبس ملابس الغوص، سيكون الضغط أعلى في حالة كنت على موقع عميق، لن يتحمل جسمك
2000028,يوجد معدن مختلف في أعماق البحار يجعل الزجاج أكثر صلابة.
2000029,مر الوقت قليلاً ، ويبدو أن الذاكرة مهترئة قليلاً. الثمرة المقدسة في جسد الثعبان الريش ، السيف المكسور يحتاج إلى اجتياز محاكمة التنين الأسود ، وعين الرجل الحجري هي مركز التحكم في العملاق القديم.
2000030,إذا كان هذا كابوسًا ، أتمنى أن أستيقظ قريبًا.
2000031,لقد تغير الهيكل البيئي هنا كثيرًا ، ولا بد لي من تحديث معلومات البورفيرين.
2000032,أن ميلاد الحياة هو في الحقيقة صدفة، فحتى كوكب به أكسجين منخفض مثل الكوكب اللطيف يمكن ان يولد الحياة وهو امر مدهش
2000033,النجم الملتهب قريب جدا من نجم السيليثيوم ، بدون حقيبة ظهر مقاومة للحريق ، سيكون من المستحيل المضي قدمًا.
2000034,في حالة لاقيت سكان كوكيب ميرا قم بالقاء التحية عليهم
2000035,في قديم الزمن خلال الحرب الأولى الفراغية كان العملاق القديم هو السلاح القتالي النهائي للأول ، حيث يقاتل ضد قوى الفراغ لعدة سنوات!
2000036,روح الرمل وروح البحر يعتبروا من أهم العناصر المتواجدة في كوكب ميرا التي تعبر عن الحياة والقوة إنها تختلف اختلافًا جوهريًا عن الحياة التي تقودها طاقة النجوم مثل لامي!
2000037,على ما يبدو أنك هادئ جدا ما الذي تفكر فيه ؟
2000038,على ما يبدو من شكلك انك متضايق للغاية، هيا بنا اذا للذهاب للتنزه لاكتشاف الغريب!
2000039,سوف اقوم بتشجيعك بالرغم انك لن تستطيع ان تقاوم الأعداء!
2000040,الخيال البشري لا نهاية له ، وفقط من خلال الاستكشاف المستمر يمكننا اكتشاف المزيد من الاحتمالات.
2000041,نحتاج إلى أن نغامر بعض الأحيان بمفردنا ونظل هادئين
2000042,الخسارة لا تشكل قلق، ان القلق يكمن في الاستسلام، تقدم إلى الأمام وابحث عن الطريقة الصحيحة  انا مصدق أنك الأفضل
2000043,عند الاختيار سوف تحصل بالتاكيد على نتيجة مختلفة، لذلك يجب أن تفكر بتمعن وتتخذ القرار المناسب
2000044,كن مستعدًا للتعامل مع المواقف غير المتوقعة في أي وقت ، ولا تأخذ الأمر على محمل الجد.
2000045,لا تنس إحضار المعدات والإمدادات عند خروجك ، حتى تتمكن من التعامل معها بهدوء أكبر في حالة الخطر.
2000046,تذكر إصلاح المعدات في الوقت المناسب ، وذلك لضمان عمر خدمتها البورفيرين. لا يهم إذا نسيت إصلاحه ، يمكنك عمل حل آخر.
2000047,قد يكون للمناخ والبيئة في بعض الأماكن تأثير علينا ، يجب علينا الانتباه إلى تعديل البورفيرين في الوقت المناسب.
2000048,ما الذي تعمله الآن؟ هل ترغب اللعب سويا ؟
2000049,هل اضعت المكان؟ انتبه للزر الموجود في الزاوية اليمنى سوف تخبرك الاتجاه المناسب
2000050,عليك أن تتذكر بالتقاط الثمار الموجود على اوراق الشجر هذه هي الطريقة المناسبة للحصول على المأكولات
2000051,انتبه في الطريق واخزن المزيد من النجوم في حالة لاقيت خطر لن تخاف بعد ذلك
2000052,في حالة لاقيت أي صعوبة لا تخاف، قابله بشجاعة
2000053,ما هذا؟ سماء هذا الكوكب جميل للغاية
2000054,في حالة تعبت او اضعت الطريق لا تقلق سوف ارافقك
2000055,انت لست بمفردك! يوجد هنالك العديد من الأصدقاء الذين سوف ينتظروكم في الرحلة
2000056,هل تعلم أن الحيوانات البرية الملعونة تغفو أثناء النهار.
2000057,من حين لآخر ، ما زلت بحاجة إلى فحص المعدات الموجودة على جسدي.
2000058,أحيانًا لا يكون الفشل أمرًا سيئًا ، فهو سيجعلك تنمو بشكل أفضل.
2000059,يمكن للفراشات في كوكب ميرا تحويل العشب إلى زهور ، ولكن إذا لم تكن حريصًا ، فسوف يفيض.
3001001,""" @item_588#"" تم الانتهاء من الضبط! الحالة طبيعية ! من حسن الحظ أن القوة الفراغية لم تكتشف بعد، خذ حذرك"
3001002,""" @item_588#"" تم الانتهاء من الضبط! الحالة طبيعية !"
3001003,""" @item_587#"" تم الانتهاء من الضبط! الحالة طبيعية !"
3001004,أخيرًا ، يمكنك وجهاً لوجه مع شبح الفراغ! احصل على استعداد للقتال! !
3001005,عظيم! بعد هزيمة القوة الفراغية، اصبح فيروس ميرا آمنا أخيرا!
3001006,على ما يبدو أنك قمت باضاعة شيئ ما في الأماكن المجاورة ابحث عنه بحذر
3001007,هذا @item_11333# لكن يبدو أنه اخترق خطوط النجم
3001008,ومع ذلك ، قد نتمكن من استخدامه للارتباط بالمحطة النجمية التي تم إصلاحها وتجربتها.
3002001,جيد جدا@item_11627# لقد تم جمع بعض الأجزاء !
3002002,يمكنك حفر بضع قطع أخرى للتحضير ، أو يمكنك فتح لوحة التحكم لتلقي المكافآت من المهمة الآن.
3002003,لقد تم تحديث المهمات الجديدة @item_11627# اذا كفت استخدامك قم بقطع @item_11006#
3002004,شاهد @item_11323# لقد جمعنا ما يكفي ، قم بفتح لوحة التحكم واضف @item_11002# !
3002005,قم بعمل @item_11002# تبدو جيدة حقًا ، يجب أن يكون تقطيع الخشب الآن أسرع بكثير من ذي قبل
3002006,ابحث عن شجرة لتجربة البورفيرين ، لا حاجة للفروع هذه المرة ، دعنا نقطع الجذع ونجمع بعض العناصر @item_11323#
3002007,اها ! في حالة تواجد هذه @item_11323# يمكن ان يعالج @item_206# كوكب ميرا في الليل أمر خطير للغاية ، علينا أن نبني بسرعة حصنًا مؤقتًا.
3002008,تذكر ذلك المبنى المتهالك بالقرب من المحطة عندما وصلنا لأول مرة؟
3002009,يمكن استخدام @item_206# قم بإصلاح هذا المبنى ، ربما يمكن استخدامه كمعقل مؤقت لنا!
3002010,"إنه شعور غريب بعض الشيء أن تستخدم مربع الدردشة للتحدث معك ، هيه. يمكنك مشاهدتي ""أتحدث"" أثناء القيام بالأشياء. اذهب ودعها تذهب @item_206#"
3002011,بعد بناء الحصن ، لا يمكن استخدامه إلا للدفاع ، كما أنك بحاجة إلى سلاح سهل الاستخدام في حالة الطوارئ. عملية @item_12012# سوف تحتاجه
3002012,كيف الأحوال؟ يوجد @item_12012# تم تحسين القوة القتالية بشكل كبير. ومع ذلك ، يمكن للأسلحة الحجرية أن تدعم معركتنا الحالية فقط ، ويجب أن نستمر في تقوية أنفسنا!
3002013,بالمناسبة ، إذا أردنا البقاء على قيد الحياة في الليل بأمان ، فنحن أيضًا بحاجة إلى بعض الإضاءة.
3002014,هيا بنا لنذهب لتجميع @item_11226# و @item_11323#، في هذه الحالة سوف نتمكن من القيام بالمعالجة @item_298#
3002015,يوجد الضوء الآن، لكن هذا النوع من المواقد لن يستمر طويلا، في حالة تواجد @item_1200# سوف يكون اكثر امنا
3002016,أتذكر أنه كان هناك واحد في المبنى المتهدم @item_1200# يمكن استخدام @item_298# لاشعاله هيا بنا للمحاولة
3002017,(تصفيق) @item_1200# إنه دافئ جدًا ~ برؤية هذا الضوء المطمئن ، خرجت بلا وعي ~
3002018,معدات الإضاءة جاهزة! الخطوة التالية هي الأهم @item_828# في حالة تواجد @item_828# يمكنك أن تشعر ببورفيرين الفجر!
3002019,على ما يبدو أنه نسيت @item_800# هل من الممكن انتاج @item_828# لا يزال يتعين علينا القيام@item_800#
3002020,بالرغم أن @item_800# ليس كامل ولكن قد قام بصناعة المزيد من الأشياء !
3002021,هيا لنجرب ( الموقد الجديد) @item_800# المطلوب فقط هو النقر عليه ليتم فتح الصفحة
3002022,قم بعمل @item_828# مواد الصناعة لا يجب  أن تقل أبدا @item_11226# و @item_12600# هل يكفي ذلك ؟
3002023,هذه المرة أصبح كل شيئ جاهز أخيرا المطلوب فقط هو النقر على @item_828# حتى تتمكن من الدخول
3002024,لكن يجب أن تنتبه للوقت في الجهة اليمنى، لا تنسى يجب أن تنتظر لبعد الساعة 18:00 لكي تتمكن من استخدام @item_828# تخطى الوضع الليلي!
3002025,لا تنسى أن تنام في الوقت المناسب ، قم بالاستراحة قليلا!  في حالة رغبتك في أن تزيد معالجة شيئ ما قم بالنقر على الزر الموجود في الاسفل
3003001,لقد تم شوي اللحم !! قم بأكل بعض اللحم ،انتبه أن تحرقه
3003002,انه رائع جدا، المصمم الشرير لم يقم بعملية تعبئة ماكولات لدي لذلك انا الى الآن لا استطيع الأكل فقط يمكن ان اقوم بالشم.
3003003,يجب أن تكون أكثر نشاطا بعد الأكل! حان الوقت لترقية أدواتنا ومعداتنا.
3003004,أولاً ، نحتاج إلى جمع المواد الخام للترقية @item_11201# و @item_11329# لا غنى عنها
3003005,ولكن من أجل الحصول عليها ، يجب عليك أولاً إعداد أدوات تعدين خاصة @item_11012# قم بعمل @item_11012# بعد  الانتاج حاول من جديد
3003006,لقد تطور صنعك للاشياء ملكت @item_11012# يمكنك الان الذهاب لتنقيب المنجم
3003007,يجب علينا الذهاب لتجميع @item_11201# ، @item_402# سوف يتوزع تحت كوكب ميرا ، لا تقم بعمل حفر حفرة عميقة هم في وضع ضحل ويوجد بعضها موزع على السطح
3003008,يتكون سطح الخام بشكل أساسي من بلورات زرقاء متناثرة ، يسهل العثور عليها نسبيًا.
3003009,يمكنك البحث عنه على الأرض ، أو حفر نفق لغم صغير ، وستتمكن من العثور عليه قريبًا. تعال!
3003010,لقد وجدت @item_402# بسرعة هل لديك أي موهبة للتعدين؟
3003011,انها مزحة هيا بنا لنذهب لايجاد @item_11329#
3003012,توزيع @item_451# و @item_402# # لا يوجد فرق كبير ، فسطح الخام مبعثر بشكل أساسي مع بعض الأجزاء المعدنية البرتقالية الصفراء ، والتي يمكن التعرف عليها تمامًا.
3003013,ربما مجرد حفر @item_402# لقد رأيت من قبل ~ لكن ليس هناك الكثير من الخامات ، فلنجمع المزيد.
3003014,لقد وجدت @item_451# بسرعة هل لديك أي موهبة للتعدين؟
3003015,الآن بعد أن تم تجميع المواد الخام معًا ، فإن الخطوة التالية هي صهر المعادن.
3003016,سيستغرق الصهر بعض الوقت ، يمكننا العودة إلى المعقل من أجل الأمان. إذا كنت ترغب في تحسين الكفاءة وحلها على الفور ، يبدو أن المشكلة ليست كبيرة
3003017,قم بصناعة @item_802# سنتحدث عن الباقي لاحقًا.
3003018,بعد انجاز @item_802# يمكن صهر المعادن والمكان الذي تقرر صهره فيه لكن الخام ليس كثيرًا ، فلنجمع المزيد.
3003019,بمجرد إصدارها ، فقط انقر فوق @item_802# يمكن للكتلة أن تفتح واجهة الصهر
3003020,ثم نأخذ ما جمعناه للتو @item_451# و @item_11201# ضعه وسيكون كل شيء على ما يرام. ابدأ بالصهر عندما تكون جاهزًا
3003021,@item_11329# مصهور ، مفتوح @item_802# أعد تدويرها.
3003022,طاولة الصهر المصنوعة من الحجر يمكن صهرها واحدًا تلو الآخر ، وبعد أن يكون@item_11329#أكثر من اللازم ، يمكنك عمل طاولة صهر من النحاس الأصفر لتحسين الكفاءة.
3003023,لكن هذا كل شيء في وقت لاحق ، دعنا نستخدم هذه الدفعة أولاً @item_11329# قم بترقية أدواتك. يملك @item_11011# ستكون كفاءة التعدين أعلى بكثير!
3003024,"تهانينا! يبدو أنك أكملت جميع المهام ضمن هدف ""المستكشف الجديد"" ، وأنت لست جديدًا الآن!"
3003025,لا يزال هناك العديد من طرق البقاء على قيد الحياة في البرية التي يمكن تعلمها. لقد أضفتها إلى لوحة التحكم. يمكنك فتحها للتأكيد.
3003026,لكن لا تنس هدفنا النهائي ، فالكون الصغير بأكمله الآن في خطر ، ولدينا مسؤولية كبيرة لإنقاذ العالم ، ولا يمكننا أن نتعامل مع الأمر باستخفاف.
3003027,عادة ما أستريح في الميزانين ، فقط اتصل بي إذا لزم الأمر. انطلق عندما تكون مستعدًا
3004001,لقد قمت بعمل @item_11032# حان الوقت الآن لاستصلاح الأراضي الصالحة للزراعة لزراعة المحاصيل ، روح الزراعة تحترق
3004002,يستغرق الأمر بعض الوقت حتى تنضج النباتات بعد زراعتها. إذا كنت تريد أن تنمو بشكل أسرع ، يمكنك أن تأخذ القليل من  @item_11311# اذهب لتخصيبهم
3004003,ملمس @item_812# ليس صعبًا بما يكفي ليتلفه المتوحشون بسهولة. سيكون الأمر أكثر أمانًا إذا كانت هناك دائرة من الدرابزين حول المعقل.
3004004,في حالة قمت باعطاء @item_104# امنح نجمة وسأكون قادرًا على تسجيل الموقع. إذا واجهت خطرًا في المستقبل ، يمكنني إعادتك بالقوة.
3004005,تهانينا ، لقد حققت هدفًا كبيرًا آخر! ! حان الوقت للمضي قدمًا ومعرفة المهام الجديدة المتاحة!
3005001,هذه الجلود قوية جدا إذا أحضر مع @item_11329# يتم معالجتها معًا في معدات نحاسية ، وستكون ذات فائدة كبيرة لبقائنا في البرية!
3005002,هذه المجموعة من المعدات تبدو أكثر فخامة من ذي قبل. يوجد إجمالي 4 قطع من مجموعة كاملة من المعدات النحاسية ، وستكون أكثر قوة إذا تمكنت من تجميعها معًا
3005003,الأسلحة والدروع جاهزة ، حان الوقت لتعليم Void Apostle درسًا! هؤلاء الأشرار يدورون حول سرقة قوة الخلق ، يجب إيقافهم بسرعة!
3005004,أسقطه رسول الفراغ @item_11911# لقد تكثفوا جميعًا بقوة الخلق التي سرقوها. إذا وصل @item_800# سوف يتمكن من الحصول على @item_797#!
3005005,انقر على @item_797# لكي تتمكن من الحصول على وصفة! لكن هنالك بعضا من العناصر تحتاج إلى بعضا من الطلاسم لكي تتمكن من فتحها، انتبه لذلك في رحلتك القريبة @item_797#!
3005007,بعد امتلاك @item_11209# سوف نتمكن من صناعة المزيد  من الأشياء اذهب على طاولة التصنيع وابحث ما الذي يمكن ان تقوم بعمله
3005008,يجب أن يكون التعدين الآن أسرع عند صناعة @item_785# يمكننا الذهاب تحت الأرض وحفر بعض المناجم أولاً!
3005009,على حسب المعلومات والطلاسم الموجودة في كوكب ميرا بعض المناجم مطعمة بالأسلحة أو الأدوات ، يمكنك الحصول على قوة غير متوقعة
3005010,لقد تعلمت كل الأساسيات للبقاء على قيد الحياة في ميرا!
3005011,التالي ... انتظر لحظة ، دعني ألقي نظرة ... أوه ، حان الوقت لإصلاح محطة النجوم.
3005012,أو إذا كانت هناك أشياء أخرى تريد القيام بها ، فما عليك سوى النقر فوق مربع تعقب المهام على الشاشة لمشاهدة المهام الأخرى
3006001,اسمحوا لي أن أرى ، شظايا الطاقة هذه كانت نائمة تحت الأرض لفترة طويلة ، على أمل أن يتم دمجها في جوهر الطاقة!
3006002,لقد كان ناجحا! حصلت على النواة ، الآن علينا أن نجدها @item_11334# تظهر قاعدة البيانات أنها موجودة في بيئة جزيرة السماء ، دعنا نذهب
3006003,انها مذهلة. لكن Sky Island مرتفعة جدًا ، وعلينا أن نجد طريقة للصعود. أولا لاحظ الوضع المحيط.
3006004,كيف حصل الرجل المجنح على الكثير من الرقائق ، لكنه حصل عليها أخيرًا ، والآن يمكن معالجتها @item_11335#
3006005,كيف حصل الرجل المجنح على الكثير من الرقائق ، لكنه حصل عليها أخيرًا ، والآن يمكن معالجتها @item_11335# دعونا نشرح الدعائم!
3006006,نجحت وحدة التحكم في تنشيط البورفيرين! تمت إعادة توصيل محطة النجوم هذه بالسلسلة النجمية ، فاستخدمها بسرعة @item_11335# لنقم بترقية جراب النقل الآني!
3006007,الاتصال ناجح! استأنفت هذه المحطة النجمية وظيفة النقل الآني بين الكواكب. قم بإصلاح عدد قليل من المحطات النجمية ، وسيكون سفرنا أكثر ملاءمة.
3006008,"فهل أنت مستعد؟ حان الوقت للعثور على ""الأشياء المقدسة الثلاثة""! تحقق من أحدث المهام المحدثة."
3007001,يبدو أننا وجدنا الغابة المطيرة. الغابة المطيرة مليئة بالمخاطر ، يجب أن تكون حذرا.
3007002,هذه العناصر @item_11601# إنها القوة الخلاقة المفرطة داخل أشجار الغابات المطيرة التي تترسب البلورات ، بالإضافة إلى ذلك @item_11329# لكي تتمكن من تصنيع @item_11597#
3007003,العناصر التي تمت اضافتها للتو @item_11597# إنه مفتاح المعبد ، لكننا نحتاج إلى إيجاد الضريح المناسب لتفعيل التمثال ، ابحث عنه في الغابة المطيرة.
3007004,هل هذا معبد Rainforest؟ ! على الرغم من أنني رأيت ذلك في المواد ، إلا أن الشعور برؤيتها في الواقع أمر مروع للغاية!
3007005,يدعى ألهة ريش الأفعى الوحش داخل المعبد اذا فكرت في الحصول على @item_591# يجب أن تهزمه هل انت مستعد؟
3007006,لقد كان على وشك أن يفوتك. ابحث بسرعة عن الأشياء التي أسقطها الثعبان المصنوع من الريش على الأرض القريبة ، ولا تسقط في الصهارة ...
3007007,تم هضم الثمرة المقدسة بالفعل في جسد الله الحية ذات الريش حتى بقيت البذور فقط ، فلنجد مكانًا مفتوحًا لزرعها.
3007008,يمكن أن تنمو مثل هذه البذرة الصغيرة لتصبح مثل شجرة البورفيرين الضخمة! يجب أن تكون الثمرة قريبة من تاج الشجرة ، لذلك علينا أن نجد طريقة لرفعها.
3007009,اخيرا حصل عليها @item_591# كن حذرًا عند النزول ، فأنا خائف قليلاً من المرتفعات على طول الطريق
3007010,الأجنحة جميلة جدًا وأكثر أمانًا عند السقوط من المرتفعات
3007011,هذا الغبار لامع وجميل للغاية ، إنه بنفس لون غبارتي
