ID,任务名,任务描述,任务追踪
1003009,Die erste Lektion des Überlebens in freier Wildbahn,"Erledige alle Aufgaben im Ziel ""Neuer Entdecker"".#r (Ich habe die grundlegendsten Mittel zum Überleben in freier Wildbahn gelernt, es ist an der Zeit, Rückschlüsse voneinander zu ziehen. Die Tricks des Phantoms der Leere sind noch nicht gebrochen, also arbeite härter!)",Schließe alle Missionen im New Explorer-Ziel ab
1004001,Der Beginn der Landwirtschaft,Verwenden Sie@item_11627# und@item_11006# zur Verarbeitung@item_11032#@1#r (damit können Sie Ackerland bewirtschaften),Bearbeitung@item_11032#@1
1004002,Anbau von Ackerland,"Handheld@item_11032# use@item_100# or@item_101# to make it into kultiviertes land@1#r (PC-Ende richtet sich an dem Quadrat aus und langes Drücken der rechten Taste, mobiles Ende langes Drücken des Quadrats, um kultiviertes Land zu kultivieren)",Handheld@item_11032# Kultivierung@1
1004003,Getreide-König,"Säen@item_11400# auf@item_102#@1#r (halten Sie@item_11400# und klicken Sie auf@item_102#, um zu pflanzen)",Aussaat@item_11400#@1
1004004,Düngung,"Die Verwendung von@item_11311#@1 bei Pflanzen#r (@item_11311# kann das Wachstum der meisten Pflanzen beschleunigen, aber nicht jede Düngung kann erfolgreich sein...)",Verwenden Sie@item_11311#@1 für Feldfrüchte
1004005,Große Ernte!,Ernte reif@item_229#@1#r (die erste Ernte ist immer unvergesslich),Ernte@item_229#@1
1004006,The first step to be a chef,"Use @item_104# to craft @item_200108#@1#r (@item_800# will be needed when crafting. You can also ignite the bonfire with @item_298#, remember? Place @item_200108# on the @item_1200# you ignited to make more delicious food)",Craft @item_200108#@1
1004007,Rohstoffe vorbereiten,Verwenden Sie@item_229# zur Verarbeitung@item_344#@1#r (die Verarbeitung erfordert die Verwendung von@item_800#.@item_344# ist der Grundrohstoff für viele Gerichte),Bearbeitung@item_344#@1
1004008,Delicious Dish,Cook @item_12502#@1#r (Use @item_344# in @item_200108# and wait for the delicious dish to be prepared),Cook @item_12502#@1 in @item_200108#
1004009,Fest,"Eat@item_12502#@1#r (Nur wenn man satt ist, kann man hart arbeiten!)",Lebensmittel@item_12502#@1
1004010,Der Rucksack kann ihn nicht halten!,"Verwenden Sie@item_11323# und@item_11006# zur Verarbeitung@item_1180#@1#r (Gegenstände, die nicht in den Rucksack passen, können in der Aufbewahrungsbox aufbewahrt werden)",Bearbeitung@item_1180#@1
1004011,Verteidige dich gegen starke Feinde,"Verwenden Sie@item_11323# und@item_11006#, um@item_812# zu verarbeiten und@1#r platzieren (Nachdem das Haus an der Tür installiert wurde, kann es nicht nur den Ein- und Austritt erleichtern, sondern auch verhindern, dass Monster in das Haus eindringen. Aber Vorsicht,@item_812# kann von Wilden zerstört werden!)",Verarbeiten und platzieren@item_812#@1
1004012,Befestigungen,"Verwenden Sie@item_11323#, um@item_821# zu verarbeiten und@1#r (halten Sie@item_821# Punkt bereits platziert@item_821# kann verbunden werden)",Verarbeiten und platzieren@item_821#@1
1004013,Eingang und Ausgang der Stadtverteidigung,"Benutze@item_11323#,@item_11006# und@item_11227#, um@item_535# zu verarbeiten und@1#r zu platzieren (@item_535# kann mit Holzpfählen verbunden werden, damit Monster nicht nach Belieben in deine Festung eindringen können)",Verarbeiten und platzieren@item_535#@1
1004014,Mysteriöse Steinstatue,"Verwenden Sie@item_104#, um@item_596# zu verarbeiten und@1#r platzieren (die seltsame Steinstatue hat ein seltsames Gefühl, wenn man sie nur ansieht, kann beim Berühren etwas passieren)",Verarbeiten und platzieren@item_596#@1
1004015,"Hier, fang von vorne an","Verschenken Sie Sterne an@item_596# 1#r (klicken Sie auf@item_596# und wählen Sie ""Verschenken Sie einen Stern"", Ramey kann Sie im Falle eines Unfalls in freier Wildbahn hierher zurückführen)",Geben Sie@item_596#@1 Sterne
1004016,Überleben in der Wildnis Lektion 2,"Erledigen Sie alle Aufgaben im Rahmen des Ziels ""Endloses Lernen"".#r (Mehr über das Überleben gelernt, es ist Zeit, weiter zu gehen.)","Erledigen Sie alle Aufgaben im Rahmen des Ziels ""Endloses Lernen"""
1004017,Natürliche Lichtquelle,"Stelle @item_905# oder @item_907#@1#r mit @item_837# her (eine permanente natürliche Lichtquelle, vielleicht ein Ersatz für Fackeln, die ausgehen können)",Stelle @item_905# oder @item_907#@1 her
1005001,widerstandsfähige Haut,"Jagen, um@item_11307#@1#r zu bekommen (du musst das Wover-Biest oder den Fuchs besiegen, um@item_11307# zu bekommen, du musst genau hinsehen)",Get@item_11307#@1
1005002,Zahnrad aus Messing!,"Bearbeiten und tragen Sie alle Messinggeräte, wie z. B.@item_12216#@1#r (nach dem Wechsel der Messinggeräte ist sie widerstandsfähiger gegen Schläge, haha!)",Bearbeiten und tragen Sie Messinggetriebe@1
1005003,Sharper Weapon,"Use @item_11329# and @item_11323# to craft @item_12004#@1#r (With @item_12004#, your combat ability will increase significantly)",Craft @item_12004#@1
1005004,Fangen Sie einen Dieb,"Besiege die Void-Apostel, um@item_11911#@1 zu#r (Void Phantom verlässt sich auf diese Gruppe von Aposteln, um die Macht der Schöpfung zu stehlen, sie müssen gestoppt werden!)","Besiege den Void-Apostel, um@item_11911#@1 zu erhalten"
1005005,Aktualisieren Sie den Handwerkertisch!,"Upgrade@item_800# auf@item_797#@1#r (Handheld@item_11911# klicken Sie auf die platzierte@item_800# zu aktualisieren,@item_797# kann direkt sehen, alle Verarbeitung Rezepte)",Handheld@item_11911# Click@item_800#
1005006,Brandneu,"Machen Sie eine Werkzeug- oder Gerätereparatur@1#r (verwenden Sie@item_797# oder@item_800#, klicken Sie auf den Handwerkerpult, um die Seite zu öffnen, wählen Sie links ""Requisitenreparatur"" und legen Sie die zu reparierenden Gegenstände hinein).",Führen Sie eine Werkzeug- oder Gerätereparatur durch@1
1005007,Verbesserung der Schmelzleistung,"Verarbeitung@item_799##r mit@item_11329# (nach dem Austausch durch einen fortschrittlicheren Schmelztisch können mehrere Mineraliengruppen gleichzeitig geschmolzen werden, und die Effizienz wird verdoppelt)",Bearbeitung@item_799#@1
1005008,Zuverlässigere Mineralien,"Sammeln Sie@item_401#@1#r (@item_401# ist härter als@item_451#, und die Mineralverteilung ist tiefer. Sie müssen ein paar weitere Schichten in den Boden graben, um es zu finden, aber graben Sie nicht zu tief)",Erfassen@item_401#@1
1005009,Metallverhüttung: Mithril,"Das Schmelzen hat@item_11209#@1#r (mit@item_11209# können haltbarere Werkzeuge und Ausrüstungen verarbeitet werden, und es können mehr Blöcke verarbeitet werden. Es wird empfohlen, mehr zu reservieren.)",Schmelzen erhalten@item_11209#@1
1005010,Mithril-Werkzeug!,Verarbeitung von@item_11013#@1#r (@item_11013# mint viel schneller als@item_11011# und kann Runenmosaike für effizientere Fähigkeiten verwenden),Bearbeitung@item_11013#@1
1005011,Die Kraft der Natur,"Processing@item_785#@1#r (Use@item_785# zu geben, Werkzeuge, Waffen oder Ausrüstung mit Runen eingelegt, gibt es viele Arten von Runensteinen, erkunden Sie es unterirdisch.)",Bearbeitung@item_785#@1
1005012,Stimuliere die Kraft der Runen,"Machen Sie ein Runenmosaik#r (klicken Sie auf@item_785#, um die Seite zu öffnen, können Sie frei zwischen den Werkzeugen und Runensteinen auf der linken Seite wählen. Versuchen Sie es noch ein paar Mal, das Runenmosaik wird nicht jedes Mal erfolgreich sein. Achten Sie jedoch auf die Macht von Mithril oder mehr Tools können Runen einlegen)",Verwenden Sie@item_785# für ein Runenmosaik
1005013,Gehen Sie weiter!,"Schließe alle Missionen im Ziel ""Geschickter Entdecker"" ab.#r (Du bist bereits auf dich allein gestellt, stärke dich weiter und besiege das Phantom der Leere!)","Schließe alle Missionen im Ziel ""Geschickter Entdecker"" ab"
1006001,Fragmente der Vergangenheit,"Sammeln Sie@item_598 im Untergrund, um@item_11205#@1 zu erhalten#r (@item_11331# besteht aus@item_11205#, es gibt eine große Anzahl von@item_598# tief unter Mira vor langer Zeit begraben)",Sammeln unterirdisch@item_598#@1
1006002,Starlink Energie,"Verwenden Sie@item_11205# zur Verarbeitung von@item_11331#@1#r (wie der Name schon sagt, ist@item_11331# die Schlüsselstütze für die Stromversorgung der Sternstation)",Bearbeitung@item_11331#@1
1006003,Insel im Himmel?!,"Betreten Sie die ökologische#r auf Myra (die unglaubliche Ökologie auf Myra, die Oberfläche ist von der Aufhängung zum Himmel gelöst, aber in einem sehr stabilen Zustand gehalten)",Treten Sie ein in die Ökologie einer leeren Insel
1006004,Außenhandel,"Gekauft bei einem Händler für leere Inseln@item_11334#@1#r (Angelo-Leute haben die Angewohnheit, überall im Universum Schätze zu sammeln, und gleichzeitig mögen sie Höhen sehr, sie sollten in der Lage sein, sie auf der leeren Insel zu finden. Sie müssen eine Menge davon haben@item_11334#)",Gekauft bei Sky Merchant@item_11334#@1
1006005,Die Montage ist abgeschlossen!,"Verarbeitung@item_11335#@1#r (die Sternstationen auf Myra werden im Grunde von der Leere zerstört, selbst nach der Aktivierung können sie nur innerhalb des Planeten übertragen werden, und müssen@item_11335# verwenden, um sein Teleportationsmodul wiederherzustellen)",Bearbeitung@item_11335#@1
1006006,Restaurierung Star Station,"Verwenden Sie@item_11331# klick@item_594#@1, um es zu reaktivieren#r (nach der Aktivierung kann sich die Sternstation wieder mit dem Sternverbindungsnetz verbinden, solange Sie mehr Sternstationen aktivieren, wird die Reise viel einfacher)","Verwenden Sie@item_11331#, um auf@item_594#@1 zu klicken"
1006007,Upgrade der Sternstation,"Verwenden Sie@item_11335# klick@item_595#@1, um es zu aktualisieren#r (Upgrade auf@item_597#, um zwischen benachbarten Planeten zu übertragen)",Verwenden Sie@item_11335# click@item_595#
1006008,Ein großer Schritt auf dem Weg zum Planeten,"Schließe alle Missionen im Ziel ""Starlink Engineer"" ab.#r (Nach der Reparatur der Sternstation kannst du zum Flammenstern und zum niedlichen Augenstern gehen und bist dem Sieg über das Phantom der Leere einen Schritt näher gekommen).","Schließe alle Missionen im Ziel ""Starlink Engineer"" ab"
1007001,Schritt in den Regenwald,"Betreten Sie den ökologischen Regenwald#r auf Myra (die Regenwaldbäume auf Myra sind hoch und sehr dicht, und sie sind voller Gefahren. Es ist am besten, bei Gewittern im Regenwald nicht hinauszugehen, und vom Blitz getroffen zu werden ist kein Witz!)",Treten Sie ein in die Ökologie des Regenwaldes
1007002,Kern des Regenwaldes,"Destroy@item_396# get@item_11601#@1#r (einige Kristalle fallen gelegentlich auf dem Stamm von Regenwaldbäumen ab, Sie müssen sich beruhigen und sorgfältig nach ihnen suchen)",Get@item_11601#@1
1007003,Alter Schlüssel,"Verarbeitet mit@item_11601# und@item_11329#, um@item_11597#@1 zu erhalten#r (@item_11597# ist mit der Sprache des alten Mira-Volkes eingraviert und zeichnet die Methode zum Öffnen des ""Regenwaldtempels"" auf)",Verarbeitung erhalten@item_11597#@1
1007004,Regenwald-Tempel!,"Nachdem du@item_578# im Regenwald gefunden hast, klicke mit@item_11597#, um den Regenwaldtempel zu aktivieren und zu beschwören#r (Feather Serpent God is inside!)",Beschwöre den Regenwaldtempel
1007005,Gefiederte Schlange,"Besiege den Federschlangengott#r (Die Geburt des Federschlangengottes entstand durch einen Unfall. Die ""Heilige Frucht"" ist tief in ihrem Körper verborgen und hat eine unbekannte Anzahl von Jahren hinter sich...)",Besiege die gefiederte Schlange
1007006,Heiliges Saatgut,"Obtain@item_591#@1#r (Der in der ""Heiligen Frucht"" hinterlegte Siegelschlüssel wird durch die Genetik von Generation zu Generation weitergegeben...)",Get@item_591#@1
1007007,Wunder des Lebens,"Pflanzen Sie@item_591# in die Grube und pflanzen Sie den heiligen Baum@1#r (der heilige Baum unterscheidet sich von anderen Pflanzen, er kann@item_11311# nicht verwenden, um sein Wachstum zu beschleunigen, er kann nur langsam warten)",Pflanze@item_591#@1
1007008,"Der Schlüssel, der ""Leben"" symbolisiert","Sammle in der Höhe des Heiligen Baumes und erhalte@item_587#@1#r (Der Heilige Baum ragt über die Wolken, und die Früchte wachsen in der Höhe im Inneren des Stammes. Der Pflückvorgang ist sehr gefährlich und erfordert Sorgfalt)",Get@item_587#@1
1007009,Breite deine Flügel aus und schwebe,"Bearbeiten und tragen@item_11591#@1#r (Die Flügel und Federn von Feather Snake God sind sehr stark, aber ungewöhnlich leicht, und man kann gleiten, indem man@item_11591# auf dem Rücken trägt)",Bearbeitung und Verschleiß@item_11591#@1
1007010,Funkelnde Blätter,"Sammle nachts leuchtende Baumblätter im Regenwald, um@item_11596#@1#r zu erhalten (denk daran, sobald es Tag ist, verflüchtigt sich der Sternenstaub auf den Blättern)",Get@item_11596#@1
1007011,Hexerei?,"Processing@item_11569#@1#r (wenn es keinen eingebetteten Holm gibt, ist es nur ein Holzstab)",Bearbeitung@item_11569#@1
1007012,Hexerei!!!,"Bearbeiten Sie jeden Stab@1, z. B.@item_11580##r (es gibt verschiedene Arten von Holmen, und wilde Priester verlassen sich auf diese Holme, um eine Vielzahl von Fähigkeiten zu haben)",Bearbeiten Sie alle Mitarbeiter@1
1007013,"Vorhang auf! ""Kapitel des Lebens""","Schließe alle Missionen im Ziel ""Verloren im Regenwald"" ab","Schließe alle Missionen im Ziel ""Verloren im Regenwald"" ab"
1008001,Ankunft am flammenden Stern,"Nehmen Sie die Sternstation, um den Flammenstern zu erreichen#r (der Flammenstern ist der dem Stern am nächsten gelegene Planet in der Galaxie, die Oberflächentemperatur ist extrem hoch, und er ist fast von Lava bedeckt. Sie müssen gut vorbereitet sein, bevor Sie zum Flammenstern gehen)","Nehmen Sie die Sternstation, um den Flammenstern reibungslos zu erreichen"
1008002,Black Dragon Trial I,"Besiege den alten schwarzen Drachen!#r (Der schwarze Drache bewacht das flammende zerbrochene Schwert seit einer unbekannten Anzahl von Jahren, aber er hat die Vereinbarung mit dem ""Einstigen"" nicht vergessen. Wenn du das ""flammende zerbrochene Schwert"" bekommen willst, musst du es zuerst bestehen. Versuche, dem schwarzen Drachen deine Stärke zu beweisen!)",Besiege den alten schwarzen Drachen
1008003,"Der Schlüssel für ""Mut""","Obtain@item_588##r (Flame Broken Sword hat einen der Siegelschlüssel gespeichert, es ist wichtig, das Vulkansiegel zu heben)",Get@item_588#
1008004,Schwierigkeit erhöht!,"Prozess@item_11215#, aktiviere@item_740#, beschwöre Lava schwarzer Drache",Beschwöre den Lavadrachen
1008005,Black Dragon Trial II,"Besiege den schwarzen Lavadrachen!#r (Der schwarze Drache inkarniert in Lavaform, um die zweite Prüfung zu beginnen, ihn zu besiegen und stärker zu werden!)",Besiege den Lavadrachen!
1008006,Schwierigkeit voll!,"Prozess@item_11216#, aktiviere@item_741#, beschwöre Chaos Schwarzer Drache",Beschwöre das Chaos Schwarzer Drache
1008007,Black Dragon Trial ∞,"Besiege den chaotischen schwarzen Drachen!#r (Der schwarze Drache inkarnierte sich in einer chaotischen Form, um die Prüfung der dritten Stufe zu eröffnen, die die schwierigste Prüfung ist und eine angemessene Vorbereitung erfordert).",Besiege den Schwarzen Drachen des Chaos!
1008008,Yan-Krabbenschalen erhalten,"Besiege die Yanyan-Krabbe und erhalte@item_12605#@1#r (die Yanyan-Krabbe kann in einer so hohen Temperatur des Flammensterns überleben und sogar in Magma schwimmen, sie ist untrennbar mit dieser magischen Hülle an ihrem Körper verbunden)",Get@item_12605#@1
1008009,Ausgestattet mit feuerfestem Rucksack,Verarbeitung und Verschleiß@item_12277#@1#r (mit@item_12277# können Sie der Hitze des Flammensterns standhalten),Bearbeitung und Verschleiß@item_12277#@1
1008010,"Vorhang auf! ""Kapitel des Mutes""","Schließe alle Missionen im Ziel ""Alter Prozess"" ab","Schließe alle Missionen im Ziel ""Alter Prozess"" ab"
1009001,Ankunft bei Cute Eye,"Nehmen Sie die Sternstation, um den niedlichen Augenstern#r erreichen (der niedliche Augenstern ist der einzige Satellit von Myra, und die Anziehungskraft ist viel geringer als die von Myra. Es scheint ein bisschen schwierig zu sein, mit einer Gruppe einzigartig aussehender einheimischer Kreaturen zu kommunizieren, die auf diesem Planeten leben...)","Nehmen Sie die Sternstation, um den süßen Augenstern reibungslos zu erreichen"
1009002,Vertreiben Sie die Erosion des Hohlraums,"Helfen Sie den alten Riesen, die Erosion der Leere loszuwerden#r (die alten Riesen sind zu tief von der Leere korrodiert und können nicht wiederhergestellt werden, die einzige Möglichkeit ist, sie zu zerstören.#r den Altar finden müssen, legen Sie das@item_408# neben das@item_1042#,@item_409#,@item_449#,@item_450#, um die alte Riesen)","Hilf den alten Riesen, der Erosion der Leere zu entkommen"
1009003,"Der Schlüssel, der für ""Weisheit"" steht","Erhalten@item_589#@1#r (@item_589# war ein großer Durchbruch auf dem Gebiet des künstlichen Lebens für das alte Volk der Myra, das einen der drei Schlüssel des Siegels des Feuerberges aufbewahrte)",Get@item_589#@1
1009004,"""Ding Ding Abenteuer""","Besiege das niedlich-äugige Ding und erhalte@item_11077#@1#r (um niedlich-äugige Kreaturen zu unterscheiden, muss man sich ihre Farbe ansehen, die Farbe des ""niedlich-äugigen Ding"" ist weiß, sehr beängstigend, aber sei vorsichtig mit den Bomben, die sie ausspucken)",Get@item_11077#@1
1009005,Xingqi-Stein,"Verwenden Sie@item_11077#, um@item_11075#@1#r zu erhalten (Sie müssen@item_11090# auf dem süßen Augenstern vor@item_11075# finden)",Bearbeitung@item_11075#@1
1009006,Aktiviere das niedliche Augenstern-Totem,"Verwenden Sie@item_11075#, um@item_1042#@1#r zu aktivieren (nach der Aktivierung kann eine große Sauerstofffläche erzeugt werden, und es besteht kein Grund zur Sorge über Hypoxie im Sauerstoffbereich)",Aktivieren Sie@item_1042#@1
1009007,Xingtong-Erz,"Collect@item_445# get@item_11073#@1#r (@item_445# ist eines der einzigartigen Mineralien des niedlichen Augensterns, die Textur ist viel härter als Messing)",Capture@item_445# Get@item_11073#@1
1009008,Sternpupillenbohrer,"Verarbeitung@item_11016#@1#r (wenn Sie@item_11016# verarbeiten wollen, müssen Sie zuerst@item_11087# erhalten)",Verarbeitung@item_11016#
1009009,Lila Erz,"Sammeln Sie@item_446#, um@item_11074#@1#r zu erhalten (@item_446# ist auch eines der einzigartigen Mineralien des Mengyan-Sterns, aber die Ausbeute ist extrem gering und wird nur selten auf der Mengyan Star Sky Island gefunden)",Capture@item_446# Get@item_11074#@1
1009010,Fliege in den Himmel und entkomme!,"Verarbeitung@item_12006#@1#r (wenn Sie@item_12006# verarbeiten möchten, müssen Sie zuerst@item_11088# erhalten)",Bearbeitung@item_12006#@1
1009011,"Vorhang auf! ""Kapitel der Weisheit""","Schließe alle Missionen im Ziel ""Super 'Stone' Sky Rescue"" ab","Schließe alle Missionen im Ziel ""Super 'Stone' Sky Rescue"" ab"
2001001,Steinaxt I,Verarbeitung@item_11002#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11627#),Bearbeitung@item_11002#@1
2001002,Steinaxt II,Verarbeitung@item_11002#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11627#),Bearbeitung@item_11002#@1
2001003,Messing Axt I,Verarbeitung@item_11001#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11329#),Bearbeitung@item_11001#@1
2001004,Axt aus Messing II,Verarbeitung@item_11001#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11329#),Bearbeitung@item_11001#@1
2001005,Mithril Axt I,Verarbeitung@item_11003#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11209#),Bearbeitung@item_11003#@1
2001006,Mithril Axt II,Verarbeitung@item_11003#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11209#),Bearbeitung@item_11003#@1
2001007,Titan Axt I,Verarbeitung@item_11004#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11330#),Bearbeitung@item_11004#@1
2001008,Titan Axt II,Verarbeitung@item_11004#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11330#),Bearbeitung@item_11004#@1
2001009,Chainsaw Ⅰ,Craft @item_11005#@1#r (Crafted by consuming @item_11203# and @item_11911# mainly),Craft @item_11005#@1
2001010,Chainsaw Ⅱ,Craft @item_11005#@1#r (Crafted by consuming @item_11203# and @item_11911# mainly),Craft @item_11005#@1
2001011,Steinschaufel I,Verarbeitung@item_11022#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11627#),Bearbeitung@item_11022#@1
2001012,Steinschaufel II,Verarbeitung@item_11022#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11627#),Bearbeitung@item_11022#@1
2001013,Messing Schaufel I,Verarbeitung@item_11021#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11329#),Bearbeitung@item_11021#@1
2001014,Schaufel aus Messing,Verarbeitung@item_11021#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11329#),Bearbeitung@item_11021#@1
2001015,Mithril-Schaufel I,Verarbeitung@item_11023#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11209#),Bearbeitung@item_11023#@1
2001016,Mithril Schaufel II,Verarbeitung@item_11023#@1#r (hauptsächlich verarbeitet aus Verbrauchsmaterialien@item_11006# und@item_11209#),Bearbeitung@item_11023#@1
