ID,名字,描述
75001,Einfrieren,"In Einfrieren Umwelt, extreme Beschwerden"
76001,Durchfall,@Null@
77001,Bluten,Ah es kann nicht aufhören! Arzt?!
77002,Blutfluch,Stopp! Dieser Stein sieht seltsam aus.
78001,Ersatz,
79001,EXP Rate,@Null@
80001,Sich ausruhen,@Null@
81001,Starke Beine,Aufwachen mit starken Beinen
82001,Recover Ausdauer,@Null@
82002,Recover Ausdauer,@Null@
82003,Recover Ausdauer,@Null@
83001,Recover Ausdauer - Inflitrate,@Null@
83002,Recover Ausdauer - Inflitrate,@Null@
83003,Recover Ausdauer - Inflitrate,@Null@
84001,Expand Ausdauer,@Null@
84002,Expand Ausdauer,@Null@
84003,Expand Ausdauer,@Null@
85001,Max HP,@Null@
85002,Max HP,@Null@
85003,Max HP,@Null@
86001,Bewegungsgeschwindigkeit - Burst,@Null@
86002,Bewegungsgeschwindigkeit - Burst,@Null@
86003,Bewegungsgeschwindigkeit - Burst,@Null@
87001,Reduzieren Sie Ausdauer Erschöpfung - Dig-Block,@Null@
87002,Reduzieren Sie Ausdauer Erschöpfung - Dig-Block,@Null@
87003,Reduzieren Sie Ausdauer Erschöpfung - Dig-Block,@Null@
88001,Reduzieren Sie Ausdauer Erschöpfung - Run (Jump),@Null@
88002,Reduzieren Sie Ausdauer Erschöpfung - Run (Jump),@Null@
88003,Reduzieren Sie Ausdauer Erschöpfung - Run (Jump),@Null@
89001,Reduzieren Sie Ausdauer Erschöpfung - Verwenden Sie Lade Werkzeuge,@Null@
89002,Reduzieren Sie Ausdauer Erschöpfung - Verwenden Sie Lade Werkzeuge,@Null@
89003,Reduzieren Sie Ausdauer Erschöpfung - Verwenden Sie Lade Werkzeuge,@Null@
90001,Erhöhen Sie die HP-Erholung.,@Null@
90002,Erhöhen Sie die HP-Erholung.,@Null@
90003,Erhöhen Sie HP Recovery,@Null@
91001,Heiliger Baum Segen,"Verbrauchen die Frucht des heiligen Baum, fühlen Sie grenzenlose Macht in dir"
92001,Regenbogen-Cloud-Geschenk,"Erhalten Segen von Rainbow Wolken, Sprunghöhe erhöhen, reduzieren Fallschaden"
93001,Erschöpfung,"Erfordern Lebensmittel zu konsumieren, oder bleiben noch Ausdauer erholen, um loszuwerden, die Erschöpfung"
93002,Zusammenbruch,"Körper kollabiert. Iss etwas zu essen, um deine Kraft wiederherzustellen!"
94001,Anfangsgeschenk,@Null@
95001,Leere,"Ihre Ausdauer wird durch die Fantom gestohlen wird, Vorsicht!"
96001,Sternenmacht,@Null@
97001,Starpower kühlt ab,"Die Kraft der Sternergie ist zu stark, und der menschliche Körper kann in kurzer Zeit nicht zu viel Kraft der Sternergie standhalten."
98001,Balala Transformation Magic.,Balala Power - Transformation Magic
98002,Balala Transformation Magic.,Balala Power - Transformation Magic
98003,Balala Transformation Magic.,Balala Power - Transformation Magic
98004,Balala Transformation Magic.,Balala Power - Transformation Magic
98005,Balala Transformation Magic.,Balala Power - Transformation Magic
98006,Balala Transformation Magic.,Balala Power - Transformation Magic
98007,Balala Transformation Magic.,Balala Power - Transformation Magic
98008,Balala Transformation Magic.,Balala Power - Transformation Magic
99001,Mondfinsternis,@Null@
100001,Im Feuer gefangen,Verliert 3 KP pro Sekunde.
101001,Verschmutzung (LV.1),Verliert 2 KP pro Sekunde.
101002,Verschmutzung (LV.2),Verliert 5 KP pro Sekunde.
101003,Verschmutzung (LV.3),Verliert 10 KP pro Sekunde.
101004,Verschmutzung (LV.4),Verliert 15 KP pro Sekunde.
101005,Verschmutzung (LV.5),Verliert 20 KP pro Sekunde.
102001,Fluoreszierend,"Wurde wunderschön fluoreszierend, aber wird die Aufmerksamkeit eines Monsters auf sich ziehen und angegriffen werden."
103001,Passt auf,"Ich habe letzte Nacht gut geschlafen, und als ich aufwachte, stellte ich fest, dass ich mich sehr auf den Bergbau konzentrierte."
104001,Gute Augen,Ich habe gut geschlafen und meine Sehkraft war viel besser.
105001,Auferstehungsfähigkeit Abklingzeit.,Lauras unnachgiebige Fähigkeiten geben die Kühlzeit ein und werden nicht weiter für 5 Minuten ausgelöst
105002,Resurrection Skill Cooldown 2,Lauras unnachgiebige Fähigkeiten geben die Kühlzeit ein und werden nicht weiter für 3 Minuten ausgelöst
106001,Energie aufstehen,"Leg dich niemals mit jemandem an, der Aufstehenergie hat"
107001,Schwindlig,"Ich bin schläfrig, ich muss langsamer werden."
108001,Steifer Nacken,"Letzte Nacht war meine Schlafposition nicht sehr gut, mein Nacken war steif und ich musste anstrengende Übungen vermeiden."
110001,Wurde eingeklemmt.,Wurde unter Kontrolle gebracht und erleidet weiterhin Schäden.
200001,Brennen (LV.1),Verursacht 15 Brandschaden pro Sekunde.
200002,Brennen (LV.2),Verursacht 30 Brandschaden pro Sekunde.
200003,Brennen (LV.3),Verursacht 40 Brandschaden pro Sekunde.
200004,Brennen (LV.4),Verursacht 60 Brandschaden pro Sekunde.
201001,Chaos (LV.1),Verursacht 30 Chaosschaden pro Sekunde.
201002,Chaos (LV.2),Verursacht 5 Chaosschaden pro Sekunde.
202001,Nian Monster hat Angst,Silvesterfeuerwerk verscheucht Nian Monster!
202002,@Null@,@Null@
202003,@Null@,@Null@
203001,Leere Steuerung,"Unter der Kontrolle des void-Phantoms ist es schwierig, rauszukommen; beschleunigen und entkommen!"
203002,@Null@,@Null@
203003,@Null@,@Null@
204001,Leere Schutz,Reduziert Langstreckenschäden um 75%.
204002,@Null@,@Null@
204003,@Null@,@Null@
205001,Phantom Unbesiegbarkeit.,"Void Phantom öffnet seinen unbesiegbaren Schild, immun gegen alle Schäden"
205002,@Null@,@Null@
205003,@Null@,@Null@
206001,Nahkampfschaden Immun,Verringert Nahkampfschaden um 90% angenommen.
206002,Nahkampfschaden Immun,Verringert Nahkampfschaden um 90% angenommen.
206003,Nahkampfschaden Immun,Verringert Nahkampfschaden um 90% angenommen.
207001,Fernschaden Immun,Reduziert genommen Distanzschaden um 90%.
207002,Fernschaden Immun,Reduziert genommen Distanzschaden um 90%.
207003,Fernschaden Immun,Reduziert genommen Distanzschaden um 90%.
208001,Explosionsschaden Immun,Reduziert um 90% Explosion Schaden genommen.
208002,Explosionsschaden Immun,Reduziert um 90% Explosion Schaden genommen.
208003,Explosionsschaden Immun,Reduziert um 90% Explosion Schaden genommen.
209001,BOSS-Besitz,@Null@
210001,Void Extraction,"Wenn Void Phantom Extrakte Energie vom Ziel, weniger Schaden von 50% erhält"
220001,Montieren Sie Bewegungsgeschwindigkeits-Burst,Erhöhen Sie die Geschwindigkeit der Basismontage um 20%
220002,Montagebewegungsgeschwindigkeit - Continuous Burst,Die Grundgeschwindigkeit der Halterung wird um 20% erhöht.
230001,STUN-Stufe 1,"War verblüfft, schaden im Laufe der Zeit."
230002,Illusionsstufe 1,Illusionsstufe 1
240001,Macht der Musik-Erhebung,Heilen Sie 2 PS pro Sekunde
250001,Macht der Musik geschwächt,Verliere 2 PS pro Sekunde
260001,Illusionsstufe 1,In die Fantasie
270001,Schockstufe 1,Verliere 5 HP pro Sekunde
280001,Sandsturm!,Verstecke dich jetzt! Staubsturm kommt!
280002,Sturm stand,Halten Sie den klaren Durchgang im Staubsturm.
290001,Schildverteidigung,"Fest wie ein Stein. Nichts, um Angst zu sein."
998001,Schnell laufen,
999001,Erforschen Sie weiter!,"Geschützt vor Schaden, verschwindet aber, wenn ein Angriff ausgeführt oder ein Gegenstand verwendet wird."
999002,ReliveProtect,"In der Auferstehungsschutzzeit, ohne Schaden, wird nach aktivem Angriff abgebrochen."
1000001,Beschleunigen Sie um 100%,Beschleunigung um 100%
1000002,1000% beschleunigen,@Null@
1000003,Langsamer,Bewegungsgeschwindigkeit verringert sich um 75%
1001000,@Null@,@Null@
1001001,Beobachter,@Null@
1001002,@Null@,@Null@
1001003,@Null@,@Null@
1002001,Virusinfektion,Der Virus erodiert deinen Körper!
1002002,Virus intensivieren,Mit einem Virus infiziert und große Macht erlangen.
1002003,@Null@,@Null@
1003001,Ein Huhn?! (LV.1),Ooh...ooh...(Ich werde eine Tussi?)
1003002,Ein Huhn?! (LV.2),Ooh...ooh...(Ich werde eine Tussi?)
1003003,@Null@,@Null@
1004001,Ein Bulle?! (LV.1),"Muh, muh... (Ich wurde ein Stier?)"
1004002,Ein Bulle?! (LV.2),"Muh, muh... (Ich wurde ein Stier?)"
1004003,@Null@,@Null@
1005001,Ein Schaf?! (LV.1),Baa...Baa...(Ich wurde ein Schaf?)
1005002,Ein Schaf?! (LV.2),Baa...Baa...(Ich wurde ein Schaf?)
1005003,@Null@,@Null@
1006001,Ein Dämon?! (LV.1),MiniWorld Jubiläumsstreich (Ich wurde ein Dämon?)
1006002,Ein Dämon?! (LV.2),MiniWorld Jubiläumsstreich (Ich wurde ein Dämon?)
1006003,@Null@,@Null@
1007001,Ein Schwein?! (LV.1),Oink! Oink! Oink! (Ich werde ein Schwein?)
1007002,Ein Schwein?! (LV.2),Oink! Oink! Oink! (Ich werde ein Schwein?)
1007003,@Null@,@Null@
1008001,Ein Dango? (LV.1),Coo Coo Coo? (Ich wurde zu einem Dango?)
1008002,Ein Dango? (LV.2),Coo Coo Coo? (Ich wurde zu einem Dango?)
1008003,@Null@,@Null@
1009001,Schild,Eine Abschirmung (HP 50)
1009002,@Null@,@Null@
1009003,@Null@,@Null@
1009004,Inferno Feuer,Verursacht 1 Schaden pro Sekunde.
1009005,Geist-Feuer,Verursacht 2 Schaden pro Sekunde.
1009006,Langsamer,Die Bewegungsgeschwindigkeit wird 3 Sekunden reduziert
1009007,Beschleunigung der Mitgliedererhebung.,Die Auffanggeschwindigkeit wird um 10% erhöht.
1010001,Virus intensivieren,Mit einem Virus infiziert und große Macht erlangen.
1011001,Nahkampfschaden erhöhen,Nahkampfschaden um 5% erhöht.
1012001,Bereich Schadenserhöhung,Distanzschaden um 5% erhöht.
1013001,Sonnenrad,Eine Abschirmung (HP20)
1014001,Bluten immun,Thrombozyten ist jetzt super stark!
1015001,Alarm,"Es ist besser, aufzutreten, da ich spüre, wie mir etwas beim Schlafen im Freien beobachtet."
1016001,Ranggift,Töte kreaturen ständig und verursachen neuronale Lähmungen. Es ist so gefährlich.
1017001,Nervenlähmung Level 1,Numb ... kann sich nicht bewegen ...
1017002,Neurallähmung 2,Numb ... kann sich nicht bewegen ...
1018001,Skorpiongiftstufe 1,Es wird mehr Skorpion -Toxin -Effekt geben. Vorsichtig sein!
1018002,Skorpiongiftstufe 2,Es wird mehr Skorpion -Toxin -Effekt geben. Vorsichtig sein!
1018003,Skorpiongiftstufe 3,Es wird mehr Skorpion -Toxin -Effekt geben. Vorsichtig sein!
1018004,Skorpiongiftstufe 4,Es wird mehr Skorpion -Toxin -Effekt geben. Vorsichtig sein!
1018005,Skorpion Giftstufe 5,Es wird mehr Skorpion -Toxin -Effekt geben. Vorsichtig sein!
1019001,Bewusstlosigkeit,Bewusstsein ist weiter ...
1019002,Bewusstseinsverlust Stufe 2,
1019003,Bewusstseinsverlust Stufe 3,
1020001,Blutungsstufe 1,"Ah, ich kann nicht aufhören! Wo ist der Arzt?!"
1020002,Blutungsstufe 2,"Ah, ich kann nicht aufhören! Wo ist der Arzt?!"
1020003,Blutungsstufe 3,"Ah, ich kann nicht aufhören! Wo ist der Arzt?!"
1020004,Blutungsstufe 4,"Ah, ich kann nicht aufhören! Wo ist der Arzt?!"
1020005,Blutungsstufe 5,"Ah, ich kann nicht aufhören! Wo ist der Arzt?!"
1021001,Plötzliche Krankheit,"Plötzlich hatte ich das Gefühl, dass mit meinem Körper etwas nicht stimmte und ich meinen Körper nicht kontrollieren konnte..."
1022001,Leuchtstab Algenfisch unbesiegbar,In einem Zustand des Schutzes vor jeglichem Schaden.
1023001,verheddert...,"Du kannst nicht zu lange im Wassergras bleiben, dieses Gras ist an deinen Körper gebunden..."
1024001,Angeln,"PC-Ende - Drücken und halten Sie die rechte Maustaste, um die Kraft zum Werfen der Rute zu speichern, klicken Sie auf die rechte Taste, um die Rute anzuheben; mobiles Ende - drücken und halten Sie die Angeltaste, um die Kraft zum Werfen der Rute zu speichern, klicken Sie auf die Angeltaste, um die Rute anzuheben;"
1025001,Der ganze Körper der Hailing-Wache hat sich verändert!,"Balala ~ Hailing Guard, ändern!"
1026001,Heiße Quellen brennen,Das heiße Quellwasser ist zu heiß!!
1027001,Seepferdchen-Halterung,Reite auf meinem Seepferdchen und schwimme auf dem Meeresgrund ~
1028001,Poseidon-Asyl,"Geschützt durch die Seepocke, verringert die Wahrscheinlichkeit, beim Angeln von Möwen gestört zu werden, und verringert die Wahrscheinlichkeit, dass Haie auftauchen"
1029001,Extrem heiß,"In einer extrem heißen Umgebung kocht das Blut, der Ausdauerverbrauch steigt und die Kraft nimmt deutlich zu"
1030001,heiß,"In einer heißen Umgebung kocht das Blut, der Ausdauerverbrauch steigt, die Kraft nimmt zu"
1031001,kalt,"Felsfest in kalten Umgebungen, erhöhter Ausdauerverbrauch, Schadensreduzierung"
1032001,Extrem kalt,"Gesteinsfest in extrem kalten Umgebungen, die körperliche Anstrengung nimmt zu und Verletzungen werden stark reduziert"
1033001,einfrieren,"Gefroren und bewegungsunfähig, nach bestimmten Verletzungen freigelassen"
