1040006,Hedefi Yen,Yaratık,Herhangi bir yaratık，oyuncuyu veya diğer yaratıkları yener,@Null@
1040007,Yaratık Bölgeye giriyor,Yaratık,Herhangi bir yaratık |@1|,@Null@
1040008,Yaratık Bölgeden ayrılır,Yaratık,Herhangi bir yaratık|@1|Saat ayrılır,@Null@
1040009,Yaratık Hareket Durumu Değişimi,Yaratık,Herhangi bir yaratık |@1|,@Null@
1040010,Çarpışma,Yaratık,Herhangi bir yaratık，oyuncu veya diğer yaratıklarla çarpıştığında,@Null@
1040011,Öznitelik Değişimi,Yaratık,Herhangi bir yaratık|@1|Değişirken,@Null@
1040012,Oluştururken,Yaratık,Herhangi bir yaratık yaratılır,@Null@
1040013,Durum efekti al,Yaratık,Herhangi bir yaratık statü etkisi kazanır,@Null@
1040014,Durum efekti kaybet,Yaratık,Herhangi bir yaratık statü etkisini kaybeder,@Null@
1040015,Belirli durum efektini kaybet,Yaratık,Kaybedilen herhangi bir yaratık|@1,@Null@
1040016,Saldırıya uğradığında,Yaratık,Bu tür yaratıklar saldırıya uğradığında,@Null@
1040017,Saldırının başlangıcında,Yaratık,Bu tür yaratıklar saldırmaya başladığında,@Null@
1040018,Saldırı sırasında,Yaratık,Bu tür yaratık saldırdığında ve hedefi vurduğunda,@Null@
1040019,hasara neden olduğunda,Yaratık,Bu tür yaratıklar hedefe zarar verdiğinde,@Null@
1040020,yenildiğinde,Yaratık,Bu tür bir yaratık yenildiğinde,@Null@
1040021,Hedefi yenerken,Yaratık,Bu tür bir yaratık hedefi yendiğinde,@Null@
1040022,Eylem durumu değiştiğinde,Yaratık,Böyle yaratıklar girer|@1|,@Null@
1040023,çarpışmada,Yaratık,Bu tür yaratıklar oyuncularla veya diğer yaratıklarla çarpıştığında,@Null@
1040024,Mülk değiştiğinde,Yaratık,Böyle yaratıklar|@1|Ne zaman değişir,@Null@
1040025,Oluşturulduğunda,Yaratık,Böyle yaratıklar yaratıldığında,@Null@
1040026,Statü kazanırken,Yaratık,Bu tür bir yaratık herhangi bir statü kazandığında,@Null@
1040027,Statü kaybederken,Yaratık,Bu tür bir yaratık herhangi bir durumunu kaybettiğinde,@Null@
1040028,Oyuncu tarafından tıklandığında,Yaratık,Bu tür yaratık oyuncu tarafından tıklandığında,@Null@
1050001,Kazı tamamlandığında,Blok,Herhangi bir blok kazıldığında,@Null@
1050002,yerlebir edilmiş,Blok,Herhangi bir blok yok edildiğinde,@Null@
1050003,Blok Şarj Durumu,Blok,Herhangi bir blok anahtarı durumu değişikliği,@Null@
1050004,Depolama konteyneri aksesuarları değiştirildi,Blok,Herhangi bir saklama kabındaki aksesuarlar değiştirilir,@Null@
1050005,Oluşturuldu,Blok,Herhangi bir blok oluşturulur,@Null@
1050006,Konteynır yerleştirildiğinde,Blok,Herhangi bir saklama kabındaki aksesuarlar yerleştirildiğinde,@Null@
1050007,Konteynır çıkarıldığında,Blok,Herhangi bir saklama kabındaki aksesuarlar çıkarıldığında,@Null@
1050008,Kazılırken,Blok,Herhangi bir blok kazıldığında,@Null@
1050009,Kazı ile kesintiye uğradığında,Blok,Herhangi bir blok kazıldığında ancak yarıda iptal edildiğinde,@Null@
1050010,Kazılırken,Blok,Bu blok türü çıkarıldığında,@Null@
1050011,Kazı tamamlandığında,Blok,Bu tip blok kazıldığında,@Null@
1050012,Kazı ile kesintiye uğradığında,Blok,Bu tip bir blok kazıldığında ancak ortada iptal edildiğinde,@Null@
1050013,Yok edildiğinde,Blok,Bu tip blok yok edildiğinde,@Null@
1050014,Oluşturulduğunda,Blok,Bu tip blok oluşturulduğunda,@Null@
1050015,Anahtar durumu değiştiğinde,Blok,Bu tip bloğun anahtar durumu değiştiğinde,@Null@
1050016,Kazanıldığında,Blok,Bu tür bloklar oyuncular veya yaratıklar tarafından alındığında,@Null@
1050017,Oyuncu tarafından tıklandığında,Blok,Bu tür bir kutu oyuncu tarafından tıklandığında,@Null@
1060001,mermi isabeti,Öğe,Herhangi bir mermi herhangi bir oyuncuya，yaratığa veya bloğa çarpar,@Null@
1060002,Mermi alana giriyor,Öğe,Herhangi bir fırlatılan nesne |@1|Saat girer,@Null@
1060003,mermi alandan çıkıyor,Öğe,Ayrılmak için nesneleri fırlatmak|@1|时,@Null@
1060004,Düşen nesneler alana girer,Öğe,Herhangi bir düşüş |@1|ne zaman girer,@Null@
1060005,Düşen nesneler alandan ayrılır,Öğe,Herhangi bir düşüş kaldı |@1|时,@Null@
1060006,Düşen nesneler alınır,Öğe,Herhangi bir damla alınır,@Null@
1060007,Düşen nesneler kaybolur,Öğe,Herhangi bir damla kaybolur,@Null@
1060008,Mermi oluşturuldu,Öğe,Herhangi bir fırlatılabilir nesne oluşturulur,@Null@
1060009,Edinildiğinde,Öğe,Bu tür eşyalar oyuncular veya yaratıklar tarafından alındığında,@Null@
1060010,atıldığında,Öğe,Bu tür aksesuarlar atıldığında,@Null@
1060011,Kaybolduğunda,Öğe,Bu tür bir pervanenin düşüşü kaybolduğunda,@Null@
1060012,hasar gördüğünde,Öğe,Bu tür aksesuarlar hasar gördüğünde,@Null@
1060013,Hedefe vururken,Öğe,Bu tür aksesuarlar herhangi bir hedefi vurduğunda,@Null@
1060014,Oluşturulduğunda veya tüketildiğinde,Öğe,Bu tür aksesuarlar oluşturulduğunda veya tüketildiğinde,@Null@
1060015,tüketildiğinde,Öğe,Bu tür ürünler tüketildiğinde,@Null@
1060016,Açıldığında,Öğe,Bu tür paket aksesuarları açıldığında,@Null@
1060017,Giyildiğinde,Öğe,Bu tür ekipman destekleri takıldığında,@Null@
1060018,Çıkarıldığında,Öğe,Bu tür ekipman öğeleri çıkarıldığında,@Null@
1060019,Yok edildiğinde,Öğe,Bu tür ekipman öğeleri oyuncular veya yaratıklar tarafından yok edildiğinde,@Null@
1060020,Kullanıldığında,Öğe,Bu tür bir öğe oyuncu tarafından kullanıldığında,@Null@
1070001,Herhangi bir pozisyonda özel efektler oluşturulur,Özel efekt,Herhangi bir pozisyonda özel efektler oluşturulur,@Null@
1070002,Herhangi bir oyuncu üzerinde özel efektler oluşturulur,Özel efekt,Herhangi bir oyuncu üzerinde özel efektler oluşturulur,@Null@
1070003,Herhangi bir yaratık üzerinde özel efektler oluşturulur,Özel efekt,Herhangi bir yaratık üzerinde özel efektler oluşturulur,@Null@
1070004,Herhangi bir mermi özel efektleri oluşturulur,Özel efekt,Herhangi bir fırlatma nesnesi özel efektleri oluşturulur,@Null@
1080001,Bir yaratık tarafından alındığında,Durum,Bu tür bir durum bir yaratık tarafından elde edildiğinde,@Null@
1080002,Yaratıktan çıkarıldığında,Durum,Bu durum yaratıktan kaldırıldığında,@Null@
1080003,Oyuncu tarafından alındığında,Durum,Bu tür bir durum oyuncu tarafından alındığında,@Null@
1080004,Oyuncudan çıkarıldığında,Durum,Bu tür bir durum oyuncudan kaldırıldığında,@Null@
1090001,Bu tarif bittiğinde,Formül,Bu formül türü tamamlandığında,@Null@
1090002,Tarif tamamlandığında,Formül,Herhangi bir formül tamamlandığında,@Null@
1100001,Eritme başlangıcında,Eritmek,Herhangi bir eritmenin başlangıcında,@Null@
1100002,Eritme bittiğinde,Eritmek,Eritme ile herhangi bir çıktı elde edildiğinde,@Null@
1100003,Bu eritmenin başında,Eritmek,Bu tip eritmenin başlangıcında,@Null@
1100004,Bu eritme işlemi tamamlandığında,Eritmek,Bu tip eritme çıktısını aldığında,@Null@
1110001,Senaryonun başında,Hikaye,Herhangi bir planın başında,@Null@
1110002,Senaryonun sonunda,Hikaye,Herhangi bir planın sonunda,@Null@
1110003,Bu hikayenin başında,Hikaye,Bu bölümün başında,@Null@
1110004,Bu hikayenin sonunda,Hikaye,Bu bölümün sonunda,@Null@
1120001,Mevcut arayüzdeki herhangi bir düğme serbest bırakıldı,Arayüz,Mevcut arayüzdeki herhangi bir düğme serbest bırakıldı,@Null@
1120002,Mevcut düzenleme arayüzü açıldığında,Arayüz,Mevcut düzenleme arayüzü açıldığında,@Null@
1120003,Mevcut düzenleme arayüzü kapatıldığında,Arayüz,Mevcut düzenleme arayüzü kapatıldığında,@Null@
1120004,Geçerli arayüzdeki herhangi bir düğmeye basıldığında,Arayüz,Geçerli arayüzdeki herhangi bir düğmeye basıldığında,@Null@
1120005,Herhangi bir oyuncu herhangi bir dize girdiğinde,Arayüz,Herhangi bir oyuncu herhangi bir dize girdiğinde,@Null@
1120006,Geçerli arayüz atama düğmesi yayınlandı,arayüz,|@1| mevcut arayüzün yayınlandı,
1120007,"Mevcut arayüz, düğmeye basıldığını belirtir",arayüz,|@1| mevcut arayüze basıldığında,
1120008,"Oyuncu, mevcut arayüzün metin kutusuna herhangi bir içerik girdiğinde",arayüz,Oyuncunun herhangi bir içeriğini girin |@1| geçerli arayüzde,
1130001,Herhangi bir müzik çalmaya başlar,Ses efekti,Herhangi bir müzik çalmaya başlar,@Null@
1140001,Herhangi bir oyuncu yerel haritadan 1 aylık üyelik satın alır.,geliştirici,Herhangi bir oyuncu yerel haritadan 1 aylık üyelik satın alır.,
1140002,Herhangi bir oyuncu yerel haritadan 3 aylık üyelik satın alır.,geliştirici,Herhangi bir oyuncu yerel haritadan 3 aylık üyelik satın alır.,
1140003,Herhangi bir oyuncu geliştirici mağazası öğelerini satın alır veya çıkarır,geliştirici,Herhangi bir oyuncu geliştirici mağazası öğelerini satın alır veya çıkarır,
2010001,Sayısal Karşılaştırma,Matematik,@1||@2||@3|,@Null@
2010002,Rastgele Sayı,Matematik,@1||@2||@3|,@Null@
2010003,Max. yada Min.,Matematik,@1||@2||@3|,@Null@
2010004,Tam bölümü,Matematik,@1||@2||@3|,@Null@
2010005,Konumun Koordinat Değeri,Matematik,@1||@2||@3|,@Null@
2010006,Konum ve Konum Arasındaki Yatay Açı,Matematik,@1||@2||@3|,@Null@
2010007,Konum ve Konum Arasındaki Dikey Açı,Matematik,@1||@2||@3|,@Null@
2010008,Üssel,Matematik,@1||@2||@3|,@Null@
2010009,Kök çıkarmak,Matematik,@1||@2||@3|,@Null@
2010010,Mutlak değer,Matematik,@1||@2||@3|,@Null@
2010011,Trigonometrik fonksiyon,Matematik,@1||@2||@3|,@Null@
2010012,Yuvarlatma,Matematik,@1||@2||@3|,@Null@
2010013,Açıyı Radyan'a Dönüştür,Matematik,@1||@2||@3|,@Null@
2010014,.ve.,Matematik,@1||@2||@3|,@Null@
2010015,.veya.,Matematik,@1||@2||@3|,@Null@
2010016,Özel veya,Matematik,@1||@2||@3|,@Null@
2010017,.değil.,Matematik,@1||@2||@3|,@Null@
2010018,Rastgele değer karşılaştır,Matematik,@1||@2||@3|,@Null@
2010019,.ve. (Yeni),Matematik,@1| и |@2|,@Null@
2010020,.veya. (Yeni),Matematik,@1| или |@2|,@Null@
2010021,özel veya (Yeni),Matematik,Не |@1|,@Null@
2020001,Oyun İçi Zaman,Oyun,@1||@2||@3|,@Null@
2020002,Oyunda oyuncu sayısı,Oyun,@1||@2||@3|,@Null@
2020003,Hava Durumu Belirle,Oyun,@1||@2||@3|,@Null@
2020004,Yerçekimini Belirle,Oyun,@1||@2||@3|,@Null@
2030001,Takım Özelliği,Takım,@1||@2||@3|,@Null@
2040001,Oyuncu Özniteliği,Oyuncu,@1||@2||@3|,@Null@
2040002,Oyuncunun Sahip Olduğu öğe Sayısı,Oyuncu,@1||@2||@3|,@Null@
2040003,Oyuncu Kimliğini Belirle,Oyuncu,@1||@2||@3|,@Null@
2040004,Oyuncu Takımı,Oyuncu,@1||@2||@3|,@Null@
2040005,Bireysel Oyuncuyu Belirle,Oyuncu,@1||@2||@3|,@Null@
2040006,Oyuncu Bakış Açısı,Oyuncu,@1||@2||@3|,@Null@
2040007,Oyuncu grubunda olma kararı,Oyuncu,When |@1||@2| is in |@3|,@Null@
2040008,Bölgedeki yargı,Oyuncu,When |@1||@2| is in |@3|,@Null@
2040009,Oyuncu durumu değerlendirmesi,Oyuncu,When |@1||@2| is in |@3|,@Null@
2040010,Emojiyi Belirle,Oyuncu,When |@1||@2| is |@3|,@Null@
2040011,Oyuncu Ayarı,Oyuncu,When |@1||@2| is |@3|,@Null@
2040012,Kısayol Çubuğunu Seçin,Oyuncu,@1||@2||@3|,@Null@
2040013,Elde taşınır cihaz türünü belirle,Oyuncu,@1||@2||@3|,@Null@
2040014,Ekipman çubuğunu belirle,Oyuncu,@1||@2||@3|,@Null@
2040015,Oyuncunun ekipmanı giyip giymediğini belirle,Oyuncu,@1||@2| носит |@3|,@Null@
2040016,Oyuncu Görünüm belirleyin,Oyuncu,@1||@2||@3|,@Null@
2050001,Oyuncu Setindeki Oyuncu Sayısı,Oyuncu grubu,@1||@2||@3|,@Null@
2050002,Oyuncu setide Oyuncu Kimliği,Oyuncu grubu,@1||@2||@3|,@Null@
2050003,Oyuncu setide Belirli Oyuncu Kimliği seç,Oyuncu grubu,@1||@2||@3|,@Null@
2060001,Yaratık Özniteliği,Yaratık,@1||@2||@3|,@Null@
2060003,Biyolojik grupta olma yargısı,Yaratık,When |@1||@2| is in |@3|,@Null@
2060004,Biyolojik Tip Yargısı,Yaratık,@1||@2||@3|,@Null@
2060005,Biyolojik Bireysel Yargı,Yaratık,@1||@2||@3|,@Null@
2060006,biyolojik bakış açısı,Yaratık,@1||@2||@3|,@Null@
2060007,Bölgedeki yargı,Yaratık,When |@1||@2| is in |@3|,@Null@
2060008,Biyolojik Durum Kararı,Yaratık,When |@1||@2| is in |@3|,@Null@
2060009,Biyolojik Takım Kararı,Yaratık,@1||@2||@3|,@Null@
2060010,Biyolojik grupta biyolojik sayının yargılanması,Yaratık,@1||@2||@3|,@Null@
2060011,Biyolojik ayar yargısı,Yaratık,When |@1||@2| is |@3|,@Null@
2060012,Biyolojik görünüm yargısı,Yaratık,@1||@2||@3|,@Null@
2070001,Biyolojik gruptaki organizma sayısı,Yaratık grubu,@1||@2||@3|,@Null@
2070002,Biyolojik grupta belirtilen sayıya sahip organizma,Yaratık grubu,@1||@2||@3|,@Null@
2080001,Düşen nesnelerin sayısının değerlendirilmesi,Öğe,@1||@2||@3|,@Null@
2080002,Düşüş Bölgesinde,Öğe,When |@1||@2| is in |@3|,@Null@
2080003,Öğe türü kararı,Öğe,@1||@2||@3|,@Null@
2080004,Mermi bölgede,Öğe,When |@1||@2| is in |@3|,@Null@
2090001,Pozisyonlar arası mesafe,Blok,@1||@2||@3|,@Null@
2090002,Blok Türünü Belirle,Blok,@1||@2||@3|,@Null@
2090003,Blok anahtarı Durumu,Blok,@1||@2||@3|,@Null@
2090004,Hangi Bölgede Belirle,Blok,When |@1||@2| is in |@3|,@Null@
2090005,Blok Yüzü Yönü,Blok,Block in |@1| facing |@2| is |@3|,@Null@
2090006,Belirli Konumda Blok Türünü Seçin,Blok,Block in |@1| |@2| is |@3|,@Null@
2090007,Blok Ayarı,Blok,When |@1|'s |@2| is |@3|,@Null@
2100001,Kronometre süresini belirleme,Alet,@1||@2||@3|,@Null@
2100002,Boole Karşılaştırma,Alet,@1||@2||@3|,@Null@
2100003,Karakter Dize Karşılaştırması,Alet,@1||@2||@3|,@Null@
2100004,Müzik türünü belirleme,Alet,@1||@2||@3|,@Null@
2100005,Sunucu tablosundan elde edilen değeri kullanarak belirleyin,Alet,Determine |@1| using the value obtained from the server table or leaderboard,"1. Tablodan veya lider tablosundan değeri alma eylemini üstlenin
2. Tetikleyicinin tüm parametreleri (etkinlik oyuncularını tetikleme，etkinlik yaratıklarını tetikleme vb.)"
2100006,Oyuncunun üyeliğini değerlendirmek,alet,@1| |@2| Mini Dünya üyeleri |@3,
2110001,Belirli Oyuncu Araçları,Makine,@1||@2||@3|,@Null@
2120001,Özel efekt değerlendirir,Özel efekt,@1||@2||@3|,@Null@
2130001,Reklamı Oynat ve değlendir,Oynat,Şu anda oynatılan reklam |@1| olarak değerlendiriliyor,@Null@
2140001,Durum etkisini belirle,Durum,@1||@2||@3|,@Null@
2150001,bileşen yargı,Arayüz,@1||@2||@3|of|@4|,@Null@
2150002,sayfa kararı,Arayüz,@1||@2||@3|,@Null@
3010001,Küresel hava modunu değiştir,Dünya,Küresel hava durumu modunu | @ 1 olarak değiştirin,
3010002,Zamanı değiştir,Dünya,Geçerli saati |@1| olarak değiştirin,@Null@
3010003,Yerçekimini Değiştir,Dünya,Geçerli yerçekimini |@1| olarak değiştirin,@Null@
3010004,Oyun Ortası Katılım İzni,Dünya,Oyun ortası birleştirmeyi |@1| olarak ayarla,@Null@
3010013,Arazi grubu havasını değiştir,Dünya,Değiştir |@1| hava durumu |@2,
3020001,Tetikleyici İşlet,Tetikleyici,@1|'i çalıştırın，koşulun |@2| olup olmadığını kontrol edin，ardından işlemi çalıştırın,@Null@
3020002,Döngü tetikleyici,Tetikleyici,@1|’den |@2|’e，sonra |@3|’i çalıştırın,@Null@
3020003,Tetikleme Durumunu Değiştir,Tetikleyici,@1| durumunu |@2| olarak değiştir,@Null@
3020004,Tetikleme Kümesi Durumunu Değiştir,Tetikleyici,@1| durumunu |@2| olarak değiştir,@Null@
3040001,Blok Oluştur,Blok,@1| üzerinde |@2| oluşturun，|@3|'e bakacak şekilde,@Null@
3040002,Bloğu Kaldır,Blok,@1|'teki Blokları Temizle,@Null@
3040003,Bloğu Değiştir,Blok,@1| ile |@2| arasındaki Bloğu değiştirin，|@3|'e bakacak şekilde,@Null@
3040004,Açma- Kapama Durumu Değiştir,Blok,@1| bloğunun Açma-Kapama durumunu |@2| olarak değiştirin,@Null@
3040005,Blok anahtarını Değiştir,Blok,@1|'in |@2| kurulumunu |@3| olarak değiştirin,@Null@
3040006,Bölgeyi Bloklarla Doldur,Blok,@1|’yi |@2| ile doldurun，|@3|’e bakacak şekilde,@Null@
3040007,Bölgedeki Bloğu Kaldır,Blok,@1|'yi |@2| ile temizle,@Null@
3040008,Bloğu alana kopyalayın ve belirtilen noktaya yerleştirin,Blok,Tüm blokları |@1| içine kopyalayın，|@2| içine yerleştirin ve |@3|'e dönük,@Null@
3040009,Alan değiştirme bloğu,Blok,@2|’ı |@1| içinde |@3| olarak değiştirin，|@4|’e bakacak şekilde,@Null@
3040010,bloğu yok et,Blok,@1| üzerindeki bloğu kır,@Null@
3050001,oyuncuyu yen,Oyuncu,@1|'i Yendi,@Null@
3050002,Belirtilen noktaya dirilt,Oyuncu,@1| ile |@2| arasında yeniden doğma,@Null@
3050003,Oyuncunun diriliş noktasının konumunu değiştirin,Oyuncu,@1|'ın ortaya çıkış noktasını |@2| olarak değiştirin,@Null@
3050004,Özellikleri ayarla,Oyuncu,@1|’in |@2|'ten |@3|’e ayarını yapın,@Null@
3050005,Durum efektini al,Oyuncu,@1|，|@2| efekti elde eder，|@3| kalır，|@4| saniye boyunca,@Null@
3050006,Durum efektini kaldır,Oyuncu,@1|'in |@2| efektini kaldır,@Null@
3050007,Oyuncu ayarları anahtarını değiştir,Oyuncu,@1|'in |@2| ayarlarını |@3| olarak ayarlayın,@Null@
3050008,Oyuncuyu kaldır,Oyuncu,Mevcut oyundan ayrılmak için |@1| kurulumu,@Null@
3050009,Oyunu izlemek için oyuna katılın,Oyuncu,Oyunu izlemek için |@1|'e katıl,@Null@
3050010,Oyuncu takımını değiştir,Oyuncu,@1|'in takımını |@2| olarak değiştir,@Null@
3050011,Oyuncu pozisyonunu değiştir,Oyuncu,@1|'nin geçerli konumunu |@2| olarak değiştirin,@Null@
3050012,Oyuncu yönünü değiştir,Oyuncu,@1|’in |@2| ’e dönük tarafını,@Null@
3050013,Oyuncunun kamera ofsetini değiştirin,Oyuncu,@1|'in kamera ofsetini Yaw |@2| ve Pitch |@3| olarak değiştirin,@Null@
3050014,Oyuncunun kamera ofsetini değiştirin,Oyuncu,Aksesuarlar|@1||@2|bire|@3|Sırt çantası ekle,@Null@
3050016,Oyuncunun sırt çantasına öğeler ekleyin,Oyuncu,@1|’in |@2||@3|'ini atın,@Null@
3050017,Oyuncunun sırt çantasındaki eşyaları atın,Oyuncu,@1|’in |@2||@3|'ini silin,@Null@
3050018,Oyuncunun sırt çantasındaki aksesuarları yok edin,Oyuncu,@2| sürüşünü |@1| yap，konum kimliği |@3|,@Null@
3050019,binicilik araç,Oyuncu,@1|'i geçerli araçtan terk et,@Null@
3050020,Monte edilmiş araçtan ayrıldı,Oyuncu,@1|’in görünümünü |@2| olarak değiştirin ve |@3|'i kilitleyin,@Null@
3050021,Perspektifi değiştir,Oyuncu,Otomatik pilot modunda |@1| ile aracı sürün,@Null@
