ID,内容
1000141,"Nhìn đây nè. Tút. Đây là “Khung Nhiệm Vụ Theo Dõi”, nhiệm vụ theo dõi đã mở sẽ hiển thị ở đây."
1000142,"Một khi hoàn thành, sẽ có thể tự động theo dấu nhiệm vụ tiếp theo. Tút."
1000143,"Nếu muốn xem nội dung chi tiết của nhiệm vụ, chỉ cần nhấp vào nó để mở trang điều khiển. Tút."
1000144,"Đây là nhiệm vụ đầu tiên tôi đặt ra cho bạn. Tút. Chúng ta hãy thu thập một ít Đá trước, Thời Kỳ Đồ Đá sắp đến ..."
2000001,"Theo cậu, chúng ta có cần đến Bến Đò tìm một ít @item_12541# hay không. Tút."
2000002,Này. Tôi thấy cậu trông có vẻ hơi mệt mỏi. Có cần tìm một nơi nghỉ ngơi một chút hay không. Tút?
2000003,"Phong cảnh ở Miras thật là quá đẹp đẽ. Tút. Đợi sau khi giải quyết xong nguy cơ, hy vọng sẽ có thể xây ngôi nhà ở đây."
2000004,Ra ngoài thám hiểm đừng quên mang theo đồ ăn nhé. Khi Thể Lực quá thấp sẽ nguy hiểm đến tính mạng đấy. Tút!
2000005,Bạn lại ngây người ra rồi. Có tâm sự gì hay gặp khó khăn gì thì có thể nói với tôi. Tút!
2000006,Miras bây giờ đã không còn thấy dấu vết của chiến tranh từng để lại nữa. Tút!
2000007,"Sứ Đồ Hư Không luôn lén lút trốn sau lưng các sinh vật để trộm lấy Năng Lượng, thật đáng ghét!"
2000008,"Trên Đảo Hoang Miras có một loại động vật tròn trĩnh tên là Gà Bay, cho nó ăn Đào vài lần sẽ có thể cưỡi nó bay lên đấy. Tút!"
2000009,"Nếu đến Đảo Hoang thì sẽ có thể đào được Titan ở bề mặt trái đất, loại kinh loại này rất cứng chắc, nếu thấy thì hãy nhớ thu thập nhiều vào!"
2000010,Có vào Khối khi tổ hợp thành những hình nhất định sẽ chuyển đổi hình thái. Ví dụ như Suối Nước Nóng ẩn trong Biển Sâu là do Nhóm Đá Magna tổ hợp mà thành. Tút.
2000011,"Căn cứ vào thông tin kiểm tra được, Mỏ Bạc Kín tập trung tương đối nhiều ở vị trí từ tầng 10-30 dưới mặt đất. Tút!"
2000012,"Nếu muốn đi đến những hành tinh khác, chúng ta cần kích hoạt lại Trạm Sao đã. Tút."
2000013,"Những Dã Nhân tội nghiệp này đã bị Lực Hư Không xâm nhập, chúng ta phải cứu họ ngay. Tút!"
2000014,"Trong Sa Mạc thường thấy bóng dáng một Cục Bột Đen trên Cát Vàng, thật ra là Bò Cạp Đuôi Độc đang ẩn náu trong cát. Nhất định phải cẩn thận đó. Tút!"
2000015,Hãy cố gắng đừng ăn Thức Ăn còn sống. Cẩn thận kẻo bị Tiêu Chảy.
2000016,Lá của Cây Cao To trong Rừng Mưa có thể phát sáng. Hãy nhớ và lưu ý nhé. Tút.
2000017,"Ở Miras có một lọa nhạc cụ gọi là Kèn Xô-na, nghe nói âm thanh rất đặc sắc, chúng ta hãy cùng đi thử xem sao."
2000018,"Tinh Năng và Lực Bùa tuy có cùng nguồn gốc là Lực Sáng Tạo, nhưng ứng dụng sau cùng có hướng hoàn toàn khác nhau. Tút."
2000019,"Chúng ta hãy ôn lại mục tiêu của chuyến đi này. Bây giờ là thời cơ tốt nhất để tiêu diệt Bóng Ma Hư Không, nhưng cần có được Quả Thần, Kiếm Gãy Rực Lửa và Mắt Người Đá mới có thể kéo Bóng Ma Hư Không ra từ trong Tế Đàn Núi Lửa. Tút!"
2000020,Đừng đứng trên mây. Nó không chịu được sức nặng là mấy đâu. Tút!
2000021,"Nếu đến Flamas, chúng ta có thể đào Đá Mỏ Tinh Năng. Tút!"
2000022,Nghe nói trong Sa Mạc có khi sẽ gặp phải một nhóm Thương Gia. Mục đích của họ là đến Ốc Đảo làm ăn. Chúng ta có thể theo họ đi tìm Ốc Đảo. Tút.
2000023,Nếu Bé Dã Nhân không may qua đời. Hãy nhớ đi tìm Túi mà họ để lại. Đồ Lưu Niệm bên trong ghi chép sự tích và những câu chuyện khi họ còn sống.
2000024,"Khi trồng thực vật, hãy nhớ phân biệt loại hình của thực vật. Tút. Tác vật chỉ có thể trồng trên Đất Canh Tác, còn Hoa và Cây có thể trồng vào Hố."
2000025,"Buổi tối ở Miras sẽ rất nguy hiểm nếu đi ra ngoài. Tút. Không khuyến khích hành động vào ban đêm. Chúng ta có thể ngủ, ngủ dậy thì trời đã sáng rồi."
2000026,Bạn có phát hiện thấy tai của Thú Iu Iu một cái to một cái nhỏ không. Dễ thương ha. Tút.
2000027,"Khi hoạt động dưới nước, hãy nhớ mặc Bộ Đồ Lặn, áp lực nước ở vùng càng sâu sẽ càng lớn, sức khỏe không chịu nổi. Tút."
2000028,"Trong Biển Sâu có ẩn chứa một loại khoáng vật rất khác biệt, có thể khiến Thủy Tinh trở nên rất cứng chắc. Tút."
2000029,"Thời gian đã hơi lâu rồi, hình như ký ức có chút hao tổn. Quả Thần ở trong bụng Thần Rắn. Kiếm Gãy Rực Lửa cần phải vượt qua Thí Luyện Rồng Đen mới lấy được, Mắt Người Đá ở trong Trung Tâm Điều Khiển của Tên Khổng Lồ Viễn Cổ."
2000030,"Nếu đây là một cơn ác mộng, thì hy vọng sẽ sớm tỉnh giấc. Tút."
2000031,Kết cấu môi trường sinh thái ở đây thay đổi lớn quá. Tôi phải cập nhập thông tin một chút. Tút.
2000032,Sinh Mệnh được sinh ra thật là một sự trùng hợp. Tút. Ngay cả hành tinh có Oxy mỏng như Horas này cũng có thể ấp ủ ra sinh mệnh được. Thật là quá thú vị. Tút!
2000033,"Flamas quá gần với Hằng Tinh, nếu không có Túi Chống Lửa thì một bước cũng khó đi. Tút."
2000034,Khi gặp phải cư dân bản địa ở Miras hãy nhớ chào hỏi họ nhé. Tút.
2000035,"Rất lâu rất lâu về trước, trong lần chiến trang đầu tiên với Hư Không, Tên Khổng Lồ Viễn Cổ từng là binh khí tác chiến bậc nhất của Người Thời Xưa, đã chiến đấu với thế lực Hư Không đến vài năm. Tút!"
2000036,Hồn Cát và Hồn Cát trên Miras là loại sinh mệnh nguyên tố chủ yếu được Bùa cung cấp lực. Có khác biệt về bản chất với loại Sinh Mệnh được Tinh Năng cung cấp lực như Lamy tôi. Tút!
2000037,Cậu trông có vẻ yên tĩnh thế. Đang nghĩ gì vậy?
2000038,"Nhìn dáng vẻ của cậu, hình như có chút muộn phiền à. Tút. Hay là chúng ta đi dạo nha. Có lẽ sẽ có phát hiện mới kỳ diệu!"
2000039,Tuy tôi không thể giúp cậu đánh bại kẻ địch. Nhưng tôi sẽ luôn bên cạnh bạn. Sẽ cố hết sức ủng hộ tinh thần cho bạn. Tút!
2000040,Sức sáng tạo của con người là vô tận. Không ngừng khám phá để phát hiện ra nhiều khả năng mới hơn nhé. Tút.
2000041,"Có những lúc, chúng ta cần ở một mình. Hãy để nội tâm bạn lắng đọng. Tút."
2000042,Mất đi không đáng sợ. Điều đáng sợ là từ bỏ vì sợ thất bại. Tút. Cố lên! Tìm ra cách đúng nhất! Tôi tin rằng bạn sẽ làm được!
2000043,Mỗi lần lựa chọn đều sẽ mang đến kết quả khác nhau. Tút. Nên chúng ta cần cẩn thận và suy nghĩ kỹ để đưa ra quyết định thông minh sáng suốt nhất.
2000044,"Cần chuẩn bị ứng phó ngay với những tình huống bất ngờ, không thể khinh địch. Tút."
2000045,"Khi ra ngoài vào bất cứ lúc nào, cũng đừng quên mang theo trang bị và vật tư. Nếu gặp phải nguy hiểm thì vẫn có thể ứng phó nhẹ nhàng. Tút."
2000046,"Hãy nhớ, kịp thời tu sửa trang bị, như vậy mới đảm bảo được tuổi thọ sử dụng của chúng. Nếu quên tu sửa thì cũng không sao. Cùng lắm làm lại một chiếc."
2000047,Môi trường khí hậu ở một vài nơi có thể sẽ ảnh hưởng đến chúng ta. Cần chú ý điều chỉnh để thích ứng nhé. Tút.
2000048,Này. Cậu đang làm gì thế? Có muốn chơi chung không. Tút?
2000049,"Lạc đường rồi hả? Hãy chú ý xem Bản đồ nhỏ ở góc trên bên phải, nó sẽ chỉ cho bạn phương hướng nhé. Tút."
2000050,Hãy nhớ tiện tay hái Quả trên cây. Đây là những thức ăn dễ nhận được nhất. Tút.
2000051,Hãy chú ý an toàn trên đường nhé. Tích trữ nhiều Sao Sáng vào. Sẽ không cần sợ khi gặp nguy hiểm nữa. Tút.
2000052,"Nếu gặp phải hiểm nguy, đừng sợ. Hãy dũng cảm đối mặt. Tút!"
2000053,Woa woa! Bầu trời của hành tinh này thật là đẹp quá đi. Tút!
2000054,Nếu bạn thấy mệt mỏi hoặc mơ hồ. Đừng lo lắng nhé. Tôi sẽ luôn bên bạn. Tút!
2000055,Bạn sẽ không phải một mình. Tôi luôn ở đây và bên cạnh bạn. Tút! Còn có Đồng Hành đang thất lạc. Họ đang đợi bạn trong những chuyến hành trình sắp tới!
2000056,Bạn biết không? Dã Nhân bị lời nguyền sẽ ngủ vào ban ngày. Tút!
2000057,Thỉnh thoảng cũng cần kiểm tra trang bị trên người nhé. Tút!
2000058,"Có nhiều lúc, thất bại không phải là chuyện xấu. Việc đó sẽ khiến bạn trưởng thành hơn. Tút."
2000059,"Bướm Bướm ở Miras có thể biến Cỏ thành Hoa, nhưng nếu không cẩn thận sẽ tràn lan đấy. Tút."
3001001,"“@item_588# ” đã kiểm tra cài đặt xong! Trạng Thái Bình Thường. Tút! Cũng may, Bóng Ma Hư Không vẫn chưa phát hiện ra chúng ta. Hãy cẩn thận!"
3001002,“@item_589# ” đã kiểm tra cài đặt xong! Trạng Thái Bình Thường. Tút!
3001003,“@item_587# ” đã kiểm tra cài đặt xong! Trạng Thái Bình Thường. Tút!
3001004,Cuối cùng thì cũng quyết đấu trực tiếp với Bóng Ma Hư Không rồi! Chuẩn Bị Chiến Đấu! Tút!!!
3001005,"Tốt quá rồi! Đã đánh bại Bóng Ma Hư Không, Vũ Trụ MINI cuối cùng cũng được an toàn. Tút!"
3001006,Dường như Bóng Ma Hư Không đã rơi thứ gì ở gần đây. Hãy tìm kỹ xem. Tút.
3001007,Đây là @item_11333# . Tút. Nhưng hình như nó đã xâm nhập vào Chuỗi Sao rồi.
3001008,Nhưng có lẽ chúng ta có thể lần theo và dùng nó để liên kết những Trạm Sao đã được tu sửa. Thử xem sao nào. Tút.
3002001,Tốt lắm! @item_11627# đã thu thập được một số nhất định rồi. Tút!
3002002,Hãy đào thêm vài Khối để dự trữ. Cũng có thể mở trang điều khiển để nhận thưởng nhiệm vụ vừa rồi. Tút.
3002003,Nhiệm vụ mới đã được cập nhật. Nếu @item_11627# đã đủ dùng thì bạn hãy đi chặt một ít Cành Cây mang về nhé.
3002004,Xem ra @item_11006# cũng đã được thu thập đầy đủ. Hãy thử mở trang điều khiển để gia công một chiếc @item_11002# đi!
3002005,"Đống @item_11002# này trông có vẻ được đấy. Tút. Bây giờ hãy chặt Cục Gỗ, tốc độ chắc là đã nhanh hơn rồi. Tút."
3002006,Mau tìm một Cây và thử xem đi. Tút. Lần này không cần chặt Cành Cây nữa. Để chúng ta chặt Thân Cây và thu thập một ít @item_11323# .
3002007,"Ha! Có được những @item_11323# này là có thể gia công @item_206# rồi. Tút! Buổi tối ở Miras cực kỳ nguy hiểm, chúng ta phải xây nhanh một Cứ Điểm tạm thời mới được."
3002008,Có còn nhớ tòa Kiến Trúc cũ nát ở gần Trạm Sao nơi mà chúng ta đến đây hay không?
3002009,"Nếu dùng @item_206# để tu sửa Kiến Trúc đó, có lẽ sẽ trở thành Cứ Điểm tạm thời của chúng ta. Tút!"
3002010,Dùng Thanh Chat cùng bạn trò chuyện rất thú vị. Tít. He he. Bạn có thể vừa làm việc vừa xem tôi “nói”. Mau đi đặt @item_206# nào.
3002011,"Xây xong cứ điểm chỉ có thể tiến hành Phòng Thủ, bạn còn cần một vũ khí tiện tay để dùng lúc cần. Gia công một @item_12012# đi, bạn sẽ cần nó."
3002012,"Thế nào? Có @item_12012# Lực Chiến sẽ tăng mạnh rồi nhỉ. Tuy nhiên, vũ khí bằng đá chỉ có thể hỗ trợ chúng ta chiến đấu ở giai đoạn hiện tại, cần phải tiếp tục cường hóa bản thân mới được!"
3002013,"Đúng rồi. Muốn an toàn vào buổi tối, chúng ta cần vài thứ để thắp sáng. Tút."
3002014,Chúng ta hãy đi thu thập vài @item_11226# và @item_11006# nào. Như thế sẽ có thể gia công @item_298# rồi.
3002015,"Bây giờ thì có ánh sáng rồi. Nhưng loại Bó Đuốc Nhỏ này có thời gian cháy không dài, nếu có @item_1200# thì sẽ càng đảm bảo. Tút."
3002016,"Tôi nhớ rằng trong Kiến Trúc hư hỏng có một @item_1200# , có thể dùng @item_298# để đốt cháy nó, hãy thử xem. Tút."
3002017,(Vỗ tay) @item_1200# thật là ấm áp! Nhìn thấy ánh sáng khiến người ta an lòng này thật là dễ chịu.
3002018,Thiết bị chiếu sáng đã chuẩn bị xong! Bước tiếp theo là rất quan trọng - @item_828# . Tút! Có được @item_828# thì sẽ có thể ngủ một giấc đến sáng. Tút! Tút!
3002019,Suýt chút quên! Không có @item_800# sẽ không thể làm ra @item_828# đâu. Chung ta phải làm một @item_800# trước mới được.
3002020,Tuy rằng chiếc @item_800# vẫn chưa hoàn chỉnh lắm. Nhưng đã có thể làm ra thêm nhiều thứ hơn rồi!
3002021,Hãy mau thử @item_800# “mới ra lò” nào. Chỉ cần nhấp vào nó là có thể mở trang gia công ra đấy. Tút.
3002022,Nguyên liệu để làm @item_828# chắc chắn không thể thiếu. Tút. @item_11226# và @item_12600# còn đủ dùng không?
3002023,Lần này cuối cùng thì cũng đầy đủ rồi. Chỉ cần nhấp @item_828# là có thể nằm rồi. Tút.
3002024,Nhưng cần chú ý thời gian ở góc trên bên phải， đừng quên rằng chỉ có thể dùng @item_828# từ sau 18:00 để vượt qua đêm dài. Tút!
3002025,"Khi đến thời gian, hãy nhớ đi ngủ. Tôi đi nghỉ ngơi trước đây. Nếu cần gia công thứ gì, thì nhấp vào nút có hình dạng giống như tôi ở phía dưới gọi tôi dậy nhé. Tút."
3003001,Thịt Nướng chín rồi!!! Cậu hãy lấy Thịt xuống và ăn đi. Đừng để nướng khét mất. Tút.
3003002,"Thơm thật đấy! Đáng ghét thật, Nhà Thiết Kế không cài cho tôi Khối Ăn Đồ, nên chỉ có thể ngửi mùi chứ không ăn được. Tút. Thật mong có một ngày tôi cũng có thể ăn no thỏa thích. Tút."
3003003,Ăn xong có khá hơn đúng không! Đã là lúc nâng cấp công cụ và trang bị của chúng ta rồi. Tút.
3003004,"Đầu tiên, chúng ta cần đi thu thập nguyên liệu dùng để nâng cấp, @item_11201# và @item_11329# đều là những thứ không thể thiếu."
3003005,"Nhưng, để có được chúng, còn cần phải chuẩn bị Công Cụ Đào Mỏ chuyên dùng - @item_11012# . Tút! Trước tiên hãy làm ra @item_11012# cái đã, chút nữa tôi sẽ tiếp tục."
3003006,"Càng lúc càng thành thạo việc tạo ra đồ vật rồi đấy. Tút. He he ... Có được @item_11012# rồi, bây giờ hãy xuất phát đi Đào Mỏ nào!"
3003007,"Chúng ta hãy đi thu thập @item_11201# trước nào. @item_402# thường phân bố dưới mặt đất Miras, không cần đào sâu quá, chúng ở vị trí tương đối nông, trên mặt đất cũng có không ít. Tút."
3003008,"Bề mặt Đá Mỏ chủ yếu là Tinh Thể Lam rải rác, cũng vẫn dễ dàng phát hiện ra thôi. Tút."
3003009,"Có thể tìm thử trên mặt đất, hoặc đào thử một nhát, sẽ tìm thấy rất nhanh. Cố lên. Tút!"
3003010,Nhanh như thế mà đã tìm ra @item_402# rồi ư. Tút. Không lẽ cậu có thiên tài gì về mặt đào mỏ à?
3003011,Đùa chút thôi. Vậy chúng ta hãy đi tìm @item_11329# ngay nhé!
3003012,"Lượng phân bố của @item_451# và @item_402# không có nhiều khác biệt, bề mặt Đá Mỏ chủ yếu là mảnh vụn kim loại màu vàng cam, cũng khá dễ dàng để nhận biết."
3003013,"Nói không chừng ban nãy khi đang đào @item_402# đã từng thấy nó đấy. Nhưng Quặng mà, không ai chê nhiều đâu, chúng ta hãy đi thu thập thêm nào."
3003014,Quả nhiên là có thiên tài về mặt đào mỏ?! Nhanh như thế đã tìm ra @item_451# rồi. Tút!!!
3003015,"Bây giờ thì nguyên liệu đã đầy đủ, tiếp theo đây có thể tinh luyện khoáng vật rồi."
3003016,"Tinh luyện cần tốn chút thời gian, để đảm bảo an toàn, chúng ta hãy về Cứ Điểm trước đã. Nếu muốn tăng hiệu suất để giải quyết tại chỗ thì hình như cũng không có gì to tát lắm. Tút."
3003017,"Trước tiên hãy làm ra @item_802# , nhưng thứ khác chúng ta sẽ bàn sau. Tút."
3003018,Làm xong @item_802# là có thể tinh luyện khoáng vật rồi. Tút. Quyết định xong nơi tinh luyện rồi thì hãy đặt @item_802# đi.
3003019,"Sau khi bỏ ra, chỉ cần nhấp vào Khối @item_802# là sẽ mở ra trang Tinh Luyện. Tút."
3003020,"Sau này, bỏ thêm @item_451# và @item_11201# vào cùng những thứ chúng ta vừa thu thập được là xong chuyện rồi. Nếu đã chuẩn bị xong, hãy bắt đầu tinh luyện đi nào. Tút."
3003021,"Woa! @ item_11329# đã được tinh luyện xong, mở @item_802# để thu hồi."
3003022,"Bàn Tinh Luyện làm từ Đá chỉ có thể luyện từng Mỏ một, sau này @item_11329# sẽ tăng thêm một Bàn Tinh Luyện làm bằng Đồng Vàng để tăng hiệu suất. Tút."
3003023,"Nhưng những điều này sẽ nói sau, chúng ta hãy dùng trước lượng @item_11329# này để nâng cấp công cụ đi. Có được @item_11011# thì hiệu suất đào mỏ sẽ tăng lên không ít!"
3003024,"Chúc mừng! Chúc mừng! Xem ra bạn đã hoàn thành tất cả nhiệm vụ trong mục tiêu “Nhà Thám Hiểm Mới”, bây giờ không còn là một Tân Thủ nữa rồi!"
3003025,Còn có rất nhiều cách sinh tồn Dã Ngoại khác để học tập. Tôi đã thêm vào trang điều khiển rồi. Bạn có thể mở ra xem nhé. Tút.
3003026,"Nhưng cũng đừng quên mục tiêu cuối cùng của chúng ta, cả Vũ Trị MINI đang nguy cấp, trách nhiệm cứu lấy thế giới này đang nặng trên vai bạn. Chúng ta không thể khinh địch. Tút."
3003027,"Tôi thường sẽ nghỉ ngơi trong góc nhỏ. Cần gì thì cứ kêu tôi nhé. Nếu đã chuẩn bị xong, hãy tiếp tục xuất phát đi nào. Tút!"
3004001,Tút! Tút! Không ngờ cậu đã làm ra một chiếc @item_11032# ! Bây giờ có thể khai hoang Đất Canh Tác để trồng tác vật rồi. Linh hồn của ruộng đồng đang hừng hực cháy đây. Tút.
3004002,"Sau khi trồng thực vật xuống, cần đợi một khoảng thời gian mới có thể trưởng thành, nếu muốn thực vật lớn nhanh một chút, có thể bón cho chúng một ít @item_11311# . Tút."
3004003,"Chất liệu của @item_812# vẫn chưa được cứng chắc cho lắm, rất dễ bị Dã Nhân phá hoại. Nếu vây một vòng Hàng Rào xung quanh Cứ Điểm thì sẽ an toàn hơn nhiều. Tút."
3004004,"Nếu dâng một Sao Sáng cho @item_104# , tôi sẽ có thể ghi chép lại vị trí này. Tút. Trong tương lai, nếu gặp phải nguy hiểm, tôi có thể can thiệp và đưa bạn trở về. Tút."
3004005,Chúc mừng! Bạn đã lại hoàn thành thêm một mục tiêu lớn! Tút!!! Đã là lúc để tiến bộ hơn rồi. Hãy xem thử nhiệm vụ mới nào. Tút!
3005001,"Những Da này rất bền chắc, nếu dùng chung với @item_11329# để gia công thành Trang Bị bằng Đồng thì sẽ có ích lớn cho chúng ta khi sinh tồn ngoài Dã Ngoại. Tút!"
3005002,He he. Bộ trang bị này có vẻ oai phong hơn trước. Tút. Cả bộ Trang Bị Đồng Vàng có tổng cộng 4 thứ. Nếu có thể thu thập đủ sẽ càng cừ khôi đấy. Tút.
