1040005,Chết,Sinh vật,Khi sinh vật bất kỳ bị tấn công,@Null@
1040006,Đánh bại mục tiêu,Sinh vật,Khi sinh vật bất kỳ đánh bại người chơi hoặc sinh vật khác,@Null@
1040007,Sinh vật vào khu vực,Sinh vật,Khi sinh vật bất kỳ vào |@1|,@Null@
1040008,Sinh vật rời khỏi khu vực,Sinh vật,Khi sinh vật bất kỳ thoát |@1|,@Null@
1040009,Đổi trạng thái hoạt động,Sinh vật,Khi sinh vật bất kỳ vào tình trạng |@1|,@Null@
1040010,Va chạm,Sinh vật,Khi sinh vật bất kỳ chiến đấu với người chơi hoặc sinh vật khác,@Null@
1040011,Đổi thuộc tính,Sinh vật,Khi|@1| của sinh vật bất kỳ thay đổi,@Null@
1040012,Đang tạo,Sinh vật,Khi sinh vật bất kỳ được tạo ra,@Null@
1040013,Nhận được hiệu ứng trạng thái,Sinh vật,Bất kỳ người chơi nào nhận được hiệu ứng trạng thái,@Null@
1040014,Mất đi hiệu ứng trạng thái,Sinh vật,Bất kỳ người chơi nào mất đi hiệu ứng trạng thái,@Null@
1040015,Mất đi hiệu ứng trạng thái chỉ định,Sinh vật,Bất kỳ người chơi nào mất đi |@1|,@Null@
1040016,Khi bị thương,Sinh vật,Khi sinh vật này bị tấn công,@Null@
1040017,Khi bắt đầu tấn công,Sinh vật,Khi sinh vật này bắt đầu tấn công,@Null@
1040018,Khi tấn công,Sinh vật,Khi sinh vật này bắt đầu tấn công và trúng mục tiêu,@Null@
1040019,Khi gây ra sát thương,Sinh vật,Khi sinh vật này gây sát thương lên mục tiêu,@Null@
1040020,Khi bị tấn công,Sinh vật,Khi sinh vật này bị đánh bại,@Null@
1040021,Khi đánh bại mục tiêu,Sinh vật,Khi sinh vật này hạ gục mục tiêu,@Null@
1040022,Khi thay đổi trạng thái hành động,Sinh vật,Khi sinh vật này đi vào |@1|,@Null@
1040023,Khi va chạm,Sinh vật,Khi sinh vật này va chạm với người chơi hoặc sinh vật khác,@Null@
1040024,Khi thay đổi thuộc tính,Sinh vật,Khi sinh vật này |@1| thay đổi,@Null@
1040025,Khi được tạo,Sinh vật,Khi sinh vật này được tạo,@Null@
1040026,Khi đạt được trạng thái,Sinh vật,Khi sinh vật này có được trạng thái ngẫu nhiên,@Null@
1040027,Khi mất đi trạng thái,Sinh vật,Khi sinh vật này mất trạng thái ngẫu nhiên,@Null@
1040028,Khi người chơi nhấp vào,Sinh vật,Khi sinh vật này được người chơi nhấp vào,@Null@
1050001,Khi đào xong,Khối vuông,Khi một khối bất kỳ được đào,@Null@
1050002,Đang đập vỡ,Khối vuông,Khi khối bất kỳ bị vỡ,@Null@
1050003,Khoá Trạng Thái Đang Nạp Năng Lượng,Khối vuông,Khi tình trạng sạc của khối bất kỳ thay đổi trạng thái,@Null@
1050004,Vật phẩm lưu trữ thay đổi,Khối vuông,Khi vật phẩm bất kỳ trong kho thay đổi,@Null@
1050005,Đang tạo,Khối vuông,Khi khối bất kỳ được tạo,@Null@
1050006,Khi vật trong hòm chứa được đặt vào,Khối vuông,Khi xe hàng bất kỳ được đặt vào,@Null@
1050007,Khi vật trong hòm chứa bị lấy đi,Khối vuông,Khi xe hàng bất kỳ bị lấy đi,@Null@
1050008,Khi được đào,Khối vuông,Khi khối ngẫu nhiên được đào,@Null@
1050009,Khi việc đào bị gián đoạn,Khối vuông,Khi khối ngẫu nhiên được đào nhưng bị gián đoạn,@Null@
1050010,Khi được đào,Khối vuông,Khi khối này được đào,@Null@
1050011,Khi đào xong,Khối vuông,Khi quá trình đào khối này kết thúc,@Null@
1050012,Khi việc đào bị gián đoạn,Khối vuông,Khi khối này được đào nhưng bị gián đoạn,@Null@
1050013,Khi bị phá hủy,Khối vuông,Khi khối này bị phá hủy,@Null@
1050014,Khi được tạo,Khối vuông,Khi khối này được tạo,@Null@
1050015,Khi trạng thái đóng mở thay đổi,Khối vuông,Khi trạng thái chuyển mạch của khối này thay đổi,@Null@
1050016,Khi thu được,Khối vuông,Khi người chơi hoặc sinh vật nhận được khối này,@Null@
1050017,Khi người chơi nhấp vào,Khối vuông,Khi loại khối này được người chơi nhấp vào,@Null@
1060001,Ném vật phẩm trúng,Công cụ,Khi vật ném/ đạn bất kỳ va phải người chơi，sinh vật hoặc khối,@Null@
1060002,Ném vật phẩm vào khu vực,Vật phẩm,Khi vật ném hoặc đạn vào |@1|,@Null@
1060003,Ném vật phẩm khỏi khu vực,Vật phẩm,Khi vật ném hoặc đạn bất kỳ ra khỏi |@1|,@Null@
1060004,Thả vật phẩm vào khu vực,Vật phẩm,Khi vật phẩm rơi bất kỳ vào |@1|,@Null@
1060005,Thả vật phẩm khỏi khu vực,Vật phẩm,Khi vật phẩm rơi bất kỳ ra khỏi |@1|,@Null@
1060006,Nhặt vật phẩm rơi,Vật phẩm,Khi bất kỳ vật phẩm rơi được nhặt lên,@Null@
1060007,Vật phẩm rơi biến mất,Vật phẩm,Khi bất kỳ vật phẩm rơi biến mất,@Null@
1060008,Vật ném được tạo,Vật phẩm,Khi bất kỳ vật ném được tạo,@Null@
1060009,Khi thu được,Vật phẩm,Khi người chơi hoặc sinh vật nhận được vật phẩm này,@Null@
1060010,Khi bị loại bỏ,Vật phẩm,Khi mục này bị loại bỏ,@Null@
1060011,Khi biến mất,Vật phẩm,Khi vật phẩm này rơi xuống và biến mất,@Null@
1060012,Khi tổn hại,Vật phẩm,Khi đạo cụ này bị hư hỏng,@Null@
1060013,Khi bắn trúng mục tiêu,Vật phẩm,Khi đường đạn này chạm mục tiêu,@Null@
1060014,Khi được tạo hoặc tiêu hao,Vật phẩm,Khi đường đạn này được tạo hoặc tiêu hao,@Null@
1060015,Khi tiêu hao,Vật phẩm,Khi đạo cụ này tiêu hao,@Null@
1060016,Khi được mở,Vật phẩm,Khi gói này được mở,@Null@
1060017,Khi mặc lên,Vật phẩm,Khi bộ giáp này được mặc vào,@Null@
1060018,Khi cất cánh,Vật phẩm,Khi bộ giáp này được cởi bỏ,@Null@
1060019,Khi bị phá hủy,Vật phẩm,Khi bộ giáp này bị phá hủy bởi người chơi hoặc sinh vật,@Null@
1060020,Khi được sử dụng,Vật phẩm,Khi loại vật phẩm này được người chơi sử dụng,@Null@
1070001,Hiệu ứng được tạo trên vị trí ngẫu nhiên,Hiệu ứng đặc biệt,Khi hiệu ứng đặc biệt tại vị trí bất kỳ được tạo,@Null@
1070002,Hiệu ứng được tạo trên người chơi ngẫu nhiên,Hiệu ứng đặc biệt,Khi hiệu ứng đặt biệt trên người chơi bất kỳ được tạo,@Null@
1070003,Hiệu ứng được tạo trên sinh vật ngẫu nhiên,Hiệu ứng đặc biệt,Khi hiệu ứng đặc biệt trên sinh vật bất kỳ được tạo,@Null@
1070004,Hiệu ứng được tạo trên vật ném ngẫu nhiên,Hiệu ứng đặc biệt,Khi hiệu ứng đặc biệt trên vật ném bất kỳ được tạo,@Null@
1080001,Khi sinh vật có được,Trạng thái,Khi trạng thái này có được bởi các sinh vật,@Null@
1080002,Khi bị loại bỏ khỏi sinh vật,Trạng thái,Khi trạng thái này bị xóa khỏi sinh vật,@Null@
1080003,Khi được người chơi thu được,Trạng thái,Khi người chơi có được trạng thái này,@Null@
1080004,Khi bị xóa khỏi người chơi,Trạng thái,Khi trạng thái này bị xóa khỏi người chơi,@Null@
1090001,Khi công thức này hoàn thành,Khi công thức này hoàn thành,Khi công thức này hoàn thành,@Null@
1090002,Khi công thức hoàn thành,Khi công thức hoàn thành,Khi hoàn thành công thức ngẫu nhiên,@Null@
1100001,Khi bắt đầu nấu chảy,Khi bắt đầu nấu chảy,Khi bắt đầu nấu chảy ngẫu nhiên,@Null@
1100002,Khi quá trình nấu chảy kết thúc,Khi quá trình nấu chảy kết thúc,Khi nấu chảy ngẫu nhiên tạo ra sản phẩm,@Null@
1100003,Khi quá trình nấu chảy này bắt đầu,Khi quá trình nấu chảy này bắt đầu,Khi quá trình nấu chảy này bắt đầu,@Null@
1100004,Khi quá trình nấu chảy này kết thúc,Khi quá trình nấu chảy này kết thúc,Khi nấu chảy này tạo ra sản phẩm,@Null@
1110001,Khi câu chuyện bắt đầu,Khi câu chuyện bắt đầu,Khi câu chuyện ngẫu nhiên bắt đầu,@Null@
1110002,Khi câu chuyện kết thúc,Khi câu chuyện kết thúc,Khi câu chuyện ngẫu nhiên kết thúc,@Null@
1110003,Khi câu chuyện này bắt đầu,Khi câu chuyện này bắt đầu,Khi câu chuyện này bắt đầu,@Null@
1110004,Khi câu chuyện này kết thúc,Khi câu chuyện này kết thúc,Khi câu chuyện này kết thúc,@Null@
1120001,Giao diện hiện tại có bất kỳ nút nào được phát hành,Giao diện,Giao diện hiện tại có bất kỳ nút nào được phát hành,@Null@
1120002,Khi giao diện chỉnh sửa hiện tại được mở,Giao diện,Khi giao diện chỉnh sửa hiện tại được mở,@Null@
1120003,Khi giao diện chỉnh sửa hiện tại đóng,Giao diện,Khi giao diện chỉnh sửa hiện tại đóng,@Null@
1120004,Giao diện hiện tại có bất kỳ nút nào được nhấn,Giao diện,Giao diện hiện tại có bất kỳ nút nào được nhấn,@Null@
1120005,Khi bất kỳ người chơi nào nhập chuỗi bất kỳ,Giao diện,Khi bất kỳ người chơi nào nhập chuỗi bất kỳ,@Null@
1120006,Nút chỉ định giao diện hiện tại được thả ra,Giao diện,Nút |@1| trong giao diện hiện tại được thả ra,
1120007,Nút chỉ định giao diện hiện tại được nhấn,Giao diện,Nút |@1| trong giao diện hiện tại được nhấn,
1120008,Khi người chơi nhập nội dung bất kỳ vào ô nhập của giao diện hiện tại,Giao diện,Khi người chơi nhập nội dung bất kỳ vào |@1| của giao diện hiện tại,
1130001,Bản nhạc bất kỳ bắt đầu chơi,Hiệu ứng âm thanh,Bản nhạc bất kỳ bắt đầu chơi,@Null@
1140001,Khi người chơi bất kỳ mua Gói Hội viên 1 tháng trong Map,Lập trình viên,Khi người chơi bất kỳ mua Gói Hội viên 1 tháng trong Map,
1140002,Khi người chơi bất kỳ mua Gói Hội viên 3 tháng trong Map,Lập trình viên,Khi người chơi bất kỳ mua Gói Hội viên 3 tháng trong Map,
1140003,Người chơi bất kỳ mua hoặc nhận vật phẩm Tiệm Developer,Lập trình viên,Người chơi bất kỳ mua hoặc nhận vật phẩm Tiệm Developer,
2010001,So sánh thông số,Toán học,@1||@2||@3|,@Null@
2010002,Số ngẫu nhiên,Toán học,@1||@2||@3|,@Null@
2010003,Số lớn nhất hoặc Số nhỏ nhất,Toán học,@1||@2||@3|,@Null@
2010004,Phân chia chính xác,Toán học,@1||@2||@3|,@Null@
2010005,Giá trị tọa độ vị trí,Toán học,@1||@2||@3|,@Null@
2010006,Góc ngang giữa vị trí với vị trí,Toán học,@1||@2||@3|,@Null@
2010007,Góc dọc giữa vị trí với vị trí,Toán học,@1||@2||@3|,@Null@
2010008,Lũy thừa,Toán học,@1||@2||@3|,@Null@
2010009,Mở,Toán học,@1||@2||@3|,@Null@
2010010,Giá trị tuyệt đối,Toán học,@1||@2||@3|,@Null@
2010011,Chức Năng Hàm Lượng Giác,Toán học,@1||@2||@3|,@Null@
2010012,Số Nguyên,Toán học,@1||@2||@3|,@Null@
2010013,Chuyển đổi Góc sang Ra-đi-ăng,Toán học,@1||@2||@3|,@Null@
2010014,.và.,Toán học,@1||@2||@3|,@Null@
2010015,.hoặc.,Toán học,@1||@2||@3|,@Null@
2010016,logic hoặc,Toán học,@1||@2||@3|,@Null@
2010017,.không.,Toán học,@1||@2||@3|,@Null@
2010018,So sánh giá trị ngẫu nhiên,Toán học,@1||@2||@3|,@Null@
2010019,Logic và (Mới),Toán học,@1| và |@2|,@Null@
2010020,Logic hoặc (Mới),Toán học,@1| hoặc |@2|,@Null@
2010021,Logic trừ (Mới),Toán học,Trừ |@1|,@Null@
2020001,Thời gian trong game,Toán học,@1||@2||@3|,@Null@
2020002,Số lượng người chơi trong game,Toán học,@1||@2||@3|,@Null@
2020003,Thời Tiết,Toán học,@1||@2||@3|,@Null@
2020004,Trọng Lực,Toán học,@1||@2||@3|,@Null@
2030001,Đặc tính của Đội,Team,@1||@2||@3|,@Null@
2040001,Đặc tính của Người Chơi,Người chơi,@1||@2||@3|,@Null@
2040002,Số lượng vật phẩm người chơi sở hữu,Người chơi,@1||@2||@3|,@Null@
2040003,Quyết định ID của người chơi,Người chơi,@1||@2||@3|,@Null@
2040004,Đội người chơi,Người chơi,@1||@2||@3|,@Null@
2040005,Cá nhân người chơi,Người chơi,@1||@2||@3|,@Null@
2040006,Người chơi đối diện góc,Người chơi,@1||@2||@3|,@Null@
2040007,Chọn Người chơi,Người chơi,Khi|@1||@2|trong|@3|,@Null@
2040008,Chọn khu vực,Người chơi,Khi|@1||@2|trong|@3|,@Null@
2040009,Chọn tình trạng người chơi,Người chơi,Khi|@1||@2|trong|@3|,@Null@
2040010,Chọn Emoji,Người chơi,Khi|@1||@2|trong|@3|,@Null@
2040011,Cài đặt người chơi,Người chơi,Khi|@1||@2|trong|@3|,@Null@
2040012,Cài đặt thanh phím tắt,Người chơi,@1||@2||@3|,@Null@
2040013,Tùy chọn loại đạo cụ cầm tay,Người chơi,@1||@2||@3|,@Null@
2040014,Tùy chỉnh thanh trang bị,Người chơi,@1||@2||@3|,@Null@
2040015,Tùy chỉnh trang bị mặc định,Người chơi,@1||@2|mặc|@3|,@Null@
2040016,Tùy chỉnh ngoại hình người chơi,Người chơi,@1||@2||@3|,@Null@
2050001,Số người chơi trong nhóm người chơi,Nhóm người chơi,@1||@2||@3|,@Null@
2050002,ID của người chơi trong nhóm người chơi,Nhóm người chơi,@1||@2||@3|,@Null@
2050003,Chọn ID của người chơi cụ thể trong nhóm người chơi,Nhóm người chơi,@1||@2||@3|,@Null@
2060001,Đặc tính sinh vật,Sinh vật,@1||@2||@3|,@Null@
2060003,Chọn Nhóm Sinh Vật,Sinh vật,Khi |@1||@2| trong |@3|,@Null@
2060004,Chọn Loại Hình Sinh Vật,Sinh vật,@1||@2||@3|,@Null@
2060005,Chọn Sinh Vật đơn lẻ,Sinh vật,@1||@2||@3|,@Null@
2060006,Sinh Vật đối diện góc,Sinh vật,@1||@2||@3|,@Null@
2060007,Chọn Khu Vực,Sinh vật,Khi |@1||@2| trong |@3|,@Null@
2060008,Chọn Tình Trạng Sinh Vật,Sinh vật,Khi |@1||@2| trong |@3|,@Null@
2060009,Tạo Nhóm,Sinh vật,@1||@2||@3|,@Null@
2060010,Chọn ID sinh vật trong Nhóm Sinh Vật,Sinh vật,@1||@2||@3|,@Null@
2060011,Cài Đặt Sinh Vật,Sinh vật,Khi |@1||@2| trong |@3|,@Null@
2060012,Tùy chọn ngoại hình sinh vật,Sinh vật,@1||@2||@3|,@Null@
2070001,Số lượng sinh vật trong Nhóm Sinh Vật,Sinh vật,@1||@2||@3|,@Null@
2070002,Chọn ID sinh vật trong Nhóm Sinh Vật,Sinh vật,@1||@2||@3|,@Null@
2080001,Số lượng Vật Phẩm Rơi,Vật phẩm,@1||@2||@3|,@Null@
2080002,Khu vực rơi vật phẩm,Vật phẩm,Khi |@1||@2| trong |@3|,@Null@
2080003,Chọn Loại Vật Phẩm,Vật phẩm,@1||@2||@3|,@Null@
2080004,Khu vực vật ném,Vật phẩm,Khi |@1||@2| trong |@3|,@Null@
2090001,Khoảng cách giữa các vị trí,Khối vuông,@1||@2||@3|,@Null@
2090002,Chọn Loại Khối,Khối vuông,@1||@2||@3|,@Null@
2090003,Tình trạng Khối Công Tắc,Khối vuông,@1||@2||@3|,@Null@
2090004,Chọn Khu Vực,Khối vuông,Khi |@1||@2| trong |@3|,@Null@
2090005,Hướng của khối,Khối vuông,Đặt|@1|Hướng của khối vuông|@2| là|@3|,@Null@
2090006,Chọn Loại Khối trong vị trí cụ thể,Khối vuông,Đặt|@1|Loại khối vuông|@2||@3|,@Null@
2090007,Cài đặt Khối,Khối vuông,Khi|@1|của|@2|là|@3|,@Null@
2100001,Đếm thời gian,Công cụ,@1||@2||@3|,@Null@
2100002,So sánh xác xuất,Công cụ,@1||@2||@4|,@Null@
2100003,So Sánh Chuỗi Ký Tự,Công Cụ,@1||@2||@3,@Null@
2100004,Quyết định thể loại nhạc,Công cụ,@1||@2||@4|,@Null@
2100005,Nhận giá trị từ bảng máy chủ để hoàn thành phán xét,Công cụ,Nhận giá trị từ bảng máy chủ hoặc bảng xếp hạng，xác định là |@1,"1. Thực hiện hành động nhận giá trị từ bảng hoặc bảng xếp hạng
2. Tất cả các thông số của trình kích hoạt sẽ được chuyển (chẳng hạn như người chơi kích hoạt sự kiện，sinh vật kích hoạt sự kiện，v.v.)"
2100006,Xác định trạng thái thành viên của người chơi,Công cụ,@1||@2| Hội viên lớn của Mini World trong |@3,
2110001,Phương tiện cụ thể của người chơi,Máy móc,@1||@2||@5|,@Null@
2120001,Xác định hiệu ứng đặc biệt,Hiệu ứng đặc biệt,@1||@2||@5|,@Null@
2130001,Phát quảng cáo và xem xét,Phát,Khi người chơi phát quảng cáo hoàn thành phán đoán với |@1|,@Null@
2140001,Xác định trạng thái hiệu ứng,Trạng thái,@1||@2||@3|,@Null@
2150001,Xác định thành phần,Giao diện,@1||@2||@3| của |@4|,@Null@
2150002,Xác định trang,Giao diện,@1||@2||@3|,@Null@
3010001,Thay đổi chế độ thời tiết toàn cục,Thế giới,Thay đổi chế độ thời tiết toàn cục thành |@1,
3010002,Thay đổi thời gian,Thế giới,Thay đổi thời gian hiện tại|@1|,@Null@
3010003,Thay đổi trọng lực,Thế giới,Thay đổi trọng lực hiện tại |@1|,@Null@
3010004,Cho phép/cấm gia nhập giữa game,Thế giới,Cài đặt gia nhập giữa game là |@1|,@Null@
3010013,Thay đổi thời tiết nhóm địa hình,Thế giới,Thay đổi thời tiết |@1| thành |@2,
3020001,Tiến hành kích hoạt,Kích hoạt,Vận hành|@1|nếu điều kiện là|@2|，sau đó thực hiện hành động,@Null@
3020002,Lặp lại kích hoạt,Kích hoạt,Từ|@1|đến|@2|thực hiện|@3|,@Null@
3020003,Thay đổi trạng thái kích hoạt,Kích hoạt,Thay đổi|@1|trạng thái mở thành|@2|,@Null@
3020004,Thay đổi trạng thái nhóm kích hoạt,Kích hoạt,Thay đổi|@1|trạng thái mở thành|@3|,@Null@
3040001,Tạo Khối,Khối vuông,Tạo|@1|trên|@2|về hướng|@3|,@Null@
3040002,Xóa Khối,Khối vuông,Đập|@1|khối vuông,@Null@
3040003,Thay Thế Khối,Khối vuông,Thay thế hình vuông trên|@1|thành|@2|，hướng về |@3|,@Null@
3040004,Thay đổi trạng thái khởi động,Khối vuông,Thay đổi trạng thái khởi động của khối|@1|thành|@2|,@Null@
3040005,Thay đổi Công Tắc/Chốt của Khối,Khối vuông,Thay đổi|@1|của|@2|thành|@3|,@Null@
3040006,Làm đầy khu vực bằng các khối,Khối vuông,Điền|@1|vào|@2|，hướng về |@3|,@Null@
3040007,Xóa các khối trong khu vực,Khối vuông,Dọn sạch|@1|của|@2|,@Null@
3040008,Sao chép các khối trong khu vực rồi thay thế trong khu vực mong muốn,Khối vuông,Sao chép hộp bên trong|@1|và đặt nó tại|@2|theo hướng|@3|,@Null@
3040009,Thay thế Khối (Khu vực),Khối vuông,Thay thế |@1|trong|@2|bằng|@3|，hướng về |@4|,@Null@
3040010,Phá khối,Khối vuông,Phá khối trên |@1|,@Null@
3050001,Đánh bại người chơi,Người chơi,Tấn công|@1|,@Null@
3050002,Hồi sinh trong Khu Vực Mong Muốn,Người chơi,@1|Hồi sinh|@2|,@Null@
3050003,Thay đổi điểm hồi sinh,Người chơi,Change spawn point of |@1| to |@2|,@Null@
3050004,Cài đặt đặc tính,Người chơi,Setup |@1|'s |@2| to |@3|,@Null@
3050005,Nhận Hiệu Ứng,Người chơi,@1| obtain effect |@2|，remain |@3|，for |@4| seconds,@Null@
3050006,Bỏ Hiệu Ứng,Người chơi,Remove |@1|'s |@2| effect,@Null@
3050007,Thay đổi công tắc của người chơi,Người chơi,Setup |@1|'s |@2| settings to |@3|,@Null@
3050008,Xóa người chơi khỏi game,Người chơi,Setup |@1| to leave current game,@Null@
3050009,Tham gia chế độ xem game,Người chơi,Invite |@1| join to watch the game,@Null@
3050010,Thay đổi đội,Người chơi,Change |@1|'s team to |@2|,@Null@
3050011,Thay đổi địa điểm,Người chơi,Change |@1|'s current location to |@2|,@Null@
3050012,Thay đổi góc,Người chơi,Change |@1|'s facing towards to|@2|,@Null@
