ID,内容
1000135,"But we need to gather the three keys to the volcano seal first, and then pull it out from the seal by force when it is unprepared, in order to destroy it."
1000136,"And these three keys are stored respectively on Miras, Flamas, and Horas."
1000137,The accident during the teleportation has caused us to lose all the equipment we brought. It's almost impossible for us to complete the task with our current equipment.
1000138,But don't be discouraged! I have already made a series of goals for you. Following these goals should not be a problem!
1000141,Look here. This is the 'Quest Tracker' where tasks that are being tracked will be displayed when activated.
1000142,"In case of completion, the next task will be automatically tracked."
1000143,"If you want to see more detailed task information, just click on it to open the control panel."
1000144,"This is the first task I customized for you. Let's collect some stones first, as the Stone Age is coming..."
2000001,Shall we go to the dock to get some @item_12541#?
2000002,"Hey, you seem a little tired. Do you want to find a place to rest for a while?"
2000003,The scenery of Miras is wonderful. I hope to settle down here once the crisis is over.
2000004,"Don't forget to eat when exploring outdoors, low stamina can be life-threatening!"
2000005,"You seem to be lost in thought again. Do you have something on your mind, or have you encountered any difficulties? You can talk to me about it!"
2000006,The Miras now shows no signs of the past war.
2000007,The Void Phantoms always hide behind creatures and steal energy in secret. They are really despicable!
2000008,There's a plump animal called the Redchisk on the Miras floating island. Feed it a few peaches and you can ride it to fly!
2000009,"If you go to the floating island, you can mine titanium alloy that's exposed on the surface. This metal is very tough, so make sure to collect plenty if you come across it!"
2000010,"Some blocks can change their shape when they are combined into a specific formation, such as the hot springs hidden in the deep sea which are formed by combining blackstone blocks."
2000011,"According to the detected information, mithril ore is relatively concentrated at a depth of about 10-30 blocks below ground level."
2000012,"If we want to travel to other planets, we need to reactivate the Star Station first."
2000013,"These poor boarmen have been corrupted by the power of the Void, we must rescue them as soon as possible!"
2000014,"In the desert, you can often see a black shadow on the yellow sand, which is actually a scorpion hiding in the sand. Be careful!"
2000015,"It's better not to eat food raw, as it may cause diarrhea."
2000016,"In the rainforest, some of the leaves of the tall arbor will glow at night. Be sure to pay attention."
2000017,"On Miras, there is a musical instrument called Suona, which is said to have a very distinctive sound. Let's make one and try it out."
2000018,"Although both Celesthium and Rune Power originate from the power of creation, their final applications are completely different."
2000019,"Let's review the purpose of this journey. Now is the perfect time to eliminate the Void Phantoms, but we need to obtain the Sacred Fruit, Broken Flame Sword, and Stoneman's Eye to forcefully pull out the Void Phantoms in the Volcano Altar."
2000020,"Don't stand on the cloud blocks, they can't bear such weight."
2000021,"If we go to Flamas, we can mine Celesthium ore!"
2000022,"It is said that sometimes a group of merchants can be encountered in the desert, and their goal is to do business in the oasis. We can follow them to find the oasis."
2000023,"If your boarman companion unfortunately passes away, be sure to look for the package they left behind, which contains mementos documenting their life story."
2000024,"When planting plants, be sure to distinguish the types of plants. Crops can only be planted in tilled soil, while flowers and trees need to be planted in pit."
2000025,"It's very dangerous to be outside at night on Miras, so it's not recommended to travel at night. We can sleep and wait for daylight."
2000026,Did you notice that the ears of the Wowomon are different sizes? They're so cute~
2000027,"When doing underwater activities, remember to wear a diving suit. The deeper you go, the greater the water pressure, which can be harmful to your body."
2000028,"In the deep sea, there is a unique mineral that can make glass even harder."
2000029,"Time has passed for a while, and my memory may have faded a bit, but the Sacred Fruit is inside the body of the Quetzalcoatl, the Broken Flame Sword needs to go through the trial of the Black Dragon, and the Stoneman's Eye is the control center of the Ancient Giant."
2000030,"If this is a nightmare, I hope to wake up soon."
2000031,"That's a significant change in the ecosystem structure here, I need to update my information."
2000032,"The birth of life is really a coincidence. Even a planet like Horas, with its thin oxygen, can nurture life. It's really amazing!"
2000033,"Flamas is too close to the star, it will be difficult to travel without a fireproof backpack."
2000034,"To meet the local residents on Miras, remember to greet them."
2000035,"In the first Void War long, long ago, the ancient giants served as the ultimate weapons of the Ancients and fought against the forces of the Void for years."
2000036,"The elemental creatures like Sand Spirits and Sea Spirits on Miras are mainly powered by rune magic, which is fundamentally different from life forms like me, who are powered by Celesthium."
2000037,"You seem quiet, what are you thinking about?"
2000038,You seem a bit troubled. How about we go for a walk? Maybe we'll discover something new!
2000039,"Although I cannot help you defeat your enemies, I will always be by your side and support you wholeheartedly in spirit!"
2000040,"Human imagination is endless, and only through continuous exploration can we discover more possibilities."
2000041,"Sometimes, we need to be alone to settle our hearts and minds."
2000042,"Failure is not terrible. What is terrible is to give up because of it. Keep going and find the right way, I believe you can do it!"
2000043,"Every choice brings different outcomes, so we need to think carefully and make wise decisions."
2000044,"Always be prepared for unexpected situations, and never let your guard down."
2000045,"Always remember to bring your equipment and supplies whenever you go out, so that you can be better prepared to deal with any danger that may arise."
2000046,"Remember to repair your equipment in time, so that you can ensure their service life. If you forget to repair them, it's okay, you can always make a new one."
2000047,"The climate and environment of certain places may have an impact on us, so we should pay attention to making timely adjustments."
2000048,"Hi, what are you doing? Want to play together?"
2000049,"Did you get lost? Be sure to check the small map in the upper right corner, as it can show you the directions."
2000050,Remember to pick the fruits from the trees as you come across them. They are the easiest food source to obtain.
2000051,"Be careful on the way and save some stars. With more stars, you won't be afraid even when encountering danger."
2000052,"Don't be afraid when you encounter difficulties, face them bravely!"
2000053,"Wow, the sky on this planet is so beautiful!"
2000054,"If you feel tired or confused, don't worry, I will always be by your side."
2000055,"You are not alone, I'm here to accompany you. And your lost companions, they are also waiting for you on the journey ahead."
2000056,Did you know that cursed boarmen fall asleep during the day?
2000057,It's important to occasionally check your equipment.
2000058,Sometimes failure isn't a bad thing; it can help you grow better.
2000059,"The butterflies on the Miras can turn grass into flowers, but if not careful, they can easily become overgrown."
3001001,"@item_588# Settings checked! The status is normal! Fortunately, the Void Phantom hasn't discovered us yet. Be careful."
3001002,@item_589# Settings checked! The status is normal!
3001003,@item_587# Settings checked! The status is normal!
3001004,We can confront the Void Phantom face-to-face now! Get ready for battle!
3001005,"Great! You have defeated the Void Phantom, and Mini Universe is finally safe!"
3001006,"It seems like the Void Phantom dropped something nearby, search carefully."
3001007,"This is @item_11333#, but it seems to have penetrated into the Starlink."
3001008,It might be possible to use it to link the repaired star stations. Let's give it a try.
3002001,"Great, you've collected some of @item_11627# already!"
3002002,"You can dig a few more pieces as backup, or open the Control Panel to claim the reward for the task just completed."
3002003,"The new task has been updated for you. If you have enough @item_11627#, go and chop some twigs"
3002004,It seems that you have collected enough @item_11323#. Try to open the Control Panel and craft a @item_11002#！
3002005,This @item_11002# looks great. Now chopping wood should be much faster than before.
3002006,"Let's find a tree and try it out. This time we don't need branches, let's cut down the trunk and collect some @item_11323#."
3002007,"Great! With these @item_11323#, we can craft @item_206# now! The night on Miras is very dangerous, so we need to build a temporary base quickly ."
3002008,Do you remember the dilapidated building near the Star Station when we first arrived?
3002009,"If we use @item_206# to repair that building, perhaps it can be used as our temporary base!"
3002010,"It feels a bit strange to chat with you through the chat box. You can continue doing your tasks while reading what I ""say"". Go ahead and place the @item_206# now."
3002011,"The base can only be used for defense. You will also need a reliable weapon in case of emergencies. Craft yourself a @item_12012# as soon as possible, it will come in handy."
3002012,"That's great, isn't it? With @item_12012#, your combat strength has increased significantly. However, stone weapons can only support our current stage of combat, and we must continue to strengthen ourselves!"
3002013,"By the way, to safely get through the night, we need some lighting equipment."
3002014,"Let's collect some @item_11226# and @item_11323#, so we can craft @item_298#."
3002015,"Now we have a light source. However, the burning time of these small torches is short. It would be safer if we have @item_1200#."
3002016,I remember there was a @item_1200# in that building. You can use @item_298# to light it up. Let's give it a try.
3002017,"@item_1200# is really warm~ Seeing this reassuring light, I can't help but come out~"
3002018,"All the lighting equipment is ready! The next step is the most important thing, @item_828#! With @item_828#, you can sleep soundly through the night!"
3002019,"Oh, I almost forgot that we couldn't make @item_828# without @item_800#. Let's make a @item_800# first."
3002020,"Although this @item_800# is not yet complete, we can already make more things with it!"
3002021,Try the new @item_800# now. Just click on it to open the crafting page.
3002022,The raw materials for making @item_828# are essential. Do we still have enough @item_11226# and @item_11006#?
3002023,"Everything is finally ready, just click @item_828# and you can lie in it."
3002024,You need to pay attention to the time in the upper right corner. Remember that you can only use @item_828# to skip the night after 18:00!
3002025,"Don't forget to sleep when it's time. If you need to craft something, just click the button below that looks similar to me and I'll be there to help you."
3003001,The meat is cooked! You should take it off the fire and eat it before it burns.
3003002,"It's a pity that the designer didn't install a food module in me, so I can only smell the aroma but not eat it. I really hope that someday I can also enjoy delicious food."
3003003,"After eating, you should feel more energetic! It's time to upgrade our tools and equipment."
3003004,"First, we need to collect the ingredients for the upgrade. @item_11201# and @item_11329# are indispensable."
3003005,"To get them, we need to prepare a specialized mining tool, @item_11012#. Let's make @item_11012# first, and I'll continue later."
3003006,"You're getting more skilled at crafting things, great~ With the @item_11012# in hand, we can now set out to mine."
3003007,"Let's go collect some @item_11201# first. @item_402# are generally found underground on Miras, but they don't need to be dug very deep. They are usually located in shallower areas, and may be found on the surface."
3003008,"The surface of the ore is mainly scattered with blue crystals, which are relatively easy to spot."
3003009,You can search on the surface or dig a small tunnel downwards. It should be relatively easy to find. Keep up the good work!
3003010,You found @item_402# so quickly! Do you have some kind of talent for mining?
3003011,"Joking aside, let's go find @item_11329# now!"
3003012,"The distribution of @item_451# is similar to @item_402#, and the surface of the ore mainly contains scattered orange-yellow metal fragments, which are quite recognizable."
3003013,"It's possible that you've already seen it while digging for @item_402#, but you can never have too much ore, so let's collect some more."
3003014,Are you really born to be a miner? You found @item_451# so quickly!
3003015,"That's great, now we have all the necessary materials. The next step is to smelt the ores."
3003016,"Smelting takes some time. For safety reasons, we can go back to the base for a while. If you want to improve efficiency, it shouldn't be a problem to solve it on site."
3003017,"Let's make @item_802# first, we can talk about the rest later."
3003018,"With @item_802# crafted, we can start smelting the minerals. Let's decide on a place for smelting and set up @item_802#."
3003019,"After placement, you can open the smelting page by simply clicking on @item_802#  block."
3003020,"After that, just put the @item_451# and @item_11201# we collected earlier into the @item_802# and we'll be all set. When you're ready, you can start the smelting process."
3003021,Congratulations! You have successfully smelted the @item_11329#. Open the @item_802# and collect it now.
3003022,"The Stone Smelting Table can only smelt ores one by one. After having more @item_11329#, we can make a Copper Smelting Table to improve efficiency."
3003023,"Upgrading our tools with this batch of @item_11329# would be a good idea. With @item_11011#, mining efficiency will be significantly improved!"
3003024,"Congratulations! It seems like you have completed all the tasks in the ""New Adventurer"" target. You are no longer a newbie now!"
3003025,There are still many wilderness survival methods to learn. I've added them to the control panel. You can open it to confirm.
3003026,"However, don't forget our ultimate goal. The entire Mini Universe is now in jeopardy. We have a heavy responsibility of saving the world and cannot afford to take it lightly."
3003027,I usually rest in the space interlayer. Just call me when you need me. Are you ready to continue?
3004001,You actually crafted @item_11032#. Now you can reclaim the arable land to grow crops. The soul of farming is burning!
3004002,"It takes some time for plants to mature. If you want them to grow faster, you can use @item_11311# to fertilize them."
3004003,@item_812# is not hard enough and can be easily destroyed by the Boarman. Use the Fence to enclose the stronghold will be much safer.
3004004,"If you offer a Star to @item_104#, I can record this location and then send you back here when you encounter danger in the future,"
3004005,Congratulations on accomplishing another big goal!  It's time to take the next step and see if there are any new tasks!
3005001,"These leather materials are very sturdy. If you craft them with @item_11329# to make copper equipment, it will definitely be a great help for our wilderness survival!"
3005002,"This set of equipment feels much cooler than before. There are a total of 4 pieces in the full set of Copper equipment, it would be even more powerful if you could collect them all."
3005003,"Both weapons and armors are ready. It's time to teach the Void Apostles a lesson! These bad guys are stealing the Power of Creation everywhere, we must stop them quickly!"
3005004,"he @item_11911# dropped by the Void Apostle are condensed from the Power of Creation that they stole. If you attach them to @item_800#, you can obtain @item_797#."
3005005,"Open @item_797# to see all the recipes! But there are still some items that require blueprints to unlock, so keep an eye out for them on our journey ahead."
3005006,"The Smelting Table has been upgraded. Now you can smelt two types of ores simultaneously. Let's go to find @item_401#, which can smelt the important metal @item_11209#!"
3005007,We can craft more items now with @item_11209#. Let's go to the Crafting Table and see what new items we can craft!
3005008,"Now that our digging speed should be much faster, we can go underground and mine some ores before making the @item_785#!"
3005009,"It is recorded that Rune is a mineral unique to Miras. When engraved in weapons or tools, it can give unexpected power."
3005010,You have learned all the basic knowledge to survive on Miras!
3005011,"Next... Let me see... Ah, next we should repair the space station."
3005012,"If you want to see other available tasks, just click on the task tracker box on the screen to check for other tasks!"
3006001,"Hmm, let me see. These Energy Shards have been buried deep underground for a long time. I hope they can still be combined into an Energy Core."
3006002,"Wow, it worked! We got the core. Now we need to find @item_11334#. The database shows that it's on the Floating Island. Let's go!"
3006003,"The Floating Island is magnificently, but it is so high that we need to figure out a way to get up there. Let's first observe the surrounding situation."
3006004,"How did that winged guy have so many chips? Anyway, we finally got them and can now process @item_11335#."
3006005,"Components and Core are ready, it's time to repair the Star Station! Take a closer look at the item description for @item_11331#."
3006006,"Wow, the Console is successfully activated! This Star Station is now reconnected to the Star Chain. Use @item_11335# to upgrade the Teleporter now!"
3006007,Connected successfully! Interstellar teleportation is now restored. Repairing more Stations will make our travel more convenient.
3006008,"Are you ready? It's time to find ""Three Relics""！Check the latest task."
3007001,"It seems that we have found the rainforest. The rainforest is full of dangers, so you must be careful."
3007002,These @item_11601# are crystals formed from the excess creative power inside the rainforest trees. Combine them with @item_11329# to create @item_11597#.
3007003,"The @item_11597# we just crafted is the key to the Temple, but we need to find the right Shrine to activate the Statue. Let's look for it in the rainforest."
3007004,"Is this the Rainforest Temple?! Although I have seen it in the data, seeing it in person is still quite shocking!"
3007005,"The monster known as the ""Quetzalcoatl"" is inside the Temple, to obtain @item_591# we must defeat it first. Are you ready?"
3007006,That was a close call. Let's search the ground nearby for what Quetzalcoatl dropped. Just be careful not to fall into the lava...
3007007,The Sacred Fruit was digested inside Quetzalcoatl and only the seed remained. Find an open space to plant it.
3007008,This tiny seed has grown into such a huge tree! The fruit should be near the crown. We need to figure out a way to get up there.
3007009,"We got the @item_591#! It was a tough journey. Be careful going down, I'm a little scared of heights on the way up..."
3007010,"Wow, these wings are really beautiful. They make falling from high places much safer."
3007011,"This dust is so shiny and beautiful, just like my color."
3007012,Is this what the Boarman Shaman is holding? It seems like something missed.
3007013,It looks so cool! Try to see what kind of things it can shoot out.
3008001,"Oh my god, is this the Flamas? It's so hot here! We're so close to the sun."
3008002,"Before going to find the Black Dragon, I think it's better to craft @item_12277# first."
3008003,"Victory! That was thrilling. The Black Dragon is really powerful. But now, it has to admit your strength."
3008004,"Go to get @item_588#. This is the proof of your ""courage""."
3008005,"Is this the ""Broken Flame Sword""? It's a bit hard to understand the designer's idea sometimes to use the image of a broken sword as a symbol of the long-term partnership between two worlds."
3008006,"The Black Dragon has two other forms, if you have spare energy, you can try to challenge them. If you feel that your strength is still lacking, you can also come back next time."
3008007,I have updated new tasks on the list. You can take a look.
3008008,You actually defeated the lava form of the Black Dragon. Amazing! Let's see what it left for us.
3008009,"Chaotic form is nothing special. Go to get your reward, it's still in the jar in the middle of Dragon Island."
3008010,"It feels much better now. I felt I was going to melt. Oh wait, I forget that I can't actually melt, haha~"
3009001,"The sky here is so beautiful! But the atmosphere of Horas is very thin. Before summoning the Ancient Giant, you may need some oxygen equipment. Check the Crafting Table to see if there is anything you can make."
3009002,"The ancient giant is finally free, the Void Phantom is truly heinous! Collect @item_589# quickly, and the annihilation of Void Phantom is within reach!!"
3009003,"Rocki, Frosti, Bulli... Who came up with the names of creatures on Horas? They seem so casual."
3009004,"It's amazing that an Oxygen Zone has been generated, and the layer of blue cover looks pretty nice."
3009005,"""My drill... is the drill that will pierce the heavens!"" Huh? Who added this line to the database secretly..."
3009006,"Wow, the Hook is so cool. It's much more convenient to go to Floating Island now!"
4000001,"Look, the void energy is coming out from the underground! According to the records, the void energy would be more intense at night, and all beings are affected by the void. Anyway, tonight would be more dangerous!"
