ID,名字
490005,Flecha apuntando a la posición
490006,Área de guía apuntando hacia el objetivo.
490007,Área de guía apuntando hacia la posición
490008,Camino guía apuntando hacia el objetivo
490009,Camino guía apuntando hacia la posición
500001,Ascendente
500002,Descendente
510001,Componente de evento
520001,Interfaz de edición actual
520002,Interfaz de eventos
530001,Vuelo
530002,Movimiento predeterminado
540001,Año
540002,Mes
540003,Día
540004,Hora
540005,Minuto
540006,Segundo
540007,Marca de Tiempo (Segundos)
550001,Cadena de evento
570001,Música en el evento
580001,Pausar
580002,Reanudar
580003,Cerrar
590001,Seleccione el panel de visualización del mundo
600001,Objeto Global
610001,Bucle
610002,Reproducción Única
990001,Grupo Común
990002,Grupo de Océano
990003,Grupo de Desierto
990004,Grupo de Zona Helada Ordinaria
990005,Grupo de Zona Helada Alpina
990006,Grupo Volcánico
990007,Grupo de Humedal
