ID,任务名,任务描述,任务追踪
1003009,Primeira lição de sobrevivência na selva,"Conclua todas as tarefas do objetivo ""Exploradores Novatos"". #r(Eu já aprendi os meios mais básicos de sobrevivência na selva, é hora de aprendermos uns com os outros. O truque do fantasma do vazio não foi quebrado, vamos trabalhar mais!)",Conclua todas as tarefas no objetivo Exploradores Novatos
1004001,O início da agricultura,Use @item_11627# e @item_11323# para processar @item_11032#@1#r (Com ele você pode recuperar terras aráveis),Processando @item_11032#@1
1004002,Cultive terras aráveis,"Use @item_11032# em @item_100# ou @item_101# para transformá-lo em terra arável @1#r (No lado do PC, pressione e segure o botão direito no bloco e, no celular, pressione e segure o bloco para recuperar a terra cultivada)",Segurando @item_11032# recuperando terras aráveis@1
1004003,Rei dos grãos,Semear @item_11400# na terra cultivada @1#r (Segure @item_11400# e clique na terra cultivada para plantá-la),Semeando @item_11400#@1
1004004,Fertilização,"Use @item_11311#@1#r nas plantações (@item_11311# pode acelerar o crescimento da maioria das plantas, mas nem toda fertilização pode ser bem-sucedida...)",Use @item_11311#@1 em plantações
1004005,Grande colheita!,Colha madura @item_229#@1#r (A primeira colheita é sempre memorável),Colhendo @item_229#@1
1004006,O primeiro passo para se tornar um chef,Usar @item_104# para criar @item_200108#@1#r (É necessário @item_800# para criar. Você se lembra que pode acender a fogueira com @item_298#? Coloque @item_200108# no(a) @item_1200# que você acendeu para preparar mais comida deliciosa),Criar @item_200108#@1
1004007,Preparar matérias-primas,Use @item_229# para processar @item_344#@1#r (Você precisa usar @item_800# ao processar. @item_344# é o ingrediente básico de muitos pratos),Processando @item_344#@1
1004008,Prato delicioso,Preparar @item_12502#@1#r (Use @item_344# no(a) @item_200108# e aguarde até que o prato delicioso fique pronto),Preparar @item_12502#@1 no(a) @item_200108#
1004009,Desfrute sua refeição,Coma @item_12502#@1#r (Somente quando você está cheio você pode trabalhar duro!),Comendo @item_12502#@1
1004010,Não há espaço na mochila!,Use @item_11323# para processar @item_1180#@1#r (Itens que não cabem na mochila podem ser armazenados na caixa de armazenamento),Processando @item_1180#@1
1004011,Defender contra um inimigo poderoso,"Use @item_11323# para processar @item_812# e colocar @1#r(Depois que a casa estiver equipada com uma porta, ela pode não apenas facilitar a entrada e saída, mas também impedir que monstros entrem na casa. Mas tenha cuidado , @item_812# pode ser atacado por selvagens destruir!)",Processando e colocando @item_812#@1
1004012,Fortificações defensivas,Use @item_11323# para processar @item_821# e coloque @1#r (Pegue @item_821# e aponte o já colocado @item_821# para conectar),Processando e colocando @item_821#@1
1004013,Entrada e saída da defesa da cidade,"Use @item_11323# e @item_11227# para processar @item_535# e colocar @1#r (@item_535# pode ser conectado com estacas de madeira, para que monstros não possam entrar em sua fortaleza à vontade)",Processando e colocando @item_535#@1
1004014,Estátua misteriosa,"Use @item_104# para processar @item_596# e coloque @1#r (A estranha estátua de pedra tem uma sensação estranha só de olhar para ela, e algo pode acontecer quando você a toca.)",Processando e colocando @item_596#@1
1004015,"Aqui, comece de novo","Dedique uma estrela para @item_596#@1#r (Depois de clicar em @item_596#, selecione ""Ofereça uma estrela"", e Ramy pode levá-lo de volta aqui quando você encontrar um acidente na natureza)",Oferecendo uma estrela a @item_596#@1
1004016,Sobrevivência na Natureza Lição 2,"Conclua todas as tarefas do objetivo ""Sem fim à aprendizagem"". #r(Aprenda mais conhecimento de sobrevivência. Está na hora de obter mais progresso.)","Conclusão de todas as tarefas no objetivo ""Sem fim à aprendizagem''"
1004017,Fonte de Luz Natural,"Crie @item_905# ou @item_907#@1#r com @item_837# (uma fonte de luz natural permanente, talvez um substituto para tochas que podem se apagar)",Criar @item_905# ou @item_907#@1
1005001,Pele dura,"Obtenha @item_11307#@1 da caça #r(Você precisa derrotar vaca ou lobo para obter @item_11307#, tem que olhar com atenção)",Obtendo @item_11307#@1
1005002,Equipamento de latão!,"Processe e desgaste qualquer equipamento de latão, como @item_12216#@1#r (Depois de trocar para equipamento de latão, ficará mais resistente a pancadas!)",Crie e use qualquer equipamento de latão@1
1005003,Arma mais afiada,Usar @item_11329# e @item_11323# para criar @item_12004#@1#r (Sua habilidade de combate aumenta bastante com @item_12004#),Criar @item_12004#@1
1005004,Pegue um ladrão,"Derrote os Apóstolo do Vazio para obter @item_11911#@1#r (Fantasma do vazio está contando com esses apóstolos para roubar o poder da criação em todos os lugares, eles devem ser detidos!)",Derrote o Apóstolo do Vazio para obter @item_11911#@1
1005005,Atualize a mesa do artesão!,"Atualize @item_800# para @item_797#@1#r (Segure @item_11911# e clique no @item_800# colocado para atualizar, @item_797# pode ver diretamente todas as fórmulas de processamento)",Segurando @item_11911# clique em @item_800#
1005006,Um novo visual,"Realize um reparo de ferramenta ou equipamento @1#r (Você pode usar @item_797# ou @item_800#, clique na mesa do artesão para abrir a página, selecione ""reparação de itens"" à esquerda e coloque os itens que precisam ser reparados .)",Realize um reparo de ferramenta ou equipamento @1
1005007,Melhorar a eficiência da fundição,"Use @item_11329# para processar @item_799#@1#r (Depois de substituí-lo por uma mesa de fundição mais avançada, você pode fundir vários grupos de minerais de uma só vez e a eficiência é dobrada)",Processando @item_799#@1
1005008,Minerais mais confiáveis,"Colete @item_401#@1#r (@item_401# tem uma textura mais dura que @item_451#, e a distribuição de minerais também é mais profunda. Você precisa cavar mais algumas camadas no subsolo para encontrá-lo, mas não cave muito fundo )",Coletando @item_401#@1
1005009,Fundição de Metal: Mithril,"Obtenha @item_11209#@1#r da fundição (com @item_11209#, você pode processar ferramentas e equipamentos mais duráveis ​​e processar mais blocos. Recomenda-se reservar mais.)",Obtenha @item_11209#@1 através da fundição
1005010,Ferramentas de Mithril!,"Processe @item_11013#@1#r(A velocidade de escavação de @item_11013# é muito mais rápida que a de @item_11011#, e você pode usar o embutimento de runas para obter uma habilidade mais eficiente)",Processando @item_11013#@1
1005011,O poder da natureza,"Processando @item_785#@1#r(Use @item_785# para embutir runas em ferramentas, armas ou equipamentos. Existem muitos tipos de pedras rúnicas. Vamos explorá-las no subsolo.)",Processando @item_785#@1
1005012,Inspire o poder da runa,"Realize uma incrustação de runas #r(Após clicar em @item_785# para abrir a página, você pode escolher livremente entre as ferramentas e pedras rúnicas à esquerda. Tente algumas vezes, a incrustação de runas nem sempre é bem-sucedida.)",Use @item_785# para executar um embutimento de runa
1005013,Vá mais longe!,"Complete todas as tarefas no objetivo ""Explorador Habilidoso"". #r(Você já é capaz de ficar sozinho, continue se fortalecendo e derrote o fantasma do vazio!)","Complete todas as tarefas no objetivo ""Explorador Habilidoso"""
1006001,Fragmentos do passado,"Reúna @item_598# no subsolo para obter @item_11205#@1#r (@item_11331# é composto de @item_11205#, há muitos @item_598# enterrados no subsolo de Mira há muito tempo)",Coletando @item_598#@1 subterrâneo
1006002,Energia Starlink,"Use @item_11205# para processar @item_11331#@1#r (Como o nome sugere, @item_11331# é o suporte chave para o fornecimento de energia da estação estelar)",Processando @item_11331#@1
1006003,Ilha no céu?!,"Entre na ecologia da ilha do céu em Mira #r(A incrível ecologia em Mira, a superfície é separada da suspensão para o céu, mas é mantida em um estado muito estável)",Entre na ecologia de uma ilha vazia
1006004,Comércio de forasteiros,"Compre @item_11334#@1#r da Comerciante de Ilha do ar (Estrela Anjo tem o hábito de colecionar tesouros em todo o universo, e ao mesmo tempo eles gostam muito de lugares altos. Você deve ser capaz de encontrá-los na Ilha flutuante. Eles devem ter estocado alguns @item_11334#)",Comprando @item_11334#@1 com Comerciante de Ilha do ar
1006005,A montagem está completa!,"Processe @item_11335#@1#r (As estações estelares em Mira são basicamente destruídas pelo vazio. Mesmo após a ativação, elas só podem ser teletransportadas dentro do planeta. Você deve usar @item_11335# para restaurar seu módulo de teletransporte)",Processando @item_11335#@1
1006006,Consertar estação estelar,"Use @item_11331#clique em @item_594#@1 para reativá-lo#r (Após a ativação, a estação estelar pode se reconectar à rede da cadeia estelar, desde que você ative mais estações estelares, a jornada será muito mais fácil)",Use @item_11331#clique em @item_594#@1
1006007,Atualizar Estação Estrela,"Use @item_11335# para clicar em @item_595#@1 para atualizá-lo#r (Depois de atualizar para @item_597#, você pode se teletransportar entre planetas adjacentes)",Use @item_11335#clique em @item_595#
1006008,Um grande passo em viagem planetária,"Conclua todas as tarefas do objetivo ""Engenheiro de Starlink"". #r(Depois que a estação estelar for consertada, você pode ir para a estrela flamejante e a estrela do olho fofo, que está um passo mais perto de derrotar o fantasma do vazio.)","Complete todas as tarefas no objetivo ""Engenheiro de Starlink"""
1007001,Entrar na floresta tropical,"Entre na ecologia da floresta tropical em Mira #r (As árvores da floresta tropical em Mira são altas e muito densas, cheias de perigos por toda parte. É melhor não sair durante tempestades na floresta tropical, ser atingido por um raio não é brincadeira!)",Entre na ecologia da floresta tropical
1007002,Núcleo da floresta tropical,"Destrua @item_396# para obter @item_11601#@1#r (Ocasionalmente, alguns cristais serão precipitados no tronco da árvore da floresta tropical, você precisa se acalmar e olhar com cuidado)",Obtendo @item_11601#@1
1007003,Chave antiga,"Use @item_11601# e @item_11329# para processar @item_11597#@1#r (@item_11597# é gravado com a linguagem do antigo povo Mira, registrando o método de abertura do ""Templo da Floresta Tropical"")",Processado para obter @item_11597#@1
1007004,Templo da Floresta Tropical!,"Depois de encontrar @item_578# na floresta tropical, use @item_11597# para clicar para ativar e convocar o Templo da Floresta Tropical#r (o Quetzalcoatl está dentro!)",Convoque o Templo da Floresta Tropical
1007005,Quetzalcoatl,"Derrote o Quetzalcoatl #r (O Quetzalcoatl nasceu devido a um acidente. O ""fruto sagrado"" estava escondido no fundo de seu corpo e passou por um período de tempo desconhecido...)",Derrote Quetzalcoatl
1007006,Semente Sagrada,"Obtenha @item_591#@1#r (A chave de selamento armazenada no ""fruto sagrado"", passada de geração em geração por herança genética...)",Obtendo @item_591#@1
1007007,Milagre da vida,"Plante @item_591# no poço para cultivar uma árvore sagrada @1#r (A árvore sagrada é diferente de outras plantas, você não pode usar @item_11311# para acelerar seu crescimento, você só pode esperar lentamente)",Plantando @item_591#@1
1007008,"A chave que simboliza a ""vida""","Reúna-se no alto da árvore sagrada e pegue @item_587#@1#r (A árvore sagrada sobe para o céu e a fruta cresce no tronco do lugar alto. O processo de colheita é muito perigoso, você precisa ser cuidadoso)",Obtendo @item_587#@1
1007009,Abra suas asas e voe,"Processe e use @item_11591#@1#r (As penas das asas do Quetzalcoatl são muito fortes, mas extremamente leves, você pode planar com @item_11591# nas costas)",Processando e usando @item_11591#@1
1007010,Folha brilhante,"Colete folhas de árvores brilhantes na floresta tropical à noite para obter @item_11596#@1#r (Lembre-se, uma vez que é dia, a poeira das estrelas nas folhas irá se dissipar)",Obtendo @item_11596#@1
1007011,Feitiçaria?,"Processe @item_11569#@1#r (Se não houver spar embutido, é apenas um bastão)",Processando @item_11569#@1
1007012,Feitiçaria!!!,"Processe qualquer bastão @1, como @item_11580##r (Existem vários tipos de mastros, e os sacerdotes selvagens dependem desses mastros para ter várias habilidades)",Processando Qualquer Cajado @1
1007013,Obrigado! Capítulo da vida,"Complete todas as missões no objetivo ""Perdido na floresta tropical""","Complete todas as missões no objetivo ""Perdido na floresta tropical"""
1008001,Chegue a Flamas,"Pegue a estação estelar e chegue a Flamas #r (A estrela de chamas é o planeta mais próximo da estrela na galáxia, a temperatura da superfície é extremamente alta e está quase coberta por lava. Você deve fazer preparativos suficientes antes de ir para a Flamas)",Chegue a Flamas pegando a estação estelar
1008002,Prova do Dragão Negro I,"Derrote o antigo dragão negro! #r(Faz muito tempo desde que o Dragão Negro guardou a Espada de Chama Quebrada, mas ele ainda não esqueceu o acordo que fez com os ""Antigos"". Para obter a Espada de Chama Quebrada, você deve primeiro passar pelo teste, Prove sua força para o dragão negro!)",Derrote o antigo dragão negro
1008003,"A chave que representa ""coragem""","Obtenha @item_588##r (Uma parte da chave do selo está armazenada na Espada de Chama Quebrada, que é necessária para levantar o selo do vulcão)",Obtendo @item_588#
1008004,A dificuldade aumentou!,"Processar @item_11215#, ativar @item_765#, convocar Dragão Negro de Lava",Invoque o Dragão Negro de Lava
1008005,Prova do Dragão Negro II,"Derrote o Dragão Negro de Lava! #r(O dragão negro se transforma em forma de lava para abrir a segunda tentativa, derrote-o e fique mais forte!)",Derrote o Dragão Negro de Lava!
1008006,"Tá pegando fogo, bicho!","Processe @item_11216#, ative @item_765#, invocar Dragão Negro do Caos",Invoque o Dragão Negro do Caos
1008007,Prova do Dragão Negro ∞,Derrote o Dragão Negro do Caos! #r(O dragão negro se transformou em uma forma caótica para abrir o teste de terceiro nível. Este é o teste mais difícil e requer preparação suficiente.),Derrote o Dragão Negro do Caos!
1008008,Obtenha Casca de Caranguejo de Lava,"Derrote o Caranguejo de Lava para obter @item_12605#@1#r (O Caranguejo de lava pode sobreviver em uma temperatura tão alta de Flamas e até mesmo nadar no magma, é inseparável de sua casca dura mágica)",Obtendo @item_12605#@1
1008009,Equipado com mochila à prova de fogo,Processe e use @item_12277#@1#r(Com @item_12277# você pode resistir à alta temperatura da estrela da chama),Processando e usando @item_12277#@1
1008010,"Obrigado! ""Capítulo da Coragem""","Complete todas as tarefas do objetivo ""Provação Antiga""","Complete todas as tarefas do objetivo ""Provação Antiga"""
1009001,Chegue a Horas,"Pegue a estação estelar para chegar com sucesso a Horas#r (Horas é o único satélite de Estrela Mira, e sua gravidade é muito menor que a de Mira. Há um grupo de criaturas nativas de aparência única vivendo neste planeta, que parece um pouco difícil de se comunicar...)",Pegue a estação estelar para chegar a Horas sem problemas
1009002,Dissipar a erosão do vazio,"Ajude o antigo gigante a se livrar da erosão do vazio#r(O antigo gigante foi corrompido pelo vazio tão profundamente que é irreparável, a única maneira é destruí-lo. #r Depois que você precisar encontrar o altar, coloque @item_408# nos 4 espaços ao lado de @item_1042#, @item_409#, @item_449#, @item_450# pode convocar gigantes antigos)",Ajude os antigos gigantes a escapar da erosão do vazio
1009003,"A chave que representa ""sabedoria""","Obtenha @item_589#@1#r (@item_589# já foi um grande avanço no campo da vida artificial pelas antigas de Mira, que continham uma das três chaves do selo do vulcão)",Obtendo @item_589#@1
1009004,"""Aventura de Rocki""","Derrote Rocki e obtenha @item_11077#@1#r (A maneira de distinguir criaturas de olhos fofos é olhar para a cor delas, a cor de ""Rocki"" é branca, muito assustadora, mas cuidado com as bombas que elas cuspir)",Obtendo @item_11077#@1
1009005,Runa de Regeneração,Use @item_11077# para processar @item_11075#@1#r(Você precisa encontrar @item_11090# na linda estrela de Horas antes de @item_11075#),Processando @item_11075#@1
1009006,Ativar Totem de Horas,"Use @item_11075# para ativar @item_1042#@1#r(Após a ativação, uma grande área de oxigênio pode ser gerada e não há necessidade de se preocupar com hipóxia na área de oxigênio)",Ativando @item_1042#@1
1009007,Minério de cobre estrela,"Colete @item_445# para obter @item_11073#@1#r (@item_445# é um dos minerais únicos de Horas, a textura é muito mais dura que o latão)",Coletando @item_445# para obter @item_11073#@1
1009008,Broca de Cobre Horas,"Processe @item_11016#@1#r(Se você deseja processar @item_11016#, deve primeiro obter @item_11087#)",Processando @item_11016#
1009009,Minério roxo,"Colete @item_446# para obter @item_11074#@1#r (@item_446# também é um dos minerais exclusivos de Horas, mas a produção é extremamente baixa e raramente é encontrado em planeta de Horas)",Coletando @item_446# para obter @item_11074#@1
1009010,Voar pelos ares e correr pelos campos!,"Processe @item_12006#@1#r(Se você deseja processar @item_12006#, deve primeiro obter @item_11088#)",Processando @item_12006#@1
1009011,"Obrigado! ""Capítulo da Sabedoria""","Complete todas as missões no objetivo ""Resgate no céu de pedra""","Complete todas as missões no objetivo ""Resgate no céu de pedra"""
2001001,Machado de Pedra I,Processe @item_11002#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11002#@1
2001002,Machado de Pedra II,Processe @item_11002#@1#r(Processando via @item_11323# e @item_11627#materiais consumíveis),Processando @item_11002#@1
2001003,Machado de latão I,Processe @item_11001#@1#r(Processando via @item_11323# e @item_11329# materiais consumíveis),Processando @item_11001#@1
2001004,Machado de latão II,Processe @item_11001#@1#r(Processando via @item_11323# e @item_11329# materiais consumíveis),Processando @item_11001#@1
2001005,Machado de Mithril I,Processe @item_11003#@1#r(Processando via @item_11323# e @item_11329# materiais consumíveis),Processando @item_11003#@1
2001006,Machado de Mithril II,Processe @item_11003#@1#r(Processando via @item_11323# e @item_11209# materiais consumíveis),Processando @item_11003#@1
2001007,Machado de titânio I,Processe @item_11004#@1#r(Processando via @item_11323# e @item_11209# materiais consumíveis),Processando @item_11004#@1
2001008,Machado de titânio II,Processe @item_11004#@1#r(Processando via @item_11323# e @item_11209# materiais consumíveis),Processando @item_11004#@1
2001009,Serra elétrica I,Criar @item_11005#@1#r (Criado principalmente gastando @item_11203# e @item_11911#),Criar @item_11005#@1
2001010,Serra elétrica II,Criar @item_11005#@1#r (Criado principalmente gastando @item_11203# e @item_11911#),Criar @item_11005#@1
2001011,Pá de Pedra I,Processe @item_11022#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11022#@1
2001012,Pá de Pedra II,Processe @item_11022#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11022#@1
2001013,Pá de bronze I,Processe @item_11021#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11021#@1
2001014,Pá de bronze II,Processe @item_11021#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11021#@1
2001015,Pá de mithril I,Processe @item_11023#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11023#@1
2001016,Pá de mithril II,Processe @item_11023#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11023#@1
2001017,Pá de titânio I,Processe @item_11024#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11024#@1
2001018,Pá de titânio II,Processe @item_11024#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11024#@1
2001019,Pá de Tungstênio I,Criar @item_11025#@1#r (Criado principalmente gastando @item_11203# e @item_11911#),Criar @item_11025#@1
2001020,Pá de Tungstênio II,Criar @item_11025#@1#r (Criado principalmente gastando @item_11203# e @item_11911#),Criar @item_11025#@1
2001021,Ancinho de pedra I,Processe @item_11032#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11032#@1
2001022,Ancinho de pedra II,Processe @item_11032#@1#r(Processando via @item_11323# e @item_11627#  materiais consumíveis),Processando @item_11032#@1
2001023,Enxada de bronze I,Processe @item_11031#@1#r(Processando via @item_11323# e @item_11627#  materiais consumíveis),Processando @item_11031#@1
2001024,Enxada de bronze II,Processe @item_11031#@1#r(Processando via @item_11323# e @item_11627#  materiais consumíveis),Processando @item_11031#@1
2001025,Ancinho de mithril I,Processe @item_11033#@1#r(Processando via @item_11323# e @item_11627#  materiais consumíveis),Processando @item_11033#@1
2001026,Ancinho de mithril II,Processe @item_11033#@1#r(Processando via @item_11323# e @item_11627#  materiais consumíveis),Processando @item_11033#@1
2001027,Enxada de titânio I,Processe @item_11034#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11034#@1
2001028,Enxada de titânio II,Processe @item_11034#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11034#@1
2001029,Ancinho de Tungstênio I,Criar @item_11035#@1#r (Criado principalmente gastando @item_11203# e @item_11911#),Criar @item_11035#@1
2001030,Ancinho de Tungstênio II,Criar @item_11035#@1#r (Criado principalmente gastando @item_11203# e @item_11911#),Criar @item_11035#@1
2001031,Picareta de Pedra I,Processe @item_11012#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11012#@1
2001032,Picareta de Pedra II,Processe @item_11012#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11012#@1
2001033,Picareta de latão I,Processe @item_11011#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11011#@1
2001034,Picareta de latão II,Processe @item_11011#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11011#@1
2001035,Picareta de Mithril I,Processe @item_11013#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11013#@1
2001036,Picareta de Mithril II,Processe @item_11013#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11013#@1
2001037,Picareta de Titânio I,Processe @item_11014#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11014#@1
2001038,Picareta de Titânio II,Processe @item_11014#@1#r(Processando via @item_11323# e @item_11627# materiais consumíveis),Processando @item_11014#@1
2001039,Furadeira de Tungstênio I,Criar @item_11015#@1#r (Criado principalmente gastando @item_11203# e @item_11911#),Criar @item_11015#@1
2001040,Furadeira de Tungstênio II,Criar @item_11015#@1#r (Criado principalmente gastando @item_11203# e @item_11911#),Criar @item_11015#@1
2001041,Broca de Cobre Horas I,Processe @item_11016#@1#r(Processando via @item_796# ou @item_797# materiais consumíveis),Processando @item_11016#@1
2001042,Broca de Cobre Horas II,Processe @item_11016#@1#r(Processando via @item_796# ou @item_797# materiais consumíveis),Processando @item_11016#@1
2002001,Poço fértil,"Use uma ferramenta de pá para cavar @item_103#@1#r (Segure uma ferramenta de pá, como @item_11022#, aponte para @item_101# ou @item_100# e clique no botão de uso (pressione e segure o botão direito no PC lado) para cavar um poço)",Cavando @item_103#@1 com uma ferramenta tipo pá
2002002,Umedecer o solo,"Use @item_11628# para regar @item_103#@1#r(Use @item_11617# para clicar no bloco de água para preenchê-lo, use @item_11628# para clicar em @item_103# ou @item_102# para molhá-lo)",Use @item_11628# para regar @item_103#@1
2002003,Árvore de cereja I,"Plante @item_11405#@1 em @item_103##r(Geralmente cresce em pastagem, ecologia florestal)",Plantando @item_11405#@1
2002004,Árvore de cereja II,Plante @item_11405#@1 em @item_103##r(Geralmente cultivado em pastagem e ecologia florestal),Plantando @item_11405#@1
2002005,Árvore de cereja III,Plante @item_11405#@1 em @item_103##r(Geralmente cultivado em pastagem e ecologia florestal),Plantando @item_11405#@1
2002006,Pinheiro I,Plante @item_11406#@1 em @item_103##r(Geralmente cultivado em ecologia de floresta de coníferas alpinas),Plantando @item_11406#@1
2002007,Pinheiro II,Plante @item_11406#@1 em @item_103##r(Geralmente cultivado em ecologia de floresta de coníferas alpinas),Plantando @item_11406#@1
