ID,名字,描述,追踪
1100,Chama (III),Fundir 10 #L#cfa7a0fchama#n@1,Fundir #cfa7a0fchama
1101,Mestre em Energia Estrela (I),Minerar 10 #L#cfa7a0fMina de Energia Estrela,Minerar #cfa7a0fMina de Energia Estrela
1102,Mestre em Energia Estrela (II),Minerar 10 #L#cfa7a0fMina de Energia Estrela,Minerar #cfa7a0fMina de Energia Estrela
1103,Mestre em Energia Estrela (III),Minerar 500 #L#cfa7a0fMina de Energia Estrela,Minerar #cfa7a0fMina de Energia Estrela
1104,Eu preciso de flechas (I),@Null@,Fazer flechas
1105,Eu preciso de flechas (II),@Null@,Fazer flechas
1106,Eu preciso de flechas (III),@Null@,Fazer flechas
1107,Guardião da Floresta (I),Plantar mais de 10 árvores@1#r (Segurando #L#cfa7a0fsementes de árvores#n e plantá-las em uma cova de solo),Plantar #cfa7a0fárvore
1108,Guardião da Floresta (II),Plantar mais de 200 árvores@1#r (Segurando #L#cfa7a0fsementes de árvores#n e plantá-las em uma cova de solo),Plantar #cfa7a0fárvore
1109,Guardião da Floresta (III),Plantar mais de 2000 árvores@1#r (Segurando #L#cfa7a0fsementes de árvores#n e plantá-las em uma cova de solo),Plantar #cfa7a0fárvore
1110,Bife de Porco (I),Fazer 50 #L#cfa7a0fBifes de Porco Assado#n@1,Fazer #cfa7a0fBife de Porco Assado
1111,Bife de Porco (II),Fazer 200 #L#cfa7a0fBifes de Porco Assado#n@1,Fazer #cfa7a0fBife de Porco Assado
1112,Bife de Porco (III),Fazer 1000 #L#cfa7a0fBifes de Porco Assado#n@1,Fazer #cfa7a0fBife de Porco Assado
1113,Carne de vaca (I),Fazer 50 #L#cfa7a0fcarnes de vaca assada#n@1,Fazer #cfa7a0fcarnes de vaca assada
1114,Carne de vaca (II),Fazer 200 #L#cfa7a0fcarnes de vaca assada#n@1,Fazer #cfa7a0fcarne de vaca assada
1115,Carne de vaca (III),Fazer 1000 #L#cfa7a0fcarnes de vaca assada#n@1,Fazer #cfa7a0fcarne de vaca assada
1116,Frango Assado (I),Fazer 50 #L#cfa7a0fcarnes de frango assado#n@1,Fazer #cfa7a0fcarnes de frango assado
1117,Frango Assado (II),Fazer 200 #L#cfa7a0fcarnes de frango assado#n@1,Fazer #cfa7a0fcarne de frango assado
1118,Frango Assado (III),Fazer 1000 #L#cfa7a0fcarnes de frango assado#n@1,Fazer #cfa7a0fcarne de frango assado
1119,Carne de ovelha assada (I),Fazer 50 #L#cfa7a0fcarnes de ovelha assada#n@1,Fazer #cfa7a0fcarne de ovelha assada
1120,Carne de ovelha assada (II),Fazer 200 #L#cfa7a0fcarnes de ovelha assada#n@1,Fazer #cfa7a0fcarne de ovelha assada
1121,Carne de ovelha assada (III),Fazer 1000 #L#cfa7a0fcarnes de ovelha assada#n@1,Fazer #cfa7a0fcarne de ovelha assada
1122,Algodão (I),@Null@,Obtenha #cfa7a0f lã
1123,Algodão (II),@Null@,Obtenha #cfa7a0f lã
1124,Algodão (III),@Null@,Obtenha #cfa7a0f lã
1125,Trituradores de rocha (I),Minerar 100 #L#cfa7a0frochas#n@1,Minerar #cfa7a0frochas
1126,Trituradores de pedras (II),Minerar 1000 #L#cfa7a0frochas#n@1,Minerar #cfa7a0frochas
1127,Trituradores de pedras (III),Minerar 5000 #L#cfa7a0frochas#n@1,Minerar #cfa7a0frochas
1128,Tenho medo do escuro (I),Fazer 50 #L#cfa7a0f tochas acesas#n@1,Fazer #cfa7a0ftochas acesas
1129,Tenho medo do escuro (II),Fazer 200 #L#cfa7a0f tochas acesas#n@1,Fazer #cfa7a0f tochas acesas
1130,Tenho medo do escuro (III),Fazer 500 #L#cfa7a0f tochas acesas#n@1,Fazer #cfa7a0f tochas acesas
1131,Ressurreição (I),@Null@,Falha
1132,Ressurreição (II),@Null@,Falha
1133,Ressurreição (III),@Null@,Falha
1134,Comida marinha (I),Fazer um #L#cfa7a0peixe palerma assado#n@1,Fazer#cfa7a0peixe palerma assado
1135,Comida marinha (II),Fazer 10 #L#cfa7a0peixes palermas assados#n@1,Fazer #cfa7a0peixe palerma assado
1136,Comida marinha (III),Fazer 100 #L#cfa7a0peixes palermas assados#n@1,Fazer #cfa7a0peixe palerma assado
1137,,,
1138,,,
1139,,,
1140,,,
1141,,,
1142,,,
1143,,,
1144,Inventor de Oxigênio,"Use pérolas, recife, latão e madeira para fazer #L#cfa7a0fextrator de oxigênio#n@1",Fazer #cfa7a0fextrator de oxigênio
1145,Esteja preparado,Use vidro e latão para fazer #L#cfa7a0ftanques de oxigênio comprimido#n@1,Fazer #cfa7a0ftanques de oxigênio comprimido
1146,Alegria do espaço,Use o tanques de oxigênio comprimido e cobre Horas para fazer # L#cfa7a0fmochila de oxigênio#n@1,Fazer #cfa7a0fmochila de jato
1147,Solo espacial,"Use bloco de grama da Horas, a pedra da Horas, água engarrafada e fertilizante animal para fazer #L#cfa7a0fmeio de cultura#n@1",Fazer #cfa7a0fmeio de cultura
1148,Explorador Espacial,Complete os pré-requisitos após conclua automaticamente as tarefas,Explore mais o espaço
1149,Rocki Down,Derrote 200 rocki @1,Derrube #cfa7a0f Rocki #n por 200 vezes
1150,Frosti Down,Derrote 200 frosti @1,Derrube #cfa7a0f Frosti #n por 200 vezes
1151,Bulli Down,Derrote 200 bulli @1,Derrube #cfa7a0f Bulli #n por 200 vezes
1152,Gravidade Down,Derrote 100 graviti @1,Derrube #cfa7a0f Gravidade #n por 100 vezes
1153,K.O.,Complete os pré-requisitos após conclua automaticamente as tarefas,Complete todas as conquistas do monstro Horas
1154,Horas Sobrevivente I,Sobreviva 7 dias no Horas @1,Sobreviver por 7 dias em horas #cfa7a0f
1155,Horas Sobrevivente II,Sobreviva 60 dias no Horas @1,Sobreviver por 60 dias em #cfa7a0f horas
1156,Horas Sobrevivente III,Sobreviva 365 dias no Horas @1,Sobreviver por 365 dias em horas #cfa7a0f
1157,Yammy Oxy I,Coma 10 #L#cfa7a0f frutas de oxigênio #n@1,Consuma 10 #cfa7a0f Oxy
1158,Yammy Oxy II,Coma 10 #L#cfa7a0f frutas de oxigênio #n@2,Consuma 100 #cfa7a0f Oxy
1159,Yammy Oxy III,Coma 10 #L#cfa7a0f frutas de oxigênio #n@3,Consuma 500 #cfa7a0f Oxy
1160,Regeneracao I,Ative 5 #L#cfa7a0f totem #n@1,Ative 5 #cfa7a0f Runas de Regeneracao
1161,Regeneracao II,Ative 50 #L#cfa7a0f totem #n@2,Ative 50 #cfa7a0f Runas de Regeneracao
1162,Regeneracao III,Ative 300 #L#cfa7a0f totem #n@3,Ative 300 #cfa7a0f Runas de Regeneracao
1163,Illu I,Acenda 5 #L#cfa7a0f totem #n@1,Ative 5 #cfa7a0f Runas Illu
1164,Illu II,Acenda 50 #L#cfa7a0f totem #n@2,Ative 50 #cfa7a0f Runas Illu
1165,Illu III,Acenda 300 #L#cfa7a0f totem #n@3,Ativar 300 #cfa7a0f Runas Illu
1166,Horas Minério de Cobre I,Minerar 10 #L#cfa7a0fhoras minério de cobre#n@1,Minerar #cfa7a0fhoras Mminério de cobre
1167,Horas Minério de Cobre II,Minerar 100 #L#cfa7a0fhoras minério de cobre#n@1,Minerar #cfa7a0fhoras minério de cobre
1168,Horas Minério de Cobre III,Minerar 500 #L#cfa7a0fhoras minério de cobre#n@1,Minerar #cfa7a0fhoras minério de cobre
1169,Horas Minério Gravidade I,Minerar 10 #L#cfa7a0fhoras minério gravidade#n@1,Minirar #cfa7a0fminério de gravidade
1170,Horas Minério Gravidade II,Minerar 1000 #L#cfa7a0fhoras minério gravidade#n@1,Minirar #cfa7a0fminério de gravidade
1171,Horas Minério Gravidade III,Minerar 500 #L#cfa7a0fhoras minério gravidade#n@1,Minirar #cfa7a0fminério de gravidade
1172,,,
1173,,,
1174,@Null@,@Null@,@Null@
1175,,,
1176,,,
1177,@Null@,@Null@,@Null@
1178,@Null@,@Null@,@Null@
1179,@Null@,@Null@,@Null@
1180,@Null@,@Null@,@Null@
1181,@Null@,@Null@,@Null@
1182,@Null@,@Null@,@Null@
1183,@Null@,@Null@,@Null@
1184,@Null@,@Null@,@Null@
1185,@Null@,@Null@,@Null@
1186,@Null@,@Null@,@Null@
1187,@Null@,@Null@,@Null@
1188,@Null@,@Null@,@Null@
1189,@Null@,@Null@,@Null@
1190,@Null@,@Null@,@Null@
1191,@Null@,@Null@,@Null@
1192,@Null@,@Null@,@Null@
1193,@Null@,@Null@,@Null@
1194,@Null@,@Null@,@Null@
1195,@Null@,@Null@,@Null@
1196,@Null@,@Null@,@Null@
1197,@Null@,@Null@,@Null@
1198,@Null@,@Null@,@Null@
1199,@Null@,@Null@,@Null@
1200,@Null@,@Null@,@Null@
1201,Ficar firme,Sobreviva por 7 dias no modo Hardcore @1,Sobreviver por   dia(s)
1202,Efervescência,Sobreviva por 60 dias no modo Hardcore @2,Sobreviver por   dia(s)
1203,Mestre da Sobrevivência,Sobreviva por 365 dias no modo Hardcore @3,Sobreviver por   dia(s)
1204,Selvagens!,Derrote 50 boarman @1,Derrotar selvagens
1205,Bebês selvagens,Derrote 20 jockey @1,Derrotar Bebê selvagem
1206,Apóstolo do Vazio!,Derrotar 50 Apóstolos do Vazio @1,Derrotar Apóstolo do Vazio
1207,Trocar,Faça 20 negociações com comerciantes viajantes @1,Fazer negociação com comerciantes viajantes
1208,Negócios do Deserto,Faça 50 negociações com comerciantes do deserto @1,Fazer negociação com comerciantes do deserto
1209,Negócios das Geleiras,Faça 200 negociações com comerciantes de campos de gelo @1,Fazer negociação com comerciantes do gelo
1210,Explosovo,Derrote 30 Explosovos @1,Derrotar Explosovos
1211,Arqueiros de Enxofre,Derrote 100 arqueiros de enxofre @1,Derrotar Arqueiros de Enxofre
1212,Guerreiros do Dragão,Derrote Dragão Negro Ancião @1,Derrotar Dragão Negro Ancião
1213,Material de energia estela,Minerar 100 #L#cfa7a0fminas de energia estrela#n@1,Minerar #cfa7a0fmina de energia estrela
1214,Armazém de Armas,Fundir 500 #L#cfa7a0fMithril#n@1,Fundir #cfa7a0fMithril
1215,Para sempre um,Minerar 20 #L#cfa7a0fmina de ouro de tungstênio#n@1,Minerar #cfa7a0fmina de ouro de tungstênio
1216,Frango Assado Delicioso,Fazer 100 #L#cfa7a0ffrangos assados no balde família#n@1,Fazer #cfa7a0ffrango assado no balde família
1217,Rei do massa,Fazer 50 #L#cfa7a0fmacarrões de carne assado#n@1,Fazer #cfa7a0fmacarrão de carne assado
1218,O ouro também pode comer?,Fazer 50 #L#cfa7a0falimentos perfumados#n@1,Fazer #cfa7a0falimento perfumado
1219,,,
1220,,,
1221,Preciso de algumas pedras,"#cfa7a0fColete blocos de pedra#n ou #cfa7a0fprocessar uma rocha#n para obter #L#cfa7a0fpedra#n@1#r (Pressione e segure o bloco de pedra para coletar, mochila-desmantelamento de rochas na interface de processamento)",Coletar#cfa7a0fpedras no chão
1222,Mais materiais,Cortar de árvores para #L#cfa7a0fgalhos finos#n@1#r (Prensa longa em galhos para coletar),Pegue #cfa7a0fgalhos finos pelos árvores
1223,O início da idade da pedra!,"Use pedras e galhos finos para fazer #L#cfa7a0fpicareta de pedra#n@1#r (abra a mochila, selecione a etiqueta à esquerda para fazer)",Fazer #cfa7a0fpicareta de Pedra
1224,Armas do homem primitivo,"Usar madeira para fazer  bastão#r (é perigoso à noite, você deve usar armas para se proteger)",Fazer #cfa7a0fbastão
1225,Caçador,Derrote as pessoas selvagens que assombram a noite @1#r (Oh? Você quer ser um caçador?),Derrota #cfa7a0fHomem Javali
1226,Comece uma boa vida~,Use pedras e galhos finos para fazer #L#cfa7a0fmachado de pedra#n@1#r (Posso usá-lo para fazer uma casa primeiro?),Abrir a mochila para fazer um #cfa7a0fmachado de pedra
1227,Lenhador,"Com um machado de pedra na mão, encontre uma árvore e destrua-a! Coletar madeiras (uma fonte de riqueza e prosperidade)",Cortar árvores para coletar #cfa7a0fmadeira
1228,Fogueira,"Fazer #L#cfa7a0ffogueira#n@1#r com pedras e madeiras (À noite, a luminosidade e o calor dão uma sensação de segurança)",Fazer #cfa7a0ffogueira
1229,"Churrasco, legal!","Assar carne crua sobre uma fogueira, ganhe #L#cfa7a0fcarne de porco cozida#n@1#r (Me sinto cheio de força depois de comer!)",#cfa7a0fChurrasco
1230,Cortar a grama,Cortar grama para obter um punhado de ervas daninhas#n@1#r (Funciona bem para empacotar coisas),Coletar #cfa7a0faum punhado de ervas daninhas
1231,Luz na escuridão!,Use galho fino e um punhado de ervas daninhas para fazer #L#cfa7a0ftocha ardente#n@1#r (A tocha simples só arde por um curto período de tempo),Fazer #cfa7a0ftocha ardente
1232,Pedreiro,"As rochas estão em sua maioria escondidas abaixo da superfície e são cavadas com picaretas de pedra, obter #L#cfa7a0frochas#n@1#r (Parece que a maioria das coisas precisa usar rochas)",Minirar #cfa7a0fblocos de rocha no subsolo
1233,Artesão,"Usar madeira e pedra para fazer uma #L#cfa7a0fmesa de artesanato incompleta#n@1 (Mesa de artesanato indispensável para viagem! Uau, pode fazer mais itens)",Fazer #cfa7a0fmesa de artesanato incompleta
1234,Fabricante de mesa de fundição,Usar pedras e blocos de solo para fazer #L#cfa7a0fmesa de fundição#n@1#r (Funda vários minérios e faça ferramentas de metal!),Fazendo uma #cfa7a0fmesa de fundição na mesa do artesão
1235,Primeiro passo para um chef,Use pedras para fazer #L#cfa7a0fpote de pedra#n@1#r na mesa de artesanato (pode produzir alimentos deliciosos),Fazer #cfa7a0fpanela de pedra na mesa de artesanato
1236,Coma para se manter forte,"Use farinha de milho para fazer #L#cfa7a0fmacarrão#n@1#r em uma panela de pedra (Lembre-se de colocar a panela de pedra na fogueira, pois só um estômago cheio lhe dará força para trabalhar!)",Fazar #cfa7a0fmacarrão na panela de pedra
1237,Início da idade do bronze!,Mineração de #L#cfa7a0fminério de liga de cobre#n@1#r no subsolo com uma picareta de pedra (Veja o que cavei no subsolo!),Coletar #cfa7a0fminério liga de cobre
1238,Nova energia?,Use uma picareta de pedra para reunir #L#cfa7a0fgelos combustíveis#n@1#r no subsolo(às vezes há na superfície e penhascos),Coletar #cfa7a0fgelo combustível
1239,Fundição de Metal: Cobre,Refino de #L#cfa7a0flatão#n@1#r por queima de minério de liga de cobre na mesa de fundição (poderia ser uma ferramenta melhor agora),Fundir para obter #n@1#rlatão
1240,Artesão da Fornalha de Cobre,Use latão para criar #L#cfa7a0fforno de cobre#n@1 na mesa de artesanato,Fazer #cfa7a0fforno de cobre
1241,Ancinho de pedra,"Use pedras e galhos finos para fazer #L#cfa7a0fancinho de pedra#n@1#r (Com ele, você pode cultivar a terra)",Fazer #cfa7a0fancinho de pedra
1242,Rei da Ração,Semeando #L#cfa7a0fsementes de milho#n em terras aráveis@1#r (só pode ser plantado em terras aráveis),Plantar #cfa7a0fmilho
1243,@Null@,@Null@,@Null@
1244,@Null@,@Null@,@Null@
1245,@Null@,@Null@,@Null@
1246,@Null@,@Null@,@Null@
1247,Fundição de Metal: Mithril,Usar minério de Mithril para queimar e refinar #L#cfa7a0fMithril#n@1 na mesa de fundição.,Fundir para obter #cfa7a0fMithril
1248,Construtor de fornos de Mithril,Use Mithril para fazer #L#cfa7a0fornos de Mithril#n@1 na mesa de artesanato,Use a mesa de artesanato para fazer #cfa7a0fforno de ferro
1249,Ferramenta Rúnica!,"Use a tabela de runas para ativar uma pedra rúnica @1#r (ferramentas podem ser ativadas com pedras rúnica eficiente, atacar pedras rúnicas ativa armas, armadura pode ser ativada com pedra rúnica defensiva)",Ativar #cfa7a0fpedra púnica
1250,Fundição de Metal: Titânio,Coloque o minério de liga de titânio em um forno para fundir e refinar para obter #L#cfa7a0fliga de titânio#n@1,Fundir para obter #cfa7a0fliga de titânio
1251,Início da era tecnológica!,"Use liga de titânio e galhos finos para fazer #L#cfa7a0fpicareta de titânio#n@1#r (hora de mineração, comece!)",Fazer #cfa7a0fpicareta de titânio
1252,Não é o mesmo material,"Procure o chip inteligente #L#cfa7a0f na ilha vazia
#n@1#r (Vá e explore muito longe!)",Pegue o#cfa7a0fChip Inteligente
1253,Atualizar Estação Estelar,"Use #L#cfa7a0f
Componentes de atualização da estação estrela #n Atualizar Módulo de Teletransporte Star Station @1#r (Você pode ir para um planeta mais distante somente após a atualização)",Melhoria #cfa7a0fModulo Teletransporte Estação Estelar
1254,Novo Mundo-Flamas,Visite o Flamas#r (é melhor levar roupas à prova de fogo para evitar queimaduras),Ir para #cfa7a0fFlamas
1255,@Null@,@Null@,@Null@
1256,,,
1257,Chave Flamas,Obtenha #L#cfa7a0f Espada Quebrada #n@1#r do Ninho do Dragão #r (Esta é uma das três chaves para ativar o Altar do Vulcão),Obter #cfa7a0fEspada Quebrada
1258,Novo Mundo - Horas,"Visite Horas#r (o ar é rarefeito aqui, então coloque uma máscara de oxigênio!)",Ir para #cfa7a0fHoras
1259,Chefe Horas,Use #L#cfa7a0f Regen Rune #n para ativar o Totem @1#r (há uma surpresa na sala secreta próxima!),Ativar o #cfa7a0fTotem
1260,Broca de Cobre Horas,"Colete Horas Cobre, minério de Celesthium, madeira e pedra de Horas para fazer #L#cfa7a0fbroca de cobre Horas#n@1#r (Ouvi dizer que o planalto e a ilha flutuante têm o brilho encantador do cobre Horas)",Fazer #cfa7a0fbroca de cobre Horas
1261,Gancho de Jato,"Colete Horas Cobre, bloco Gravidade Horas, Pedaço de Gravidade e mina de energia estrela para fazer #L#cfa7a0fgancho de jato#n@1#r (pode fazer você voar sobre as paredes)",Fazer #cfa7a0fgancho de jato
1262,Invocador do Gigante Antigo,Invoque e derrote o Gigante Antigo em Horas@1#r (você precisa de bloco de tungstênio/bloco de âmbar/bloco de cobre Horas/bloco Gravidade Horas para ser invocado em 4 quadrados próximos ao núcleo do totem),Derrote #cfa7a0fgigante antigo
1263,Chave Horas,Derrote o Gigante Antigo para obter o #L#cfa7a0f Olho do Gigante #n@1#r (esta é uma das três chaves para ativar o altar do vulcão),Obter #cfa7a0fOlhos de Gigante
1264,Criador da Árvore Sagrada,"Encontrar um espaço e cavar um buraco, plante-o! Planta isso!@1#r (você pode pegar uma das três chaves no topo da árvore sagrada)",Planta #cfa7a0fárvore sagrada
1265,Fruta Sagrada,Colete o núcleo da árvore sagrada no topo do tronco sagrado para obter a #L#cfa7a0f Fruta sagrada #n@1#r (esta é uma das três chaves para ativar o altar do vulcão),Coletar #cfa7a0fFruta Sagrada
1266,Quem não arrisca não petisca,"Reúna as três chaves de Miras, Horas e Flamas e ative o altar na área do vulcão @1#r (entre na entrada do habitat do fantasma vazio)",Ativar #cfa7a0fAltar do Vulcão
1267,Salvador!,Derrote o Fantasma do Vazio @1,Derrote #cfa7a0fVoid Fantasma
1268,Batata doce,Semeando batata doce em terras aráveis para obter #L#cfa7a0fbatatas deces#n@1,Cultivar #cfa7a0fbatatas doces
1269,Fazer purê de batata doce,Use batatas doces para fazer#L#cfa7a0fpurê de batata doce#n@1  na panela de pedra,Fazer #cfa7a0fpurê de batata doce
1270,Batatas fritas!,"Use purê de batata doce, flor de dracaena e couro para cozinhar na panela de pedra para obter #L#cfa7a0fbatatas fritas#n@1",Fazer #cfa7a0fBatatas Fritas
1271,Obter carne de vaca,Corretar uma vaca para obter #L#cfa7a0fcarne de vaca#n@1,Obter #cfa7a0fcarne de vaca
1272,Carne de vaca,Cozinhe a carne de vaca sobre uma fogueira para obter o #L#cfa7a0fcarne de vaca assada#n@1,Cozinhe #cfa7a0fcarne de vaca
1273,Macarrão de Churrasco,"Use macarrão, flores de estrelas, carne de vaca assada para fazer #L#cfa7a0fMacarrão de Churrasco#n@1",Fazer #cfa7a0fMacarrão de Churrasco
1274,Proteína,Alimentar uma galinha para obter #L#cfa7a0fovos#n@1,Pegar #cfa7a0fovos
1275,Palitos de cantalupo,Use xarope de frutose engarrafado e cantalupo para fazer #L#cfa7a0ftorta de cantalupo#n@1,Fazer #cfa7a0ftorta de cantalupo
1276,Feliz festa~,"Usar leite engarrafado, batata doce, carne de fango e farinha de milho para fazer #L#cfa7a0fpizza#n@1",Fazer #cfa7a0fpizza de carne assado
1277,Cereja,Coletar de #L#cfa7a0fcerejas#n@1 da árvore,Pegar #cfa7a0fcereja
1278,Bandeja de frutas,"Use Fatia de Melancia, Tigela e Frutas Frescas para fazer uma #L#cfa7a0f Bandeja de Frutas Frescas #n@1",Fazer #cfa7a0f Bandeja de Frutas Frescas
1279,Chef Imperial,Obtenha o título automaticamente após completar as tarefas anteriores,Complete a #cfa7a0fRealização da série de preparação de alimentos
1280,Defenda-se contra inimigos poderosos,Usar madeira e galhos para fazer #L#cfa7a0fporta de madeira leve#n@1,Fazer #cfa7a0fporta de madeira leve
1281,Observando as estrelas pela janela,Usar madeira e galhos para fazer #L#cfa7a0fjanela de madeira#n@1,Fazer #cfa7a0fjanela de madeira
1282,Pigmento vermelho,Usar cereja para fazer #L#cfa7a0fpigmento vermelho#n@1,Fazer #cfa7a0fpigmento vermelho
1284,Ferroviário,Usar Mithril e rochas para fazer #L#cfa7a0fnodos orbitais#n@1,Fazer #cfa7a0fnodos orbitais
1285,Montanha-russa! VAI!,"Usar Mithril, madeira e bloco fluorescente para fazer #L#cfa7a0fmotor de montanha-russa#n@1",Fazer a #cfa7a0fcmotor de montanha-russa
1286,Tomando banho de sol,Apanhar #L #cfa7a0fcampânula #n@1 nas planícies,Pegar #cfa7a0fcampânula
1287,Princesa herdeira,Use três flores diferentes para fazer uma #L#cfa7a0f Coroa de flores #n@1,Faça o #cfa7a0fCoroa de Flores
1288,Belo dia,Esta tarefa é automaticamente concluída quando a pré-tarefa é concluída,Concluir a #cfa7a0fConquistas da Série Noções Básicas de Artesanato
1289,Artesão de runas intermediárias,Use Runas Intermediárias para incrustação @ 1,Incrustada #cfa7a0fPedra Rúnica Intermediária
1290,Artesão Rúnico Superior,Use Runas Avançadas para incrustação @ 1,Incrustada #cfa7a0fPedra Rúnica Avançada
1291,Colecionadores de runas,Obtenha o título automaticamente após completar as tarefas anteriores,Conclua a conquista #cfa7a0fRuna de Pedra
1292,Aventureiro,Usar Mithril e galho para fazer #L#cfa7a0fespada de ferro#n@1,Complete a #cfa7a0fConquistas da Série Mosaico
1293,Bravo piqueiro,Usar latão e galhos para fazer #L#cfa7a0flança perfurante#n@1,Faça #cfa7a0flança perfurante
1294,Ceifador,Use lingotes de liga de titânio e barras de madeira para fazer #L#cfa7a0f Ceifeira #n@1,Faça #cfa7a0fCeifador de Titaneo
1295,Espadachim,"Usar ouro de tungstênio, gravidade de Horas e barras de  latão para fazer uma #L#cfa7a0fespada de energia#n@1",Fazer #cfa7a0fespada de energia
1296,Explorador,"Use Mithril, Couro e Fios de Seda para fazer #L#cfa7a0f Arco de Mithril #n@1",Fazer #cfa7a0fArco de Mithril
1297,Grande Mestre,Use vara de madeira e núcleo de cristal comum para fazer o #L#cfa7a0fbastão ordinário#n@1,Fazer #cfa7a0fBastão Ordinário
1298,Mestre das Armas,Obtenha o título automaticamente após completar as tarefas anteriores,Complete #cfa7a0fConquista Série Armas de Criação
1299,Capacete de Cobre,Usar latão e couro para fazer um #L#cfa7a0fCapacete de cobre#n@1,Fazer #cfa7a0fCapacete de cobre
1300,Capacete de Mithril,"Use Mithril, latão e couro para fazer #L#cfa7a0fcapacete de Mithril#n@1",Fazer #cfa7a0fcapacete de Mithril
1301,Capacete de titânio,"Use Mithril, titânio e couro para fazer #L#cfa7a0fcapacete de titânio#n@1",Fazer #cfa7a0fcapacete de titânio
