ID,名字,描述
26001,Defensa corporal (Nível 1),Dano corporal diminui em 25%.
26002,Defensa corporal (Nível 2),Dano corporal diminui em 50%.
26003,Defensa corporal (Nível 3),Dano corporal diminui em 75%.
27001,Defesa à longa distância (Nível 1),Dano à distância diminui em 25%.
27002,Defesa à longa distância (Nível 2),Dano à distância diminui em 50%.
27003,Defesa à longa distância (Nível 3),Dano à distância diminui em 75%.
28001,Defensa de explosão (Nível 1),Dano de explosão diminui em 25%.
28002,Defensa de explosão (Nível 2),Dano de explosão diminui em 50%.
28003,Defensa de explosão (Nível 3),Dano de explosão diminui em 75%.
29001,Resistência a Queimadura (Nível 1),Dano de chamas diminui em 25%.
29002,Resistência a Queimadura (Nível 2),Dano de chamas diminui em 50%.
29003,Resistência a Queimadura (Nível 3),Dano de chamas diminui em 75%.
30001,Resistência contra veneno (Nível 1),Dano de veneno diminui em 25%.
30002,Resistência contra veneno (Nível 2),Dano de veneno diminui em 50%.
30003,Resistência contra veneno (Nível 3),Dano de veneno diminui em 75%.
31001,Resistência Caos (Nível 1),Reduz o dano escuro recebido em 25%.
31002,Resistência Caos (Nível 2),Reduz o dano escuro recebido em 50%.
31003,Resistência Caos (Nível 3),Reduz o dano escuro recebido em 75%.
32001,Resistência à queda (Nível 1),Dano de queda diminui em 25%.
32002,Resistência à queda (Nível 2),Dano de queda diminui em 50%.
32003,Resistência à queda (Nível 3),Dano de queda diminui em 75%.
33000,Em chamas nível 0,Cause 3 de dano a cada 1 segundo.
33001,Em Chamas (Nível 1),Causa 5 de dano por seg.
33002,Em Chamas (Nível 2),Causa 10 de dano por seg.
33003,Em Chamas (Nível 3),Causa 15 de dano por seg.
33004,Em Chamas (Nível 4),Causa 20 de dano por seg.
33005,Em Chamas (Nível 5),Causa 25 de dano por seg.
34001,Envenenado (Nv.1),Causa 5 de dano por seg.
34002,Envenenado (Nv.2),Causa 10 de dano a cada 1 segundo.
34003,Envenenado (Nv.3),Causa 15 de dano a cada 1 segundo.
35001,Escuridão (Nv.1),Causa 10 de dano por seg.
35002,Escuridão (Nv.2),Causa 10 de dano por seg.
35003,Escuridão (Nv.3),Causa 10 de dano por seg.
36001,Intoxicação Alimentar (Nv.1),Você sente mais fome e a velocidade de sua fome aumenta em 25%.
36002,Intoxicação Alimentar (Nv.2),Você sente mais fome e a velocidade de sua fome aumenta em 50%.
36003,Intoxicação Alimentar (Nv.3),Você sente mais fome e a velocidade de sua fome aumenta em 75%.
37001,Respirar de água (baixo),Possui habilidade de respirar embaixo da água!
37002,Respirar de baixo da água (intermediário),Possui habilidade de respirar embaixo da água!
37003,Repirar de baixo da água (avançado),Possui habilidade de respirar embaixo da água!
38001,Tontura! (Nível 1),"Oh, estou em êxtase"
38002,Tontura! (Nível 2),"Oh, pareço estar em êxtase"
38003,Tontura! (Nível 3),"Oh, eu já estou em êxtase"
39001,Tempestade (Nível1),Presente enviado pelo Vovô do Ano Novo!
39002,@Null@,@Null@
39003,@Null@,@Null@
40001,Eu estou grandificado (Nível 1),O mundo pare estar brilhando!
40002,@Null@,@Null@
40003,@Null@,@Null@
41001,Eu estou minificado (Nível 1),O mundo pare estar se expandindo!
41002,@Null@,@Null@
41003,@Null@,@Null@
42001,Bolhas (Nível 1),"Preso em uma bolha, sinto-me leve como uma pena."
42002,Bolhas (Nível 2),"Preso em uma bolha, sinto-me leve como uma pena."
42003,Bolhas (Nível 3),"Preso em uma bolha, sinto-me leve como uma pena."
43001,Pulo (Nível 1),"Preso em uma bolha, sinto-me leve como uma pena."
43002,@Null@,@Null@
43003,@Null@,@Null@
44001,Veneno de Abelha (Nível 1),Envenenamento contínuo. Inchaço na cabeça.
44002,@Null@,@Null@
44003,@Null@,@Null@
45001,Congelado (Nível 1),O frio fará com que você se mova lentamente
45002,Congelado (Nível 2),O frio fará com que você se mova lentamente
45003,Congelado (Nível 3),O frio fará com que você se mova lentamente
46001,Enraizado (Nível 1),"Você sente que seu pé está enraizado, e você está tomando dano"
46002,@Null@,@Null@
46003,@Null@,@Null@
47001,Queimando (Nível 1),"Hmmm, cheira a churrasco, Dói!"
47002,Queimando (Nível 2),"Hmmm, cheira a churrasco, Dói!"
47003,@Null@,@Null@
48001,@Null@,@Null@
48002,@Null@,@Null@
48003,@Null@,@Null@
49001,@Null@,@Null@
49002,@Null@,@Null@
49003,@Null@,@Null@
50001,Recuperação rápida da vida (Nível 1),Recuperar 15 vidas por 5s.
50002,Recuperação rápida da vida (Nível 2),Recuperar 30 vidas por 5s.
50003,Recuperação rápida da vida (Nível 3),Recuperar 40 vidas por 5s.
50004,Recuperação rápida da vida (Nível 4),Recuperar 50 vidas por 5s.
51001,Recuperação rápida da vida (Nível 5),Recuperar 75 vidas por 30s.
51002,Recuperação rápida da vida (Nível 2),Recuperar 60 vidas por 12s.
52001,Poder misterioso do cogumelo (Nível 1),Recuperar 5 HP por segundo
52002,Poder misterioso do cogumelo (Nível 2),Perder 5 HP por segundo
52003,@Null@,@Null@
53001,Poder misterioso do cogumelo (Nível 1),Aumento de 25% na capacidade de mineração
53002,Poder misterioso do cogumelo (Nível 2),Capacidade de escavação reduzida em 25%
53003,@Null@,@Null@
54001,Imune à Toxina,Imunidade a Toxinas
54002,@Null@,@Null@
54003,@Null@,@Null@
55001,Pacote detox!,Poderia ser... um inseticida!
55002,@Null@,@Null@
55003,@Null@,@Null@
56001,@Null@,@Null@
56002,@Null@,@Null@
56003,@Null@,@Null@
57001,@Null@,@Null@
57002,@Null@,@Null@
57003,@Null@,@Null@
58001,@Null@,@Null@
58002,@Null@,@Null@
58003,@Null@,@Null@
59001,@Null@,@Null@
59002,@Null@,@Null@
59003,@Null@,@Null@
60001,Envenenado (Nível 1),"Causa 5 de dano a cada 1,2 segundos."
60002,Envenenado (Nível 2),Causa 5 de dano por seg.
61001,Ataque de iniciante,Aumenta grandemente dano de ataque melee.
62001,Defesa corporal,Dano corporal diminui em 100%.
63001,Ar alienígena,Gás venenoso desconfortável
63002,@Null@,@Null@
63003,@Null@,@Null@
64001,Veneno extraterrestre,Os pulmões encheram-se de gás venenoso e continuaram a sofrer lesões!
64002,@Null@,@Null@
64003,@Null@,@Null@
65001,Oxigênio Instável,Área de conforto por agora.
65002,Oxigênio Estável,"Ahhh, área reconfortante onde ninguém fuma"
65003,Oxigenio Continuo,"Ahhh, área reconfortante onde ninguém fuma"
66001,Oxigênio Instável,"Você pode respirar, mas isso não cheira tão bem"
66002,@Null@,@Null@
66003,@Null@,@Null@
67001,Guarda Rúnica de Regeneração,Runa de Regeneração está protegendo você por um tempo.
67002,Oxigênio contínuo,"Ahhh, área reconfortante onde ninguém fuma"
67003,@Null@,@Null@
68001,Intoxicação Alimentar (Nível 1),Você está com mais fome ainda.
68002,@Null@,@Null@
68003,@Null@,@Null@
69001,@Null@,@Null@
69002,@Null@,@Null@
69003,@Null@,@Null@
70001,Futebol-Sem bola,Capaz de defender e roubar
70002,Futebol-Com bola,Capaz de chutar e fazer chute de bicicleta
70003,@Null@,@Null@
71001,Envenenamento por frango mutante,Frango foi envenenado por causa da alimentação de mutação.
72001,Basquete-Sem Bola,"Sem bola: você pode roubar, impedir e bloquear quando não houver bola na mão.
Clique esquerdo: roubar. Roubar a bola de basquete do seu alvo.
Botão direito do mouse: dificultar. Segure seu oponente de volta.
Espaço: Bloco. Salte e bata palmas no ar"
72002,Basquete-Driblar,"Drible: Você pode passar, atirar, correr quando segura a bola.
Clique esquerdo: Passar. Passe a bola para seu companheiro de equipe.
Clique com o botão direito: Atire. Acumule energia e atire na cesta. Deixe a barra de acumulação permanecer na área amarela #cfa7a0f#n, com maior probabilidade de pontuação.
Espaço: Arrancada. Corra uma distância na direção atual."
72003,Ação,Trocar a @1 ação do jogador
73001,Queimando,"Sob um ambiente muito quente, extremo desconforto"
73002,Adapte-se à queima,"Usar equipamento resistente ao calor, imune a ambientes muito quentes"
74001,Oxigênio baixo,@Null@
75001,Congelando,"Em ambiente de congelamento, desconforto extremo"
76001,Diarréia,@Null@
77001,Sangramento,"Ah, eu não posso parar! Onde está o médico !"
77002,Sangramento amaldiçoado,Para agora! Esta pedra não está indo bem.
78001,Sobressalente,
79001,Taxa de EXP,@Null@
80001,Descanso,@Null@
81001,Pernas fortes,Acordar com pernas fortes
82001,Recuperar Vigor,@Null@
82002,Recuperar Vigor,@Null@
82003,Recupere Vigor,@Null@
83001,Recuperar Vigor - Inflitrar,@Null@
83002,Recuperar Vigor - Inflitrar,@Null@
83003,Recuperar Vigor - Inflitrar,@Null@
84001,Expanda a resistência,@Null@
84002,Expanda a resistência,@Null@
84003,Expanda a resistência,@Null@
85001,HP máx.,@Null@
85002,HP máx.,@Null@
85003,HP máx.,@Null@
86001,Velocidade de Movimento - Explosão,@Null@
86002,Velocidade de Movimento - Explosão,@Null@
86003,Velocidade de Movimento - Explosão,@Null@
87001,Reduza a exaustão de resistência - Bloco de escavação,@Null@
87002,Reduza a exaustão de resistência - Bloco de escavação,@Null@
87003,Reduza a exaustão de resistência - Bloco de escavação,@Null@
88001,Reduzir a exaustão da resistência - correr (pular),@Null@
88002,Reduzir a exaustão da resistência - correr (pular),@Null@
88003,Reduzir a exaustão da resistência - correr (pular),@Null@
89001,Reduza a exaustão do vigor - use ferramentas de carregamento,@Null@
89002,Reduza a exaustão do vigor - use ferramentas de carregamento,@Null@
89003,Reduza a exaustão do vigor - use ferramentas de carregamento,@Null@
90001,Aumente a recuperação de HP,@Null@
90002,Aumente a recuperação de HP,@Null@
90003,Aumente a recuperação HP,@Null@
91001,Bênção da Árvore Sagrada,"Consuma o fruto da Árvore Sagrada, você sente poder ilimitado dentro de você"
92001,Presente da nuvem do arco-íris,"Receba Presente da nuvem do arco-íris, aumente a altura do salto, reduza o dano de queda"
93001,Exaustão,Exigir consumir alimentos ou ficar parado para recuperar a resistência e se livrar da exaustão
93002,Colapso,O corpo está desmoronando. Coma alguma comida para restaurar sua força!
94001,Presente Inicial,@Null@
95001,Vazio,"Sua resistência está sendo roubada pelo Fantom, cuidado!"
96001,O poder das estrelas,@Null@
97001,O poder das estrelas está esfriando,O poder da energia estelar é muito forte e o corpo humano não pode suportar muito do poder da energia estelar em um curto período de tempo.
98001,Balala Transformação em Magia,Poder de Balala - Magia de transformação
98002,Balala Transformação em Magia,Poder de Balala - Magia de transformação
98003,Balala Transformação em Magia,Poder de Balala - Magia de transformação
98004,Balala Transformação em Magia,Poder de Balala - Magia de transformação
98005,Balala Transformação em Magia,Poder de Balala - Magia de transformação
98006,Balala Transformação em Magia,Poder de Balala - Magia de transformação
98007,Balala Transformação em Magia,Poder de Balala - Magia de transformação
98008,Balala Transformação em Magia,Poder de Balala - Magia de transformação
99001,Eclipse lunar,@Null@
100001,Incendiar,Perder 3 HP por segundo
101001,Poluição (Nível 1),Perder 2 vidas por seg.
101002,Poluição (Nível 2),Perder 5 vidas por seg.
101003,Poluição (Nível 3),Perder 10 vidas por seg.
101004,Poluição (Nível 4),Perder 15 vidas por seg.
101005,Poluição (Nível 5),Perder 20 vidas por seg.
102001,Fluorescente,"Tornou-se belamente Fluorescente, mas chamou a atenção de alguns monstros e foi atacado."
103001,Preste atenção,"Dormi bem ontem à noite e, quando acordei, descobri que estava muito focado na mineração."
104001,Olhos Aguçados,Eu dormi bem e minha visão estava muito melhor.
105001,Recarga da habilidade de ressurreição,As habilidades infinitas da Laura entram no cooldown e não continuarão desencadeadas por 5 minutos
105002,Recarga da habilidade de ressurreição 2,As habilidades infinitas da Laura entram no tempo de resfriamento e não continuarão desencadeadas por 3 minutos
106001,Humor para acordar,Nunca mexa com alguém que tenha Humor para acordar
107001,Tonto,"Estou sonolento, preciso desacelerar."
108001,Torcicolo,"Ontem à noite, minha posição de dormir não era muito boa, meu pescoço estava rígido e tive que evitar exercícios extenuantes."
110001,Preso!,Você está preso e recebe dano com o tempo.
200001,Queimando (Nível 1),Sofre 15 de dano de chamas por seg.
200002,Queimando (Nível 2),Sofre 30 de dano de chamas por seg.
200003,Queimando (Nível 3),Sofre 40 de dano de chamas por seg.
200004,Queimando (Nível 4),Sofre 60 de dano de chamas por seg.
201001,Caos (Nível 1),Recebe 30 de dano de caos por seg.
201002,Caos (Nível 2),Recebe 5 de dano de caos por seg.
202001,Monstro Nian está com medo,Os fogos de artifício assuma os monstros do Ano Novo!
202002,@Null@,@Null@
202003,@Null@,@Null@
203001,Controle de Vazio,"Sob o controle do nulo Phantom, é difícil sair; Acelere e escape!"
203002,@Null@,@Null@
203003,@Null@,@Null@
204001,Proteção de Vazio,Reduz o dano de longo alcance tomado em 75%.
204002,@Null@,@Null@
204003,@Null@,@Null@
205001,Fantasma invencível,"Fantasma do Vazio abre seu escudo invencível, imune a todos os danos"
205002,@Null@,@Null@
205003,@Null@,@Null@
206001,Dano Corporal Imune,Reduz dano corporal recebido em 90%.
206002,Dano Corporal Imune,Reduz dano corporal recebido em 90%.
206003,Dano Corporal Imune,Reduz dano corporal recebido em 90%.
207001,Dano a Distância Imune,Reduz dano a distancia recebido em 90%.
207002,Dano a Distância Imune,Reduz dano a distancia recebido em 90%.
207003,Dano a Distância Imune,Reduz dano a distancia recebido em 90%.
208001,Dano explosivo Imune,Reduz dano explosivo recebido em 90%.
208002,Dano explosivo Imune,Reduz dano explosivo recebido em 90%.
208003,Dano explosivo Imune,Reduz dano corporal recebido em 90%.
209001,Posse do CHEFE,@Null@
210001,Extração de Vazio,"Quando o Fantasma do Vazio extrai a energia do alvo, o dano que ele recebe será reduzido em 50%"
220001,Aumente a velocidade do movimento,Aumenta a velocidade da montagem básica em 20%
220002,Velocidade de Movimento de Montagem - Explosão Contínua,Aumenta a velocidade da montagem básica em 20%
230001,Atordoar Nível 1,"Foi atordoado, sofre dano ao longo do tempo."
230002,Ilusão Nível 1,Cai na fantasia
240001,O poder da música: levante o seu espírito,Cura 2 HP por segundo
250001,O poder da música: enfraquecer,Perde 2 HP por segundo
260001,Ilusão Nível 1,Cai na fantasia
270001,Choque Nível 1,Perde 5 HP por segundo
280001,Tempestade de areia!,Esconda rápido! A tempestade de areia está chegando!
280002,Contra tempestades de areia,Sem entupimento em tempestades de areia.
290001,Aumento do escudo defensivo,"Sólido como uma rocha, não há nada a temer."
998001,Corrida Veloz,
999001,Continue explorando!,"Protegido de qualquer dano, mas desaparece se um ataque for feito ou um item for usado."
999002,Proteger Ressurreicao,"No tempo de proteção da ressurreição, sem nenhum dano, quando o ataque ativo é cancelado."
1000001,Aumenta a velocidade em 100%,Aumenta a velocidade em 100%.
1000002,Acelerar 1000%,@Null@
1000003,Desacelerar,Velocidade de movimento diminui em 75%
1001000,@Null@,@Null@
1001001,Observador,@Null@
1001002,@Null@,@Null@
1001003,@Null@,@Null@
1002001,Infecção de vírus,O vírus está se espalhando pelo seu corpo!
1002002,Intensificação de Vírus,Infectado com um vírus e ganhe grande poder.
1002003,@Null@,@Null@
1003001,Virar um frango? (Nível 1),Ooh ... ooh ... (eu me tornei uma garota?)
1003002,Virar um frango? (Nível 2),Ooh ... ooh ... (eu me tornei uma garota?)
1003003,@Null@,@Null@
1004001,Um boi? (Nível 1),Muu…muuu (fui transformado em um boi?)
1004002,Um boi? (Nível 2),Muu…muuu (fui transformado em um boi?)
1004003,@Null@,@Null@
1005001,Um cordeiro? (Nível 1),Meeeh…meeh (fui transformado em um carneiro?)
1005002,Um cordeiro? (Nível 2),Meeeh…meeh (fui transformado em um carneiro?)
1005003,@Null@,@Null@
1006001,Um demônio? (Nível 1),Pegadinha do Aniversário de Mini World (fui transformado em um demônio?)
1006002,Um demônio? (Nível 2),Pegadinha do Aniversário de Mini World (fui transformado em um demônio?)
1006003,@Null@,@Null@
1007001,Um Tonton? (Nível 1),Oink! Oink! (fui transformado em um Tonton?)
1007002,Um Tonton? (Nível 2),Oink! Oink! (fui transformado em um Tonton?)
1007003,@Null@,@Null@
1008001,Um Dango? (Nível 1),Coo coo coo? (Eu me tornei um Dango?)
1008002,Um Dango? (Nível 2),Coo coo coo? (Eu me tornei um Dango?)
1008003,@Null@,@Null@
1009001,Escudo de energia,Escudo (50 HP)
1009002,@Null@,@Null@
1009003,@Null@,@Null@
1009004,Fogo do Inferno,Causa 1 de dano por seg.
1009005,Fogo do Fantasma,Causa 2 de dano por seg.
1009006,Desacelerar,Velocidade de movimento é reduzida por 3 segundos
1009007,Aceleração de Coleta de Membros,A velocidade de coleta foi aumentada em 10%.
1010001,Intensificação de Vírus,Infectado com um vírus e ganhe grande poder.
1011001,Aumento de danos corporal,Dano corpo a corpo aumentado em 5%.
1012001,Aumento de dano de alcance,Dano à distância aumentado em 5%.
1013001,Roda do Sol,Escudo (HP20)
1014001,Imunidade de sangramento,As plaquetas de repente se tornam muito poderosas!
1015001,Vigilância,"Dormir ao ar livre no deserto sempre parece que algo está me observando, então é melhor armar uma barraca."
1016001,Altamente tóxico,"Isso fará com que a criatura perca vida continuamente e cause paralisia do nervo por um certo período de tempo, o que é muito perigoso."
1017001,Paralisia nervosa (Nível 1),"Estou paralisado, não consigo me mover..."
1017002,Paralisia nervosa (Nível 2),"Estou paralisado, não consigo me mover..."
1018001,Veneno de escorpião (Nível 1),"As toxinas dos escorpiões se tornarão cada vez mais intensas, então tome cuidado!"
1018002,Veneno de escorpião (Nível 2),"As toxinas dos escorpiões se tornarão cada vez mais intensas, então tome cuidado!"
1018003,Veneno de escorpião (Nível 3),"As toxinas dos escorpiões se tornarão cada vez mais intensas, então tome cuidado!"
1018004,Veneno de escorpião (Nível 4),"As toxinas dos escorpiões se tornarão cada vez mais intensas, então tome cuidado!"
1018005,Veneno de escorpião (Nível 5),"As toxinas dos escorpiões se tornarão cada vez mais intensas, então tome cuidado!"
1019001,Desmaio,A consciência gradualmente recua...
1019002,Desmaio(Nível 2),
1019003,Inconsciência Nv. 3,
1020001,Sangrar(Nível 1),"Ah, o sangramento não pode parar! onde está o médico!"
1020002,Sangrar(Nível 2),"Ah, o sangramento não pode parar! onde está o médico!"
1020003,Sangrar(Nível 3),"Ah, o sangramento não pode parar! onde está o médico!"
1020004,Sangrar(Nível 4),"Ah, o sangramento não pode parar! onde está o médico!"
1020005,Sangrar(Nível 5),"Ah, o sangramento não pode parar! onde está o médico!"
1021001,Doença repentina,"De repente sinto algo errado com meu corpo, não consigo controlar meu corpo..."
1022001,Imunidade ao Peixe com algas fluorescentes,Em um estado protegido de todo dano.
1023001,Fiquei preso...,"Você não pode ficar muito tempo nas ervas marinha, a erva está toda amarrada no seu corpo..."
1024001,Pescar,"PC-Pressione e segure o botão direito do mouse para carregar a cana de pesca, clique no botão direito para levantar a cana; Celular-Pressione e segure o botão de pesca para carregar a cana de pesca, clique no botão de pesca para levantar a cana."
1025001,A transformação completa da Guarda do Espírito do Oceano!,"Balala~Guarda do Espírito do Oceano, transforma!"
1026001,Queimado pela fonte termal,A fonte termal é muito quente!!!
1027001,Montaria de Cavalo Marinho,Monte meu grande cavalo marinho e nade no fundo do mar~
1028001,Proteção do Deus do Oceano,"Sendo protegido pelo Deus do Oceano, reduz a probabilidade de ser perturbado por gaivotas ao pescar e reduz a probabilidade de aparecimento de tubarões."
1029001,Abrasador,"Em ambientes abrasadores, seu sangue ferve, aumentando o consumo de resistência, mas aumentando significativamente sua força."
1030001,Calor,"Em ambientes quentes, seu sangue ferve, aumentando o consumo de resistência, mas aumentando sua força."
1031001,Frio,"Em ambientes frios, você se torna tão sólido quanto uma rocha, aumentando o consumo de resistência, mas reduzindo o dano recebido."
1032001,Frígido,"Em ambientes frígidos, você se torna tão sólido quanto uma rocha, aumentando o consumo de resistência, mas reduzindo significativamente o dano recebido."
1033001,Congelado,Congelado e incapaz de se mover. O estado será removido ao receber dano.
1034001,Profundamente Congelado,"Congelado e incapaz de se mover, mas não receberá qualquer dano; irá derreter quando exposto ao calor."
1035001,Mudança de Temperatura ao Longo do Tempo (Teste),
1036001,Mudança de Temperatura Ambiente (Teste),
1037001,Congelado 2,Congelado e incapaz de se mover. O estado será removido ao receber dano.
1037002,Congelado 3,Congelado e incapaz de se mover. O estado será removido ao receber dano.
1038001,Lentidão de Gelo 1,O frio fará com que você se mova lentamente.
1038002,Lentidão de Gelo 2,O frio fará com que você se mova lentamente.
1038003,Lentidão de Gelo 3,O frio fará com que você se mova lentamente.
1039001,Resistente ao Frio,Aumenta a resistência ao frio.
1040001,Resistente ao Calor,Aumenta a resistência ao calor.
1041001,Resistente ao Frio,
1042001,Resistente ao Calor,
1043001,Aumenta o Dano de Gelo (Teste),Aumenta o Dano de Gelo (Teste)
1044001,Recebe Dano de Gelo ao Longo do Tempo (Teste),Recebe Dano de Gelo ao Longo do Tempo (Teste)
1045001,Aumenta o Dano de Gelo Recebido (Teste),Aumenta o Dano de Gelo Recebido (Teste)
1046001,Aumenta o Ataque de Gelo (Teste),Aumenta o Ataque de Gelo (Teste)
1047001,Aumenta a Defesa de Gelo (Teste),Aumenta a Defesa de Gelo (Teste)
1048001,Recebe Dano de Gelo ao realizar uma ação (Teste),Recebe Dano de Gelo ao realizar uma ação (Teste)
1049001,Poder da Queda do Dêmonio,
1050001,Dano de Gelo 1,Você foi atingido por um ataque de gelo. Você sente frio e se move lentamente.
1050002,Dano de Gelo 2,Você foi atingido por um ataque de gelo. Você sente frio e se move lentamente.
1050003,Dano de Gelo 3,Você foi atingido por um ataque de gelo. Você sente frio e se move lentamente.
1050004,Dano de Gelo 4,Você foi atingido por um ataque de gelo. Você sente frio e se move lentamente.
1050005,Dano de Gelo 5,Você foi atingido por um ataque de gelo. Você sente frio e está congelado!
1051001,Autoignição,"Está pegando fogo, sofrendo dano ao longo do tempo."
1052001,Vulnerabilidade,
1060001,Bola de Neve - Sem Bola,Capaz de participar de ações com bola em grupo.
1060002,Bola de Neve - Com Bola,"Capaz de empilhar, carregar e desarmar."
1061001,Imune a efeitos de controle.,Imune a efeitos de controle de gelo.
1062001,Noite Vazia,Você foi infectado pelo vazio!
1069001,Quebra de Resiliência (Monstro),"Quebra a resiliência, fazendo com que não consiga realizar ações por um certo tempo."
1070001,Quebra de Resiliência,"Quebra a resiliência, fazendo com que não consiga realizar ações por um certo tempo."
1071001,Contra-ataque Defensivo (Veneno),Envenena o atacante.
1072001,Apetite Grande,Uma boa noite de sono faz com que você acorde com fome!
1073001,Veneno de Escorpião Defensivo nv. 1,As toxinas do escorpião podem acumular. Tenham cuidado!
1073002,Veneno de Escorpião Defensivo nv. 2,As toxinas do escorpião podem acumular. Tenham cuidado!
1073003,Veneno de Escorpião Defensivo nv. 3,As toxinas do escorpião podem acumular. Tenham cuidado!
1073004,Veneno de Escorpião Defensivo nv. 4,As toxinas do escorpião podem acumular. Tenham cuidado!
1073005,Veneno de Escorpião Defensivo nv. 5,As toxinas do escorpião podem acumular. Tenham cuidado!
