ID,任务名,任务描述,任务追踪
1003003,nemesi minerale,"Elaborazione@item_11012##r con@item_11627# e@item_11006# (con@item_11012# per raccogliere i minerali più velocemente, l'estrazione a mani vuote è troppo dolorosa!)",Lavorazione@item_11012#@1
1003004,Nuova energia?,"Hold@item_11012# dig@item_402# get@item_11201#@1#r (@item_11201# è il combustibile di fusione più comune su Myra, sia sopra che sotto terra, ricordati di prestare attenzione.)",Cattura@item_402#@1
1003005,Minerali nuovi di zecca!,Palmare@item_11012# digging@item_451#@1#r (@item_451# è ampiamente distribuito su Myra e c'è molta produzione sopra e sotto terra),Cattura@item_451#@1
1003006,Processore da tavolo di fusione,"Usa@item_11226# e@item_101# per elaborare@item_802#@1#r (con@item_802# puoi fondere il metallo, è ora di aggiornare lo strumento all'ora)",Lavorazione@item_802#@1
1003007,Metal smelting: Brass,Use fuel to smelt @item_451# in @item_802# to refine @item_11329#@1#r (@item_11329# is a very basic metal with a wide range of uses. It can be used to upgrade tools to improve efficiency),Smelt to get @item_11329#@1
1003008,Strumenti più pratici,"Usa@item_11329# e@item_11006# per elaborare@item_11011#@1#r (devi usare@item_800# durante l'elaborazione. Con@item_11011#, la velocità di mining non può essere la stessa!)",Lavorazione@item_11011#@1
1003009,La prima lezione di sopravvivenza in natura,"Completa tutti i compiti nell'obiettivo ""New Explorer"".#r (Ho imparato i mezzi più basilari di sopravvivenza in natura, è ora di trarre inferenze l'uno dall'altro. I trucchi del fantasma del vuoto non sono stati frantumati, quindi lavora di più!)",Completa tutte le missioni nell'obiettivo Nuovo Esploratore
1004001,L'inizio dell'agricoltura,Usa@item_11627# e@item_11006# per elaborare@item_11032#@1#r (con esso puoi coltivare terreni agricoli),Lavorazione@item_11032#@1
1004002,Coltivazione dei seminativi,"Palmare@item_11032# use@item_100# or@item_101# per trasformarlo in terreno coltivato@1#r (l'estremità del PC si allinea con il quadrato e premere a lungo il pulsante destro, l'estremità mobile premere a lungo il quadrato per coltivare terreno coltivato)",Palmare@item_11032# Coltivazione@1
1004003,Re del grano,Semina@item_11400# su@item_102#@1#r (tieni premuto@item_11400# e fai clic su@item_102# per piantare),Semina@item_11400#@1
1004004,fertilizzazione,"Usare@item_11311#@1 sulle colture#r (@item_11311# può accelerare la crescita della maggior parte delle piante, ma non tutte le fertilizzazioni possono avere successo...)",Usa@item_11311#@1 sulle colture
1004005,Ottimo raccolto!,Vendemmia matura@item_229#@1#r (la prima vendemmia è sempre indimenticabile),Raccolto@item_229#@1
1004006,The first step to be a chef,"Use @item_104# to craft @item_200108#@1#r (@item_800# will be needed when crafting. You can also ignite the bonfire with @item_298#, remember? Place @item_200108# on the @item_1200# you ignited to make more delicious food)",Craft @item_200108#@1
1004007,Preparare le materie prime,Usa@item_229# per elaborare@item_344#@1#r (l'elaborazione deve utilizzare@item_800# .@item_344# è la materia prima di base di molti piatti),Lavorazione@item_344#@1
1004008,Delicious Dish,Cook @item_12502#@1#r (Use @item_344# in @item_200108# and wait for the delicious dish to be prepared),Cook @item_12502#@1 in @item_200108#
1004009,festa,Mangia@item_12502#@1#r (Solo quando sei pieno puoi lavorare sodo!),Cibo@item_12502#@1
1004010,Lo zaino non può tenerlo!,Usa@item_11323# e@item_11006# per elaborare@item_1180#@1#r (gli articoli che non possono entrare nello zaino possono essere riposti nella scatola di immagazzinaggio),Lavorazione@item_1180#@1
1004011,Difendersi da nemici forti,"Usa@item_11323# e@item_11006# per elaborare@item_812# e posizionare@1#r (Dopo che la casa è installata sulla porta, può non solo facilitare l'entrata e l'uscita, ma anche impedire ai mostri di entrare in casa. Ma fai attenzione,@item_812# potrebbe essere distrutto dai selvaggi!)",Processo e luogo@item_812#@1
1004012,fortificazioni,Usa@item_11323# per elaborare@item_821# e posiziona@1#r (tieni@item_821# punto già posizionato@item_821# può essere collegato),Processo e luogo@item_821#@1
1004013,Ingresso e uscita della difesa della città,"Usa@item_11323#,@item_11006# e@item_11227# per elaborare@item_535# e posizionare@1#r (@item_535# può essere collegato con pali di legno, in modo che i mostri non possano entrare nella tua roccaforte a volontà)",Processo e luogo@item_535#@1
1004014,Misteriosa statua di pietra,"Usa@item_104# per elaborare@item_596# e posiziona@1#r (la strana statua di pietra ha una strana sensazione solo guardandola, toccandola potrebbe accadere qualcosa)",Processo e luogo@item_596#@1
1004015,"Ecco, ricomincia da capo","Dai stelle a@item_596# 1#r (fai clic su@item_596# e seleziona ""Dai una stella"", Ramey può riportarti qui in caso di incidente in natura)",Dai stelle a@item_596#@1
1004016,Sopravvivenza nel selvaggio Lezione 2,"Completa tutti i compiti nell'obiettivo ""Imparare senza fine"".#r (Imparato di più sulla sopravvivenza, è ora di andare oltre.)","Completa tutte le attività nell'obiettivo ""Apprendimento senza fine"""
1004017,Fonte di luce naturale,"Crea @item_905# o @item_907#@1#r con @item_837# (una fonte di luce naturale permanente, forse un sostituto per le torce che possono spegnersi)",Crea @item_905# o @item_907#@1
1005001,Pelle dura,"Caccia per ottenere@item_11307#@1#r (devi sconfiggere la bestia wover o la volpe per ottenere@item_11307#, devi guardare attentamente)",Ottieni@item_11307#@1
1005002,Ingranaggio in ottone!,"Elabora e indossa qualsiasi attrezzatura in ottone, come@item_12216#@1#r (dopo aver cambiato l'attrezzatura in ottone, è più resistente alle battute, ahah!)",Elabora e indossa qualsiasi ingranaggio in ottone@1
1005003,Sharper Weapon,"Use @item_11329# and @item_11323# to craft @item_12004#@1#r (With @item_12004#, your combat ability will increase significantly)",Craft @item_12004#@1
1005004,Cattura un ladro,"Sconfiggi gli Apostoli del Vuoto per ottenere@item_11911#@1#r (Void Phantom si affida a questo gruppo di Apostoli per rubare il potere della creazione, devono essere fermati!)",Sconfiggi Void Apostle per ottenere@item_11911#@1
1005005,Aggiorna il tavolo dell'artigiano!,"Aggiorna@item_800# a@item_797#@1#r (handheld@item_11911# clicca sul posto@item_800# per aggiornare,@item_797# può vedere direttamente tutte le ricette di elaborazione)",Palmare@item_11911# Fai clic su@item_800#
1005006,nuovo di zecca,"Fai una riparazione di strumenti o attrezzature@1#r (usa@item_797# o@item_800#, fai clic sulla scrivania dell'artigiano per aprire la pagina, seleziona ""Prop Repair"" a sinistra e inserisci gli elementi che devono essere riparati in esso.)",Esegui una riparazione di strumenti o attrezzature@1
1005007,Migliora l'efficienza di fusione,"Elaborazione@item_799##r con@item_11329# (dopo la sostituzione con una tavola di fusione più avanzata, è possibile fondere più gruppi di minerali contemporaneamente e l'efficienza è raddoppiata)",Lavorazione@item_799#@1
1005008,Minerali più affidabili,"Collect@item_401#@1#r (@item_401# è più difficile di@item_451# e la distribuzione dei minerali è più profonda. Devi scavare qualche strato in più nel terreno per trovarlo, ma non scavare troppo in profondità)",Cattura@item_401#@1
1005009,Fusione del metallo: Mithril,"Smelting ha ottenuto@item_11209#@1#r (con@item_11209#, è possibile elaborare strumenti e attrezzature più durevoli e elaborare più blocchi. Si consiglia di prenotare di più.)",Fusione ottenuta@item_11209#@1
1005010,Strumento Mithril!,Elaborazione@item_11013#@1#r (@item_11013# estrae molto più velocemente di@item_11011# e può usare mosaici di rune per abilità più efficienti),Lavorazione@item_11013#@1
1005011,Il potere della natura,"Elaborazione@item_785#@1#r (Usa@item_785# per dare strumenti, armi o attrezzature intarsiate con rune, ci sono molti tipi di pietre runiche, esploralo sottoterra.)",Lavorazione@item_785#@1
1005012,Stimola il potere delle rune,"Fai un mosaico di rune#r (clicca@item_785# per aprire la pagina, puoi scegliere liberamente tra gli strumenti e le pietre rune sulla sinistra. Prova ancora qualche volta, il mosaico di rune non avrà successo ogni volta. Tuttavia, presta attenzione al potere del mithril o più strumenti possono intarsiare le rune)",Usa@item_785# per un mosaico di rune
1005013,Vai oltre!,"Completa tutte le missioni nell'obiettivo ""Esploratore esperto"".#r (Sei già da solo, continua a rafforzarti e sconfiggi il fantasma del vuoto!)","Completa tutte le missioni nell'obiettivo ""Esploratore esperto"""
1006001,Frammenti del passato,"Raccogliere@item_598 nel sottosuolo per ottenere@item_11205#@1#r (@item_11331# è composto da@item_11205#, ci sono un gran numero di@item_598# sepolti in profondità sotto Mira molto tempo fa)",Raccolta sotterranea@item_598#@1
1006002,Energia Starlink,"Usa@item_11205# per elaborare@item_11331#@1#r (come suggerisce il nome,@item_11331# è il puntello chiave per l'alimentazione della stazione stellare)",Lavorazione@item_11331#@1
1006003,Isola nel cielo?!,"Entra nell'isola ecologica#r su Myra (l'incredibile ecologia su Myra, la superficie è staccata dalla sospensione al cielo, ma è mantenuta in uno stato molto stabile)",Entra nell'ecologia di un'isola vuota
1006004,Commercio estero,"Acquistato da un mercante di isole vuote@item_11334#@1#r (Gli Angelo hanno l'abitudine di raccogliere tesori ovunque nell'universo, e allo stesso tempo amano molto le altezze, dovrebbero essere in grado di trovarli sull'isola vuota. Devono averne molti@item_11334#)",Acquistato da Sky Merchant@item_11334#@1
1006005,L'assemblaggio è completo!,"Elaborazione@item_11335#@1#r (le stazioni stellari su Myra sono fondamentalmente distrutte dal vuoto, anche dopo l'attivazione, possono essere trasmesse solo all'interno del pianeta e devono utilizzare@item_11335# per ripristinare il suo modulo di teletrasporto)",Lavorazione@item_11335#@1
1006006,Restauro Stazione Stellare,"Usa@item_11331# click@item_594#@1 per riattivarlo#r (dopo l'attivazione, la stazione stellare può riconnettersi alla rete di collegamenti stellari, purché si attivino più stazioni stellari, il viaggio sarà molto più facile)",Usa@item_11331# per fare clic su@item_594#@1
1006007,Aggiorna la stazione stellare,Usa@item_11335# click@item_595#@1 per aggiornarlo#r (aggiorna a@item_597# per trasferirlo tra pianeti vicini),Usa@item_11335# fai clic su@item_595#
1006008,Un grande passo nel viaggio sul pianeta,"Completa tutte le missioni nell'obiettivo ""Ingegnere Starlink"".#r (Dopo aver riparato la stazione stellare, puoi andare alla stella della fiamma e alla stella dell'occhio carino e sei un passo più vicino a sconfiggere il fantasma del vuoto.)","Completa tutte le missioni nell'obiettivo ""Ingegnere Starlink"""
1007001,Entra nella foresta pluviale,Entra nella foresta pluviale ecologica#r su Myra (gli alberi della foresta pluviale su Myra sono alti e molto densi e sono pieni di pericoli. È meglio non uscire durante i temporali nella foresta pluviale e essere colpiti da un fulmine non è uno scherzo!),Entra nell'ecologia della foresta pluviale
1007002,Nucleo della foresta pluviale,"Distruggi@item_396# get@item_11601#@1#r (alcuni cristalli occasionalmente precipitano sul tronco degli alberi della foresta pluviale, devi calmarti e cercarli con attenzione)",Ottieni@item_11601#@1
1007003,Chiave antica,"Elaborato con@item_11601# e@item_11329# per ottenere@item_11597#@1#r (@item_11597# è inciso con la lingua dell'antico popolo Mira, registrando il metodo di apertura del ""Tempio della foresta pluviale"")",Elaborazione get@item_11597#@1
1007004,Tempio della foresta pluviale!,"Dopo aver trovato@item_578# nella foresta pluviale, usa@item_11597# click per attivare ed evocare il tempio della foresta pluviale#r (Piuma Serpente Dio è dentro!)",Evoca il tempio della foresta pluviale
1007005,Serpente Piumato,"Sconfiggi il Dio Serpente Piuma#r (La nascita del Dio Serpente Piuma ha avuto origine da un incidente. Il ""Frutto Sacro"" è nascosto in profondità nel suo corpo ed è passato attraverso un numero imprecisato di anni...)",Sconfiggi il serpente piumato
1007006,Seme Sacro,"Ottieni@item_591#@1#r (La chiave del sigillo depositata nel ""Frutto Sacro"" viene tramandata di generazione in generazione attraverso la genetica...)",Ottieni@item_591#@1
1007007,Miracolo della vita,"Pianta@item_591# nella fossa e pianta l'albero sacro@1#r (l'albero sacro è diverso dalle altre piante, non può usare@item_11311# per accelerare la sua crescita, può solo aspettare lentamente)",Pianta@item_591#@1
1007008,"La chiave che simboleggia la ""vita""",Raccogli all'altezza dell'Albero Sacro e ottieni@item_587#@1#r (L'Albero Sacro sovrasta le nuvole e il frutto cresce all'interno del tronco all'altezza. Il processo di raccolta è molto pericoloso e richiede cura),Ottieni@item_587#@1
1007009,Apri le tue ali e vola,"Processo e usura@item_11591#@1#r (Piuma Serpente Le ali e le piume di Dio sono molto forti ma insolitamente leggere, e puoi planare portando@item_11591# sulla schiena)",Lavorazione e usura@item_11591#@1
1007010,Foglie scintillanti,"Raccogli le foglie luminose degli alberi nella foresta pluviale di notte per ottenere@item_11596#@1#r (ricorda, una volta che è giorno, la polvere della luce stellare sulle foglie si dissiperà)",Ottieni@item_11596#@1
1007011,Stregoneria?,"Elaborazione@item_11569#@1#r (se non c'è uno spar incorporato, è solo un bastone di legno)",Lavorazione@item_11569#@1
1007012,Stregoneria!!!,"Elabora qualsiasi bastone@1, come@item_11580##r (ci sono diversi tipi di spar, e i sacerdoti selvaggi si affidano a questi spar per avere una varietà di abilità)",Elabora qualsiasi staff@1
1007013,"Chiamata al sipario! ""Capitolo della vita""","Completa tutte le missioni dell'obiettivo ""Perso nella foresta pluviale""","Completa tutte le missioni dell'obiettivo ""Perso nella foresta pluviale"""
1008001,Arrivare alla stella fiammeggiante,"Prendi la stazione stellare per raggiungere la stella di fiamma#r (la stella di fiamma è il pianeta più vicino alla stella nella galassia, la temperatura superficiale è estremamente alta ed è quasi coperta dalla lava. Devi essere ben preparato prima di andare alla stella di fiamma)",Prendi la stazione stellare per raggiungere la stella di fiamma senza problemi
1008002,Prova del Drago Nero I,"Sconfiggi l'antico drago nero!#r (Il drago nero ha custodito la spada rotta fiammeggiante per un numero imprecisato di anni, ma non ha dimenticato l'accordo che ha fatto con il ""passato"". Se vuoi ottenere la ""spada rotta fiammeggiante"", devi prima passarla. Prova per dimostrare la tua forza al drago nero!)",Sconfiggi l'antico drago nero
1008003,"La chiave che rappresenta il ""coraggio""","Ottieni@item_588##r (Flame Broken Sword ha memorizzato una delle chiavi del sigillo, è essenziale sollevare il sigillo del vulcano)",Ottieni@item_588#
1008004,Difficoltà aumentata!,"Elabora@item_11215#, attiva@item_740#, evoca lava drago nero",Evoca il drago lavico
1008005,Prova del Drago Nero II,"Sconfiggi il drago nero di lava!#r (Il drago nero si incarna in forma di lava per iniziare la seconda prova, sconfiggerlo e diventare più forte!)",Sconfiggi il drago lavico!
1008006,Difficoltà piena!,"Elabora@item_11216#, attiva@item_741#, evoca Chaos Black Dragon",Evoca il Drago Nero del Caos
1008007,Prova del drago nero,"Sconfiggi il caotico drago nero!#r (Il drago nero si è incarnato in una forma caotica per aprire la prova di terzo livello, che è la prova più difficile e richiede una preparazione adeguata.)",Sconfiggi il Drago Nero del Caos!
1008008,Ottenere gusci di granchio Yan,"Sconfiggi Yanyan Crab e ottieni@item_12605#@1#r (Yanyan Crab può sopravvivere in una temperatura così alta della stella di fiamma e persino nuotare nel magma, è inseparabile da questo guscio magico sul suo corpo)",Ottieni@item_12605#@1
1008009,Dotato di zaino ignifugo,Processo e usura@item_12277#@1#r (con@item_12277# puoi resistere al calore della stella di fiamma),Lavorazione e usura@item_12277#@1
1008010,"Chiamata al sipario! ""Capitolo del coraggio""","Completa tutte le missioni dell'obiettivo ""Prova antica""","Completa tutte le missioni dell'obiettivo ""Prova antica"""
1009001,Arrivare a Cute Eye,Prendi la stazione stellare per raggiungere la stella dell'occhio carino#r (la stella dell'occhio carino è l'unico satellite di Myra e la forza attrattiva è molto più piccola di quella di Myra. Sembra un po 'difficile comunicare con un gruppo di creature indigene dall'aspetto unico che vivono su questo pianeta...),Prendi la stazione stellare per raggiungere la stella dell'occhio carino senza problemi
1009002,Dissipare l'erosione del vuoto,"Aiuta gli antichi giganti a sbarazzarsi dell'erosione del vuoto#r (gli antichi giganti sono corrosi troppo profondamente dal vuoto e non possono essere recuperati, l'unico modo è distruggerli.#r bisogno di trovare l'altare, mettere giù il@item_408# accanto al@item_1042#,@item_409#,@item_449#,@item_450# per evocare il antichi giganti)",Aiuta gli antichi giganti a sfuggire all'erosione del vuoto
1009003,"La chiave che rappresenta la ""saggezza""","Ottenuto@item_589#@1#r (@item_589# è stato un importante passo avanti nel campo della vita artificiale per l'antico popolo Myra, che conservava una delle tre chiavi del sigillo della Montagna del Fuoco)",Ottieni@item_589#@1
1009004,"""Ding Ding Avventure""","Sconfiggi il ding dagli occhi carini e ottieni@item_11077#@1#r (il modo per distinguere le creature dagli occhi carini è guardare il loro colore, il colore del ""ding dagli occhi carini"" è bianco, molto spaventoso, ma fai attenzione alle bombe che sputano)",Ottieni@item_11077#@1
1009005,Pietra Xingqi,Usa@item_11077# per ottenere@item_11075#@1#r (devi trovare@item_11090# sulla stella dell'occhio carino prima di@item_11075#),Lavorazione@item_11075#@1
1009006,Attiva il simpatico totem stella occhio,"Usa@item_11075# per attivare@item_1042#@1#r (dopo l'attivazione, è possibile generare un'ampia area di ossigeno e non è necessario preoccuparsi dell'ipossia nell'area dell'ossigeno)",Attiva@item_1042#@1
1009007,Xingtong ore,"Collect@item_445# get@item_11073#@1#r (@item_445# è uno dei minerali unici della stella dell'occhio carino, la trama è molto più dura dell'ottone)",Cattura@item_445# Ottieni@item_11073#@1
1009008,Trapano per pupilla a stella,Elaborazione@item_11016#@1#r (se vuoi elaborare@item_11016# devi prima ottenere@item_11087#),Elaborazione@item_11016#
1009009,Ore viola,"Raccogliere@item_446# per ottenere@item_11074#@1#r (@item_446# è anche uno dei minerali unici di Mengyan Star, ma la resa è estremamente bassa, solo raramente si trova in Mengyan Star Sky Island)",Cattura@item_446# Ottieni@item_11074#@1
1009010,Vola verso il cielo e scappa!,Elaborazione@item_12006#@1#r (se vuoi elaborare@item_12006# devi prima ottenere@item_11088#),Lavorazione@item_12006#@1
1009011,"Chiamata al sipario! ""Capitolo della saggezza""","Completa tutte le missioni nell'obiettivo ""Super'Stone 'Sky Rescue""","Completa tutte le missioni nell'obiettivo ""Super'Stone 'Sky Rescue"""
2001001,Ascia di pietra I,Elaborazione@item_11002#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11627#),Lavorazione@item_11002#@1
2001002,Ascia di pietra II,Elaborazione@item_11002#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11627#),Lavorazione@item_11002#@1
2001003,Ascia in ottone I,Elaborazione@item_11001#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11329#),Lavorazione@item_11001#@1
2001004,Ascia in ottone II,Elaborazione@item_11001#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11329#),Lavorazione@item_11001#@1
2001005,Mithril Axe I,Elaborazione@item_11003#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11209#),Lavorazione@item_11003#@1
2001006,Mithril Axe II,Elaborazione@item_11003#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11209#),Lavorazione@item_11003#@1
2001007,Ascia in titanio I,Elaborazione@item_11004#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11330#),Lavorazione@item_11004#@1
2001008,Ascia in titanio II,Elaborazione@item_11004#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11330#),Lavorazione@item_11004#@1
2001009,Chainsaw Ⅰ,Craft @item_11005#@1#r (Crafted by consuming @item_11203# and @item_11911# mainly),Craft @item_11005#@1
2001010,Chainsaw Ⅱ,Craft @item_11005#@1#r (Crafted by consuming @item_11203# and @item_11911# mainly),Craft @item_11005#@1
2001011,Pala di pietra I,Elaborazione@item_11022#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11627#),Lavorazione@item_11022#@1
2001012,Pala di pietra II,Elaborazione@item_11022#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11627#),Lavorazione@item_11022#@1
2001013,Pala in ottone I,Elaborazione@item_11021#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11329#),Lavorazione@item_11021#@1
2001014,Pala in ottone,Elaborazione@item_11021#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11329#),Lavorazione@item_11021#@1
2001015,Pala Mithril I,Elaborazione@item_11023#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11209#),Lavorazione@item_11023#@1
2001016,Mithril Pala II,Elaborazione@item_11023#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11209#),Lavorazione@item_11023#@1
2001017,Pala in lega di titanio I,Elaborazione@item_11024#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11330#),Lavorazione@item_11024#@1
2001018,Pala in lega di titanio,Elaborazione@item_11024#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11330#),Lavorazione@item_11024#@1
2001019,Tungsten Shovel Ⅰ,Craft @item_11025#@1#r (Crafted by consuming @item_11203# and @item_11911# mainly),Craft @item_11025#@1
2001020,Tungsten Shovel Ⅱ,Craft @item_11025#@1#r (Crafted by consuming @item_11203# and @item_11911# mainly),Craft @item_11025#@1
2001021,Rastrello di pietra I,Elaborazione@item_11032#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11627#),Lavorazione@item_11032#@1
2001022,Rastrello di pietra II,Elaborazione@item_11032#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11627#),Lavorazione@item_11032#@1
2001023,Rastrello in ottone I,Elaborazione@item_11031#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11329#),Lavorazione@item_11031#@1
2001024,Rastrello in ottone II,Elaborazione@item_11031#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11329#),Lavorazione@item_11031#@1
2001025,Mithril Rake I,Elaborazione@item_11033#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11209#),Lavorazione@item_11033#@1
2001026,Mithril Rake II,Elaborazione@item_11033#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11209#),Lavorazione@item_11033#@1
2001027,Righello in lega di titanio I,Elaborazione@item_11034#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11330#),Lavorazione@item_11034#@1
2001028,Righello in lega di titanio,Elaborazione@item_11034#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11330#),Lavorazione@item_11034#@1
2001029,Tungsten Rake Ⅰ,Craft @item_11035#@1#r (Crafted by consuming @item_11203# and @item_11911# mainly),Craft @item_11035#@1
2001030,Tungsten Rake Ⅱ,Craft @item_11035#@1#r (Crafted by consuming @item_11203# and @item_11911# mainly),Craft @item_11035#@1
2001031,Pietra scegliere I,Elaborazione@item_11012#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11627#),Lavorazione@item_11012#@1
2001032,Pietra pick II,Elaborazione@item_11012#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11627#),Lavorazione@item_11012#@1
2001033,Scelta in ottone I,Elaborazione@item_11011#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11329#),Lavorazione@item_11011#@1
2001034,Plettro in ottone II,Elaborazione@item_11011#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11329#),Lavorazione@item_11011#@1
2001035,Mithril Piccone I,Elaborazione@item_11013#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11209#),Lavorazione@item_11013#@1
2001036,Mithril piccone II,Elaborazione@item_11013#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11209#),Lavorazione@item_11013#@1
2001037,Piccone in lega di titanio I,Elaborazione@item_11014#@1#r (principalmente elaborato da materiali di consumo@item_11006# e@item_11330#),Lavorazione@item_11014#@1
