ID,内容
1000071,"Ora va molto meglio, controlliamo le nostre condizioni fisiche."
1000072,"Seguimi e vai avanti. Premi il tasto ""W"" sulla tastiera per andare avanti."
1000073,"Nessun problema andando avanti, ora torniamo un po 'indietro. Premi il tasto ""S"" sulla tastiera per tornare indietro."
1000074,"OK, ora andiamo a sinistra. Prova a premere il tasto ""A"" sulla tastiera."
1000075,"Esatto, finalmente a destra. Fai clic sul tasto ""D"" della tastiera."
1000081,"Sembra che non ci siano grossi problemi con il corpo, proviamo a saltare dopo."
1000082,"Premi questo pulsante ""salta"" per saltare."
1000083,"Anche saltare sembra normale. Poi penso... prova stealth. Premi il pulsante ""stealth"" e puoi entrare in uno stato stealth."
1000091,"Sembra che non ci siano grossi problemi con il corpo, proviamo a saltare dopo."
1000092,"Premi il pulsante ""spazio"" per saltare."
1000093,"Anche saltare sembra normale. Poi penso... prova stealth. Premi e tieni premuto il pulsante ""shift"" per entrare nello stato stealth."
1000101,"Grande, saltare e furtività sono molto normali. Quando rimaniamo furtivi, non cadremo dal bordo del blocco, ricorda."
1000102,"C'è ancora un ultimo elemento da controllare, prova a girare la testa per guardare la mia posizione."
1000103,"Fai attenzione alle mie istruzioni, fai scorrere lo schermo nella mia direzione per girare e quando sarai pronto, inizieremo."
1000104,"Il primo è a sinistra, sono qui, scorri lo schermo a sinistra."
1000105,Poi a destra. Scorri lo schermo verso destra.
1000106,"Ora guardiamo in alto. Scorri lo schermo per scoprire dove sono, hehe."
1000107,Poi c'è il seguente. Riesci a trovarmi?
1000108,"Infine, c'è la parte posteriore. Questa volta il sottoscocca è un po 'più lungo."
1000111,"Grande, saltare e furtività sono molto normali. Quando rimaniamo furtivi, non cadremo dal bordo del blocco, ricorda."
1000112,"C'è ancora un ultimo elemento da controllare, prova a girare la testa per guardare la mia posizione."
1000113,"Fai attenzione alle mie istruzioni, muovi il mouse nella mia direzione per guidare e inizieremo quando saremo pronti."
1000114,"Il primo è a sinistra, sono qui, sposta il mouse a sinistra."
1000115,Poi a destra. Sposta il mouse a destra.
1000116,"Ora guardiamo in alto. Sposta il mouse per trovare dove sono, hehe."
1000117,Poi c'è il seguente. Riesci a trovarmi?
1000118,"Infine, c'è la parte posteriore. Ora sposta il mouse un po 'più a lungo."
1000121,"L'intero esame del corpo è completato! Grande, tutto è normale. Ehi, cos'è quello?"
1000122,"Sembra essere una casa fatiscente, se viene riparata, dovrebbe essere in grado di essere la nostra roccaforte temporanea!"
1000131,"Bu Bu, è troppo lontano Bu. Rivediamo rapidamente questa missione Bu!"
1000132,Ora il fantasma del vuoto è ancora sigillato nel vulcano di Myra in superficie.
1000133,"Ma i suoi apostoli gli hanno segretamente inviato un sacco di potere creativo, e questo sigillo è ora una candela al vento."
1000134,"Tuttavia, è proprio perché il fantasma del vuoto è desideroso di aprire la porta triangolare ora, il che consuma molta potenza del vuoto. Ora è il momento perfetto per distruggerlo!"
1000135,Ma ora dobbiamo raccogliere le tre chiavi del sigillo vulcanico e tirarlo fuori con la forza dal sigillo prima di poterlo distruggere.
1000136,"E queste tre chiavi sono memorizzate rispettivamente su Myra, Flame Star e Cute Eye Star."
1000137,L'incidente durante il processo di teletrasporto ha già perso tutte le attrezzature che abbiamo portato. È praticamente impossibile completarlo con le nostre attrezzature attuali.
1000138,"Ma non scoraggiarti! Ho fissato una serie di obiettivi per te, e sicuramente non è un problema seguirli!"
1000141,"Guarda qui. Questa è la ""casella di tracciamento delle attività"" e l'attività con il tracciamento attivato verrà visualizzata qui."
1000142,"Una volta completato, verrà automaticamente tracciata l'attività successiva."
1000143,"Se si desidera visualizzare il contenuto delle attività più dettagliate, è sufficiente fare clic su di esso per aprire il pannello di controllo."
1000144,"Questo è il primo compito che ho personalizzato per te, raccogliamo prima alcuni @item_11627#."
2000001,"Tu dici, andiamo al molo all'ora @item_12541# poof."
2000002,"Ehi, vedo che sembri un po 'stanco, vuoi trovare un posto per riposare?"
2000003,"Lo scenario di Myra è davvero meraviglioso, e spero di fare una casa qui quando la crisi sarà finita."
2000004,"Non dimenticare di mangiare quando esplori all'estero, la bassa forza fisica è pericolosa per la vita!"
2000005,"Sei di nuovo stordito, se hai qualcosa in mente o incontri difficoltà, puoi dirmelo!"
2000006,L'attuale stella di Myra non riesce a vedere affatto le tracce della guerra.
2000007,"Gli apostoli vuoti si nascondono sempre dietro le creature per rubare energia, è davvero abominevole!"
2000008,C'è un animale grasso chiamato pollo volante su Myra Starry Sky Island. Dagli da mangiare qualche pesca e puoi cavalcarlo per volare!
2000009,"Se vai sull'isola vuota, puoi scavare la lega di titanio esposta sulla superficie. Questo metallo è molto duro. Ricordati di raccoglierne di più quando lo incontri!"
2000010,"Alcuni blocchi cambiano forma quando sono combinati in una forma specifica, come una sorgente calda nascosta nel mare profondo, che è composta da blocchi di polpa nera."
2000011,"Secondo le notizie rilevate, le miniere d'argento segrete sono relativamente concentrate nella posizione in cui l'altezza è di circa 10-30 strati sotto terra!"
2000012,"Se vogliamo andare su altri pianeti, dobbiamo prima riattivare la stazione stellare."
2000013,"Questi poveri selvaggi sono stati erosi dal potere del vuoto, e dobbiamo salvarli il prima possibile!"
2000014,"Nel deserto, si può spesso vedere un'ombra nera sulla sabbia gialla. In realtà, si tratta di uno scorpione dalla coda velenosa che si nasconde nella sabbia. Fai attenzione!"
2000015,"Cerca di non mangiare cibi crudi, fai attenzione che avrai la diarrea."
2000016,"Alcune foglie di alberi ad alto fusto nella foresta pluviale brilleranno di notte, ricordati di prestare attenzione alla focena."
2000017,C'è uno strumento musicale chiamato suona sulla stella di Mira. Ho sentito che il suono è molto caratteristico. Proviamo.
2000018,"Sebbene anche il potere dell'energia stellare e delle rune abbia origine dal potere della creazione, la direzione finale dell'applicazione è completamente diversa."
2000019,"Rivediamo lo scopo di questo viaggio. Ora è il momento perfetto per eliminare il fantasma del vuoto, ma è necessario ottenere il frutto sacro, la spada rotta fiammeggiante e l'occhio dell'uomo di pietra, per tirare con forza il fantasma del vuoto fuori dall'altare vulcanico."
2000020,"Non stare mai su una nuvola, non può sopportare così tanto peso!"
2000021,"Se andiamo alla stella fiammeggiante, possiamo scavare il minerale di energia della stella!"
2000022,"Si dice che nel deserto a volte possiamo incontrare un gruppo di uomini d'affari, il loro scopo è andare all'oasi per fare affari, possiamo seguirli per trovare l'oasi."
2000023,"Se il partner selvaggio sfortunatamente muore, ricordati di trovare il pacchetto che hanno lasciato, i souvenir all'interno registrano le loro storie di vita."
2000024,"Quando piantate le piante, ricordatevi di distinguere il tipo di piante. Le colture possono essere piantate solo su terreni coltivabili, mentre i fiori e gli alberi devono essere piantati in fosse di terreno."
2000025,La notte all'aperto su Mira è molto pericolosa. Non è consigliabile agire di notte. Possiamo dormire e svegliarci all'alba.
2000026,Hai notato che le orecchie della bestia Woworth sono una grande e una piccola? È così carino ~
2000027,"Ricordati di indossare una muta durante le attività subacquee, più profonda è l'acqua, maggiore è la pressione dell'acqua e il corpo non sarà in grado di sopportarlo."
2000028,Il mare profondo contiene un minerale diverso che può rendere il vetro più duro.
2000029,"Il tempo è passato da molto tempo e sembra che la memoria sia un po 'consumata. Il frutto sacro è nel corpo del Dio Serpente Piuma, la spada rotta fiammeggiante deve superare la prova del drago nero e l'occhio dell'uomo di pietra è il centro di controllo del gigante antico."
2000030,"Se questo è un incubo, spero di svegliarmi presto."
2000031,"La struttura ecologica qui è cambiata molto, devo aggiornare le informazioni."
2000032,"La nascita della vita è davvero una coincidenza, anche un pianeta con ossigeno sottile come Cute Eye Star può dare vita alla vita, il che è davvero sorprendente!"
2000033,La stella fiammeggiante è così vicina alla stella che sarebbe impossibile camminare senza uno zaino ignifugo.
2000034,Ricordati di salutare la gente del posto che incontra Mira.
2000035,"Nella prima guerra del vuoto molto, molto tempo fa, gli antichi giganti erano l'ultima arma da combattimento del primo, combattendo contro le forze del vuoto per diversi anni!"
2000036,"Le forme di vita elementali come Sand Spirit e Hailing on Myra sono principalmente guidate dal potere delle rune, che è fondamentalmente diverso dalle forme di vita come Rami e I guidate dall'energia stellare!"
2000037,"Sembri così tranquillo, a cosa stai pensando?"
2000038,"Guardandoti così, sembra un po 'fastidioso. Perché non andiamo a fare una passeggiata. Forse scopriremo qualcosa di nuovo!"
2000039,"Anche se non posso aiutarti a sconfiggere il nemico, sarò sempre al tuo fianco e ti sosterrò pienamente nello spirito!"
2000040,L'immaginazione umana è infinita e solo esplorando costantemente possiamo scoprire più possibilità.
2000041,"A volte, abbiamo bisogno di stare soli e sistemare bene i nostri cuori."
2000042,"Il fallimento non è terribile, ciò che è terribile è che ti arrendi a causa del fallimento. Dai, trova la strada giusta, credo che sarai in grado di farlo!"
2000043,"Ogni scelta porterà risultati diversi, quindi dobbiamo pensare attentamente e prendere decisioni sagge."
2000044,Preparati ad affrontare situazioni inaspettate in qualsiasi momento e non prenderla alla leggera.
2000045,"Ogni volta che esci, non dimenticare di portare attrezzature e forniture, in caso di pericolo, puoi affrontarlo con più calma."
2000046,"Ricordati di riparare l'attrezzatura in tempo per assicurarne la durata. Non importa se ti dimentichi di ripararlo, puoi crearne un altro."
2000047,"Il clima e l'ambiente in alcuni luoghi possono avere un impatto su di noi, quindi dovremmo prestare attenzione all'adeguamento tempestivo."
2000048,"Ciao, cosa stai facendo? Vuoi giocare insieme?"
2000049,"Ti sei perso? Guarda la piccola mappa nell'angolo in alto a destra, può dirti la direzione."
2000050,"Ricordati di raccogliere i frutti sull'albero a volontà, questo è il cibo migliore da ottenere."
2000051,"Presta attenzione alla sicurezza sulla strada, salva più stelle e abbi paura del pericolo."
2000052,"Non abbiate paura quando incontrate delle difficoltà, affrontatele con coraggio!"
2000053,"Oh oh, il cielo su questo pianeta è così bello!"
2000054,"Se ti senti stanco o confuso, non preoccuparti, sarò sempre al tuo fianco!"
2000055,"Non sei solo, sono qui con te! Ci sono anche partner persi, ti stanno aspettando anche nel viaggio futuro!"
2000056,Sapevi che i selvaggi maledetti si addormentano durante il giorno?
2000057,"Occasionalmente, hai ancora bisogno di controllare l'attrezzatura sul tuo corpo."
2000058,"A volte il fallimento non è una brutta cosa, ti farà crescere meglio."
2000059,"Le farfalle di Myra trasformeranno l'erba in fiori, ma traboccheranno se non stanno attenti."
3001001,"""@item_588#"" Il controllo delle impostazioni è completo! Lo stato è normale! Fortunatamente, il fantasma del vuoto non ci ha ancora trovato, fai attenzione."
3001002,"""@item_589#"" Impostazioni controllate! Lo stato è normale!"
3001003,"""@item_587#"" Impostazioni controllate! Lo stato è normale!"
3001004,Posso finalmente faccia a faccia con il fantasma del vuoto! Preparati a combattere!!
3001005,"Grande! Dopo aver sconfitto il fantasma del vuoto, il mini-universo è ora finalmente al sicuro!"
3001006,"Il fantasma del vuoto sembra aver lasciato cadere qualcosa nelle vicinanze, quindi cercalo con attenzione."
3001007,"Questo è @item_11333# poof, ma sembra essersi infiltrato nello starlink."
3001008,"Tuttavia, potremmo essere in grado di usarlo per collegarci alla stazione stellare riparata e provarlo."
3002001,"Molto bene, @item_11627# ne ha raccolto parte!"
3002002,"Puoi scavare qualche altro pezzo per prepararti, oppure puoi aprire il pannello di controllo per ricevere le ricompense del compito proprio ora."
3002003,"Ho aggiornato la nuova attività per te, @item_11627# abbastanza per tagliare un po 'di @item_11006#."
3002004,"Sembra che anche @item_11323# lo abbia raccolto, prova ad aprire il pannello di controllo per elaborare un @item_11002#!"
3002005,"Questo @item_11002# sembra davvero buono, ora tagliare la legna dovrebbe essere molto più veloce di prima."
3002006,"Trova un albero e provalo, questa volta non abbiamo bisogno di rami, tagliamo il tronco e raccogliamo un po 'di @item_11323#."
3002007,"Ah! Con questi @item_11323# possiamo elaborare @item_206#! Myra di notte è molto pericolosa, dobbiamo costruire rapidamente una roccaforte temporanea."
3002008,Ricordi l'edificio fatiscente vicino alla Stazione Stellare quando siamo arrivati?
3002009,"Se ripariamo quell'edificio con @item_206#, forse può essere usato come nostra roccaforte temporanea!"
3002010,"È un po 'fantastico parlarti nella chat box, hehe. Puoi guardarmi ""dire"" mentre faccio le cose. Vai e metti @item_206#."
3002011,"Le fortezze costruite possono essere utilizzate solo per la difesa, hai anche bisogno di un'arma pratica per le emergenze. Elabora un @item_12012#, ne avrai bisogno."
3002012,"Che ne dici? Con @item_12012#, l'efficacia del combattimento è stata notevolmente migliorata. Tuttavia, le armi di pietra possono supportare solo la nostra attuale fase di combattimento e dobbiamo continuare a rafforzarci!"
3002013,"A proposito, per passare la notte in sicurezza, abbiamo anche bisogno di un po 'di illuminazione."
3002014,Andiamo a raccogliere alcuni @item_11226# e @item_11323# in modo da poter elaborare @item_298#.
3002015,"Ora c'è una fonte di luce. Ma questo tipo di piccola torcia non brucia per molto tempo, se c'è @item_1200#, sarà più sicuro."
3002016,"Ricordo che c'è un @item_1200# nell'edificio fatiscente, puoi usare @item_298# per accenderlo e provarlo."
3002017,(Applausi) @item_1200# Così caldo ~ Vedere questa luce rassicurante uscire inconsciamente ~
3002018,L'attrezzatura di illuminazione è pronta! Il prossimo passo è il più importante @item_828#! Con @item_828# puoi sentire l'alba!
3002019,"Ho quasi dimenticato che @item_800# non può fare @item_828#, dobbiamo ancora fare @item_800# prima."
3002020,"Anche se questo @item_800# non è così completo, può già fare di più!"
3002021,"Prova il ""appena sfornato"" @item_800#, basta cliccarlo per aprire la pagina di elaborazione."
3002022,"Le materie prime per realizzare @item_828# devono essere indispensabili, sono sufficienti @item_11226# e @item_11006#?"
3002023,"Questa volta, tutto è finalmente pronto, basta fare clic su @item_828# per sdraiarsi."
3002024,"Ma devi prestare attenzione all'ora nell'angolo in alto a destra, non dimenticare che puoi usare @item_828# solo dopo le 18: 00 per saltare la notte!"
3002025,"Quando è ora, ricordati di dormire. Prima farò una pausa. Se vuoi elaborare qualcosa, fai clic sul pulsante qui sotto che mi assomiglia molto e chiamami Bu ~"
3003001,"La carne è cotta!! Prendi la carne e mangiala, non bruciarla."
3003002,È così fragrante ~ Il designer odioso non ha installato un modulo per mangiare per me. Ora posso solo annusare il gusto e non posso mangiarlo. Spero davvero che un giorno potrò anche banchettarlo.
3003003,"Dopo aver mangiato, dovresti essere più energico! È ora di aggiornare i nostri strumenti e attrezzature."
3003004,"In primo luogo, dobbiamo raccogliere le materie prime per l'aggiornamento, @item_11201# e @item_11329# sono indispensabili."
3003005,"Ma se vuoi ottenerli, devi prima preparare strumenti di mining speciali, @item_11012#! Crea prima @item_11012# e continuerò più tardi."
3003006,"Fare le cose sta diventando sempre più abile, hehe ~ Con @item_11012#, ora puoi andare al mining ~"
3003007,"Andiamo a raccogliere @item_11201# prima, @item_402# è generalmente distribuito nel sottosuolo di Myra Star, e non c'è bisogno di scavare molto in profondità. Sono in luoghi relativamente poco profondi e sono raramente distribuiti in superficie."
3003008,"La superficie del minerale è costituita principalmente da cristalli blu sparsi, che sono relativamente facili da trovare."
3003009,"Puoi cercarlo a terra, o scavare un piccolo tunnel verso il basso, dovrebbe essere trovato presto. Avanti!"
3003010,"Trovando @item_402# così rapidamente, hai qualche talento per il mining?"
3003011,"Scherzo, andiamo a cercare @item_11329# ora!"
3003012,"La distribuzione di @item_451# non è molto diversa da quella di @item_402#, e la superficie del minerale è principalmente disseminata di alcuni frammenti di metallo giallo-arancione, che è abbastanza riconoscibile."
3003013,"Forse l'ho appena visto quando stavo scavando @item_402# ~ Ma il minerale non è troppo, raccogliamone altri."
3003014,C'è davvero un talento per il mining?! Trovato @item_451# così rapidamente.
3003015,"Ora che le materie prime sono tutte riunite, il passo successivo è la fusione dei minerali."
3003016,"La fusione richiederà del tempo. Per essere sicuri, possiamo prima tornare alla base. Se vuoi migliorare l'efficienza, non sembra un grosso problema risolverlo sul posto."
3003017,"Facciamo prima @item_802#, parleremo del resto più tardi."
3003018,"Se ottieni @item_802#, puoi fondere i minerali. Decidi dove fondere e lascia uscire @item_802#."
3003019,"Dopo il rilascio, fai clic sul quadrato @item_802# per aprire l'interfaccia di fusione."
3003020,"Quindi inserisci @item_451# e @item_11201# che abbiamo appena raccolto e tutto andrà bene. Quando sei pronto, inizia a fondere."
3003021,"Oh! @item_11329# fuso, apri @item_802# riciclarlo."
3003022,"Il tavolo di fusione in pietra può essere fuso solo uno per uno. Successivamente, @item_11329# può creare un tavolo di fusione in ottone per migliorare l'efficienza."
3003023,"Ma questo è tutto qualcos'altro, usiamo prima questo lotto di @item_11329# per aggiornare gli strumenti. Con @item_11011# l'efficienza di mining sarà molto più alta!"
3003024,"Congratulazioni! Sembra che tu abbia completato tutte le missioni sotto l'obiettivo ""Nuovo Esploratore"", non un principiante ora!"
3003025,Ci sono ancora molti modi per sopravvivere in natura da imparare. Li ho aggiunti al pannello di controllo. Puoi aprirli per confermare.
3003026,"Ma non dimenticare il nostro obiettivo finale, l'intero mini-universo è ora in pericolo, e il compito di salvare il mondo è sulle nostre spalle, e non possiamo prenderlo alla leggera."
3003027,"Di solito resto nel soppalco dello spazio, chiamami se ne hai bisogno. Continua a partire quando sei pronto!"
3004001,"Bu Bu, in realtà hai fatto un @item_11032#. Ora puoi coltivare terreni arabili per coltivare colture, e l'anima dell'agricoltura sta bruciando Bu!"
3004002,"Le piante devono aspettare un po 'per maturare dopo la semina, se vuoi che crescano più velocemente, puoi prendere un po' di @item_11311# per fertilizzarle."
3004003,"La trama di @item_812# non è abbastanza dura ed è facile essere danneggiata dai selvaggi. Se c'è un cerchio di ringhiere intorno alla roccaforte, sarà molto più sicuro."
3004004,"Se do una stella a @item_104#, posso registrare questa posizione. Se c'è qualche pericolo in futuro, posso rimandarti indietro con la forza."
3004005,Congratulazioni per aver raggiunto un altro grande obiettivo!! È ora di fare un ulteriore passo avanti e vedere quali nuovi compiti ci sono!
3005001,"Queste pelli sono molto resistenti, se vengono trasformate in attrezzature in rame insieme a @item_11329#, ci aiuteranno sicuramente a sopravvivere in natura!"
3005002,"Hehe, questo set di attrezzature sembra più maestoso di prima. Ci sono 4 pezzi di equipaggiamento in ottone in totale, e sarebbe ancora più potente se potesse essere raccolto."
3005003,"Armi e armature sono pronte, è ora di dare una lezione agli Apostoli del Vuoto! Questi cattivi stanno rubando potere creativo ovunque e devono essere fermati rapidamente!"
3005004,"I @item_11911# caduti dagli Apostoli del Vuoto sono tutti condensati dal potere creativo che hanno rubato. Se lo installi su @item_800#, puoi ottenere @item_797#!"
3005005,"Clicca su @item_797# per vedere tutte le ricette! Ma ci sono ancora alcuni oggetti di scena che devono essere trovati nei disegni da sbloccare, quindi presta più attenzione al viaggio futuro."
3005006,"Il tavolo di fusione è stato aggiornato e ora due minerali possono essere fusi in una sola volta! Andiamo a cercare @item_401#, il @item_11209# si fonde è un metallo molto importante!"
3005007,"Con @item_11209# possiamo fare più cose, vai al tavolo degli artigiani per vedere quali cose nuove si possono fare!"
3005008,"Ora la velocità di scavo dovrebbe essere molto veloce, possiamo andare sottoterra per scavare alcune miniere prima di fare @item_785#!"
3005009,"Secondo i registri, la pietra runica è un minerale unico a Myra. Quando intarsiato su armi o strumenti, può ottenere un potere inaspettato!"
3005010,Oooh! Hai imparato tutte le basi per sopravvivere su Mira!
3005011,"Il prossimo... Aspetta un attimo, fammi dare un'occhiata... E 'ora di riparare la stazione stellare."
3005012,"O se c'è qualcos'altro che vuoi fare, fai clic sulla casella di monitoraggio delle attività sullo schermo per vedere altre attività!"
3006001,"Vediamo, questi frammenti di energia hanno dormito nel terreno per molto tempo, e si spera che possano essere combinati in un nucleo di energia."
3006002,"In realtà ci sono riuscito! Il nucleo è in mano, e ora devo trovare @item_11334#. Il database mostra che è nell'ecologia dell'isola vuota, andiamo."
3006003,È davvero spettacolare. Ma l'isola è così alta. Dovremo trovare un modo per arrivare lassù. Guardiamoci prima intorno.
3006004,"Come ha fatto quel ragazzo con le ali a ottenere così tante patatine, ma finalmente ce l'ha fatta, ora può elaborare @item_11335#."
3006005,"I componenti e il nucleo sono pronti, è ora di riparare la stazione stellare! Dai un'occhiata più da vicino alla descrizione dell'oggetto di @item_11331#!"
3006006,"Oh, la console è stata attivata con successo! Questa stazione stellare è stata ricollegata al collegamento stellare, usa @item_11335# per aggiornare il modulo di teletrasporto!"
3006007,La connessione è avvenuta con successo! Questa stazione stellare ha ripristinato la funzione di trasmissione interplanetaria. Ripara alcune altre stazioni stellari e il nostro viaggio sarà più conveniente.
3006008,"Quindi sei pronto, è il momento di trovare i ""Tre oggetti sacri""! Scopri le ultime missioni aggiornate."
3007001,"Sembra che abbiamo trovato la foresta pluviale. La foresta pluviale è piena di pericoli, devi stare attento."
3007002,"Questi @item_11601# sono i cristalli precipitati dall'eccesso di potere creativo all'interno degli alberi della foresta pluviale, e @item_11329# può fare @item_11597#."
3007003,"Il nuovo elaborato @item_11597# è la chiave del tempio, ma dobbiamo trovare il santuario corretto per attivare l'idolo, guardiamo nella foresta pluviale."
3007004,"È questo il Tempio della Foresta pluviale?! Anche se l'ho visto nei materiali, la sensazione reale di vederlo è ancora abbastanza scioccante!"
3007005,"Il mostro conosciuto come ""Dio Serpente Piumato"" è all'interno del tempio, e se vuoi ottenere @item_591# devi prima sconfiggerlo. Sei pronto?"
3007006,"Cerca rapidamente ciò che il Dio Serpente Piuma ha lasciato cadere sul terreno vicino, non cadere nel magma..."
3007007,Il frutto sacro è stato effettivamente digerito nel corpo di Dio del Serpente Piuma e sono rimasti solo i semi. Trova un posto vuoto per piantarlo.
3007008,"Un seme così piccolo può crescere in un albero così grande! Il frutto dovrebbe essere vicino alla corona, quindi dobbiamo trovare un modo per alzarci."
3007009,"Finalmente ho @item_591#, duro lavoro. Fai attenzione quando scendi, ho un po 'paura delle altezze lungo la strada..."
3007010,"Oh ho ho, queste ali sono così belle, sono molto più sicure quando cadono dall'alto."
3007011,"Questa polvere è così bella e lucida, è dello stesso colore della mia, hehe."
3007012,"È questo che il prete selvaggio sta tenendo, come se mancasse qualcosa."
3007013,"Così bello, prova a vedere che tipo di cose possono essere lanciate."
3008001,"Dio, è questa la Stella Infuocata? Fa troppo caldo in questo posto. È così vicino al sole."
3008002,"Prima di andare al drago nero, penso che sarebbe meglio elaborare prima un @item_12277#."
3008003,"Vincere! È davvero emozionante, il drago nero è troppo potente. Ma ora il drago nero deve ammettere la tua forza, hehe."
3008004,"Vai a prendere @item_588#, è la prova del tuo ""coraggio""!"
3008005,"È questa ""Spada rotta dalla fiamma""? È ovviamente una commemorazione della cooperazione a lungo termine tra i due mondi, ma viene utilizzata l'immagine di una spada rotta. A volte è davvero difficile capire i pensieri del designer."
3008006,"Ci sono altre due forme del drago nero. Se hai energia di riserva, puoi provare a sfidarlo. Se senti che la tua forza è ancora un po 'scarsa, puoi tornare la prossima volta."
3008007,"Ho aggiornato il nuovo compito nella lista, puoi dare un'occhiata."
3008008,"Hai davvero battuto il drago nero sotto forma di lava, sei troppo sorprendente! Vai a vedere cosa ci ha lasciato il drago nero."
3008009,"La forma caotica non è altro che questo, buhehe. Vai a prendere la ricompensa, ancora nel barattolo nel mezzo dell'Isola del Drago."
3008010,"Mi sento molto meglio, pensavo quasi che mi sarei sciolto. Ho quasi dimenticato che non mi sembra di sciogliermi, hehe ~"
3009001,"Il cielo qui è così bello! Ma l'atmosfera della stella dell'occhio carino è molto sottile, potresti aver bisogno di alcune attrezzature per l'ossigeno prima di evocare gli antichi giganti, usa la stazione artigiana per vedere cosa puoi fare."
3009002,"L'antico gigante è finalmente libero, il fantasma del vuoto è davvero un grande crimine! Sbrigati a riciclare @item_589#, il fantasma del vuoto è a portata di mano!"
3009003,"Ding ding dong dong dong... Dici, chi ha preso i nomi delle creature sulla stella dell'occhio carino, è troppo casuale."
3009004,La zona di ossigeno è stata effettivamente generata e la copertina blu era piuttosto bella.
3009005,"""Il mio trapano... è un trapano per rompere il mondo! ""Chi ha aggiunto segretamente questa linea al database..."
3009006,"Oh oh oh, i ganci sono troppo belli, è molto più comodo andare sull'isola del cielo ora!"
4000001,"Guarda, l'energia vuota proveniente dal sottosuolo sta emergendo. Secondo la registrazione, l'energia vuota sarà più concentrata di notte e tutte le cose saranno influenzate dalla vuota. In generale, stasera sarà ancora più pericoloso!"
