ID,名字
210016,Дальний арак
210017,Ближний бой
210018,Дальняя защита
210019,Размер модели
220001,подвижной
220002,уязвимый
220003,отключаемый
220004,Предмет коллекционирования
220005,Победить падение
230001,Выберите регион
240001,Позиция события
240002,Spawn Point
240003,Выберите место
250001,Игроки в триггере
250002,Целевые игроки в событии
260001,Воздушный блок
260002,Тип блока в случае
260003,Последний созданный тип блока
270001,Тип предмета в событии
270002,Последний создал тип опоры
280001,Снаряд в событии
290001,Бросить предмет в Событие
300001,Существо в Событии
300002,Целевое Существо в Событии
300003,Выберите Существо
300004,Последнее созданное существо
310001,Смайлики в событии
320001,ПРАВДА
320002,ЛОЖНЫЙ
330001,Sin
330002,Cos
330003,Tan
340001,Тип особого эффекта в случае
340002,Последний создал специальный тип эффекта
350001,Выше
350002,Ниже
350003,Оставил
350004,Правильно
350005,Фронт
350006,назад
360001,"Объект, который выполняет действие"
370001,Высокий шаг 1
370002,Высокий шаг 1 (резкое)
370003,Высокий шаг 2
370004,Высокий шаг 2 (острый)
370005,Высокий шаг 3
370006,Высокий шаг 4
370007,Высокий шаг 4 (резкое)
370008,Высокий шаг 5
370009,Высокий шаг 5 (резкое)
370010,Высокий шаг 6
370011,Высокий шаг 6 (резкое)
370012,Высокий шаг 7
370013,Средний шаг 1
370014,Средний шаг 1 (острый)
370015,Средний шаг 2
370016,Средний шаг 2 (острый)
370017,Средний шаг 3
370018,Средний шаг 4
370019,Средний шаг 4 (острый)
370020,Средний шаг 5
370021,Средний шаг 5 (острый)
370022,Средний шаг 6
370023,Средний шаг 6 (острый)
370024,Средний шаг 7 (острый)
370025,Низкий шаг 1
370026,Низкий шаг 1 (резкое)
370027,Низкий шаг 2
370028,Низкий шаг 2 (резкое)
370029,Низкий шаг 3
370030,Низкий шаг 4
370031,Низкий шаг 4 (резкое)
370032,Низкий шаг 5
370033,Низкий шаг 5 (резкое)
370034,Низкий шаг 6
370035,Низкий шаг 6 (резкое)
370036,Низкий шаг 7
380001,Клавиша W
380002,Клавиша A
380003,Клавиша S
380004,Клавиша D
380005,Клавиша Пробел
380006,Клавиша Shift
380007,Ключ B
380008,Ключ C.
380009,Ключ E.
380010,Ключ F.
380011,Ключ G.
380012,Ключ H.
380013,Ключ I
380014,Ключ J
380015,Ключ K
380016,Ключ L
380017,Ключ M.
380018,Ключ n.
380019,Ключ О.
380020,Ключ p.
380021,Ключ Q.
380022,Ключ R.
380023,Ключ Т.
380024,Ключ U.
380025,Ключ V.
380026,Ключ X.
380027,Ключ Y.
380028,Ключ Z.
390001,Панель быстрого доступа 1
390002,Панель быстрого доступа 2
390003,Панель быстрого доступа 3
390004,Панель быстрого доступа 4
390005,Панель быстрого доступа 5
390006,Панель быстрого доступа 6
390007,Панель быстрого доступа 7
390008,Панель быстрого доступа 8
400001,Панель быстрого доступа ивента
410001,Эффект статуса в Событии
420001,Панель брони 1 (Шлем)
420002,Панель брони 1 (Нагрудник)
420003,Панель брони 1 (Поножи)
420004,Панель брони 1 (Обувь)
420005,Панель брони 1 (Задняя броня)
430001,Панель брони в Событии
440001,Тип существа пускового события
440002,Тип целевого существа в событии
440003,Последний созданный тип существа
450001,Рецепты в случае
460001,Корюшка в случае
470001,Сюжетная в случае
480001,Номер позиции в случае
490001,Текстовое окно
490002,Плавающий текст
490003,прогрессбар Bar
490004,Стрелка указывает на цель
490005,Стрелка указывает на позицию
490006,"Направляющая область, указывающая на цель"
490007,"Направляющая область, указывая на положение"
490008,"Путь направляющей, указывая на цель"
490009,"Путь руководства, указывая на позицию"
500001,по возрастанию
500002,Нисходящий
510001,Компонент событий
520001,Текущий интерфейс редактирования
520002,Интерфейс событий
530001,Полет
530002,Движение по умолчанию
540001,Год
540002,Месяц
540003,День
540004,Час
540005,Минута
540006,Второй
540007,Отметка времени (секунд)
550001,Строка событий
570001,Музыка в мероприятии
580001,Пауза
580002,Продолжить
580003,Закрывать
590001,Выберите окно отображения в мире
600001,глобальный объект
610001,петля
610002,одиночная игра
990001,Общая группа
990002,Океанская группа
990003,Пустынная группа
990004,Обычная фригидная группа
990005,Пиковая группа фригидной зоны
990006,Вулканическое образование
990007,Формирование водно-болотных угодий
