ID,购买提示
32,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
33,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
34,Предмет разблокировки можно получить путем обмена в магазине блага
35,Предмет разблокировки можно получить путем обмена в магазине блага
36,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
37,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
38,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
39,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
40,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
45,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
46,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
47,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
48,Купить разблокировку
49,Предмет разблокировки можно получить во время события
50,Предмет разблокировки можно получить во время события
51,Предмет разблокировки можно получить во время события
52,Предмет разблокировки можно получить во время события
53,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
54,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
55,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
56,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
57,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
58,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
59,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах. (Умеренное развлечение и рациональное потребление)
60,Предмет разблокировки можно получить во время события
61,Предмет разблокировки можно получить во время события
62,Предмет разблокировки можно получить в плодах во время Домашних событий. Нельзя получить в золотых плодах и обычных плодах.
63,Предмет разблокировки можно получить во время события
64,Предмет разблокировки можно получить во время события
65,Предмет разблокировки можно получить во время события
66,Предмет разблокировки можно получить во время события
67,Предмет разблокировки можно получить во время события
68,Buy unlock (moderate entertainment and rational consumption)
69,"Unlock props can be obtained in the garden fruit event, not available in gold fruit and ordinary fruits (moderate entertainment and rational consumption)"
70,"Unlock props can be obtained in the garden fruit event, not available in gold fruit and ordinary fruits (moderate entertainment and rational consumption)"
71,Покупка до разблокировки (соответствующее развлечение и рациональное потребление)
72,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
73,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
74,"Элементы разблокировки могут быть получены в Mall-специальном предложении, приобрести подарочные пакеты"
75,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
76,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
77,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
78,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
79,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
80,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
81,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
82,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
83,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
84,Покупка до разблокировки (соответствующее развлечение и рациональное потребление)
85,Покупка до разблокировки (соответствующее развлечение и рациональное потребление)
86,Покупка до разблокировки (соответствующее развлечение и рациональное потребление)
87,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
88,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
89,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
90,@Null@
91,@Null@
92,Садовые фрукты могут помочь вам разблокировать предметы. (Наслаждайтесь развлечениями с подходящим потреблением)
93,Садовые фрукты могут помочь вам разблокировать предметы. (Наслаждайтесь развлечениями с подходящим потреблением)
94,Садовые фрукты могут помочь вам разблокировать предметы. (Наслаждайтесь развлечениями с подходящим потреблением)
95,Предмет разблокировки можно получить в Домашних плодах. (Умеренное развлечение и рациональное потребление)
96,Предмет разблокировки можно получить в Домашних плодах. (Умеренное развлечение и рациональное потребление)
97,Предмет разблокировки можно получить в Домашних плодах. (Умеренное развлечение и рациональное потребление)
98,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
99,"Разблокированные предметы могут быть получены из фруктов садового мероприятия, недоступно в золотых фруктах и ​​обычных фруктах (соответствующие развлечения и рациональное потребление)"
100,Купить разблокирован (умеренное развлечение и рациональное потребление)
101,Разблокированные реквизиты могут быть получены из ящика карты крепления. (Умеренное развлечение и рациональное потребление)
102,Разблокированные реквизиты могут быть получены в машине Draw Card Mount. (Умеренное развлечение и рациональное потребление)
103,Покупка разблокировки (умеренное развлечение рациональное потребление)
104,Разблокировка элементов может быть получена в маунт-карте. (Умеренное рациональное потребление развлечений)
105,Разблокировка покупки (умеренное рациональное потребление развлечений)
106,Разблокировка элементов может быть получена в маунт-карте. (Умеренное рациональное потребление развлечений)
107,Разблокировка элементов может быть получена в маунт-карте. (Умеренное рациональное потребление развлечений)
108,Разблокировка покупки (умеренное рациональное потребление развлечений)
109,Разблокировка элементов может быть получена в маунт-карте. (Умеренное рациональное потребление развлечений)
110,Разблокировка элементов может быть получена в маунт-карте. (Умеренное рациональное потребление развлечений)
111,Разблокировка предметов может быть получена через специальные подарочные пакеты. (Умеренное развлечение и рациональное потребление)
112,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
113,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
114,Разблокировка покупки (умеренное рациональное потребление развлечений)
115,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
116,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
117,Разблокировка покупки (умеренное рациональное потребление развлечений)
118,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
119,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
120,Разблокировка покупки (умеренное рациональное потребление развлечений)
121,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
122,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
123,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
124,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
125,
126,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
127,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
128,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
129,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
130,Разблокировка покупки (умеренное рациональное потребление развлечений)
131,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
132,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
133,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
134,Разблокированные предметы можно получить в машине для рисования карт. (Умеренное развлечение и рациональное потребление)
135,
136,
137,Разблокировку предметов можно получить с помощью оперативных мероприятий.
138,Разблокировку предметов можно получить с помощью оперативных мероприятий.
139,Разблокировку предметов можно получить с помощью оперативных мероприятий.
140,Разблокировку предметов можно получить с помощью оперативных мероприятий.
141,Разблокируемые предметы на событиях.
142,Разблокируемые предметы на событиях.
143,
144,
145,Разблокировка предметов возможна только через участие в операционных мероприятиях.
146,Покупка разблокировки (умеренное развлечение и рациональное потребление)
147,"Разблокируемые предметы можно получить в турнирном автомате для лошадей. (Играйте умеренно, не тратьте бездумно)"
148,Разблокировочные предметы можно получить в автомате для розыгрыша лошадей. (Играйте разумно и не тратьте слишком много денег)
149,Покупка разблокировки (умеренное развлечение и рациональное потребление).
150,Разблокировочные предметы можно получить в автомате для розыгрыша маунтов. (Играйте ответственно и с разумной экономией).
151,Разблокировочные предметы можно получить в автомате для розыгрыша скакунов. (Играйте ответственно и с умеренностью)
152,Покупка разблокировки (умеренный подход к развлечениям и разумные расходы)
153,Разблокировочные предметы можно получить в карусели верховых животных. (Играйте с умеренностью и потребляйте рационально).
154,Разблокировать предметы можно получить в автомате для розыгрыша скакунов. (Играйте умеренно и потребляйте рационально)
155,
156,Получить при покупке
157,"Разблокировка предметов может быть получена из ящика монтировки. (Пожалуйста, будьте разумны в игре и своих затратах.)"
158,"Разблокировать предметы можно получить из Mount Drawer. (Пожалуйста, будьте разумны в игре и своих расходах.)"
159,Получение от покупки.
160,"Открытие предметов можно получить из ""Mount Drawer"". (Пожалуйста, будьте разумны с игрой и своими расходами.)"
161,"Разблокировка предметов может быть получена из ящика для монтажа. (Пожалуйста, будьте разумными в игре и в своих расходах.)"
162,Разблокировка предметов может быть получена на мероприятиях.
163,Разблокировка предметов может быть получена на событиях.
164,Разблокировка предметов может быть получена на событиях.
165,
166,
