ID,名字,描述
23001,엘리트 헌터 1 레벨,엘리트에게 25% 피해 증가.
23002,엘리트 헌터 레벨 2,엘리트 대미지가 50 % 증가합니다.
23003,엘리트 헌터 레벨 3,엘리트에 대한 피해량이 75 % 증가합니다.
24001,야수 사냥꾼 레벨 1,야수 대상 피해량 25% 증가
24002,야수 사냥꾼 레벨 2,야수 대미지 증가 50%.
24003,야수사냥꾼 레벨 3,야수에게 가한 피해량이 75% 증가합니다.
25001,1급 인간 사냥꾼,인간에 대한 데미지가 25% 증가합니다.
25002,2급 인간 사냥꾼,인간에 대한 데미지가 50% 증가합니다.
25003,3급 인간 사냥꾼,인간에 대한 데미지가 75% 증가합니다.
26001,1급 근접 방어,근접전 데미지를 25% 감소시킵니다.
26002,2급 근접 방어,근접전 데미지를 50% 감소시킵니다.
26003,3급 근접 방어,근접전 데미지를 75% 감소시킵니다.
27001,1급 원격 방어,원격 데미지를 25% 줄입니다.
27002,2급 원격 방어,원격 데미지를 50% 감소시킵니다.
27003,3급 원격 방어,원격 데미지를 75% 감소시킵니다.
28001,1급 폭발 방어,폭발 데미지를 25% 감소시킵니다.
28002,2급 폭발 방어,폭발 데미지를 50% 감소시킵니다.
28003,3급 폭발 방어,폭발 데미지를 75% 감소시킵니다.
29001,1급 연소 저항,화염 데미지를 25% 줄입니다.
29002,2급 연소 저항,화염 데미지를 50% 감소시킵니다.
29003,3급 연소 저항,화염 데미지를 75% 감소시킵니다.
30001,1급 독소 내성,독소 데미지를 25% 감소시킵니다.
30002,2급 독소 내성,독소 데미지를 50% 감소시킵니다.
30003,3급 독소 내성,독소 데미지를 75% 감소시킵니다.
31001,1급 혼돈 내성,혼돈 데미지를 25% 감소시킵니다.
31002,2급 혼돈 내성,혼돈 데미지를 50% 감소시킵니다.
31003,3급 혼돈 내성,혼돈 데미지를 75% 감소시킵니다.
32001,1급 추락 내성,추락 데미지를 25% 감소시킵니다.
32002,2급 추락 내성,추락 데미지를 50% 감소시킵니다.
32003,3급 추락 내성,추락 데미지를 75% 감소시킵니다.
33000,화재 0,1초마다 3포인트의 피해를 입힙니다.
33001,발화 1급,1초마다 5포인트의 데미지를 줍니다.
33002,발화 2급,1초마다 10포인트의 데미지를 줍니다.
33003,발화 3급,1초마다 15포인트의 데미지를 줍니다.
33004,발화 4급,1초마다 20포인트의 데미지를 줍니다.
33005,발화 5급,1초마다 25포인트의 데미지를 줍니다.
34001,중독 1급,1초마다 5포인트의 데미지를 줍니다.
34002,중독 2급,1초마다 10포인트의 데미지를 줍니다.
34003,중독 3급,1초마다 15포인트의 데미지를 줍니다.
35001,암 2급,2초마다 10포인트의 데미지를 줍니다.
35002,암2급,2초마다 10포인트의 데미지를 줍니다.
35003,암 3급,2초마다 10포인트의 데미지를 줍니다.
36001,식중독 1급,당신은 더 배가 고팠고 기아 속도가 25 % 증가합니다.
36002,식중독 2급,당신은 더 배가 고팠고 기아 속도가 50 % 증가합니다.
36003,식중독 3급,당신은 더 배가 고팠고 기아 속도가 75 % 증가합니다.
37001,초급수중호흡,수중 호흡 능력을 가집니다!
37002,중급수하호흡,수중 호흡 능력을 가집니다!
37003,고급 수중호흡,수중 호흡 능력을 가집니다!
38001,1급 어지러움,"오, 나 하늘하늘 떠다니는 것 같아~."
38002,2급 어지러움,"오, 나 하늘하늘 떠다니는 것 같아~."
38003,3급 어지러움,"오, 나 하늘하늘 떠다니는 것 같아~."
39001,1급 멀미,설날 노인의 두둑한 주머니에서 온 선물!
39002,@Null@,@Null@
39003,@Null@,@Null@
40001,1급 나 확대했어!,세상이 축소되고 있는 것 같아!
40002,@Null@,@Null@
40003,@Null@,@Null@
41001,1급 나 축소됐어!,세상이 확대되는 것 같아!
41002,@Null@,@Null@
41003,@Null@,@Null@
42001,1급 거품,거품에 싸여 뜨는 느낌이 들어요.
42002,2급 거품,거품에 싸여 뜨는 느낌이 들어요.
42003,3급 거품,거품에 싸여 뜨는 느낌이 들어요.
43001,1차 튕기기,튕겨 올라!
43002,@Null@,@Null@
43003,@Null@,@Null@
44001,1급 벌독,계속 중독되어 있고 머리도 부었습니다.
44002,@Null@,@Null@
44003,@Null@,@Null@
45001,1급 얼음독,추위는 여러분을 더디게 움직이게 만듭니다.
45002,2급 얼음독,추위는 여러분을 더디게 움직이게 만듭니다.
45003,3급 얼음독,추위는 여러분을 더디게 움직이게 만듭니다.
46001,1급 금고,"통제당하여, 지속적으로 피해를 입습니다."
46002,@Null@,@Null@
46003,@Null@,@Null@
47001,점화,불이 붙어 지속적으로 피해를 입습니다.
47002,점화,불이 붙어 지속적으로 피해를 입습니다.
47003,@Null@,@Null@
48001,@Null@,@Null@
48002,@Null@,@Null@
48003,@Null@,@Null@
49001,@Null@,@Null@
49002,@Null@,@Null@
49003,@Null@,@Null@
50001,1급 빠른 생명 회복,5초 안에 15포인트의 생명력을 회복합니다.
50002,2급 빠른 생명 회복,5초 안에 30포인트의 생명력을 회복합니다.
50003,3급 빠른 생명 회복,5초 안에 40포인트의 생명력을 회복합니다.
50004,4급 빠른 생명 회복,5초 안에 50포인트의 생명력을 회복합니다.
51001,5급 빠른 생명 회복,30초 안에 75포인트의 생명력을 회복합니다.
51002,2급 빠른 생명 회복,12초 안에 60포인트의 생명력을 회복합니다.
52001,1급 변이 빨강 버섯의 기묘한 힘,초당 5포인트 생명력을 회복합니다.
52002,2급 변이 빨강 버섯의 기묘한 힘,초당 5포인트의 생명력 손실합니다.
52003,@Null@,@Null@
53001,1급 변이 버섯의 기묘한 힘,파고 25 % 증가
53002,2급 변이 버섯의 기묘한 힘,파기가 25 % 감소했습니다.
53003,@Null@,@Null@
54001,독소 면역,모든 독에 대한 면역!
54002,@Null@,@Null@
54003,@Null@,@Null@
55001,해독제 백,그렇지 않습니까 ... 살충제!
55002,@Null@,@Null@
55003,@Null@,@Null@
56001,@Null@,@Null@
56002,@Null@,@Null@
56003,@Null@,@Null@
57001,@Null@,@Null@
57002,@Null@,@Null@
57003,@Null@,@Null@
58001,@Null@,@Null@
58002,@Null@,@Null@
58003,@Null@,@Null@
59001,@Null@,@Null@
59002,@Null@,@Null@
59003,@Null@,@Null@
60001,중독 1급,1.2초마다 5개의 데미지를 줍니다.
60002,중독 2급,1초마다 5개의 데미지를 줍니다.
61001,초보 공격,근접 공격 데미지를 크게 높입니다.
62001,근접 방어,100% 받는 근접 데미지를 줄입니다.
63001,외계 공기,불편한 유독 가스
63002,@Null@,@Null@
63003,@Null@,@Null@
64001,외계 행성 맹독,폐를 유독 한 가스로 채우고 끊임없이 손상을 입었습니다.
64002,@Null@,@Null@
64003,@Null@,@Null@
65001,불안정 산소 공급,당분간은 위안이 되는 지역.
65002,설비 산소 공급,Ahhh 아무도 담배를 피우지 않는 편안한 공간
65003,영구 산소 공급,Ahhh 아무도 담배를 피우지 않는 편안한 공간
66001,불안정 산소 공급,숨을 쉴 수 있지만 냄새가 좋지 않습니다
66002,@Null@,@Null@
66003,@Null@,@Null@
67001,성계석 산소 구역,Regen Rune이 당신을 잠시 보호하고 있습니다.
67002,영구 산소 공급,"아, 아무도 담배를 피우지 않는 위안이되는 지역"
67003,@Null@,@Null@
68001,1급 식중독,배가 더 고파집니다.
68002,@Null@,@Null@
68003,@Null@,@Null@
69001,@Null@,@Null@
69002,@Null@,@Null@
69003,@Null@,@Null@
70001,축구- 공이 없는 상태,"태클, 스트라이크 조작이 있음."
70002,축구 - 드리블 상태,"페인트, 슈팅 조작이 있음"
70003,@Null@,@Null@
71001,변이 닭 중독,닭은 변이 음식을 먹고 중독됩니다.
72001,농구 - 공이 없는 상태,"공이 없는 상태: 공이 없을 때 탈취, 차단, 캡 조작 가능.
 가로채기(마우스 왼쪽 클릭): 대상의 농구공을 뺏어오기.
 차단(마우스 오른쪽 클릭): 상대의 전진 경로 차단.
 캡(스페이스바): 공중으로 뛰어오르는 농구공"""
72002,농구 - 드리블 상태,"드리블 상태 : 볼을 가지고 있을 때 패스, 슛, 스퍼트 조작 가능.
 패스(마우스 왼쪽 클릭) : 타겟으로 식별된 동료에게 패스.
 슛(마우스 오른쪽 클릭): 힘을 비축하고 중심 방향으로 슛을 한다. 바스켓틀을 맞출 때 축력 막대를 노란 색의 #cfa7a0f 적중영역 #n안에 머물게 하면 더 큰 적중 확률이 있을 수 있음.
 스퍼트(스페이스바): 몸이 향한 방향으로 일정 거리 스퍼트"
72003,동작,플레이어의 @1 액션 변경.
73001,무더위,더운 환경에서는 적응이 매우 어렸습니다.
73002,더위 적응,"더위에 저항할 수 있는 장비를 착용했기 때문에, 더운 환경에서도 영향을 받지 않습니다."
74001,산소 희박,@Null@
75001,추위,눈밭 환경에서는 적응이 매우 어렵습니다.
76001,설사,@Null@
77001,출혈,아 멈출 수 없어! 의사?!
77002,출혈 저주,그만!이 돌은 이상하게 보입니다.
78001,여분,
79001,경험배율,@Null@
80001,잠깐 쉬기,@Null@
81001,강한 다리,강한 다리로 일어나기
82001,체력 회복,@Null@
82002,체력 회복,@Null@
82003,체력 회복,@Null@
83001,체력 회복,@Null@
83002,체력 회복-잠행,@Null@
83003,체력 회복-잠행,@Null@
84001,체력 회복,@Null@
84002,체력 회복,@Null@
84003,체력 회복,@Null@
85001,생명 상한선,@Null@
85002,생명 상한선,@Null@
85003,생명 상한선,@Null@
86001,이동 속도 - 폭발,@Null@
86002,이동 속도 - 폭발,@Null@
86003,이동 속도 - 폭발,@Null@
87001,체력 소모 감소 - 네모 블럭 파기,@Null@
87002,체력 소모 감소 - 네모 블럭 파기,@Null@
87003,체력 소모 감소 - 네모 블럭 파기,@Null@
88001,체력 소모 감소-분뛰기(점프),@Null@
88002,체력 소모 감소-분뛰기(점프),@Null@
88003,체력 소모 감소-분뛰기(점프),@Null@
89001,체력 소모를 줄인다-쓰기공구로 힘을 축적하다,@Null@
89002,체력 소모 감소-쓰기공구로 힘을 축적하다,@Null@
89003,체력 소모 감소-쓰기공구로 힘을 축적하다,@Null@
90001,생명 회복을 향상시킵니다,@Null@
90002,생명 회복을 향상시킵니다,@Null@
90003,생명 회복력 향상,@Null@
91001,신성한 나무의 비호,"성스러운 나무의 열매를 먹으면, 몸에서 끝없는 힘이 솟구치는 것을 느낄 수 있습니다."
92001,무지개 구름의 선물,무지개 구름의 선물을 받아 점프 높이가 증가되고 낙하 데미지를 감소합니다.
93001,피곤,답신체력 음식을 먹거나 가만히 멈춰 체력을 회복해야 피로가 풀립니다.
93002,무너지다,몸이 무너지고 있다. 힘을 회복하기 위해 음식을 먹으십시오!
94001,최초의 선물,@Null@
95001,허무,너의 체력은 지금 지심인에 도둑맞고 있으니 조심하시오!
96001,빛의 힘,@Null@
97001,빛의 힘으로 냉각 중,"별 에너지의 힘이 너무 강하고, 인체는 별에 너무 많은 별에 대한 힘을 견딜 수 없습니다."
98001,Balala 변환 마술,Balala Power - 변환 마법
98002,Balala 변환 마술,Balala Power - 변환 마법
98003,Balala 변환 마술,Balala Power - 변환 마법
98004,Balala 변환 마술,Balala Power - 변환 마법
98005,Balala 변환 마술,Balala Power - 변환 마법
98006,Balala 변환 마술,Balala Power - 변환 마법
98007,Balala 변환 마술,Balala Power - 변환 마법
98008,Balala 변환 마술,Balala Power - 변환 마법
99001,음력 일식,@Null@
100001,불 붙음,초당 3포인트의 생명력 손실됩니다.
101001,1급 오염,초당 2포인트의 생명력이 손실됩니다.
101002,2급 오염,초당 5포인트의 생명력이 손실됩니다.
101003,3급 오염,초당 10포인트의 생명력이 손실됩니다.
101004,4급 오염,초당 15포인트의 생명력이 손실됩니다.
101005,5급 오염,초당 20포인트의 생명력이 손실됩니다.
102001,형광,몸에 형광이 번져 특정 동물의 공격을 받을 수 있습니다.
103001,주의를 기울이십시오,어젯밤에 잠을 잘 자고 일어나보니 채굴에 아주 집중하고 있다는 것을 알았습니다.
104001,날카로운 눈,잠도 잘 잤고 시력도 많이 좋아졌습니다.
105001,게임 버전이 너무 낮습니다,Laura의 불굴의 기술은 재사용 대기 시간에 있으며 5분 동안 발동할 수 없습니다.
105002,게임 버전이 너무 낮습니다,Laura의 불굴 스킬은 재사용 대기 시간에 있으며 3분 동안 발동할 수 없습니다.
106001,에너지를 얻다,Get Up Energy가 있는 사람과 절대 장난을 치지 마십시오.
107001,어지러운,"나 졸려, 속도를 줄여야겠어."
108001,뻣뻣한 목,어젯밤 잠자는 자세가 좋지 않았고 목이 뻣뻣하고 격렬한 운동을 피해야 했습니다.
110001,끼여 있습니다.,"통제당하고, 계속적으로 상처를 입고 있습니다."
200001,1급 연소,초당 15포인트의 연소 피해를 입습니다.
200002,2급 연소,초당 30포인트의 연소 피해를 입습니다.
200003,3급 연소,초당 40포인트의 연소 피해를 입습니다.
200004,4급 연소,초당 60포인트의 연소 피해를 입습니다.
201001,1급 혼돈,1초당 30포인트 혼돈 피해를 입습니다.
201002,2급 혼돈,초당 5가지 혼란 피해를 입습니다.
202001,연수 놀래키기,새해 불꽃놀이는 연수를 겁먹게 합니다!
202002,@Null@,@Null@
202003,@Null@,@Null@
203001,게임 버전이 너무 낮습니다,Void Phantom의 통제하에 빠져 나오기가 어렵습니다. 속도를 높이고 탈출!
203002,@Null@,@Null@
203003,@Null@,@Null@
204001,게임 버전이 너무 낮습니다,원거리에서 받는 피해가 75% 감소합니다.
204002,@Null@,@Null@
204003,@Null@,@Null@
205001,게임 버전이 너무 낮습니다,Void Phantom은 모든 피해에 면역인 무적의 보호막을 엽니다.
205002,@Null@,@Null@
205003,@Null@,@Null@
206001,무적 근접전,근접전 피해를 90% 감소시킵니다.
206002,무적 근접전,근접전 피해를 90% 감소시킵니다.
206003,무적 근접전,근접전 피해를 90% 감소시킵니다.
207001,무적 원격,90%가 받는 원격 피해를 줄입니다.
207002,무적 원격,90%가 받는 원격 피해를 줄입니다.
207003,무적 원격,90%가 받는 원격 피해를 줄입니다.
208001,무적 폭발 방어,90%가 받는 폭발 피해를 줄입니다.
208002,무적 폭발 방어,90%가 받는 폭발 피해를 줄입니다.
208003,무적 폭발 방어,90%가 받는 폭발 피해를 줄입니다.
209001,BOSS 빙의,@Null@
210001,허공에서 얻기,허공 팬텀이 대상 에너지를 섭취할 경우 받는 피해량이 50% 감소됩니다.
220001,마운트 이동 속도 - 파열,기본 마운트 속도 증가 20 %
220002,마운트 이동 속도 - 연속 버스트,마운트의 기본 속도가 20% 증가합니다.
230001,기절 수준 1.,기절 당했고 시간이 지남에 따라 피해를 유지합니다.
230002,환상 레벨 1,환상 레벨 1
240001,음악의 힘,초당 2 hp를 치유하십시오
250001,음악의 힘,초당 2 hp를 잃어 버리십시오
260001,환상 레벨 1,환상 속으로
270001,충격 레벨 1,초당 HP 5 감소
280001,모래 폭풍!,당장 숨어! 먼지 폭풍이오고 있습니다!
280002,폭풍을 견딜 수 있습니다,먼지 폭풍에서 명확한 통로를 유지하십시오.
290001,방패 방어,바위로 확고합니다. 두려움이 없습니다.
998001,빨리 뛰어,
999001,계속 탐험하세요!,손상으로부터 보호되지만 공격이 발생하거나 항목을 사용하면 사라집니다.
999002,부활 보호,보호 시간 내에 어떠한 피해도 받지 않고 능동적으로 공격한 후 사라집니다.
1000001,100% 가속,100% 가속화
1000002,1000% 가속,@Null@
1000003,속도 감소,@Null@
1001000,@Null@,@Null@
1001001,관찰자,@Null@
1001002,@Null@,@Null@
1001003,@Null@,@Null@
1002001,바이러스 감염,바이러스는 끊임없이 여러분의 몸을 잠식하고 있습니다!
1002002,바이러스 강화,바이러스에 감염되어 강력한 힘을 얻습니다.
1002003,@Null@,@Null@
1003001,1급 변이닭,오.. 오오오오... (내가 닭이 된 거야? ).
1003002,2급 변이닭,오.. 오오오오... (내가 닭이 된 거야? ).
1003003,@Null@,@Null@
1004001,1급 변이소,Nbsp; Nbsp; (내가 소가 된 거야? ).
1004002,2급 변이소,Nbsp; Nbsp; (내가 소가 된 거야? ).
1004003,@Null@,"여러분이 이것을 봤을 때, 게임 버전이 너무 낮다는 것을 증명하세요!"
1005001,1급 변이양,Nbsp; Nbsp; (내가 양이 되었어? ).
1005002,2급 변이양,Nbsp; Nbsp; (내가 양이 되었어? ).
1005003,@Null@,@Null@
1006001,1급 변이 악마,미니 기념일 장난(내가 악마가 됐다? ).
1006002,2급 변이 악마,미니 기념일 장난(내가 악마가 됐다? ).
1006003,@Null@,@Null@
1007001,1급 돼지,킁...킁킁킁 . (내가 돼지가 된 거야? ).
1007002,2급 돼지,킁... 킁킁킁 (내가 돼지가 된 거야? ).
1007003,@Null@,@Null@
1008001,1급 슬라임 변이,꿀렁...꿀렁꿀렁...(내가 슬라임이 되었어? ).
1008002,2급 슬라임 변이,꿀렁...꿀렁꿀렁...(내가 슬라임이 되었어? ).
1008003,@Null@,@Null@
1009001,에너지 방패,생명력이 50포인트인 에너지 쉴드
1009002,@Null@,@Null@
1009003,@Null@,@Null@
1009004,염옥화,1초마다 1포인트의 데미지를 줍니다.
1009005,명화,1초마다 2개의 데미지를 줍니다.
1009006,감속,이동 속도가 감소하여 3초 동안 유지합니다.
1009007,회원 수집 가속화,수거 속도는 10 % 증가합니다.
1010001,바이러스 강화,바이러스에 감염되어 강력한 힘을 얻습니다.
1011001,근접전 데미지 상승,근접전 공격력이 5% 증가합니다.
1012001,원격 데미지 향상,원격 공격력이 5% 증가합니다.
1013001,일륜,생명력이 20포인트인 보호 쉴드입니다.
1014001,면역이 피를 흘립니다,혈소판은 지금 매우 강합니다!
1015001,알리다,야외에서자는 동안 무언가를 느끼는 느낌이 들기 때문에 투구하는 것이 좋습니다.
1016001,포이즌 순위,생물을 끊임없이 죽이고 신경 마비를 일으킨다. 너무 위험 해요.
1017001,신경 마비 수준 1,마비 ... 움직일 수 없어 ...
1017002,신경 마비 수준 2,마비 ... 움직일 수 없어 ...
1018001,전갈 베놈 레벨 1,더 많은 전갈 독소 효과가 심각하게있을 것입니다. 조심하세요!
1018002,전갈 베놈 레벨 2,더 많은 전갈 독소 효과가 심각하게있을 것입니다. 조심하세요!
1018003,전갈 베놈 레벨 3,더 많은 전갈 독소 효과가 심각하게있을 것입니다. 조심하세요!
1018004,전갈 베놈 레벨 4,더 많은 전갈 독소 효과가 심각하게있을 것입니다. 조심하세요!
1018005,전갈 베놈 레벨 5,더 많은 전갈 독소 효과가 심각하게있을 것입니다. 조심하세요!
1019001,무의식,의식은 더 멀다 ...
1019002,의식 상실 레벨 2,
1019003,의식 상실 레벨 3,
1020001,출혈 레벨 1,"아, 멈출 수가 없어! 의사는 어딨어?!"
1020002,출혈 레벨 2,"아, 멈출 수가 없어! 의사는 어딨어?!"
1020003,출혈 레벨 3,"아, 멈출 수가 없어! 의사는 어딨어?!"
1020004,출혈 레벨 4,"아, 멈출 수가 없어! 의사는 어딨어?!"
1020005,출혈 레벨 5,"아, 멈출 수가 없어! 의사는 어딨어?!"
1021001,갑작스런 병,"갑자기 저는 제 몸에 이상이 있다는 것을 느꼈고, 제 몸을 통제할 수 없었습니다..."
1022001,야광봉 해조류 물고기 무적,어떤 위험으로부터도 보호 상태에 있습니다.
1023001,얽힌...,물풀에 너무 오래 있으면 안 돼요. 이 풀은 모두 몸에 묶여 있어요...
1024001,낚시,"PC 끝 - 마우스 오른쪽 버튼을 길게 눌러 로드를 던질 힘을 저장하고, 마우스 오른쪽 버튼을 클릭하여 로드를 들어올리고, 이동 끝 - 낚싯대를 길게 눌러 로드를 던질 힘을 저장하고, 낚싯대를 들어올리기 위해 낚싯대를 클릭합니다."
1025001,헤일링 가드의 몸 전체가 변했습니다!,"발랄라~ 헤일링 가드, 체인지!"
1026001,온천 화상,온천수가 너무 뜨거워요!!
1027001,해마 마운트,내 해마를 타고 바다 밑바닥에서 수영하세요.
1028001,포세이돈 망명,"바다의 신에 의해 보호되고, 낚시를 하는 동안 갈매기에 의해 방해받을 확률을 줄이고, 상어가 나타날 확률을 줄입니다."
1029001,매우 뜨겁다,극도로 더운 환경에서는 피가 끓고 체력 소모가 증가하며 힘이 크게 증가합니다.
1030001,뜨거운,더운 환경에서는 피가 끓고 체력 소모가 증가하고 힘이 증가합니다.
1031001,춥다,"추운 환경에서 단단한 암석, 체력 소비 증가, 손상 감소"
1032001,극심한 추위,극도로 추운 환경에서 바위처럼 단단하고 육체적 노력이 증가하며 부상이 크게 감소합니다.
1033001,동결,"얼어서 움직일 수 없음, 특정 부상 후 방출"
1034001,깊은 동결,얼어서 움직일 수 없지만 아프지 않고 가열하면 녹습니다.
1035001,지속적인 온도 변화(테스트),
1036001,주변 온도 변화(테스트),
1037001,동결 2,"얼어서 움직일 수 없음, 특정 부상 후 방출"
1037002,동결 3,"얼어서 움직일 수 없음, 특정 부상 후 방출"
1038001,아이스 슬로우 1,추위는 당신을 천천히 움직이게 할 것입니다.
1038002,아이스 슬로우 2,추위는 당신을 천천히 움직이게 할 것입니다.
1038003,아이스 슬로우 3,추위는 당신을 천천히 움직이게 할 것입니다.
1039001,냉간 저항,추위에 대한 저항력 증가
1040001,내열성,열에 대한 저항력 증가
1041001,추위를 피하다,
1042001,내열성,
1043001,얼음 피해 증가(테스트),얼음 피해 증가(테스트)
1044001,계속되는 냉동 피해 (테스트),계속되는 냉동 피해 (테스트)
1045001,냉동 피해 증가 (테스트),냉동 피해 증가 (테스트)
1046001,얼음 공격 추가(테스트),얼음 공격 추가(테스트)
1047001,얼음 방어 강화 (테스트),얼음 방어 강화 (테스트)
1048001,조치를 수행하는 동안 얼음 손상 발생(테스트),조치를 수행하는 동안 얼음 손상 발생(테스트)
1049001,유성의 힘,
1050001,얼음 부상 1,얼음 속성에 공격을 받아 추위를 느끼고 천천히 움직입니다.
1050002,얼음 부상 2,얼음 속성에 공격을 받아 추위를 느끼고 천천히 움직입니다.
1050003,얼음 부상 3,얼음 속성에 공격을 받아 추위를 느끼고 천천히 움직입니다.
1050004,얼음 부상 4,얼음 속성에 공격을 받아 추위를 느끼고 천천히 움직입니다.
1050005,얼음 부상 5,얼음 속성에 공격을 받아 춥고 얼어붙은 느낌이 듭니다!
1051001,자연 연소,화상을 입고 계속 아팠습니다.
1052001,취약,
1060001,눈덩이 - 공 없음,볼 작동으로
1060002,눈덩이 - 공과 함께,"쌓기, 충전, 해제 작업 포함"
1061001,면역 통제,면역 동결 제어 효과
1062001,공허의 밤,공허에 감염되었습니다!
1069001,탄력성 파괴(괴물),탄력성이 파괴되어 일시적으로 행동 불능 상태입니다
1070001,탄력성 파괴,탄력성이 깨졌으며 일시적으로 활동 능력을 상실했습니다
1071001,방어 반격(독),공격자를 중독 상태로 빠지게 할 수 있습니다
1072001,식욕이 많아졌습니다.,"어젯밤 잘 잤으며, 오늘 아침 식욕도 좋아졌어요!"
1073001,반전갈 독 1급,전갈의 독은 층이 쌓일수록 강해지니 조심하세요!
1073002,방발력 스코프 2급,전갈의 독소는 쌓이면서 더욱 강해질 수 있으니 조심해야 합니다!
1073003,방법: 반전 전갈독 3급,전갈 독소는 점점 강력해질 수 있으니 주의하세요!
1073004,반전갈독 제4급,전갈 독소는 계속해서 강해질 수 있으므로 조심하세요!
1073005,반전갑독 5급,"전갈의 독소는 쌓이면 쌓일수록 강해져요, 조심하세요!"
1074001,레벨 1을 켜다,초당 3 포인트의 피해를 입힙니다.
1074002,레벨 2를 켜십시오,1초에 5포인트의 피해를 입힙니다.
1074003,레벨 3을 켜세요,초당 10 포인트의 피해를 입힙니다.
1075001,면역 변신,면역 얼림 제어 효과
2000001,버블 수면1,깊은 잠에 빠지다.
2001001,냉동,추위는 당신을 천천히 움직이게 할 것입니다.
2002001,냉동,추위는 당신을 천천히 움직이게 할 것입니다.
2002002,스프린트,기본 속도20%
2003001,냉동,추위는 당신을 천천히 움직이게 할 것입니다.
2004001,,
2005001,미친 듯이 파다,굴착 속도50%.
2006001,강력한 공격 레벨 1,근거리 데미지가 1% 증가했습니다.
2006002,강력한 공격 레벨 2,근거리 데미지가 2% 증가했습니다.
2006003,강력한 공격 레벨 3,근거리 데미지가 3% 증가했습니다.
